Cluster,DocId,Cited by,Title,Author Keywords,Abstract,Year,Source title,Authors,DOI,Document Type,x,y
7,20,,Cultivating historical heritage area vitality using urban morphology approach based on big data and machine learning,Heritage conservation; Historical heritage; Urban morphology; Urban planning; Vitality,"The conservation of historical heritage can bring social benefits to cities by promoting community economic development and societal creativity. In the early stages of historical heritage conservation, the focus was on the museum-style concept for individual structures. At present, heritage area vitality is often adopted as a general conservation method to increase the vibrancy of such areas. However, it remains unclear whether urban morphological elements suitable for urban areas can be applied to heritage areas. This study uses ridge regression and LightGBM with multi-source big geospatial data to explore whether urban morphological elements that affect the vitality of heritage and urban areas are consistent or have different spatial distributions and daily variations. From a sample of 12 Chinese cities, our analysis shows the following results. First, factors affecting urban vitality differ from those influencing heritage areas. Second, factors influencing urban and heritage areas' vitality have diurnal variations and differ across cities. The overarching contribution of this study is to propose a quantitative and replicable framework for heritage adaptation, combining urban morphology and vitality measures derived from big geospatial data. This study also extends the understanding of forms of heritage areas and provides theoretical support for heritage conservation, urban construction, and economic development. © 2021 The Authors",2022,"Computers, Environment and Urban Systems","Wu J., Lu Y., Gao H., Wang M.",10.1016/j.compenvurbsys.2021.101716,Article,9.7501344681,6.6467676163
7,21,2.0,Do land policies make a difference? A data-driven approach to trace effects on urban form in France and Germany,Comparative; land policy; random forest; urban analytics; urban form,"Against the backdrop of rapidly expanding urban structures, land policies in many countries have been adapted to contain and redirect growth to existing urban structures. However, obstacles remain to measure the effects of policies. In the meantime, geoinformation technologies have given rise to a wide range of approaches to measure and describe urban form. Nevertheless, its application for the assessment of land policy has a high, but not yet fully exploited, potential. It is thus the aim of this research to address and investigate the options of spatial analysis and machine learning in particular to analyse urban form from a land policy perspective. To do so, we develop urban metrics informed by urban planning and land readjustment policies of two countries describing urban form on different spatial levels. We therefore formulate hypotheses on causal relations between policy and form. Based on the metrics, we apply the random forest algorithm to classify the building stock of the region. We then extract the residential areas, those with single-family houses, as this is where the effects of the policy are considered most visible. In a next step, we use random forest to predict the nationality of a building. Through variable importance measures, we identify and discuss urban morphological differences between the two countries and test the hypotheses on effects of land policies. We develop and test the approach for the French-German city-region of Strasbourg using OpenStreetMap data. We identify significant differences in the building coverage ratios, which tend to be higher in Germany. This can be linked to differences in planning regulations. Furthermore, German residential areas appear to be more diverse in urban form. Differences in land readjustment policies have proven to be plausible here, as French policies favour strong actors that develop residential areas more uniformly. In Germany, policies favour fragmented ownership-oriented development of residential areas. The metrics and the applied algorithm for building classification have proven to be robust in terms of data heterogeneity and have shown high levels of accuracy. They could also be successfully used for tracing causal relations. © The Author(s) 2021.",2022,Environment and Planning B: Urban Analytics and City Science,"Jehling M., Hecht R.",10.1177/2399808321995818,Article,10.0856180191,6.9001383781
7,24,1.0,Urban soils as a spatial indicator of quality for urban socio-ecological systems,Andes; Cities; Environmental Quality; Machine learning; Volcanic urban soils,"The development of criteria and indicators to quantify the transition to sustainability of the urban socio-ecological systems quality is determinant for planning policies and the 21st century urban agenda. This study models the spatial variation in the concentration and distribution of some macronutrients, micronutrients, and trace nutrients in the soil of a high-altitude city in the Andes. Meanwhile, machine learning methods were employed to study some interactions between the different dimensions that constitute an urban socio-ecosystem that caused these variations. We proposed a methodology that considered two phases: a) field work to collect data on 300 soil samples; laboratory analysis to measure the concentrations of 24 macronutrients, micronutrients, and trace nutrients; and the design of geophysical, spectral, and urban co-variables; b) statistical and geo-informatics analysis, where multivariate analysis grouped the elements into factors; and, machine learning integrated with co-variables was applied to derive the intensity of each factor across the city. Multivariate statistics described the variation in soil co-concentrations with a moderate percentage (42%). Four factors were determined that grouped some of the analyzed elements, as follows: F1 (Zn, S, Cu, Pb, Ni, and Cr), F2 (Ba, Ag, K, In, and Mg), F3 (B, V, Li, and Sr), and F4 (Si and Mn). The percentage R2 out-of-bag of the spatial model were: F1 = 20%, F2 = 8%, F3 = 14%, and F4 = 10%. Our outputs show that the enrichment and contamination by anthropogenic factors, such as the increase in population density, land use, road network, and traffic generated by fossil fuel vehicles, should be prioritized in urban planning decisions. © 2021",2021,Journal of Environmental Management,"Bonilla-Bedoya S., López-Ulloa M., Mora-Garcés A., Macedo-Pezzopane J.E., Salazar L., Herrera M.Á.",10.1016/j.jenvman.2021.113556,Article,10.0356502533,6.8107981682
7,25,,Data-based wildfire risk model for Mediterranean ecosystems-case study of the Concepción metropolitan area in central Chile,,"Wildfire risk is latent in Chilean metropolitan areas characterized by the strong presence of wildland-urban interfaces (WUIs). The Concepción metropolitan area (CMA) constitutes one of the most representative samples of that dynamic. The wildfire risk in the CMA was addressed by establishing a model of five categories (near zero, low, moderate, high, and very high) that represent discernible thresholds in fire occurrence, using geospatial data and satellite images describing anthropic-biophysical factors that trigger fires. Those were used to deliver a model of fire hazard using machine learning algorithms, including principal component analysis and Kohonen self-organizing maps in two experimental scenarios: Only native forest and only forestry plantation. The model was validated using fire hotspots obtained from the forestry government organization. The results indicated that 12.3% of the CMA's surface area has a high and very high risk of a forest fire, 29.4% has a moderate risk, and 58.3% has a low and very low risk. Lastly, the observed main drivers that have deepened this risk were discussed: First, the evident proximity between the increasing urban areas with exotic forestry plantations and, second, climate change that threatens triggering more severe and large wildfires because of human activities. © 2021 Edilia Jaque Castillo et al.",2021,Natural Hazards and Earth System Sciences,"Jaque Castillo E., Fernández A., Fuentes Robles R., Ojeda C.G.",10.5194/nhess-21-3663-2021,Article,10.1855659485,6.8114743233
7,26,,Machine-learning models to replicate large-eddy simulations of air pollutant concentrations along boulevard-type streets,,"Running large-eddy simulations (LESs) can be burdensome and computationally too expensive from the application point of view, for example, to support urban planning. In this study, regression models are used to replicate modelled air pollutant concentrations from LES in urban boulevards. We study the performance of regression models and discuss how to detect situations where the models are applied outside their training domain and their outputs cannot be trusted. Regression models from 10 different model families are trained and a cross-validation methodology is used to evaluate their performance and to find the best set of features needed to reproduce the LES outputs. We also test the regression models on an independent testing dataset. Our results suggest that in general, log-linear regression gives the best and most robust performance on new independent data. It clearly outperforms the dummy model which would predict constant concentrations for all locations (multiplicative minimum RMSE (mRMSE) of 0.76 vs. 1.78 of the dummy model). Furthermore, we demonstrate that it is possible to detect concept drift, i.e. situations where the model is applied outside its training domain and a new LES run may be necessary to obtain reliable results. Regression models can be used to replace LES simulations in estimating air pollutant concentrations, unless higher accuracy is needed. In order to have reliable results, it is however important to do the model and feature selection carefully to avoid overfitting and to use methods to detect the concept drift. © 2021 Moritz Lange et al.",2021,Geoscientific Model Development,"Lange M., Suominen H., Kurppa M., Järvi L., Oikarinen E., Savvides R., Puolamäki K.",10.5194/gmd-14-7411-2021,Article,9.6027555466,6.7506718636
7,27,,Landslide susceptibility mapping using artificial neural network tuned by metaheuristic algorithms,Landslide; Machine learning; Metaheuristic optimization; Natural hazard; Susceptibility modeling,"As a frequent natural disaster, landslides incur significant economic and human losses worldwide. The main idea of this paper is to propose novel integrative models for landslide susceptibility evaluation in a prone area of Chaharmahal va Bakhtiari Province in Iran. To do this, four metaheuristic techniques, namely chimp optimization algorithm (ChOA), crow search algorithm (CSA), satin bowerbird optimization (SBO), and water cycle algorithm (WCA) are used to supervise the training of an artificial neural network (ANN). A spatial database is created by 170 historical landslides and 14 most common conditioning factors. The models are optimized in terms of hyper-parameters and elite ones are then used to produce the susceptibility maps. During the training phase, all models could acquire a reliable understanding of the landslide pattern. The obtained accuracy index of area under the receiving operating characteristic curve (AUROC) showed that the maps produced by the WCA-ANN (AUROC = 0.925) and SBO-ANN (AUROC = 0.900) are more accurate than those of the ChOA-ANN (AUROC = 0.851) and CSA-ANN (AUROC = 0.855). Considering this assessment, the suggested hybrid models are reliable enough for landslide susceptibility modeling. Accordingly, the generated susceptibility map can be used for urban planning and generating alert systems over the studied area. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",2021,Environmental Earth Sciences,"Mehrabi M., Moayedi H.",10.1007/s12665-021-10098-7,Article,10.0601329803,6.7470788956
7,29,,Classification of the influence of urban canyon geometry and reflectance on seasonal solar irradiation in three European cities,Classification; Machine Learning; Reflectance; Simulation; Solar radiation; Urban canyon,"The study presents a methodological framework for simulating, analyzing and classifying the seasonal solar exposure and irradiation uniformity of symmetrical urban canyons in three European cities with different latitudes: Athens, Paris and Helsinki. Parametric solar radiation simulations are conducted by varying the urban canyon geometry, orientation and surface reflectance. The study proposes the Solar Irradiation Ratio (SIR) and develops a qualitative classification scheme for solar exposure and irradiation uniformity in order to compare simulation results from different cities and label each urban canyon surface accordingly. Finally, the study trains and tests Random Forest classifiers which enable the quick classification of any symmetrical canyon geometry by providing canyon geometry, orientation and surface reflectance as inputs. Testing reveals that the classifiers have decent performance (accuracy: 0.89 – 0.94, precision: 0.82 – 0.92) and consequently may be used in early urban design and planning studies to get a quick estimate of the solar performance of a given symmetrical urban canyon, before full-scale simulations take place. © 2021",2021,Sustainable Cities and Society,Vartholomaios A.,10.1016/j.scs.2021.103379,Article,9.8483772278,6.8719511032
7,32,,A machine learning-based approach for classifying tourists and locals using geotagged photos: the case of Tokyo,Big data; Classification; Flickr; Geotagged photos; Locals; Machine learning; Tokyo; Tourists,"In tourism-dependent cities, investigating the spatiotemporal distribution and dynamics of tourist flows is crucial for better urban planning in both steady and perturbed states. In recent years, researchers have started relying more on photo-based, geotagged social data, which offer insights about tourists, popular hotspots, and mobility patterns. However, distinguishing between tourists and locals from this data is problematic since residence information is often not provided. While previous studies rely on heuristic (e.g., period of stay) and probabilistic (Shannon entropy) approaches, this paper proposes a method for classifying tourists and residents based on machine learning (ML) algorithms and considering parameters that could explain the variability between the two (e.g., weather, mobility, and photo content). This approach was applied to Flickr users’ geotagged photos taken in Tokyo’s 23 special wards from July 2008 to December 2019. The results show that stacked ensemble (SE) models are superior to models based on five supervised-learning algorithms, including gradient boosting machine (GBM), generalized linear model (GLM), distributed random forest (DRF), deep learning (DL), and extremely randomized trees (XRT). Temporal entropy (TEN), mobility on workdays, and frequent visits to amusement venues and crowded places influenced how users were classified. While temporal distribution showed similar monthly/hourly patterns, spatial distribution varied. The proposed approach might pave the way for scholars to carry out future tourism research on different topics and subsequently support policymakers in the decision-making process, specifically in urban settings. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",2021,Information Technology and Tourism,"Derdouri A., Osaragi T.",10.1007/s40558-021-00208-3,Article,9.4191789627,6.5717000961
7,34,,Identifying urban built environment factors in pregnancy care and maternal mental health outcomes,Built environment; Postpartum depression; Pregnancy care,"Backgrounds: Risk factors related to the built environment have been associated with women’s mental health and preventive care. This study sought to identify built environment factors that are associated with variations in prenatal care and subsequent pregnancy-related outcomes in an urban setting. Methods: In a retrospective observational study, we characterized the types and frequency of prenatal care events that are associated with the various built environment factors of the patients’ residing neighborhoods. In comparison to women living in higher-quality built environments, we hypothesize that women who reside in lower-quality built environments experience different patterns of clinical events that may increase the risk for adverse outcomes. Using machine learning, we performed pattern detection to characterize the variability in prenatal care concerning encounter types, clinical problems, and medication prescriptions. Structural equation modeling was used to test the associations among built environment, prenatal care variation, and pregnancy outcome. The main outcome is postpartum depression (PPD) diagnosis within 1 year following childbirth. The exposures were the quality of the built environment in the patients’ residing neighborhoods. Electronic health records (EHR) data of pregnant women (n = 8,949) who had live delivery at an urban academic medical center from 2015 to 2017 were included in the study. Results: We discovered prenatal care patterns that were summarized into three common types. Women who experienced the prenatal care pattern with the highest rates of PPD were more likely to reside in neighborhoods with homogeneous land use, lower walkability, lower air pollutant concentration, and lower retail floor ratios after adjusting for age, neighborhood average education level, marital status, and income inequality. Conclusions: In an urban setting, multi-purpose and walkable communities were found to be associated with a lower risk of PPD. Findings may inform urban design policies and provide awareness for care providers on the association of patients’ residing neighborhoods and healthy pregnancy. © 2021, The Author(s).",2021,BMC Pregnancy and Childbirth,"Zhang Y., Tayarani M., Wang S., Liu Y., Sharma M., Joly R., RoyChoudhury A., Hermann A., Gao O.H., Pathak J.",10.1186/s12884-021-04056-1,Article,9.7583618164,6.6887688637
7,35,2.0,Mapping fine-scale visual quality distribution inside urban streets using mobile LiDAR data,Fine-scale; Machine learning; Mobile LiDAR; Urban street; Visual quality,"The visual quality of urban streets is of vital importance for establishing a satisfying and comfortable experience for the residents in an urban community. It also has positive effects on urban vibrancy, public health, and social connections in that community. Numerous studies have been conducted to evaluate the visual quality at the urban street level using street view images. However, the spatial distribution of fine-grained visual quality inside an urban street is rarely investigated. This study presents a new approach for the evaluation of visual quality inside urban streets using mobile LiDAR point clouds. The semantic information of urban streets was first extracted from mobile LiDAR point clouds with a Gradient Boosting classifier. After that, seven well-known key design elements, including the green space factor, sky view factor, enclosure rate, volume index, vehicle occurrence rate, motorization rate, and diversity, were calculated from the classified point clouds using a three-dimensional (3D) visibility model. Finally, the visual quality at 1 m grid resolution inside urban street was achieved automatically by using a random forest model which was trained based on perception samples. This approach has been validated on two study areas and the results indicated that the proposed approach is able to quantitatively examine the visual quality difference inside urban streets. The results generated by the proposed method also match well with the common sense of urban design experts, which are useful for architects and designers to develop best practices in the urban micro-renewal project and to refine the urban planning processes. © 2021 Elsevier Ltd",2021,Building and Environment,"Wu B., Yu B., Shu S., Liang H., Zhao Y., Wu J.",10.1016/j.buildenv.2021.108323,Article,9.4258146286,6.7140808105000005
7,36,,Origin-Destination Matrix Estimation and Prediction from Socioeconomic Variables Using Automatic Feature Selection Procedure-Based Machine Learning Model,Artificial neural networks; Feature selection; Machine learning; Origin-destination (OD) matrix; Support vector machines; Urban transport planning,"The origin-destination (OD) demand matrix plays an essential role in travel modeling and transport planning. Traditional OD matrices are estimated from expensive and laborious traffic counts and surveys. Accordingly, this study proposes a new combined methodology to estimate or update OD matrices (urban mobility) directly from easy-to-obtain and free-of-charge socioeconomic variables. The Málaga region, Spain, was used as a case study. The proposed methodology involves two stages. First, an automatic feature selection procedure was developed to determine the most relevant socioeconomic variables, discarding the irrelevant ones. Several feature selection techniques were studied and combined. Second, machine learning (ML) models were used to estimate mobility between predefined zones. Artificial neural networks (ANNs) and support vector regression (SVR) were tested and compared using the most relevant variables as inputs. The experimental results show that the proposed combined model can be more accurate than traditional methods and ML models without the feature selection procedure. In particular, SVR with feature selection slightly outperformed the combined model using ANNs. The proposed methodology can be a promising and affordable alternative method for estimating OD matrices, reducing costs and lead time significantly, and assisting and improving urban transport planning. © 2021 American Society of Civil Engineers.",2021,Journal of Urban Planning and Development,"Rodríguez-Rueda P.J., Ruiz-Aguilar J.J., González-Enrique J., Turias I.",10.1061/(ASCE)UP.1943-5444.0000763,Article,9.4481258392,6.6345329285
