Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
3,126,"['geographical cluster', 'racial data', 'urban place detection', 'Brooklyn neighborhood', 'Geosilhouettes']",56,"['geographical cluster', 'Geographical measure', 'urban place detection', 'urban place', 'place detection', 'cluster fit', 'neighborhood', 'regional science', 'cluster', 'urban study', 'racial data', 'census block', 'census', 'Brooklyn neighborhood', 'Geosilhouettes', 'place', 'Regionalization', 'regional science perspective', 'demography', 'new geosilhouettes', 'measure', 'detection', 'data', 'pervasive interest', 'language', 'direction', 'analysis', 'boundary analysis', 'block', 'detection problem', 'fit', 'perspective', 'behavior', 'description', 'guise', 'research', 'science', 'number', 'critique', 'various guise', 'core', 'recent critique', 'mathematical form', 'problem', 'interest', 'new direction', 'variety', 'nature', 'form', 'large number', 'pricing', 'study', 'thinking', 'paper', 'arbitrariness', 'science perspective']"
3,136,"['urban planning', 'activity space estimation', 'logistic regression', 'community life circle', 'GPS data']",96,"['urban planning', 'urban community life', 'urban community', 'life circle planning', 'urban policy', 'location selection', 'activity space estimation', 'spatiotemporal behavioral demand', 'community life', 'behavioral demand estimation', 'community life circle', 'GPS data', 'machine learning', 'environmental data', 'decision tree', 'logistic regression', 'behavioral data', 'machine learning technique', 'global positioning', 'demand estimation model', 'demand estimation', 'circle planning', 'positioning system', 'activity space', 'life circle', 'planning', 'land', 'population', 'space estimation', 'data', 'population composition', 'estimation model', 'global positioning system', 'community', 'regression', 'environmental contexts', 'ensemble learning', 'location', 'circle', 'activity', 'final estimation model', 'positioning', 'learning', 'behavioral demand', 'Delineation', 'facility adjustment', 'delineation method', 'Estimation', 'selection', 'life', 'tree', 'generalizable delineation method', 'learning technique', 'space', 'contexts', 'range', 'generalizable method', 'relationship', 'plot', 'generalizable delineation', 'transformation', 'decision', 'structure', 'model', 'research', 'demand', 'policy', 'adjustment', 'final estimation', 'core task', 'prerequisite', 'example', 'rate', 'essential prerequisite', 'facility', 'delineation result', 'method', 'previous research', 'article', 'error rate', 'study', 'machine', 'constraint', 'composition', 'Recent study', 'type', 'system', 'task', 'internal structure', 'limitation', 'technique', 'literature', 'error', 'effectiveness', 'core', 'result']"
3,140,"['residential location choice', 'disaster risk', 'random forest', 'urban population', 'urban planning']",79,"['residential location choice', 'disaster risk', 'residential choice', 'disaster risk management', 'natural hazard risk', 'effective disaster risk', 'urban planning', 'urban environment', 'random forest', 'urban space', 'hazard risk', 'urban population', 'residential location', 'risk component', 'urban dweller', 'dynamic risk component', 'natural hazard', 'dynamic risk', 'risk management', 'forest', 'city', 'location choice', 'risk', 'heterogeneous preference', 'effective disaster', 'modelling', 'distinct socioeconomic group', 'socioeconomic group', 'environment', 'vulnerability', 'hot spot', 'disaster', 'planning', 'redistribution', 'preference', 'reveals hot spot', 'population', 'choice', 'willingness', 'continuous reorganization', 'exposure', 'hazard', 'location', 'reorganization', 'future', 'dweller', 'future trend', 'relationship', 'management', 'behaviour', 'analytical focus', 'future research', 'linkage', 'methodology', 'spot', 'research', 'common approach', 'asset', 'space', 'trend', 'problem', 'cold spot', 'operational strengthening', 'indirect approach', 'approach', 'component', 'pattern', 'link', 'group', 'strengthening', 'focus', 'approach reveals', 'process', 'presence', 'absence', 'lens', 'work', 'reveals', 'glimpse']"
3,147,"['urban space generation', 'deep learning algorithm', 'traffic road network', 'neighborhood space form', 'building function']",68,"['urban space generation', 'urban space case', 'urban design method', 'urban space', 'urban design', 'deep learning algorithm', 'deep learning', 'traffic road network', 'neighborhood space', 'space generation design', 'road network', 'space generation', 'traffic road', 'machine learning algorithms', 'neighborhood space form', 'building', 'learning algorithm', 'city', 'building function', 'machine learning', 'learning algorithms', 'generation design method', 'design method', 'procedural logic', 'building function layout', 'neighborhood', 'algorithm', 'generation design', 'algorithms', 'traffic', 'generation mode', 'innovative development', 'new idea', 'learning', 'design', 'space', 'space form', 'basic concept', 'space case', 'application case', 'generation', 'road', 'function layout', 'database', 'network', 'development', 'logic', 'idea', 'concept', 'feasibility', 'layout', 'function', 'central green axis', 'green axis', 'machine', 'application', 'northern extension', 'computer', 'Research', 'form', 'extension', 'case', 'mode', 'method', 'order', 'axis', 'set', 'paper']"
3,160,"['urban form indicator', 'deep learning', 'modern city planning', 'decision support system', 'urban data']",99,"['urban form indicator', 'urban data', 'city planning', 'urban form', 'modern city planning', 'Urban planner', 'deep learning', 'urban activity', 'Modern city', 'ML algorithm', 'big data', 'city', 'ML application', 'ML method', 'planner', 'decision support', 'decision support system', 'data', 'planning', 'algorithms', 'algorithm', 'modeling', 'decision making', 'big data storage', 'learning', 'form indicator', 'information technology', 'digitalization', 'modern machine', 'data storage', 'potential application', 'designer', 'computational power', 'form', 'information', 'face several challenge', 'indicator', 'sustainability', 'machine', 'direction', 'support system', 'address', 'large volume', 'rapid growth', 'mobility', 'development', 'technology', 'application', 'several challenge', 'data storage capacity', 'research direction', 'decision', 'economic development', 'future research', 'domain', 'several domain', 'future research direction', 'emergence', 'DL technique', 'disadvantage', 'volume', 'storage', 'power', 'growth', 'storage capacity', 'overview', 'support', 'system', 'resilience', 'research', 'capacity', 'method', 'security', 'turn', 'challenge', 'advantage', 'activity', 'health', 'new communication', 'table', 'making', 'technique', 'communication', 'review', 'integration', 'collection', 'paper', 'issue', 'aforementioned challenge', 'potential', 'comparative table', 'traditional method', 'etc', 'term', 'principle', 'efficient treatment', 'comprehensive review', 'source', 'treatment']"
3,163,"['city similarity measurement', 'hotel development', 'transfer learning technique', 'city feature extraction', 'city development']",62,"['city similarity measurement', 'city feature extraction', 'city similarity', 'urban hotel development', 'transfer learning technique', 'city data', 'urban data', 'city development', 'transfer learning', 'hotel development', 'city feature', 'similarity measurement', 'similarity measurement framework', 'hotel development scale', 'urban hotel', 'modern city', 'city', 'feature extraction', 'location data', 'different city', 'prediction model', 'similarity', 'single city', 'hotel', 'data scale', 'transfer', 'learning', 'prediction', 'data', 'learning technique', 'algorithm', 'planning issue', 'related information', 'study', 'fitting degree', 'relevant knowledge', 'scale', 'knowledge', 'wide distribution', 'planning', 'information', 'feature', 'development scale', 'case study', 'development', 'type', 'machine', 'measurement', 'research', 'measurement framework', 'location', 'degree', 'model', 'distribution', 'multiple type', 'problem', 'extraction', 'framework', 'technique', 'case', 'issue', 'paper']"
3,164,"['sustainable urban planning', 'classification model', 'spatial data', 'urban development classification', 'urban planning machine']",86,"['sustainable urban planning', 'urban development classification', 'urban planning machine', 'urban planning', 'new urban development', 'urban planner assess', 'urban development', 'urban planner', 'classification model', 'urbanization', 'rapid urbanization', 'development classification model', 'fingerto urban planning', 'suitable predictor', 'development classification', 'spatial data', 'predictor', 'city', 'planner assess', 'urban dweller', 'classification', 'planning machine', 'automation', 'numerous automation', 'massive datasets', 'many sophisticated tool', 'traffic', 'pollution', 'planner', 'Heavy traffic', 'environmental degradation', 'Automation tool use', 'numerous automation tool', 'sustainability', 'datasets', 'current predictor', 'sophisticated tool', 'automation tool', 'traffic jam', 'forecast', 'data', 'various trend view', 'migration', 'unexpected geohazards', 'environment', 'unplanned development', 'various trend', 'colossal migration', 'planning', 'Machine', 'use machine', 'big city', 'tool use machine', 'uncontrollable development', 'witness traffic jam', 'many negative impact', 'geohazards', 'tool use', 'humanity', 'witness traffic', 'study', 'development', 'model', 'trend view', 'dweller', 'economic reason', 'tool', 'trend', 'use', 'design', 'assess', 'degradation', 'reason', 'view', 'quality', 'efficiency', 'correct set', 'social wellbeing', 'negative impact', 'effect', 'situation', 'life', 'impact', 'wellbeing', 'set', 'jam']"
3,180,"['extreme learning machine', 'urban planning', 'SAR ground object', 'big data technology', 'object classification']",76,"['extreme learning machine', 'GIS big data', 'urban planning', 'ground object classification', 'machine classification algorithm', 'classification algorithm', 'extreme learning', 'ELM method', 'learning machine', 'big data technology', 'SAR ground', 'learning machine classification', 'SAR ground object', 'machine learning algorithms', 'machine classification', 'object classification', 'machine learning', 'big data', 'good classification', 'classifier', 'learning algorithms', 'poor classification result', 'good classification effect', 'poor classification', 'classification result', 'classification', 'data technology', 'multiple feature', 'feature information', 'Virtual design', 'algorithm', 'low accuracy', 'algorithms', 'planning score', 'classification effect', 'design model', 'planning', 'learning', 'detection accuracy', 'accuracy', 'single feature', 'ground object', 'data', 'research result show', 'ground', 'feature', 'high resolution', 'research result', 'detection', 'design', 'technology', 'information', 'detailed information', 'direction', 'model', 'object', 'method', 'machine', 'combination', 'development', 'result show', 'aspect', 'research', 'speed', 'resolution', 'expected goal', 'result', 'effect', 'order', 'goal', 'solution', 'show', 'paper', 'performance', 'addition', 'score']"
3,185,"['neighborhood information', 'deep learning', 'street view image', 'urban study', 'social detection']",64,"['neighborhood information', 'sufficient neighborhood information', 'urban study', 'neighborhood', 'street view imagery', 'socioeconomic data', 'street view', 'street view image', 'city planning', 'deep learning', 'neighborhood method', 'large city', 'city', 'social detection', 'residence', 'social detection model', 'sufficient neighborhood', 'land', 'street', 'land parcel', 'area', 'detection model', 'job', 'spatial dynamic', 'Empirical data', 'data', 'imagery', 'view imagery', 'detection', 'view', 'parcel scale', 'learning', 'entropy', 'direction', 'people', 'pattern', 'information', 'potential relationship', 'planning', 'image', 'research finding', 'entropy index', 'relationship', 'degree', 'model', 'development', 'attribute', 'example', 'research', 'view image', 'index', 'finding', 'scale', 'parcel', 'attribute consistent', 'model performs', 'mixture', 'dynamic', 'study', 'feasibility', 'support', 'consistent', 'method', 'performs']"
3,189,"['urban functional area', 'ML algorithms', 'user behavior data', 'Rational planning', 'classification accuracy']",52,"['urban functional area', 'urban planning', 'unplanned urban expansion', 'global urbanization', 'machine learning', 'urban expansion', 'Urbanization', 'ML algorithms', 'Classification', 'classification accuracy', 'functional area needs', 'city', 'functional area', 'area needs', 'user behavior data', 'behavior data', 'area', 'learning', 'data', 'Rational planning', 'algorithms', 'user behavior', 'accuracy', 'modality', 'planning', 'modality complement', 'analysis', 'use', 'single modality', 'study', 'image', 'machine', 'natural disaster', 'complement', 'field', 'rate', 'good result', 'set test', 'scientific approach', 'needs', 'test', 'expansion', 'behavior', 'change', 'disaster', 'many challenge', 'rapid rate', 'result', 'approach', 'backdrop', 'challenge', 'set']"
3,197,"['urban environment', 'usable floor area', 'computer vision', 'detailed property information', 'spatial information system']",111,"['urban environment', 'usable floor area', 'spatial information system', 'spatial information', 'urban growth', 'urban environmental problem', 'floor area', 'property information', 'urban region', 'detailed property information', 'usable floor', 'smart city', 'area', 'computer vision', 'machine learning', 'Earth observation', 'city', 'big data', 'detailed property', 'computer vision technology', 'floor', 'Algorithms fusion', 'automatic algorithm', 'property', 'measurement', 'Remote measurement', 'range image', 'BUFA estimation', 'algorithm', 'vision technology', 'close range image', 'data', 'estimation', 'information technology', 'information system requirement', 'environmental problem', 'suitable numerical algorithm', 'information system', 'numerical algorithm', 'force city', 'place', 'planning aspect', 'learning', 'estate', 'planning', 'Real estate', 'imagery', 'multidisciplinary analysis', 'analysis', 'technology', 'close range', 'visitor satisfaction', 'region', 'thorough multidisciplinary analysis', 'environment', 'range', 'vision', 'information', 'new technology', 'precise', 'system requirement', 'growth', 'investment', 'computer', 'use', 'principal anthropogenic component', 'resident', 'image', 'concept', 'field', 'registration', 'aspect', 'subject', 'observation', 'machine', 'opportunity', 'problem', 'fusion', 'reliability', 'anthropogenic component', 'comparison', 'world', 'respect', 'system', 'satisfaction', 'requirement', 'significant impact', 'impact', 'new source', 'result', 'monitor', 'activity', 'Rapid change', 'world compete', 'solution', 'form', 'aim', 'paper', 'component', 'rapidity', 'Recent advance', 'visitor', 'advance', 'change', 'source', 'author concentrate', 'author', 'increased availability', 'concentrate', 'availability', 'compete']"
3,204,"['urban building', 'machine learning capability', 'GIS workflow', 'satellite image', 'footprint data']",76,"['urban building', 'urban planning', 'classification model', 'GIS workflow', 'classification', 'building', 'machine learning capability', 'machine learning', 'satellite image', 'footprint data', 'residential status', 'classification output', 'ensemble model', 'ensemble machine', 'modelling', 'middle income country', 'income country', 'structure', 'label data', 'human population distribution', 'learning', 'middle income', 'data', 'footprint', 'population distribution', 'learning capability expand', 'middle income setting', 'learning capability', 'allocation', 'input data', 'human population', 'resource allocation', 'income setting', 'population', 'development', 'related application', 'attribute consistency', 'planning', 'computational power', 'application', 'capability expand', 'country', 'expand', 'model', 'use input data', 'workflow', 'resource', 'additional country', 'label', 'attribute', 'distribution', 'diverse source', 'income', 'capability', 'use', 'image', 'service delivery', 'completeness', 'setting', 'range', 'input', 'power', 'use input', 'machine', 'service', 'status', 'paper', 'preparation', 'source', 'common practice', 'output', 'first time', 'time', 'consistency', 'delivery', 'practice']"
3,219,"['residential segregation', 'machine learning', 'open urban area', 'immigrant assimilation', 'shape']",49,"['residential segregation', 'reduced residential segregation', 'immigrant assimilation', 'urban area', 'urban form', 'open urban area', 'segregation', 'assimilation', 'typology', 'immigrant', 'building level', 'machine learning', 'built environment', 'building', 'shape', 'social interaction', 'machine learning technique', 'area', 'environment', 'resident', 'data', 'social tie', 'rich set', 'interaction', 'form', 'block', 'measure', 'learning', 'address', 'formation', 'feature', 'learning technique', 'configuration', 'study', 'opportunity', 'summary measure', 'finding', 'technique', 'machine', 'inflow', 'level', 'tie', 'large inflow', 'finding show', 'set', 'proxy', 'role', 'show', 'exact address']"
3,241,"['street functionality prediction', 'autoencoder', 'dense traffic network', 'principal arterial road', 'urban planning']",118,"['street functionality prediction', 'street functionality classification', 'urban street functionality', 'urban street network', 'urban road', 'autoencoder', 'urban planning', 'dense traffic network', 'traffic network', 'road network', 'dense traffic', 'deep learning', 'urban area', 'deep learning approach', 'urban street', 'street functionality', 'street guideline', 'street network', 'arterial road', 'principal arterial road', 'Transportation research', 'traffic', 'different urban area', 'minor arterial road', 'street', 'street segment', 'spatial structure', 'transportation management', 'classifier', 'centrality', 'classification', 'urban traveler', 'centrality measure', 'centrality characteristic', 'road', 'Many city', 'city', 'functionality classification', 'structural importance', 'sidewalk', 'collector road', 'functionality prediction', 'transportation', 'network', 'land use mix', 'land use', 'dense', 'prediction', 'local road', 'regression', 'pattern', 'structure', 'curb', 'logistic regression', 'structural property', 'segment', 'repeated pattern', 'learning', 'regularity', 'design goal', 'class', 'different class', 'area', 'planning', 'learning approach', 'movement pattern', 'connection', 'design', 'regular grid configuration', 'characteristic', 'land', 'grid configuration', 'study', 'service', 'activity', 'movement', 'importance', 'traveler', 'article', 'research', 'functionality', 'use', 'accessible service', 'model', 'management', 'role', 'property', 'measure', 'work', 'guideline', 'open access article', 'new rehabilitation', 'access article', 'rehabilitation', 'human life', 'policy', 'access', 'configuration', 'stakeholder', 'license', 'use mix', 'administrator', 'element', 'term', 'http', 'mix', 'possible new rehabilitation', 'vital measure', 'group', 'goal', 'condition', 'open access', 'approach', 'potential factor', 'life', 'factor', 'collector', 'setback']"
3,262,"['historical preservation', 'Shanghai city', 'prediction', 'GDP contribution', 'policy making']",49,"['historical preservation', 'historical site', 'tourism', 'Shanghai city', 'data', 'statistical survey', 'city', 'policy making', 'prediction', 'preservation', 'GDP contribution', 'economy', 'algorithm', 'survey', 'site', 'research', 'future', 'policy', 'scientific research', 'feature', 'popularity', 'case study', 'development', 'inefficient traditional approach', 'protection', 'study', 'promising future', 'relationship', 'decision', 'traditional approach', 'allocation', 'machine', 'contribution', 'work', 'work load', 'current condition', 'technique', 'method', 'making', 'capability', 'case', 'ability', 'load', 'way', 'approach', 'condition', 'procedure', 'possible outcome', 'outcome']"
