HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
1,125,8.0,2013,Article,Below the double bottom line: The challenge of socially sustainable urban water strategies,"Recent interview-based research on how Australian urban water professionals grasp the social aspects of sustainable water management suggests that interest in these dimensions outstrips understanding of them, and that more culturally intelligent, socially realistic and ethically sensitive notions of people, culture and society are needed. Despite lip-service to ""triple bottom line"" assessments of policies and developments, Australia's policymakers have advanced no further than a ""double bottom line"" based on economic and environmental values, the latter preferably expressed in dollar terms. The economic (or market relation) also substitutes for the social dimension in a continued policy emphasis on customers rather than citizens or community members. An overemphasis on behavioural economics, a lack of social, political and cultural theory, and neglect of people's actual practices means that much policy and research around water fails to grapple with such basic social elements as gender, different roles and access to resources within households, cultural diversity, or ethical orientations. A major challenge is to mobilise rather than ignore the altruistic and socially-oriented human capacities for adapting to change beyond the customer relation or the confines of technical and economic rationality; including by collective innovations in values and practices of caring for water. © Institution of Engineers Australia, 2013.",Cultural innovation; Customer behaviour; Gender and water; Household water; Socially sustainable urban water; Sustainability models,Sofoulis Z.,10.7158/W13-018.2013.17.2,2.6,9.19
-1,134,7.0,2016,Conference Paper,Bridges in Urban Planning and Architectural Culture,"Bridges obviously serve multiple functions but the primary purpose is to traverse a terrain obstacle to get goods and/or people across to the other side. Bridges are often viewed as an indicator of progress in technical capability, engineering skills as well as a symbol of economic potential of a particular city, region or a country. Often, this is the reason why many urban bridges become the most important infrastructure in some cities. This paper discusses several examples of bridges which have made a significant impact on the perception of a city and resulted in substantial changes to landscape configuration. The following available research methods of evaluation were used: analysis of literature, observational in-situ studies of objects and own research. Analysis were performed on dozens of bridges constructed over the centuries. The example selection was directed to the well-known objects, the spectacular new implementations or icons of bridge architecture. The study involved both contemporary and historical objects. © 2016 The Authors.",architectural culture; city bridges; urban planning,"Salamak M., Fross K.",10.1016/j.proeng.2016.08.530,5.13,9.5
0,152,6.0,1996,Article,The urban fabric of Igbo architecture in South-eastern Nigeria in the 1990s,"This paper seeks to explore the extent to which local building traditions have been retained within modern urban housing development in primarily Igbo-speaking areas of South-eastern Nigeria in the 1990s. Its premise is that there are vestiges of tradition which remain part of the urban fabric in most southern Nigerian towns. It is thought that these traditions can, and should, be developed further to ensure that there is a positive integration of the old with the new, in the physical form, aesthetics and theoretical interpretation of urban design. Also as a development model, this integration approach has considerable relevance to other aspects of Nigerian urban life where there is the need for the accommodation of various cultures and social backgrounds. Relevant material, including documented data, will be used to discuss the premises and theories put forward. Central to the main theme is the argument for a re-ordering of architectural design and urban planning in southern Nigeria to better accommodate the more traditional or cultural features of life as the illustrations shown will highlight. The paper focuses specifically on the Igbo-speaking area of South-eastern Nigeria. The development of its housing fabric has varied distinctly from that of Northern and South-western Nigeria, which both have the effects of Islamic influence and, in the latter region, Brazilian and European influence, on local culture to be considered. Both these regions have had more urbanised and cosmopolitan cultural indigenous development patterns than the south-east. The text occasionally, however, draws architectural comparisons with these Nigerian regions and other developing areas. It would seem that 'Igboland' escaped these influences mainly due to its geographical location in the hinterland of South-eastern Nigeria. Islam did not penetrate as far down from North-eastern Nigeria to the south-east as it had done from North-western Nigeria to the south-west. This was partly due to the more tropical humid terrain which was detrimental to horses and mounted warfare and the way in which religious wars or Jihads were traditionally fought. Also, the acephalous societal organisation of the Igbos, when contrasted with the more hierarchical Northern Hausa and Western Yoruba societies, were less predisposed to convert voluntarily from native individualised worship to a more structured heirarchic monotheistic religion. Being away from the Atlantic coast of Nigeria meant that European influence took longer to affect hinterland Igbo lifestyles. It also meant that the area had few settlements of repatriated and freed African slaves who had made their way back to Nigeria from America and Brazil. Called Saros and Agudas respectively, these returnees brought with them new cultural styles and established residential settlements which were influential in the development of coastal towns such as Lagos and Calabar. Similarly, missionary and government enterprise reached the Igbo hinterland much later than the coast, thus Christianity and its cultural influence was felt much later in this area. The text occasionally, however, draws architectural comparisons with other Nigerian regions and other developing countries.",,Uduku O.,10.1016/0197-3975(95)00052-6,4.26,8.48
-1,163,5.0,2013,Book,The Gateway Arch: A biography,"Rising to a triumphant height of 630 feet, the Gateway Arch in St. Louis is a revered monument to America's western expansion. Envisioned in 1947 but not completed until the mid-1960s, the arch today attracts millions of tourists annually and is one of the world's most widely recognized structures. By weaving together social, political, and cultural history, historian Tracy Campbell uncovers the complicated and troubling history of the beloved structure. This compelling book explores how a medley of players with widely divergent motivations (civic pride, ambition, greed, among others) brought the Gateway Arch to fruition, but at a price the city continues to pay. Campbell dispels long-held myths and casts a provocative new light on the true origins and meaning of the Gateway Arch. He shows that the monument was the scheme of shrewd city leaders who sought to renew downtown St. Louis and were willing to steal an election, destroy historic buildings, and drive out local people and businesses to achieve their goal. Campbell also tells the human story of the architect Eero Saarinen, whose prize-winning design brought him acclaim but also charges of plagiarism, and who never lived to see the completion of his vision. As a national symbol, the Gateway Arch has a singular place in American culture, Campbell concludes, yet it also stands as an instructive example of failed urban planning. © 2013 by Tracy Campbell. All rights reserved.",,Campbell T.,,5.25,8.64
0,177,4.0,2005,Article,The socio-cultural dimension of housing: Quality in Osogbo Nigeria,"House-form has played a significant role in the socio-cultural adaptation of most people and societies in Nigeria. Specifically, within the Yoruba ethnic group of south-western part of Nigeria. To them, the house represents a status symbol, which every member of a particular family identifies with. The pattern and form of such dwelling have played vital role in shaping and influencing the lifestyle of the people. The house to them is a place for moral and social formation as well as for physical and psychology reformation. Unfortunately, the effect and infusion of western cultural contact through civilization, technological advancement and the unfolding world order of globalization on majority of African societies and people have created loss of originality in housing forms and patterns as well as loss of cultural values of the people. This paper, which emanated from a previous resear ch by the Authors, intends to evaluate the significance of house- forms on housing quality as well as on the lifestyle of the Nigeria people. Osogbo, a traditional as well as an urbanized township was used as case study. (The findings of the research are representative of the Housing situation in most Nigerian societies). The study, which identified three (3) zones of res idential and urban development revealed a significant relationship between House-form and Housing quality within the residential districts of Osogbo. It also affirmed the predominance of the Yoruba ethnic origin over other ethnic origins in Osogbo. The paper submitted that any housing planning and de velopment that ignores the relevant socio-cultural forms and patterns would invariably lack originality and relevance to the target population. It, therefore, recommends that Government, housing planners and developers should take house-form of the different sub-cultures into consideration before embarking on future housing development. Copyright © 2005 IAHS.",Cultural dimensions; House form; Housing quality; Nigeria,"Jiboye A.D., Ogunshakin L., Okewole I.A.",,4.38,9.9
1,180,3.0,2018,Note,Comment on “Using functional Magnetic Resonance Imaging (fMRI) to analyze brain region activity when viewing landscapes”,"Modern neuroscience methods, such as functional Magnetic Resonance Imaging (fMRI), offer the unparalleled opportunity to monitor the human brain in vivo − a revolution that has had a tremendous impact on many disciplines (economics, culture, health). Thus, the paper by Tang et al. (2017) is an exciting epistemological step introducing this technology and the possibilities for those studying the health effects of landscapes. Yet, as in similar interdisciplinary efforts there are always risks: questions are very general or results are misinterpreted. The present commentary aims, using examples and a simple but rigorous language, to help the audience of Landscape and Urban Planning understand the basic principles of fMRI and neuroscience methods We end up with a call to landscape researchers and others studying how environments can affect people's mental health and well-being to boldly be involved in this exciting interdisciplinary effort to help neuroscientists understand how the brain works. © 2017",Brain imaging; fMRI; Human health and well-being; Landscape research; Methods; Neuroscience,"Roberts A.C., Christopoulos G.I.",10.1016/j.landurbplan.2017.12.006,2.98,9.98
0,209,2.0,2018,Article,'Auraldiversity': Defining a hearing- centred perspective to socially equitable design of the built environment,"Historically, sound, soundscape and human hearing have collectively received litt le att ention in the design of urban spaces and places, particularly with regards to the psychological and sociological impact of hearing on the experience of individuals in the built environment. It is proposed that the sonic considerations which have been made in urban design are commonly developed within an assumption of otologically normal hearing, and, more broadly, without the acknowledgement of the actual diversity in people's auditory and sensory abilities. Existing considerations of sound and hearing within inclusive design research, particularly in the built environment, are grounded in an 'auraltypical' perspective where the primary focus is hearing individuals or those with hearing loss. This position supposes to some degree that an idealized otological profi le and consistent model of hearing profi ciency is shared amongst all citizens and engenders a culture of urban design driven by 'good/bad' ears and homogenized sonic interaction. This paper introduces the theoretical paradigm of 'auraldiversity' - an emerging agenda that acknowledges the diversity of human hearing and the multitude of elements that place the hearing modality within a state of constant fl ux. The paper situates this theoretical perspective within the context of the built environment through the mapping of three 'auraldivergent' hearing profi les. Each profi le charts the lived sonic experiences of a d/Deaf or disabled individual in the built environment. The paper concludes by positioning the auraldiversity paradigm as a catalyst in the development of a hearing-centred approach to inclusive design research, a new agenda where the opportunity for more socially and sonically equitable design of the built environment is established. © 2018 Ingenta.",,Renel W.,10.2148/benv.44.1.36,4.87,10.68
-1,254,1.0,2009,Book Chapter,Staying too long at the fair: Philadelphia planning and the debacle of 1976,"In 1682, 1776, or 1876, the optimism of Edmund Bacon's remarkable 1959 vision for Philadelphia's future-""Philadelphia in the Year 2009""-would have surprised no one. From its founding, Philadelphia's unfolding futures were consistently dynamic, focusing the energies of colonial expansion, democratic governance, and industrialization in one urban crucible. No other city in America exhibited each trend so dramatically. It was the Centennial Exhibition in Philadelphia in 1876- with the glass and steel dome of its Memorial Hall, its displays of telegraphy and the telephone, its prototype steam automobiles-that first demonstrated to Americans what an industrialized nation might really look like. Ed Bacon was an enthusiast of world's fairs and public exhibitions, writing and speaking of them throughout his career to illustrate and promote trends in urban development, and working in the genre himself to advance a far-reaching planning agenda for Philadelphia in the postwar decades. Philadelphia emerged from World War II burdened by creaking infrastructure and a housing shortage, its Center City business district underperforming against rival cities. Deindustrialization was already noticeable by the mid-1950s, an emerging economic reality that foretold difficulty in achieving the social goals of a new and aggressive generation of reform-minded political leadership.1 Residents were embarking for the suburbs at a steady clip, with the city falling by 1960 from third to fourth in population behind Los Angeles.2 Bacon's 50-year vision projected against this backdrop might have struck the reader as cheerful but unrealistic, even naïve. But what good is a prophecy if it does not reveal a hidden future, a future obstructed? Bacon's future was a city revitalized, beautified, and modernized in time to host the nation's Bicentennial celebration and a simultaneous 1976 Philadelphia World's Fair. Imaginative planning was his method, enabling the political gatekeepers along with the citizens of the city to see with him decades ahead and to grasp the occasion of a fair to accomplish lasting change for the city's built environment and its people. ""Philadelphia in the Year 2009"" builds its case on this one powerful idea: A world's fair could transform it into a model of humane urbanism.3 Considering his vantage point in 1959, it is possible to imagine why Ed Bacon might predict the future of Philadelphia with such mesmerizing flourishes. The Philadelphia City Planning Commission (PCPC), under his directorship, was in the midst of one of the longest winning streaks any urban planning body had or has ever achieved. With Penn Center, Society Hill, Independence Mall, the neighborhoods of Eastwick and the Far Northeast each underway or finished, Bacon and his team of young planners were totally in their stride in 1959, working to think, dig, and build the city out of its rut. The Market East transportation center, a pedestrian-friendly Chestnut Street, and a tourist-friendly Delaware waterfront were all on Bacon's drawing board, too. These were the varied pieces, described in turn by each of the authors in this volume, of a full urban-renewal portfolio advanced consistently over more than two decades by the PCPC. Postwar federal legislation enabled city officials for the first time to broadly exercise eminent domain powers, moving masses of residents and bulldozing whole sections of the city, planning and building anew.4 Ed Bacon's PCPC was certainly of its time in this respect and forceful in its place, stirring up both wonder and backlash. The old industrial city, the city that had lain fallow through the Depression and World War II, was awakening slowly to the possibility of highrises and integrated transportation hubs, and at the same time rediscovering its walkable character and the vernacular beauties of its historic neighborhoods. Bacon's idea was to liberate William Penn's grid from over a century of industrial-age clutter and to make the city simultaneously auto-, pedestrian-, and investment-friendly. Bacon understood the power of display and salesmanship as keys to making his idea of the next Philadelphia into something tangible. In this spirit, his ""2009"" essay arrived on newsstands in 1959. Could new high-rises and a suburban-style shopping center downtown reverse massive job losses and a suburban exodus? Whether the PCPC's projects were comprehensive enough remained an open question in 1959. In this context, the Philadelphia World's Fair could provide a shared goal, a focused way for Bacon to complete the projects he wanted. Market East, the Chestnut Street pedestrian mall, and even the heliports and Kabuki dancers really pale in comparison, though, to his essay's boldest claims. In 2009 Philadelphia will not have any bad neighborhoods, suburbanites will have moved back bringing their vitality and tax dollars with them, greenways will ring the city, transportation options will be rational and varied; the entire metropolis will reflect the best and brightest ideas that modern urban planning can deliver. Bacon's predictions still astound with their self-confidence, and throughout the 1960s and into the 1970s, from City Hall to the halls of academia and elite architecture firms and bankers' offices, from newsrooms to neighborhoods across the city, Philadelphians would grapple with the idea that a world's fair could help deliver the future city they desired. This chapter examines the fair-as-urban renewal formula that Ed Bacon worked with to promote his long-range planning objectives in Philadelphia. The ""2009"" essay was just one of the many publications and speeches he used to stimulate and sustain interest in the manifold projects of the PCPC. But here was a truly seductive model of development. If a world's fair could leave useful permanent structures behind while simultaneously rejuvenating public faith in the city, then what was the downside? Ed Bacon and scores of Philadelphians would take up this challenge, shaping it over a 15-year period to fit their own visions for the future of their city. From London's 1851 Crystal Palace Exhibition to New York's 1939 World's Fair, such events periodically announced new eras in technology and science, in business, and in culture. As Bacon and other key players in Philadelphia intuited, they also offered host cities opportunities to innovate in urban design. Starting with Brussels in 1958 a new generation of postwar world's fairs began, and the planning for the Philadelphia Fair took place as fairs were held in Seattle (1962), New York (1964), Montreal (1967), San Antonio (1968), and Osaka (1970). The difficulties of the New York Fair and the success of the Montreal one especially played defining roles as the Philadelphia planning process went forward. Learning and applying lessons from fairs in other cities and other eras proved difficult for Philadelphia's planners. The chapter develops two main analytical points. First, world's fairs have historically proven as different and mercurial as the cities and time periods of their creation, and have rarely inspired large-scale urban renewal in host cities in predictable, linear ways. The historical lessons and legacies of world's fairs for urban planners were (and remain) decidedly ambiguous. But by studying the period of gestation for a fair, and perhaps by extension any large-scale civic undertaking, we gain critical insight into the dominant conflicts shaping the modern city. As the planning process moved into the 1960s and early 1970s, it became more and more evident that the Philadelphia World's Fair of 1976-if it was to happen-would not recreate the 1876 Centennial Exhibition or launch an urban renaissance so much as reflect the clashing ambitions of citizens caught in a declining American industrial metropolis. The final plan, to the extent there ever was one plan, deviated starkly in both intention and design from Bacon's 1959 vision. This leads to the second point. The deviation from Bacon's ""2009"" vision shows two quite specific urban historical processes working in conjunction: The decline of the ""master planner"" and by extension New Deal/Great Society urban liberalism, and the rise of a consensus-seeking planning model driven by the maturation of urban community-based protest movements. The evolving plans for the World's Fair vividly show these trends defining one another, with plans for (and protest against) the Fair emerging from all quarters of the city, diluting the strength of Bacon's 1959 vision, while at the same time adding elements more desirable, more democratic, to the multiple communities affected. Between 1970 and 1972 planning for the Fair broke apart amid a prolonged season of racial strife, intergenerational resentment, federal disinvestment, and a creeping urban pessimism. Combined with hesitant municipal leadership this climate of urban uncertainty clouded the vision of a fair-as-catalyst to a utopian ""Philadelphia in the Year 2009."". Copyright © 2009 University of Pennsylvania Press.",,Knowles S.G.,,4.75,8.29
-1,258,1.0,2006,Book Chapter,The 1876 centennial in Philadelphia: Elite networks and political culture,"AT NOON on May 10, 1876-after years of controversy, construction, and fuss-President Ulysses S. Grant and Emperor Dom Pedro of Brazil entered Machinery Hall to open the Centennial Exhibition of 1876 in Philadelphia. Since early morning, the day's 186,000 attendees had been streaming through the gates. The president and the emperor stood in front of thirteen acres of motionless machinery, all connected by pulleys, shafts, wheels and belts to the giant Corliss engine in the central transept. Several hundred invited guests, already waiting there, made room for the ceremonial party to climb upon the concrete base of the huge metal monster towering forty feet above their heads almost to the trussed roof of the Hall. Machinery Hall was one of five major buildings put up by exhibition organizers in Fairmount Park; outside groups built dozens more. The Main Building was the largest in the world at the time-over a third of a mile long. Visitors marveled at the items on display: A typewriter, Hires root beer, the Statue of Liberty's torch, the Westinghouse air brake, Fleischmann's yeast, cable from the Brooklyn Bridge, Bell's telephone, and Otis's elevator.2 The Centennial was a resounding success, dramatically displaying Philadelphia's wealth and industrial might. Over nine million people-nearly one-fifth of the country's population-attended before its close in November. It was the first international exposition held in the United States and probably the single most important cultural event of its era. Foreigners flocked to Philadelphia-inaugurating mass tourism to the United States-to see American industrial innovations and dozens of foreign exhibits from Britain, Norway, Belgium, Russia, Japan, China, Sweden, Germany, France, Italy, Canada, Mexico, Brazil, and ""two large Arab tents."" This influx of visitors and national cultures also opened Philadelphia andthe United States to a world of new influences; the Japanese exhibit in particular stirred an Oriental design fashion in the United States.3 Beyond the pomp, the fanfare, the hotel receipts, and the visitors, the Centennial also helped restructure the city's politics. The event both cemented networks of alliances among previously divided elites and marked the ascendance of a Republican hegemony in local political culture that would be virtually unchallenged for the next sixty years. The Republican regime that coalesced in the 1870s combined several elements: party bossism centered in control of several city agencies, an electoral machine that came to trade votes for public construction contracts, business support based in ideological solidarity (support for protectionist legislation), and reliance on rail- And port-related industries as the engine of the city's economy. In Philadelphia's case, the irony is that those Republicans who did the most to make the Centennial happen-large, reformist civic organizations like the Union League that played crucial roles in event planning and in promoting commitment to the Republican Party-did not necessarily enjoy the political fruits of their labors. Over time, the elite's cultural and ideological commitment to Republicanism became a straitjacket, and they lost control of the polity they had helped build. More broadly, I use the example of the Centennial to examine the role that cultural projects play in urban governance. These projects, and the planning efforts that produce them, contribute to the emergence and consolidation of governing regimes out of situations of extreme political discord and fragmentation. They connect processes of elite network formation (social capital) and ideological consolidation. These two processes in turn are the building blocks of hegemony in local governance-cultural and social leadership that shapes people's political commitments and the extent to which they are willing to consider or pursue alternatives to prevailing arrangements. © 2006 by Temple University Press. All rights reserved.",,Hodos J.,,4.86,8.7
0,262,1.0,2005,Review,"Noise, music, and the meaning of modernity","Emily Thompson has shared her views on a revised version of a talk from 'The Soundscape of Modernity: Architectural Acoustics and the Culture of Listening in America' that was presented to the Société de Physique et d́Histoire Naturelle de Genéve on 22nd October, 2004. She states that organic sounds created by humans and animals that have always accompanied human civilization helps to understand it. But as the city noise rose with urbanization, people started escaping it. Organizations and commissions were formed to control city noise and to provide a noise-free environment. Modern architects of America constructed the Philadelphia Saving fund Society in 1932 to control sound by acoustically isolating people from the city noise. The modern solution was achieved to the problem of noise by turning buildings into placeless artifacts thereby defying their location in the world.",,Thompson E.,,4.99,10.26
-1,335,,2016,Book Chapter,Promptness and sustainability in town reconstruction following the 2011 great east Japan earthquake,"Local governments in Iwate Prefecture also drew respective plans for reconstruction to rebuild their cities, financially backed up by the prefectural and national governments coupled with special laws and measures. They are planning central city areas under the principles of DRR as well as BBB. There are too many laws pertaining to disaster prevention and reconstruction to refer to in full here. Therefore, this chapter focuses only on some of the new enactments after the GEJE. But attention has to be paid to their approaches to reconstruction when it comes to the question of whether they sufficiently concord with DRR and BBB (Ikuta 2013; Kaneko 2014). The Basic Act on Reconstruction in Response to the GEJE 2011 (hereinafter the Basic Act 2011) prescribes that, considering the unprecedented national crisis caused by the GEJE, the act has the purpose of promoting the smooth and prompt reconstruction and revitalization of a vibrant Japan, securing financial resources, identifying afflicted areas as Special Zones for Reconstruction with institutional and tax measures and establishing a Reconstruction Agency to undertake tasks regarding integrated national measures (Art. 1). The Basic Act 2011 then prescribes its basic philosophy, adopting the idea of the building back better concept, promoting dramatic measures for revitalization that are not limited to physical recovery of afflicted facilities, but also reconstruction measures to assist individuals to overcome the disaster and lead prosperous lives while honoring local culture and enhancing people’s ties with the community (Art. 2). The Act for Special Zones for Reconstruction 2011 was enacted as separate legislation from the Basic Act 2011 to implement the reconstruction measures. Under this legislation, afflicted local governments designated as special areas can acquire significantly larger budget funds from the national government for recovery and can deregulate their spatial planning under the Agricultural Land Act, the Forest Act and the Urban Planning Act. Via this funding and deregulation, they can plan recovery-related projects for disaster prevention: the promotion of collective relocation, functional reinforcement of fishery villages, land reallocation for the revival of affected city areas, basic construction to lead city centers towards recovery from the tsunami and disaster-resistant public housing. The Act on Town Planning for Tsunami Disaster Prevention 2011 allows prefectural governments to set tsunami hazard zones and municipal governments to make integrated town plans for tsunami disaster prevention. Under the act, prefectural governments can set the presumed tsunami hazard zones and special tsunami warning zones. In the latter zone, normal town planning and building activities are restricted. © 2016 Yuka KANEKO, Katsumi MATSUOKA and Toshihisa TOYODA.",,Matsuoka K.,10.4324/9781315680323-25,3.77,8.84
-1,380,,2007,Article,Change management projects,"Construction managers are not just concerned with on-site construction projects but also involved in many ""Change Management Projects"". The importance for accepting the cultural dimension of Change Management Projects were established in the following sections: cultural dimension, culture as a context, organizations as cultures, culture and identity, environmental culture organizational culture, culture and project management, and lastly, influencing and persuading the project team. In general, a consistent approach to managing people and cultural change is the mark of a good project manager.",,Watson P.,,4.28,9.38
-1,386,,2005,Conference Paper,North Americas first civil engineers construct seventh century suspension bridge at yaxchilan,"A millennium before Europeans reached the Americas, the Maya had developed one of the world's longest lasting civilizations. This society reached its peak during the classic period, which extended from 250 BC to 900 AD. During their 2000-year history, the Maya held domain over a powerful Empire ruled by City States. The Maya Empire established a scientifically based culture while Europe languished in the Dark Ages. During their classic period, the Maya developed numerous scientific and engineering advancements. These ingenious people developed a mathematical system that recognized the concept of the number zero seven hundred years before the Europeans; a calendar system that is more advanced than our current calendar; ingenious engineering applications including manufacturing of cement, clear span cast-in-place concrete structures; and a complex infrastructure that served the needs of their sophisticated and highly populated ceremonial urban centers. Around 700 AD the Maya achieved an exceptional feat in civil engineering history with the construction of a long-span suspension bridge across the Usumacinta River at the ceremonial center at Yaxchilan. The 63 meter center span was the longest in the world until Italian engineers constructed a 76 meter bridge over the Adda River in northern Italy in 1377.",,O'Kon J.A.,,5.49,9.11
