Cluster,Group,SubGroup,TitleWords,NumPhrases,Key-phrases,NumDocs,DocIds
0,0,1,"['learning', 'model', 'prediction']",24,"['learning model', 'Robust prediction', 'Regression model performs', 'predictive model', 'prediction', 'multitask learning framework', 'machine learning hyperparameter', 'learning', 'Interactive visual learning', 'interactive machine learning', 'inferential model', 'high performance prediction', 'hidden Markov model', 'feature generation model', 'extreme learning machine', 'ensemble learning', 'different prediction methodology', 'collective learning', 'active learning', 'top predictive feature', 'Selection Operator regression', 'practice', 'high accuracy', 'exogenous feature']",30,"[57, 60, 82, 87, 116, 133, 141, 192, 262, 296, 310, 339, 353, 368, 369, 370, 372, 374, 387, 398, 448, 491, 502, 523, 528, 559, 561, 581, 584, 585]"
0,0,2,"['deep', 'model', 'learning']",20,"['deep learning model', 'deep learning concept', 'deep learning car', 'deep learning algorithms', 'deep learning', 'robust forecasting model', 'Multilayer Perceptron model', 'LSTM model', 'forecast model', 'deep mind analytics', 'deep analysis', 'CNN model', 'variational autoencoder', 'synthetic minority', 'LSTM network', 'discriminatory bias', 'Deep neural network', 'convolutional network', 'autoregressive neural network', 'autoencoders']",22,"[33, 57, 106, 133, 161, 175, 205, 210, 219, 298, 301, 302, 311, 339, 352, 368, 381, 477, 482, 483, 511, 530]"
0,0,3,"['knowledge', 'learning', 'tree']",10,"['knowledge learning system', 'representation learning', 'regression tree', 'Kadaster knowledge', 'decision tree', 'word embedding', 'region embeddings', 'random forest', 'learned embeddings', 'corpus training']",11,"[141, 187, 225, 236, 270, 296, 353, 400, 512, 520, 528]"
0,0,4,"['video', 'surveillance', 'terrorist']",4,"['video surveillance', 'terrorist action signal', 'security camera', 'cctv image series']",4,"[106, 281, 311, 387]"
0,1,0,"['urban', 'traffic', 'path']",16,"['urban traffic gravity', 'urban traffic flow', 'urban traffic condition', 'traffic path', 'Urban traffic', 'urban freeway corridor', 'urban driving', 'path', 'Crosstown traffic', 'speed model', 'specific travel time', 'roundabout', 'emergency travel time', 'daily commute pattern', 'commuting trip', 'commute']",15,"[40, 106, 116, 141, 191, 210, 215, 288, 295, 335, 398, 448, 490, 529, 600]"
0,1,1,"['traffic', 'data', 'public']",16,"['traffic data', 'public transportation data', 'transportation data management', 'traffic system', 'traffic simulation', 'traditional public transportation', 'public transit travel', 'passenger data', 'monitoring road traffic', 'massive traffic sensor', 'depict traffic', 'big transit data', 'aggregated public transit', 'individual vehicle speed', 'alarm rate', 'aggregate communication volume']",15,"[87, 203, 210, 258, 260, 261, 270, 299, 301, 311, 351, 368, 419, 461, 591]"
0,1,2,"['transportation', 'urban', 'logistics']",13,"['urban logistics system', 'urban freight transportation', 'logistics transportation', 'transportation intervention strategy', 'transportation impact', 'transportation', 'multilevel transportation', 'train', 'intercity bus', 'impact', 'furniture', 'fleet service analysis', 'bus']",13,"[94, 161, 236, 298, 302, 316, 377, 400, 461, 508, 533, 574, 591]"
0,1,3,"['traffic', 'road', 'truck']",10,"['truck traffic', 'traffic jam', 'traffic flow', 'traffic congestion', 'traffic', 'road transport', 'road network', 'mixed traffic condition', 'lighter traffic', 'highway']",13,"[57, 210, 262, 265, 273, 311, 321, 398, 464, 498, 561, 591, 597]"
0,1,4,"['control', 'traffic', 'system']",4,"['traffic control system', 'traffic control intelligence', 'interactive traffic control', 'signal control strategy']",3,"[240, 321, 490]"
0,2,0,"['urban', 'city', 'planning']",28,"['urban resource planning', 'urban planning system', 'urban planning', 'virtual city environment', 'urban virtual modelling', 'urban regeneration layout', 'urban functional zoning', 'urban functional region', 'urban complex system', 'scale urban problem', 'playable city', 'Finnish city official', 'city service dimension', 'city region partitioning', 'automated urban layout', 'Virtual space', 'typogenetic design', 'space conceptualization', 'skyscraper', 'scale', 'neighborhood scale', 'metropolitan area', 'MetroPed', 'layout synthesis', 'high resolution grid', 'Generative growth', 'functional region', 'evolutionary building placement']",41,"[32, 33, 108, 127, 129, 170, 187, 190, 191, 203, 218, 258, 268, 275, 279, 282, 316, 317, 337, 341, 344, 351, 369, 374, 376, 377, 392, 393, 397, 404, 406, 433, 442, 449, 491, 495, 511, 514, 523, 550, 561]"
0,2,1,"['design', 'human', 'designer']",18,"['human designer', 'human design process', 'designer interact', 'user experience design', 'intricate design world', 'diagrammatic design knowledge', 'design thinking', 'design quantification', 'design process', 'design problem', 'design pattern', 'design discourse', 'design', 'component design', 'complex design space', 'requirement engineering', 'potential usability', 'creative eMedia']",15,"[192, 279, 316, 317, 354, 357, 369, 376, 402, 478, 489, 523, 555, 581, 584]"
0,2,2,"['urban', 'design', 'aesthetic']",12,"['urban design problem', 'urban design', 'urban aesthetic evaluation', 'generative urban design', 'futuristic urban design', 'urban planner', 'urban morphology', 'Urban designer work', 'Procedural urban environment', 'aesthetic selection', 'Procedural lot generation', 'built environment practitioner']",16,"[87, 190, 192, 218, 230, 282, 317, 357, 498, 508, 515, 555, 558, 559, 582, 584]"
0,2,3,"['urban', 'space', 'task']",12,"['urban task', 'urban space', 'understanding urban space', 'urban neighborhood', 'urban life', 'urban future', 'urban environment', 'urban decision', 'airspace', 'Urban placeness', 'DeepCrowd', 'city']",16,"[78, 124, 230, 265, 354, 370, 372, 374, 388, 417, 453, 477, 495, 496, 543, 566]"
0,2,4,"['urbanization', 'urban', 'nowadays']",10,"['urbanization nowadays', 'urbanization', 'historical urbanization', 'urban walkability', 'urban innovation', 'dynamic urban theory', 'thin globalization', 'regional development', 'liveability dimension', 'livability improvement']",9,"[4, 97, 190, 344, 370, 500, 512, 515, 547]"
0,2,5,"['urban', 'governance', 'stakeholder']",9,"['urban stakeholder', 'urban governance issue', 'urban governance', 'complex urban governance', 'trustworthy city asset', 'representative democracy', 'provincial management', 'civic participation platform', 'citizen profile']",8,"[44, 231, 250, 305, 408, 482, 519, 574]"
0,2,6,"['planning', 'participatory', 'effective']",3,"['participatory planning', 'effective digital planning', 'planner']",5,"[282, 295, 305, 502, 558]"
0,3,0,"['game', 'construction', 'blockchain']",28,"['construction game', 'virtual construction site', 'videogame environment', 'modern game technology', 'Hyperledger Fabric blockchain', 'game development', 'game artificial intelligence', 'game abstraction', 'FPS game', 'construction monitoring', 'blockchain', 'thing multiagent system', 'spatial agent', 'safe RL algorithm', 'QA algorithm', 'navigate intersection', 'math programming', 'inverse reinforcement learning', 'intersection agent', 'governance intelligence framework', 'deep reinforcement', 'cryptography', 'constructive preference elicitation', 'cognitive approach', 'Blockchain intervenes', 'AV development', 'algorithmic governance', 'algorithm']",21,"[44, 60, 122, 123, 127, 230, 240, 268, 275, 288, 299, 316, 334, 351, 478, 489, 501, 514, 534, 582, 593]"
0,3,1,"['AI', 'intelligence', 'artificial']",12,"['artificial intelligence research', 'artificial intelligence', 'ambient intelligence', 'agent intelligence design', 'responsible AI outcome', 'private AI economy', 'perceives AI technology', 'Artificial Intelligence technique', 'AI technology', 'AI technique', 'AI behaviour', 'AI assistant']",15,"[4, 129, 231, 276, 305, 321, 354, 406, 495, 502, 519, 549, 555, 558, 559]"
0,3,2,"['intelligence', 'technology', 'platform']",11,"['intelligence technology', 'technology', 'platform evolution', 'platform cognition', 'intelligence identification layer', 'individual understand', 'ICT development', 'digital transformation', 'digital society', 'continuous deployment', 'Accessibility']",10,"[129, 190, 279, 281, 376, 377, 433, 478, 489, 519]"
0,4,0,"['analysis', 'store', 'placement']",17,"['store placement', 'retail store placement', 'geospatial analysis', 'geographic analysis', 'geodata analysis', 'Yelp hierarchical dataset', 'starbucks post', 'restaurant data', 'restaurant', 'place modeling', 'location category', 'geovisual analytics', 'geography', 'ecology', 'commercial district discovery', 'business zone recommender', 'analyze place']",17,"[4, 40, 78, 97, 108, 124, 180, 260, 284, 344, 370, 372, 373, 449, 496, 520, 566]"
0,4,1,"['urban', 'heterogeneous', 'crime']",15,"['heterogeneous urban datasets', 'urban study', 'urban science', 'Spatial crime simulation', 'heterogeneous datasets', 'crime security game', 'collaborative heterogeneous information', 'Urban Experiment', 'socioeconomic status', 'socioeconomic characteristic', 'poverty research', 'intrusion detection method', 'international law', 'Crime Detection', 'anomaly detection method']",15,"[82, 97, 127, 175, 339, 353, 354, 368, 372, 387, 409, 417, 487, 519, 577]"
0,4,2,"['data', 'urban', 'crime']",14,"['urban planning data', 'urban data set', 'urban data', 'massive urban data', 'different urban data', 'crime data', 'timely socioeconomic data', 'regional crime', 'population data', 'OpenStreetMap dataset', 'health data', 'geolocated dataset', 'crime prediction', 'compare multiple city']",22,"[7, 78, 82, 92, 116, 180, 205, 219, 260, 298, 310, 341, 374, 409, 417, 419, 449, 453, 496, 519, 574, 577]"
0,4,3,"['spatial', 'information', 'connectivity']",13,"['spatial information', 'spatial connectivity', 'urban geographical information', 'spatial temporal coverage', 'satellite connectivity', 'reachable area', 'online gis', 'distance value', 'distance feature', 'complex system', 'complex network analysis', 'big connection characteristic', 'area feature']",13,"[123, 189, 191, 207, 334, 373, 377, 501, 525, 543, 547, 558, 597]"
0,4,4,"['urban', 'data', 'analysis']",13,"['urban data analysis', 'urban network analysis', 'urban data science', 'urban data management', 'urban data exploration', 'model urban data', 'intelligent urban data', 'heterogeneous urban data', 'urban prediction', 'urban assessment model', 'urban activity inference', 'hot spot analysis', 'Enhanced urban clustering']",13,"[13, 47, 65, 218, 262, 310, 339, 344, 373, 393, 448, 530, 585]"
0,4,5,"['geographic', 'movement', 'location']",11,"['implicit geographic movement', 'spatial location demographic', 'population movement', 'location context', 'geographic contextual information', 'distinguish geographical proximity', 'work place detection', 'unlabeled customer coordinate', 'similar region', 'geotagging', 'geoparsing algorithm']",11,"[78, 87, 193, 236, 296, 341, 369, 494, 511, 520, 578]"
0,4,6,"['map', 'population', 'likelihood']",5,"['population map', 'likelihood map', 'map', 'kernelized random walk', 'kernel density']",5,"[284, 371, 442, 577, 582]"
0,5,0,"['data', 'social', 'analytics']",24,"['social network analytics', 'social medium data', 'social medium analytics', 'Web data', 'twitter data', 'thematic analytics framework', 'social network message', 'social medium', 'participatory analytics approach', 'open data', 'data browsing', 'civic query data', 'big geodata', 'analytics', 'Twitter interaction', 'tweet', 'risk analysis', 'question', 'Qualitative Evaluation', 'informal civic query', 'expert interview', 'association graph', 'Application', 'Analysis']",22,"[87, 92, 108, 124, 129, 170, 187, 208, 248, 250, 261, 264, 282, 341, 402, 433, 487, 494, 528, 558, 574, 578]"
0,5,1,"['data', 'visual', 'unsupervised']",17,"['unsupervised data', 'data visualization', 'visualization', 'visual representation', 'visual clutter', 'visual analytics framework', 'visual analytics', 'unsupervised incremental learning', 'unsupervised graphical model', 'unstructured data', 'data dashboard', 'sentiment analysis result', 'natural language processing', 'modelling platform', 'model stacking', 'input representation', 'information processing']",18,"[18, 94, 158, 208, 248, 393, 405, 406, 448, 482, 487, 494, 523, 545, 556, 561, 563, 597]"
0,5,2,"['graph', 'network', 'attention']",7,"['graph attention network', 'graph convolution network', 'graph machine learning', 'citation network', 'attention', 'stack resnet', 'focus']",5,"[175, 205, 284, 296, 402]"
