Cluster,DocId,Cited by,Title,Author Keywords,Abstract,Year,Source title,Authors,DOI,Document Type,x,y
3,67,1.0,A data-driven agent-based simulation to predict crime patterns in an urban environment,2000 MSC: 91D25; 91D10; Agent-based models; Crime prediction; Data-driven models; Location-based social services; Open data; Simulation; Urban data,"Spatial crime simulations contribute to our understanding of the mechanisms that drive crime and can support decision-makers in developing effective crime reduction strategies. Agent-based models that integrate geographical environments to generate crime patterns have emerged in recent years, although data-driven crime simulations are scarce. This article (1) identifies numerous important drivers of crime patterns, (2) collects relevant, openly available data sources to build a GIS-layer with static and dynamic geographical, as well as temporal features relevant to crime, (3) builds a virtual urban environment with these layers, in which individual offender agents navigate, (4) proposes a data-driven decision-making process using machine-learning for the agents to decide whether to engage in criminal activity based on their perception of the environment and, finally, (5) generates fine-grained crime patterns in a simulated urban environment. The novelty of this work lies in the various large-scale data layers, the integration of machine learning at individual agent level to process the data layers, and the high resolution of the resulting predictions. The results show that the spatial, temporal, and interaction layers are all required to predict the top street segments with the highest number of crimes. In addition, the spatial layer is the most informative, which means that spatial data contributes most to predictive performance. Thus, these findings highlight the importance of the inclusion of various open data sources and the potential of theory-informed, data-driven simulations for the purpose of crime prediction. The resulting model is applicable as a predictive tool and as a test platform to support crime reduction. © 2021",2021,"Computers, Environment and Urban Systems","Rosés R., Kadar C., Malleson N.",10.1016/j.compenvurbsys.2021.101660,Article,9.594057083100001,6.6035633087
3,69,,Unveiling transit mobility structure towards sustainable cities: An integrated graph embedding approach,Auto-encoder; Clustering; Graph embedding; Public transit; Smart card data,"Detecting urban mobility structure, i.e., segmenting urban areas into disjoint clusters with similar mobility patterns, can facilitate our understanding of how a city is organized and how different parts of a city interact with each other, which underpin informed decision-making in achieving sustainable urban transportation development and resilient society. In this study, we propose to tackle a novel transit mobility structure detection problem, which hinges on high-level mobility patterns that characterize collective movement dynamics across the study region. To this end, we propose a machine learning-based approach to discover meaningful urban mobility structure using big transit data. We contend that both transit mobility patterns and local urban function information should be considered during the detection of transit mobility structure. By integrating different sources of urban data, we model the network of transit mobility as an attributed graph: local static urban functions are described by attributed features for graph nodes whereas travel dynamics are captured via a transit mobility pattern matrix. Similarities of both attributed features and transit mobility patterns are jointly embedded to derive compact low-dimensional vector representations via graph auto-encoder. Mobility structure is then extracted using unsupervised clustering and gap statistics. The proposed approach is capable of synthesizing both mobility and static information in a data-driven manner, preserving original urban topological structure and resident movement dynamics. The proposed approach was evaluated using real-world transit data collected in Shenzhen City, China. Experimental results and analyses demonstrate that the proposed approach has the applicability of unveiling meaningful transit mobility structure in large metropolitan areas. The detected mobility community maps present a holistic overview of public transit movement structure, enabling decision makers to make informed decisions on sustainable urban development and transit management. © 2021 Elsevier Ltd",2021,Sustainable Cities and Society,"Zhang T., Duan X., Li Y.",10.1016/j.scs.2021.103027,Article,9.5082731247,6.5843315125
3,75,,Ai augmented approach to identify shared ideas from large format public consultation,City; Data analysis; Natural language processing; Public participation; Urban planning,"Public data, contributed by citizens, stakeholders and other potentially affected parties, are becoming increasingly used to collect the shared ideas of a wider community. Having collected large quantities of text data from public consultation, the challenge is often how to interpret the dataset without resorting to lengthy time-consuming manual analysis. One approach gaining ground is the use of Natural Language Processing (NLP) technologies. Based on machine learning technology applied to analysis of human natural languages, NLP provides the opportunity to automate data analysis for large volumes of texts at a scale that would be virtually impossible to analyse manually. Using NLP toolkits, this paper presents a novel approach for identifying and visualising shared ideas from large format public consultation. The approach analyses grammatical structures of public texts to discover shared ideas from sentences comprising subject + verb + object and verb + object that express public options. In particular, the shared ideas are identified by extracting noun, verb, adjective phrases and clauses from subjects and objects, which are then categorised by urban infrastructure categories and terms. The results are visualised in a hierarchy chart and a word tree using cascade and tree views. The approach is illustrated using data collected from a public consultation exercise called “Share an Idea” undertaken in Christchurch, New Zealand, after the 2011 earthquake. The approach has the potential to upscale public participation to identify shared design values and associated qualities for a wide range of public initiatives including urban planning. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Sustainability (Switzerland),"Weng M.-H., Wu S., Dyer M.",10.3390/su13169310,Article,9.6758003235,6.7874679565000005
3,76,11.0,IoT for smart cities: Machine learning approaches in smart healthcare—A review,Artificial intelligence; Healthcare; IoT; Machine learning; Sensor networks; Smart cities,"Smart city is a collective term for technologies and concepts that are directed toward making cities efficient, technologically more advanced, greener and more socially inclusive. These concepts include technical, economic and social innovations. This term has been tossed around by various actors in politics, business, administration and urban planning since the 2000s to establish tech-based changes and innovations in urban areas. The idea of the smart city is used in conjunction with the utilization of digital technologies and at the same time represents a reaction to the economic, social and political challenges that post-industrial societies are confronted with at the start of the new millennium. The key focus is on dealing with challenges faced by urban society, such as environ-mental pollution, demographic change, population growth, healthcare, the financial crisis or scarcity of resources. In a broader sense, the term also includes non-technical innovations that make urban life more sustainable. So far, the idea of using IoT-based sensor networks for healthcare applications is a promising one with the potential of minimizing inefficiencies in the existing infrastructure. A machine learning approach is key to successful implementation of the IoT-powered wireless sensor networks for this purpose since there is large amount of data to be handled intelligently. Throughout this paper, it will be discussed in detail how AI-powered IoT and WSNs are applied in the healthcare sector. This research will be a baseline study for understanding the role of the IoT in smart cities, in particular in the healthcare sector, for future research works. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Future Internet,"Ghazal T.M., Hasan M.K., Alshurideh M.T., Alzoubi H.M., Ahmad M., Akbar S.S., Al Kurdi B., Akour I.A.",10.3390/fi13080218,Review,9.4630374908,6.795630455
3,80,7.0,Effective task scheduling algorithm with deep learning for Internet of Health Things (IoHT) in sustainable smart cities,Deep learning; Fog computing; Health data analysis; Internet of Health Thing (IoHT); Sustainable; Task scheduling,"In the recent years, important key factor for urban planning is to analyze the sustainability and its functionality towards smart cities. Presently, many researchers employ the conservative machine learning based analysis but those are not appropriate for IoT based health data analysis because of their physical feature extraction and low accuracy. In this paper, we propose remote health monitoring and data analysis by integrating IoT and deep learning concepts. We proposed novel IoT based FoG assisted cloud network architecture that accumulates real-time health care data from patients via several medical IoT sensor networks, these data are analyzed using a deep learning algorithm deployed at Fog based Healthcare Platform. Furthermore, the proposed methodology is applied to the sustainable smart cities to evaluate the process for real-time. The proposed framework not only analyses the healthcare data but also provides immediate relief measures to the patient facing critical conditions and needs immediate consultancy of doctor. Performance is measure in terms of accuracy, precision and sensitivity of the proposed DHNN with task scheduling algorithm and it is obtained 97.6%, 97.9%, and 94.9%. While accuracy, precision and sensitivity for deep CNN is 96.5%, 97.5% and 94% and for Deep auto-encoder is 92%, 91%, and 82.5%. © 2021 Elsevier Ltd",2021,Sustainable Cities and Society,"Nagarajan S.M., Deverajan G.G., Chatterjee P., Alnumay W., Ghosh U.",10.1016/j.scs.2021.102945,Article,9.3621664047,6.7569241524
3,84,,Urban trip generation forecasting based on gradient boosting algorithm,Four-step model; Gradient boosting decision tree; Linear regression; Trip generation,"The four-step transportation model plays an important role in urban planning. The quality of the first phase, i.e. trip generation, determines the performance of the global course. The majority of trip generation forecasting models highly rely on mathematical derivation and have many predictor variables during the prediction, which leads to low accuracy of results and requires laboriously hand-crafted design of input vectors. This paper is the first to introduce the gradient boosting decision tree (GBDT) algorithm for trip generation prediction, and harmonizes such a powerful machine learning method with traditional urban planning requirements to achieve better prediction performance. Unlike the commonly used linear regression method, GBDT can automatically perform feature selection and model the non-linear relationships between input and output variables. Experimental results on real-world residential travel census in Beijing prove that the GBDT model significantly outperforms the baseline and can forecast the trip generation more accurately. © 2021 IEEE.",2021,"Proceedings 2021 IEEE 1st International Conference on Digital Twins and Parallel Intelligence, DTPI 2021","Li Z., Xiong G., Zhang Y., Zheng M., Dong X., Lv Y.",10.1109/DTPI52967.2021.9540082,Conference Paper,9.2562618256,6.5532870293
3,85,1.0,Intelligent control systems in urban planning conflicts: Social media users’ perception,Differential equations; Neural networks; Perception cognitive systems; Social media; Speech,"The relevance of this study is determined by the need to develop technologies for effective urban systems management and resolution of urban planning conflicts. The paper presents an algorithm for analyzing urban planning conflicts. The material for the study was data from social networks, microblogging, blogs, instant messaging, forums, reviews, video hosting services, thematic portals, online media, print media and TV related to the construction of the North-Eastern Chord (NEC) in Moscow (RF). To analyze the content of social media, a multimodal approach was used. The paper presents the results of research on the development of methods and approaches for constructing mathematical and neural network models for analyzing the social media users’ perceptions based on their digital footprints. Artificial neural networks, differential equations, and mathematical statistics were involved in building the models. Differential equations of dynamic systems were based on observations enabled by machine learning. Mathematical models were developed to quickly detect, prevent, and address conflicts in urban planning in order to manage urban systems efficiently. In combination with mathematical and neural network model the developed approaches, made it possible to draw a conclusion about the tense situation around the construction of the NEC, identify complaints of residents to constructors and city authorities, and propose recommendations to resolve and prevent conflicts. Research data could be of use in solving similar problems in sociology, ecology, and economics. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Applied Sciences (Switzerland),"Gabdrakhmanova N., Pilgun M.",10.3390/app11146579,Article,9.6677684784,6.8088593483
3,97,,MetaStore: A task-adaptative meta-learning model for optimal store placement with multi-city knowledge transfer,Knowledge transfer; Machine learning; Meta-learning; Optimal store placement; Urban computing,"Optimal store placement aims to identify the optimal location for a new brick-and-mortar store that can maximize its sale by analyzing and mining users' preferences from large-scale urban data. In recent years, the expansion of chain enterprises in new cities brings some challenges because of two aspects: (1) data scarcity in new cities, so most existing models tend to not work (i.e., overfitting), because the superior performance of these works is conditioned on large-scale training samples; (2) data distribution discrepancy among different cities, so knowledge learned from other cities cannot be utilized directly in new cities. In this article, we propose a task-adaptative model-agnostic meta-learning framework, namely, MetaStore, to tackle these two challenges and improve the prediction performance in new cities with insufficient data for optimal store placement, by transferring prior knowledge learned from multiple data-rich cities. Specifically, we develop a task-adaptative meta-learning algorithm to learn city-specific prior initializations from multiple cities, which is capable of handling the multimodal data distribution and accelerating the adaptation in new cities compared to other methods. In addition, we design an effective learning strategy for MetaStore to promote faster convergence and optimization by sampling high-quality data for each training batch in view of noisy data in practical applications. The extensive experimental results demonstrate that our proposed method leads to state-of-the-art performance compared with various baselines. © 2021 Association for Computing Machinery.",2021,ACM Transactions on Intelligent Systems and Technology,"Liu Y., Guo B., Zhang D., Zeghlache D., Chen J., Zhang S., Zhou D., Shi X., Yu Z.",10.1145/3447271,Article,9.4562673569,6.5828280449
3,104,,Interpretation of contextual influences with explanatory tools: Travel mode likelihood mapping using GPS trajectories,,"Past studies have failed to address the spatially and temporally varying impacts of environmental factors regarding the uncertain geographic context problem. This study seeks to provide an innovative framework to facilitate the understanding of spatially and temporally varying impacts of multiple contexts on individuals' travel modes using GIS and machine learning techniques. It adopts machine learning techniques to create likelihood maps to predict the spatiotemporal patterns of individual travel behaviors and uses explanatory tools to explore the spatially and temporally varying impacts. The most notable change at a local level in the spatial dimension was that assaults and offenses involving children turned out to be important in two selected communities in Chicago. Regarding the temporally varying impact, batteries, other offenses, and robberies showed negative associations with the walking prediction to some extent at the afternoon peak (5–7:59 p.m.) during weekdays. The proposed approach will enable meaningful interpretation of complex interactions between multiple environmental factors and individual travel behaviors to suggest policies in urban planning and design. © 2021 John Wiley & Sons Ltd",2021,Transactions in GIS,"Lee K., Kwan M.-P.",10.1111/tgis.12729,Article,9.4689617157,6.6232461929
3,110,,Graph input representations for machine learning applications in urban network analysis,graph learning; path representation; Urban networks,"Understanding and learning the characteristics of network paths has been of particular interest for decades and has led to several successful applications. Such analysis becomes challenging for urban networks as their size and complexity are significantly higher compared to other networks. The state-of-the-art machine learning techniques allow us to detect hidden patterns and, thus, infer the features associated with them. However, very little is known about the impact on the performance of such predictive models by the use of different input representations. In this paper, we design and evaluate six different graph input representations (i.e. representations of the network paths), by considering the network’s topological and temporal characteristics, for being used as inputs for machine learning models to learn the behavior of urban network paths. The representations are validated and then tested with a real-world taxi journeys dataset predicting the tips of using a road network of New York. Our results demonstrate that the input representations that use temporal information help the model to achieve the highest accuracy (root mean-squared error of 1.42$). © The Author(s) 2019.",2021,Environment and Planning B: Urban Analytics and City Science,"Pagani A., Mehrotra A., Musolesi M.",10.1177/2399808319892599,Article,9.2601490021,6.5362443924
3,117,2.0,Research on urban anti-terrorism intelligence perception system from the perspective of Internet of things application,counter terrorism; early warning; information perception; Internets of things; urban environment,"Objective/significance: Based on the urgent needs of the status quo of urban anti-terrorism, combining the present situation of intelligent city construction, we carry out the research on the key problems such as the collection and analysis of counter-terrorism information for urban environment. This paper puts forward a kind of city anti-terrorism information perception system based on the Internet of things, and realizes to improve the level of surveillance and early warning of terrorist activities facing the urban environment. Method/Process: The system collects and merges the heterogeneous information of terrorism, which is based on the information perception layer, the intelligence identification layer and the intelligence inference layer, which is based on the city's focal area. To filter suspicious information by constructing a semantic database of terrorist action signals Combined with complex event processing and machine learning technology, real-time monitoring and mining prediction of mass event flow, using the comparison between historical data of terrorist attacks and real-time data, increased the area of counter-terrorism intelligence. Results/Conclusions: We hope to provide a better model and an exploratory study on the construction of the counter-terrorism early warning for the urban environment. © The Author(s) 2019.",2021,International Journal of Electrical Engineering and Education,"Xi M., Lingyu N., Jiapeng S.",10.1177/0020720918819247,Article,9.3745479584,6.74229002
3,121,4.0,Review of machine learning techniques for mosquito control in urban environments,Dengue; Machine learning; Malaria; Mosquitoes; Urban data science; Vector control,"Machine learning (ML) techniques excel at forecasting, clustering, and classification tasks, making them valuable for various aspects of mosquito control. In this literature review, we selected 120 papers relevant to the current state of ML for mosquito control in urban settings. The reviewed work covers several different methodologies, objectives, and evaluation criteria from various environmental contexts. We first divided the existing papers into geospatial, visual, or audio categories. For each category, we analyzed the machine learning pipeline, from dataset creation to model performance. We conclude with a discussion of the challenges and opportunities for further research. While the reviewed ML methods in mosquito control are promising, we recommend a) increased use of crowdsourced and citizen science data, b) a standardized and open ML pipeline for reproducible results, and c) research that incorporates advances in ML. With these suggestions, ML techniques could lead to effective mosquito control in urban environments. © 2021 Elsevier B.V.",2021,Ecological Informatics,"Joshi A., Miller C.",10.1016/j.ecoinf.2021.101241,Review,9.8805904388,6.9349060059
3,124,1.0,Identifying spatio-temporal hotspots of human activity that are popular non-work destinations,cell phone data; clustering; Density-Based Spatial Clustering and Application with Noise; machine learning; Non-work travel; pattern detection; transportation,"The improved temporal and spatial granularity of data now available from current information technologies offers an opportunity to study previously unexplored dimensions of the relationship between built environment and social outcomes. Within the field of urban studies, an old question worth revisiting with these new technologies is how to best trace the spatial boundaries that circumscribe a place or location to explore non-work activity. In this study, we explore a data-driven definition of places as units of analysis that can be used to explore non-work activity in Singapore. Such a definition of place characterizes an urban space in terms of its concentration of activity and the topology of the built environment–features that are especially important to urban planners. We utilize available smartphone data to develop a systematic framework to identify locations with a concentrated human presence. Using a cylinder moving over a grid representing Singapore, we scan aggregated smartphones locational requests (by time and cell), identifying areas with atypical high concentrations at a given time. Our tool identified 93 places with a concentrated human presence. Direct observation of six of these places at the selected times in conjunction with additional transportation and population data indicated that the topology of commercial establishments provided a strong approximation of non-work activity at a given time and place. Having established the relevance of commercial establishments in approximating non-work activity, then points-of-interest data within the 93 derived places are used to propose a typology of commercial patches, based on their spatial configuration. Nine metrics of the geometry and topology of patches of establishments, such as compacity and their dependence on proximity to shopping malls, were developed. These combined variables revealed more temporal and spatial variety within locations than had previously been recognized. The most popular places for non-work activity were densely configured with various commercial sub-spaces or patches appealing to different lifestyles and income groups. This study suggests that a location/place can be best defined as a highly detailed, multi-faceted, and always evolving area of activity rather than as a fixed location with temporal and unmovable boundaries. Suggesting a dynamic redefinition of location/place that builds on other recent work, this work offers potential contributions to locational models for non-work activity. © The Author(s) 2020.",2021,Environment and Planning B: Urban Analytics and City Science,"Lopez R.P., Ferreira J.",10.1177/2399808320970209,Article,9.5923423767,6.6786980629
