NumTopics,Cluster,NumDocs,Percent,DocId,Score,LDATopics
6,9,8,0.02,"[5, 30, 47, 174, 208, 209, 262, 351]",-5.4429881410476995,"[{'topic': ['environment', 'soundscape', 'space', 'people', 'system', 'sound', 'method', 'design', 'aspect', 'acoustic environment'], 'score': -0.7533511519879486}, {'topic': ['city', 'noise', 'traffic', 'road traffic', 'road', 'place', 'difference', 'question', 'response', 'people'], 'score': -4.414845158322926}, {'topic': ['design', 'environment', 'built environment', 'hearing', 'sound', 'le', 'noise', 'paper', 'profi le', 'perspective'], 'score': -4.7199381276795345}, {'topic': ['location', 'city', 'paper', 'sound', 'world', 'research', 'diversity', 'meaning', 'people', 'lifestyle'], 'score': -5.263190488277962}, {'topic': ['location', 'city', 'paper', 'sound', 'world', 'research', 'diversity', 'meaning', 'people', 'lifestyle'], 'score': -5.263190488277962}, {'topic': ['location', 'city', 'paper', 'sound', 'world', 'research', 'diversity', 'meaning', 'people', 'lifestyle'], 'score': -5.263190488277962}]"
6,10,16,0.041,"[10, 51, 62, 74, 101, 127, 136, 140, 164, 199, 220, 221, 309, 317, 367, 383]",-4.812622218342201,"[{'topic': ['homelessness', 'way', 'focus', 'mobility', 'major city', 'place', 'research', 'city', 'people', 'Indigenous people'], 'score': -0.38270175265425643}, {'topic': ['right', 'property', 'planning', 'property right', 'value', 'property right value', 'right value', 'development', 'landscape', 'landscape planning'], 'score': -0.4725677235290346}, {'topic': ['culture', 'community', 'people', 'place', 'city', 'landscape', 'heart', 'centre', 'cultural literacy', 'lens'], 'score': -4.699555210722289}, {'topic': ['study', 'risk', 'place', 'research', 'culture', 'death', 'good death', 'practice', 'people', 'city'], 'score': -6.288060323502846}, {'topic': ['design', 'risk', 'life', 'planning', 'environment', 'paper', 'relationship', 'people', 'management', 'consultation'], 'score': -6.967629285048849}, {'topic': ['culture', 'people', 'risk', 'region', 'community', 'indigenous people', 'tradition', 'work', 'development', 'economy'], 'score': -7.292710131665922}]"
6,11,12,0.03,"[77, 144, 170, 224, 229, 265, 267, 282, 291, 320, 374, 379]",-4.62954660237741,"[{'topic': ['urban sprawl', 'sprawl', 'urbanization', 'study', 'urbanism', 'people', 'evolution', 'understanding', 'life style', 'style'], 'score': -0.3903165685518087}, {'topic': ['research', 'area', 'development', 'article', 'sustainability', 'problem', 'effort', 'movement', 'environment', 'building'], 'score': -0.8077932879077439}, {'topic': ['condition', 'city', 'environment', 'people', 'personality', 'behavior', 'development', 'life', 'area', 'culture'], 'score': -1.8308582263305468}, {'topic': ['citizenship', 'nomad', 'concept', 'identity', 'country', 'education', 'citizenship education', 'citizen', 'government', 'culture'], 'score': -3.0840574605611404}, {'topic': ['city', 'place', 'environment', 'people', 'neighbourhood', 'event', 'time', 'element', 'resource', 'space'], 'score': -6.509905410943214}, {'topic': ['space', 'city', 'identity', 'urban space', 'settlement', 'paper', 'rehabilitation', 'heritage', 'festival', 'flood'], 'score': -7.161127578708364}]"
6,12,7,0.018,"[25, 38, 114, 152, 177, 389, 392]",-4.418065399406528,"[{'topic': ['governance', 'slum', 'city', 'service', 'paper', 'change', 'participation', 'fear', 'story', 'municipal governance'], 'score': -0.688514647119507}, {'topic': ['housing', 'people', 'form', 'society', 'pattern', 'role', 'paper', 'house', 'origin', 'originality'], 'score': -0.8529918790054434}, {'topic': ['planning', 'urban planning', 'population', 'place', 'people', 'development', 'paper', 'form', 'water', 'data'], 'score': -3.5172242473991546}, {'topic': ['planning', 'urban planning', 'population', 'place', 'people', 'development', 'paper', 'form', 'water', 'data'], 'score': -3.5172242473991546}, {'topic': ['adaptation', 'area', 'community', 'level', 'settlement', 'development', 'influence', 'change', 'service', 'strategy'], 'score': -4.0527411600130065}, {'topic': ['development', 'water', 'urban development', 'form', 'plan', 'management', 'paper', 'people', 'urban form', 'architecture'], 'score': -5.2500739072028715}]"
6,13,8,0.02,"[7, 41, 102, 115, 120, 138, 188, 363]",-2.22990090885092,"[{'topic': ['creativity', 'design', 'activity', 'paper', 'social creativity', 'art', 'interaction', 'context', 'environment', 'collaboration'], 'score': -0.49280134204591636}, {'topic': ['child', 'planning', 'environment', 'urban planning', 'game', 'city', 'tool', 'people', 'place', 'actor'], 'score': -0.5235642906680954}, {'topic': ['design', 'culture', 'community', 'technology', 'people', 'tool', 'environment', 'art', 'paper', 'practice'], 'score': -0.5645276577645951}, {'topic': ['planning', 'process', 'information', 'planning process', 'culture', 'participation', 'research', 'population', 'role', 'use'], 'score': -0.637927032780538}, {'topic': ['design', 'community', 'diversity', 'technology', 'cultural diversity', 'culture', 'science', 'role', 'technology design', 'usage'], 'score': -0.83010996404352}, {'topic': ['design', 'food', 'studio', 'culture', 'city', 'student', 'framework', 'paper', 'people', 'technology'], 'score': -1.482166282317996}]"
6,14,12,0.03,"[100, 132, 134, 159, 183, 186, 240, 287, 293, 300, 305, 386]",-5.972166470322594,"[{'topic': ['park', 'city', 'national park', 'conservation', 'volume', 'naturbanity', 'environment', 'issue', 'chapter', 'urban environment'], 'score': -0.5017680850397785}, {'topic': ['place', 'specie', 'house', 'favelas', 'nature', 'region', 'people', 'culture', 'work', 'area'], 'score': -2.754263766340633}, {'topic': ['heritage', 'city', 'people', 'region', 'planning', 'value', 'design', 'universal value', 'tool', 'intangible heritage'], 'score': -2.7806385960378908}, {'topic': ['material', 'construction', 'totora', 'astronomy', 'building', 'calendar', 'study', 'research', 'culture', 'people'], 'score': -4.1534956900117885}, {'topic': ['architecture', 'bridge', 'engineering', 'system', 'need', 'place', 'society', 'function', 'world', 'concept'], 'score': -4.245347962248566}, {'topic': ['landscape', 'area', 'history', 'condition', 'center', 'example', 'tourism', 'expedition', 'architect', 'took place'], 'score': -5.363161180650341}]"
6,15,11,0.028,"[6, 89, 93, 97, 99, 150, 182, 249, 260, 290, 307]",-3.034586725927332,"[{'topic': ['transformation', 'urban transformation', 'paper', 'feeling', 'economic growth', 'expectation', 'early nineteenth century', 'des jardins', 'inauthenticity', 'jardins'], 'score': -0.2464523308547583}, {'topic': ['city', 'article', 'tourist', 'form', 'century', 'world', 'development', 'place', 'time', 'culture'], 'score': -0.5612354080691174}, {'topic': ['people', 'period', 'society', 'reception', 'expert', 'different period', 'significance', 'image', 'analysis', 'popular culture'], 'score': -0.6658775701331584}, {'topic': ['indicator', 'article', 'region', 'development', 'city', 'governance', 'work', 'capital', 'issue', 'perspective'], 'score': -0.7506691010332169}, {'topic': ['culture', 'planning', 'city', 'change', 'people', 'infrastructure', 'form', 'goal', 'century', 'urban planning'], 'score': -2.4338311553353686}, {'topic': ['architecture', 'fraction', 'history', 'city', 'field', 'context', 'activity', 'urban planning', 'people', 'environment'], 'score': -5.0775514776617925}]"
6,16,8,0.02,"[35, 46, 104, 143, 181, 275, 341, 353]",-3.778825709300319,"[{'topic': ['visibility', 'chapter', 'people', 'urban space', 'response', 'incivility', 'homelessness', 'social control', 'group', 'sight'], 'score': -0.5842952960238019}, {'topic': ['space', 'inequality', 'effort', 'research', 'strategy', 'divide', 'digital divide', 'public space', 'interest', 'history'], 'score': -0.6588662391185319}, {'topic': ['space', 'public space', 'neighborhood', 'regulation', 'behavior', 'role', 'gentrification', 'street', 'everyday public space', 'park'], 'score': -0.7873272061364059}, {'topic': ['planning', 'community', 'people', 'study', 'urban planning', 'culture', 'development', 'interaction', 'bicycling', 'bicyclist'], 'score': -3.2842124804586397}, {'topic': ['culture', 'space', 'study', 'interest', 'people', 'governance', 'chapter', 'race', 'practice', 'history'], 'score': -3.756819619354593}, {'topic': ['community', 'city', 'Latino community', 'sustainability', 'race', 'challenge', 'policy', 'literature', 'governance', 'culture'], 'score': -6.270882314040043}]"
6,17,12,0.03,"[151, 236, 237, 271, 306, 308, 328, 334, 373, 380, 387, 393]",-2.3386743170996973,"[{'topic': ['people', 'disaster', 'research', 'earthquake', 'knowledge', 'measure', 'behavior', 'attitude', 'field', 'laboratory'], 'score': -0.776317865678001}, {'topic': ['city', 'design', 'host', 'urban design', 'factor', 'event', 'main urban design', 'host city', 'assessment', 'location'], 'score': -0.830943211984396}, {'topic': ['environment', 'city', 'book', 'overview', 'urban environment', 'culture', 'people', 'lifestyle', 'development', 'design'], 'score': -1.7793915479199691}, {'topic': ['city', 'beach', 'community', 'village', 'people', 'culture', 'space', 'center', 'line', 'largest city'], 'score': -2.5558126291915078}, {'topic': ['culture', 'interaction', 'level', 'student', 'place', 'Chinese student', 'study', 'project', 'group', 'article'], 'score': -4.8012821272238995}, {'topic': ['life', 'knowledge', 'city', 'role', 'urban life', 'part', 'issue', 'indigenous knowledge', 'urbanity', 'space'], 'score': -6.4854623923371655}]"
6,18,9,0.023,"[45, 57, 69, 88, 126, 169, 187, 195, 248]",-4.877131429891954,"[{'topic': ['class', 'middle class', 'politics', 'study', 'society', 'book', 'practice', 'risk', 'Chinese middle class', 'question'], 'score': -0.46995032274182225}, {'topic': ['planning', 'transformation', 'state', 'urban transformation', 'urban planning', 'force', 'control', 'outcome', 'development', 'city'], 'score': -3.3935821415805516}, {'topic': ['city', 'project', 'environment', 'development', 'prosperity', 'paper', 'Chinese city', 'regeneration', 'form', 'time'], 'score': -3.576668297465117}, {'topic': ['city', 'history', 'book', 'development', 'generation', 'architecture', 'people', 'urban history', 'program', 'place'], 'score': -4.577863122775499}, {'topic': ['abstract', 'culture', 'project', 'politics', 'planning', 'economy', 'role', 'people', 'development', 'life'], 'score': -6.719893430452558}, {'topic': ['abstract', 'culture', 'project', 'politics', 'planning', 'economy', 'role', 'people', 'development', 'life'], 'score': -6.719893430452558}]"
6,19,5,0.013,"[148, 258, 332, 372, 381]",-3.57348474791686,"[{'topic': ['business', 'small business', 'development', 'Small business', 'role', 'interaction', 'quality', 'relationship', 'engagement', 'economic development'], 'score': -0.30806541357725337}, {'topic': ['time', 'publication', 'effort', 'exhibition', 'agency', 'element', 'style', 'work', 'concern', 'colonist'], 'score': -0.4353682472368827}, {'topic': ['city', 'mobility', 'place', 'model', 'people', 'area', 'smart city', 'way', 'paper', 'method'], 'score': -0.4714885776135715}, {'topic': ['culture', 'people', 'space', 'life', 'study', 'urban space', 'city', 'time', 'development', 'history'], 'score': -2.296848335556943}, {'topic': ['culture', 'people', 'space', 'life', 'study', 'urban space', 'city', 'time', 'development', 'history'], 'score': -2.296848335556943}, {'topic': ['city', 'culture', 'building', 'design', 'network', 'commitment', 'event', 'year', 'concept', 'square'], 'score': -4.130580020556086}]"
6,20,5,0.013,"[111, 263, 316, 335, 357]",-1.3691228066047216,"[{'topic': ['urban planning', 'order', 'culture', 'people', 'space', 'environment', 'solution', 'design', 'change', 'planning'], 'score': -0.2766100039564323}, {'topic': ['waste', 'property', 'effect', 'method', 'analysis', 'removal', 'system', 'water', 'rubber', 'characterization'], 'score': -0.29150400953960987}, {'topic': ['urban planning', 'order', 'people', 'culture', 'environment', 'space', 'planning', 'principle', 'solution', 'change'], 'score': -0.31758501440894127}, {'topic': ['architecture', 'design', 'sustainability', 'social sustainability', 'order', 'space', 'life', 'building', 'material', 'artificial life'], 'score': -0.45223078534976735}, {'topic': ['community', 'village', 'study', 'concept', 'floating village', 'development', 'floating community', 'order', 'analysis', 'project'], 'score': -0.5437934101413195}, {'topic': ['government', 'reconstruction', 'measure', 'environment', 'built environment', 'city', 'research', 'area', 'planning', 'zone'], 'score': -7.220424394711933}]"
6,21,6,0.015,"[156, 206, 217, 245, 325, 369]",-1.5680636872980542,"[{'topic': ['globalization', 'method', 'space', 'global interconnectivity', 'aspect', 'interconnectivity', 'approach', 'expression', 'practice', 'focus'], 'score': -0.3080654135769756}, {'topic': ['area', 'regeneration', 'tool', 'trash', 'urban regeneration', 'urban planning', 'analysis', 'way', 'revaluated plot', 'speculation'], 'score': -0.3929339693491063}, {'topic': ['city', 'planning', 'map', 'creativity', 'approach', 'theory', 'modern city', 'city planning', 'method', 'process'], 'score': -0.5803906182911446}, {'topic': ['approach', 'people', 'complexity', 'planning', 'problem', 'project', 'peripheral area', 'researcher', 'suggestion', 'area'], 'score': -0.7562195307049265}, {'topic': ['culture', 'people', 'planning', 'approach', 'life', 'urban planning', 'expression', 'study', 'design', 'space'], 'score': -1.1162388230048959}, {'topic': ['design', 'space', 'city', 'culture', 'concept', 'strategy', 'people', 'study', 'history', 'public space'], 'score': -1.1583719668153425}]"
6,22,5,0.013,"[16, 204, 227, 274, 333]",-2.9564117339096083,"[{'topic': ['livability', 'urban livability', 'measure', 'paper', 'place', 'sense', 'principle', 'placemaking principle', 'livability measure', 'urban livability measure'], 'score': -0.23104906018164836}, {'topic': ['study', 'comfort', 'limit', 'winter', 'summer', 'environment', 'upper limit', 'temperature', 'thermal comfort', 'index'], 'score': -0.4429193155383634}, {'topic': ['study', 'attribute', 'survey', 'community', 'approach', 'historic urban landscape', 'dataset', 'landscape', 'urban landscape', 'fuzzy'], 'score': -0.4853535934246658}, {'topic': ['culture', 'people', 'study', 'area', 'data', 'questionnaire', 'environment', 'city', 'development', 'nature'], 'score': -1.1557367971920405}, {'topic': ['culture', 'people', 'study', 'area', 'data', 'questionnaire', 'environment', 'city', 'development', 'nature'], 'score': -1.1557367971920405}, {'topic': ['city', 'development', 'application', 'people', 'level', 'system', 'smart city', 'energy', 'relationship', 'building'], 'score': -9.982870328796634}]"
6,23,8,0.02,"[26, 108, 219, 225, 234, 257, 278, 304]",-2.224458143047622,"[{'topic': ['visitor', 'site', 'expectation', 'experience', 'interpretation', 'site interpretation', 'centre', 'comment', 'interpretation centre', 'site interpretation centre'], 'score': -0.1540327067831878}, {'topic': ['government', 'student', 'education', 'language', 'aboriginal education', 'system', 'resource', 'offer job', 'point', 'material'], 'score': -0.17728817983938996}, {'topic': ['landscape', 'state', 'meaning', 'community', 'way', 'theme', 'experience', 'culture', 'effort', 'housing'], 'score': -0.4602400600317126}, {'topic': ['data', 'assessment', 'sensory assessment', 'culture', 'people', 'research', 'space', 'different culture', 'reaction', 'processing'], 'score': -0.5187918728492356}, {'topic': ['para', 'people', 'study', 'paper', 'resident', 'practice', 'process', 'housing', 'need', 'life'], 'score': -3.9936608298012346}, {'topic': ['place', 'planning', 'knowledge', 'third place', 'city', 'book', 'mobility', 'creative knowledge', 'attachment', 'place attachment'], 'score': -7.420875044556077}]"
6,24,7,0.018,"[23, 64, 107, 116, 198, 233, 251]",-1.2510295229097264,"[{'topic': ['capacity', 'electrical capacity', 'company', 'value', 'difference', 'consumption', 'construction', 'grid company', 'calculated electrical capacity', 'electricity consumption'], 'score': -0.18483924814231875}, {'topic': ['transition', 'city', 'system', 'sustainability transition', 'world', 'towards', 'book', 'transformation', 'sustainability', 'governance'], 'score': -0.5314164930444593}, {'topic': ['problem', 'city', 'analysis', 'planning', 'system', 'cause', 'impact', 'environment', 'city system', 'stakeholder'], 'score': -0.6444741893837862}, {'topic': ['country', 'change', 'people', 'climate', 'growth', 'climate change', 'population', 'emission', 'developing country', 'gas'], 'score': -0.6930137028538114}, {'topic': ['city', 'opportunity', 'community', 'technology', 'challenge', 'urban planning', 'approach', 'solution', 'way', 'efficiency'], 'score': -0.7020356819496509}, {'topic': ['indicator', 'strategy', 'challenge', 'governance', 'study', 'sustainability', 'management', 'city', 'development', 'government'], 'score': -3.835740168580963}]"
6,25,5,0.013,"[21, 31, 44, 72, 216]",-1.15358177252687,"[{'topic': ['value', 'mangrove', 'transition', 'ecosystem', 'development', 'service', 'habitat', 'photographs', 'cultural value', 'ecosystem service'], 'score': -0.17882643470989998}, {'topic': ['development', 'case', 'visitor', 'people', 'urbanism', 'environment', 'planner', 'city', 'role', 'culture'], 'score': -0.3391302421065276}, {'topic': ['paper', 'landscape', 'city', 'waterfront', 'development', 'capital', 'influence', 'urbanism', 'planner', 'case'], 'score': -0.3780148856904257}, {'topic': ['development', 'case', 'visitor', 'people', 'environment', 'city', 'urbanism', 'planner', 'role', 'community'], 'score': -0.4452428915014845}, {'topic': ['ocean', 'city', 'life', 'sea', 'extraction', 'energy', 'design', 'use', 'inspiration', 'health'], 'score': -0.4480072047072165}, {'topic': ['waterfront', 'people', 'activity', 'redevelopment', 'city', 'life', 'culture', 'history', 'living', 'way'], 'score': -1.174560558587756}]"
6,26,5,0.013,"[52, 117, 163, 212, 254]",-0.7463680422807034,"[{'topic': ['conversation', 'regulation', 'icon', 'people', 'growth', 'artist', 'supporter', 'boundary', 'imagination', 'interpretation'], 'score': -0.2762048043693751}, {'topic': ['sociology', 'city', 'bureaucrat', 'conflict', 'policy', 'sociologist', 'knowledge', 'evolutionist', 'monument', 'possibility'], 'score': -0.32332177184067346}, {'topic': ['city', 'modernity', 'history', 'essay', 'environmental history', 'design', 'fact', 'career', 'modern city', 'line'], 'score': -0.5029512964808708}, {'topic': ['design', 'vision', 'people', 'world', 'city', 'symbol', 'meaning', 'history', 'building', 'goal'], 'score': -0.5683900694997324}, {'topic': ['design', 'vision', 'people', 'world', 'city', 'symbol', 'meaning', 'history', 'building', 'goal'], 'score': -0.5683900694997324}, {'topic': ['city', 'planning', 'vision', 'world', 'fair', 'time', 'future', 'idea', 'planner', 'plan'], 'score': -0.7200563534220824}]"
