NumTopics,Cluster,NumDocs,Percent,DocId,Score,LDATopics
5,9,8,0.02,"[5, 30, 47, 174, 208, 209, 262, 351]",-2.981457557590204,"[{'topic': ['design', 'environment', 'built environment', 'hearing', 'le', 'paper', 'profi le', 'perspective', 'diversity', 'research'], 'score': -0.5341808062527335}, {'topic': ['system', 'environment', 'soundscape', 'method', 'people', 'acoustic environment', 'aspect', 'design', 'data', 'sound'], 'score': -0.5603046580270825}, {'topic': ['city', 'noise', 'traffic', 'road', 'road traffic', 'place', 'difference', 'response', 'community', 'road traffic noise'], 'score': -4.466013715944696}, {'topic': ['sound', 'soundscape', 'environment', 'research', 'question', 'science', 'district', 'region', 'paper', 'city'], 'score': -4.811554661829723}, {'topic': ['space', 'people', 'noise', 'city', 'effect', 'behaviour', 'city noise', 'thermal comfort', 'urban space', 'activity'], 'score': -7.06269514120239}]"
5,10,16,0.041,"[10, 51, 62, 74, 101, 127, 136, 140, 164, 199, 220, 221, 309, 317, 367, 383]",-6.444466262747065,"[{'topic': ['right', 'property', 'planning', 'property right', 'value', 'right value', 'property right value', 'development', 'landscape', 'landscape planning'], 'score': -0.4725677235290346}, {'topic': ['risk', 'culture', 'perception', 'management', 'research', 'hazard', 'community', 'place', 'value', 'study'], 'score': -0.8322068943217142}, {'topic': ['place', 'culture', 'city', 'practice', 'article', 'importance', 'renewal', 'area', 'presence', 'vision'], 'score': -2.9808818606943595}, {'topic': ['culture', 'people', 'life', 'community', 'city', 'region', 'indigenous people', 'place', 'planning', 'environment'], 'score': -5.582577424365932}, {'topic': ['design', 'death', 'good death', 'study', 'community', 'home', 'consultation', 'building', 'family', 'housing'], 'score': -6.253689810562264}]"
5,11,12,0.03,"[77, 144, 170, 224, 229, 265, 267, 282, 291, 320, 374, 379]",-3.4560585809658493,"[{'topic': ['urban sprawl', 'sprawl', 'urbanization', 'urbanism', 'study', 'people', 'evolution', 'idea', 'building', 'kind'], 'score': -0.37491329787274325}, {'topic': ['city', 'place', 'neighbourhood', 'time', 'event', 'element', 'urban design', 'design', 'town', 'people'], 'score': -0.6085797588533669}, {'topic': ['space', 'settlement', 'environment', 'life', 'city', 'people', 'paper', 'rehabilitation', 'heritage', 'flood'], 'score': -2.768103704076573}, {'topic': ['city', 'space', 'identity', 'people', 'urban space', 'development', 'area', 'festival', 'analysis', 'study'], 'score': -3.8118368727831213}, {'topic': ['citizenship', 'nomad', 'concept', 'government', 'culture', 'research', 'citizenship education', 'country', 'citizen', 'education'], 'score': -3.9899642830797055}]"
5,12,7,0.018,"[25, 38, 114, 152, 177, 389, 392]",-4.514114840471503,"[{'topic': ['housing', 'people', 'form', 'society', 'pattern', 'paper', 'house', 'role', 'ethnic origin', 'loss'], 'score': -0.8774054854202902}, {'topic': ['paper', 'development', 'people', 'form', 'government', 'culture', 'article', 'service', 'challenge', 'perspective'], 'score': -3.016687300634083}, {'topic': ['development', 'area', 'governance', 'influence', 'paper', 'region', 'slum', 'culture', 'city', 'life'], 'score': -4.04634822506952}, {'topic': ['water', 'plan', 'management', 'service', 'attitude', 'level', 'people', 'system', 'authority', 'payment'], 'score': -5.123678228977225}, {'topic': ['adaptation', 'development', 'community', 'planning', 'strategy', 'urban development', 'form', 'settlement', 'slum', 'urban form'], 'score': -5.9491431274377975}]"
5,13,8,0.02,"[7, 41, 102, 115, 120, 138, 188, 363]",-2.323033355900164,"[{'topic': ['planning', 'process', 'planning process', 'information', 'role', 'population', 'use', 'community', 'technology', 'study'], 'score': -0.5353389396114375}, {'topic': ['design', 'studio', 'student', 'author', 'design studio', 'work', 'knowledge', 'city', 'virtual design studio', 'exchange'], 'score': -0.5740212779527815}, {'topic': ['culture', 'participation', 'framework', 'research', 'people', 'environment', 'system', 'stakeholder', 'view', 'domain'], 'score': -0.8916794540237446}, {'topic': ['environment', 'child', 'planning', 'food', 'city', 'design', 'people', 'culture', 'urban planning', 'place'], 'score': -2.034389563299933}, {'topic': ['design', 'community', 'creativity', 'diversity', 'activity', 'art', 'paper', 'technology', 'interaction', 'social creativity'], 'score': -4.624293597986247}]"
5,14,12,0.03,"[100, 132, 134, 159, 183, 186, 240, 287, 293, 300, 305, 386]",-3.9421928150753396,"[{'topic': ['park', 'city', 'national park', 'conservation', 'research', 'volume', 'people', 'naturbanity', 'environment', 'creation'], 'score': -0.564573636522505}, {'topic': ['bridge', 'engineering', 'center', 'system', 'history', 'period', 'calendar', 'world', 'suspension', 'classic period'], 'score': -0.7024586503592901}, {'topic': ['architecture', 'book', 'concept', 'geography', 'series', 'influence', 'environment', 'form', 'interaction', 'category'], 'score': -0.8155163466988987}, {'topic': ['architecture', 'landscape', 'example', 'area', 'condition', 'building', 'function', 'tourism', 'place', 'architect'], 'score': -0.9540778578301369}, {'topic': ['material', 'place', 'construction', 'specie', 'culture', 'study', 'people', 'totora', 'house', 'astronomy'], 'score': -7.3995421252604725}]"
5,15,11,0.028,"[6, 89, 93, 97, 99, 150, 182, 249, 260, 290, 307]",-3.215898827447659,"[{'topic': ['indicator', 'article', 'region', 'city', 'development', 'work', 'governance', 'people', 'infrastructure', 'capital'], 'score': -0.605555091820175}, {'topic': ['city', 'transformation', 'article', 'tourist', 'urban transformation', 'consumer', 'growth', 'urban planning', 'form', 'place'], 'score': -0.6399620068205789}, {'topic': ['culture', 'planning', 'city', 'change', 'design', 'people', 'article', 'life', 'theory', 'world'], 'score': -2.5444947916776357}, {'topic': ['architecture', 'history', 'fraction', 'context', 'century', 'representation', 'term', 'building', 'colonialism', 'field'], 'score': -3.4200697635631565}, {'topic': ['study', 'people', 'planning', 'culture', 'scale', 'growth', 'urban planning', 'form', 'consumer', 'sense'], 'score': -4.335334603374595}]"
5,16,8,0.02,"[35, 46, 104, 143, 181, 275, 341, 353]",-4.832848168113976,"[{'topic': ['street', 'neighborhood', 'form', 'study', 'significance', 'gayborhoods', 'governance', 'urban governance', 'politics', 'resident'], 'score': -0.6217708283260738}, {'topic': ['space', 'inequality', 'research', 'effort', 'public space', 'digital divide', 'divide', 'strategy', 'color', 'image'], 'score': -0.738499993306327}, {'topic': ['city', 'community', 'sustainability', 'policy', 'people', 'race', 'planning', 'chapter', 'development', 'segregation'], 'score': -2.4264674359302467}, {'topic': ['space', 'community', 'Latino community', 'public space', 'culture', 'people', 'role', 'regulation', 'challenge', 'literature'], 'score': -5.920213906905596}, {'topic': ['culture', 'color', 'governance', 'gentrification', 'race', 'conflict', 'racism', 'norm', 'right', 'society'], 'score': -10.595661725243716}]"
5,17,12,0.03,"[151, 236, 237, 271, 306, 308, 328, 334, 373, 380, 387, 393]",-4.304133293737348,"[{'topic': ['interaction', 'level', 'student', 'Chinese student', 'research', 'people', 'study', 'place', 'group', 'value'], 'score': -0.6186151077781036}, {'topic': ['city', 'beach', 'culture', 'people', 'community', 'village', 'center', 'diverse cultural group', 'Los Angeles basin', 'Cambodian community'], 'score': -1.023676994447691}, {'topic': ['city', 'life', 'environment', 'book', 'overview', 'urban environment', 'culture', 'role', 'space', 'urban life'], 'score': -1.840903377615128}, {'topic': ['city', 'space', 'design', 'host', 'urban design', 'environment', 'composition', 'factor', 'whole', 'community'], 'score': -8.283489106435448}, {'topic': ['knowledge', 'culture', 'project', 'indigenous knowledge', 'people', 'Chapter', 'design', 'Indigenous knowledge', 'management', 'destination'], 'score': -9.338919196743202}]"
5,18,9,0.023,"[45, 57, 69, 88, 126, 169, 187, 195, 248]",-4.46405651394568,"[{'topic': ['project', 'regeneration', 'form', 'paper', 'market', 'Chinese city', 'traditional form', 'order', 'symbol', 'city'], 'score': -0.3940921027050843}, {'topic': ['transformation', 'state', 'urban transformation', 'control', 'city', 'outcome', 'economy', 'Chinese city', 'force', 'paper'], 'score': -0.5499641984400234}, {'topic': ['history', 'planning', 'book', 'architecture', 'city', 'development', 'study', 'urban history', 'urban planning', 'environment'], 'score': -6.339089153473812}, {'topic': ['city', 'class', 'development', 'middle class', 'people', 'life', 'generation', 'cultural development', 'prosperity', 'politics'], 'score': -7.3971966030853435}, {'topic': ['abstract', 'paper', 'economic development', 'planning', 'information', 'time', 'process', 'market', 'outcome', 'economy'], 'score': -7.991058100060561}]"
5,19,5,0.013,"[148, 258, 332, 372, 381]",-5.190983690350044,"[{'topic': ['time', 'publication', 'understanding', 'style', 'work', 'effort', 'agency', 'exhibition', 'element', 'complete understanding'], 'score': -0.45077151791599257}, {'topic': ['city', 'culture', 'mobility', 'people', 'place', 'history', 'model', 'area', 'space', 'smart city'], 'score': -0.6009607655745651}, {'topic': ['people', 'culture', 'life', 'study', 'understanding', 'time', 'development', 'space', 'paper', 'area'], 'score': -2.3712472881596653}, {'topic': ['people', 'culture', 'life', 'study', 'understanding', 'time', 'development', 'space', 'paper', 'area'], 'score': -2.3712472881596653}, {'topic': ['business', 'small business', 'culture', 'role', 'city', 'development', 'planning', 'network', 'commitment', 'event'], 'score': -4.021573914368677}]"
5,20,5,0.013,"[111, 263, 316, 335, 357]",-1.7174578410155803,"[{'topic': ['waste', 'property', 'effect', 'method', 'analysis', 'removal', 'system', 'water', 'performance', 'plastic waste'], 'score': -0.29150400953960987}, {'topic': ['design', 'change', 'solution', 'built environment', 'analysis', 'culture', 'life', 'people', 'study', 'impact'], 'score': -0.3421706113143253}, {'topic': ['design', 'change', 'solution', 'built environment', 'people', 'culture', 'analysis', 'life', 'study', 'impact'], 'score': -0.3698327179553518}, {'topic': ['built environment', 'environment', 'research', 'development', 'life', 'space', 'planning', 'field', 'role', 'nature'], 'score': -0.5728395499903567}, {'topic': ['village', 'government', 'reconstruction', 'community', 'measure', 'concept', 'city', 'area', 'order', 'study'], 'score': -3.8680143321435874}]"
5,21,6,0.015,"[156, 206, 217, 245, 325, 369]",-3.672265158491289,"[{'topic': ['area', 'regeneration', 'urban regeneration', 'trash', 'tool', 'use', 'study', 'way', 'urban planning', 'analysis'], 'score': -0.35049969146311866}, {'topic': ['city', 'approach', 'planning', 'design', 'people', 'map', 'creativity', 'space', 'modern city', 'theory'], 'score': -0.7164026536118585}, {'topic': ['study', 'practice', 'focus', 'line', 'urban culture', 'people', 'culture', 'technology', 'public space', 'form'], 'score': -1.6337652221681211}, {'topic': ['study', 'practice', 'focus', 'line', 'urban culture', 'people', 'culture', 'technology', 'public space', 'form'], 'score': -1.6337652221681211}, {'topic': ['globalization', 'space', 'city', 'culture', 'concept', 'method', 'design', 'study', 'life', 'expression'], 'score': -2.7667735802313556}]"
5,22,5,0.013,"[16, 204, 227, 274, 333]",-3.815206302008819,"[{'topic': ['study', 'attribute', 'community', 'survey', 'evaluation', 'approach', 'fuzzy', 'historic urban landscape', 'dataset', 'landscape'], 'score': -0.4943639291604027}, {'topic': ['data', 'questionnaire', 'culture', 'community', 'people', 'infrastructure', 'nature', 'city', 'study', 'process'], 'score': -2.260728005180208}, {'topic': ['data', 'questionnaire', 'culture', 'people', 'community', 'infrastructure', 'nature', 'city', 'study', 'process'], 'score': -2.272079685708341}, {'topic': ['city', 'development', 'application', 'comfort', 'limit', 'summer', 'winter', 'study', 'environment', 'system'], 'score': -6.314137450684706}, {'topic': ['livability', 'urban livability', 'level', 'measure', 'people', 'relationship', 'dorm', 'analysis', 'energy', 'building'], 'score': -7.210334913051245}]"
5,23,8,0.02,"[26, 108, 219, 225, 234, 257, 278, 304]",-2.874445779598867,"[{'topic': ['visitor', 'expectation', 'site', 'experience', 'interpretation', 'site interpretation', 'comment', 'centre', 'site interpretation centre', 'interpretation centre'], 'score': -0.1540327067831878}, {'topic': ['landscape', 'state', 'meaning', 'community', 'way', 'theme', 'experience', 'effort', 'housing', 'culture'], 'score': -0.42258237734783677}, {'topic': ['para', 'people', 'community', 'tradition', 'social networking', 'networking', 'neighbourhood', 'adda', 'resource', 'language'], 'score': -0.5071497990447522}, {'topic': ['place', 'planning', 'knowledge', 'third place', 'city', 'book', 'practice', 'mobility', 'attachment', 'place attachment'], 'score': -6.294259621436287}, {'topic': ['people', 'culture', 'study', 'paper', 'resident', 'assessment', 'data', 'sensory assessment', 'education', 'government'], 'score': -9.450266290194062}]"
5,24,7,0.018,"[23, 64, 107, 116, 198, 233, 251]",-3.5630662966002276,"[{'topic': ['system', 'study', 'planning', 'approach', 'city', 'culture', 'case', 'people', 'opportunity', 'urban planning'], 'score': -0.49594159938120574}, {'topic': ['transition', 'city', 'system', 'sustainability transition', 'world', 'towards', 'book', 'transformation', 'sustainability', 'governance'], 'score': -0.5314164930444593}, {'topic': ['problem', 'city', 'analysis', 'planning', 'system', 'city system', 'cause', 'impact', 'environment', 'intervention'], 'score': -0.6264535179123122}, {'topic': ['country', 'people', 'change', 'growth', 'climate', 'climate change', 'population', 'emission', 'developing country', 'city'], 'score': -2.351218512076832}, {'topic': ['indicator', 'strategy', 'challenge', 'governance', 'study', 'sustainability', 'city', 'management', 'development', 'government'], 'score': -3.871505455523943}]"
5,25,5,0.013,"[21, 31, 44, 72, 216]",-1.2762038794845227,"[{'topic': ['value', 'mangrove', 'transition', 'ecosystem', 'development', 'service', 'ecosystem service', 'cultural value', 'photographs', 'Cultural value'], 'score': -0.17882643470989998}, {'topic': ['city', 'landscape', 'waterfront', 'paper', 'development', 'way', 'urbanism', 'planner', 'case', 'visitor'], 'score': -0.3507329005588535}, {'topic': ['ocean', 'city', 'life', 'energy', 'extraction', 'sea', 'health', 'opportunity', 'oil', 'inspiration'], 'score': -0.4326039340279955}, {'topic': ['waterfront', 'people', 'activity', 'life', 'redevelopment', 'living', 'history', 'culture', 'place', 'part'], 'score': -0.5625241684808684}, {'topic': ['people', 'development', 'city', 'environment', 'history', 'role', 'community', 'life', 'culture', 'case study'], 'score': -1.1253103773429063}]"
5,26,5,0.013,"[52, 117, 163, 212, 254]",-1.0706781756783783,"[{'topic': ['regulation', 'icon', 'conversation', 'people', 'growth', 'depiction', 'boundary', 'artist', 'cultural icon', 'urban growth'], 'score': -0.2762048043693751}, {'topic': ['history', 'monument', 'structure', 'city', 'design', 'culture', 'expansion', 'building', 'player', 'ambition'], 'score': -0.3790940316153426}, {'topic': ['design', 'vision', 'people', 'city', 'landscape', 'writing', 'assumption', 'perspective', 'history', 'modern city'], 'score': -0.6143238255368347}, {'topic': ['city', 'planning', 'vision', 'world', 'fair', 'future', 'time', 'idea', 'planner', 'plan'], 'score': -0.7200563534220824}, {'topic': ['city', 'sociology', 'bureaucrat', 'conflict', 'possibility', 'policy', 'sociologist', 'knowledge', 'evolutionist', 'modernity'], 'score': -4.528956922513302}]"
5,27,7,0.018,"[19, 28, 34, 50, 67, 147, 231]",-5.855143672127736,"[{'topic': ['landscape', 'group', 'minority', 'minority group', 'design', 'experience', 'case', 'ethnic minority group', 'ethnic minority', 'study'], 'score': -0.3993269042914459}, {'topic': ['design', 'city', 'people', 'urban design', 'space', 'competition', 'fashion', 'contemporary city', 'importance', 'consumer'], 'score': -3.1058829216489867}, {'topic': ['theory', 'consequence', 'citizen', 'towards', 'article', 'life', 'landscape', 'environment', 'people', 'way'], 'score': -4.533068082875543}, {'topic': ['theory', 'consequence', 'citizen', 'towards', 'article', 'life', 'landscape', 'environment', 'people', 'way'], 'score': -4.533068082875543}, {'topic': ['city', 'architecture', 'planning', 'urbanity', 'paper', 'people', 'context', 'city planning', 'culture', 'child'], 'score': -5.713223566431455}]"
5,28,8,0.02,"[36, 65, 80, 85, 130, 162, 197, 202]",-3.898247781716653,"[{'topic': ['mobility', 'immobility', 'risk', 'culture', 'life', 'society', 'crisis', 'risk society', 'activity', 'virus'], 'score': -0.5227695555115627}, {'topic': ['experience', 'space', 'context', 'urban design', 'culture', 'time', 'technology', 'people', 'administration', 'pandemic'], 'score': -0.5481842229805761}, {'topic': ['city', 'indicator', 'sustainability', 'perspective', 'efficiency', 'approach', 'material', 'outcome', 'efficiency score', 'consumption'], 'score': -0.5972531564016035}, {'topic': ['standard', 'residential standard', 'planning', 'city', 'process', 'system', 'approach', 'decision', 'compliance', 'problem'], 'score': -3.9279710788584596}, {'topic': ['city', 'community', 'water', 'building', 'people', 'vision', 'trust', 'practice', 'development', 'plan'], 'score': -9.141452276953935}]"
