NumTopics,Cluster,NumDocs,Percent,DocId,Score,LDATopics
3,9,8,0.02,"[5, 30, 47, 174, 208, 209, 262, 351]",-4.764712742630487,"[{'topic': ['city', 'place', 'comfort', 'outdoor place', 'need', 'culture', 'background', 'quality', 'et al', 'global city'], 'score': -0.7494036273435402}, {'topic': ['environment', 'soundscape', 'sound', 'people', 'system', 'design', 'method', 'acoustic environment', 'aspect', 'data'], 'score': -0.8542540778729081}, {'topic': ['space', 'design', 'environment', 'noise', 'built environment', 'traffic', 'road traffic', 'road', 'people', 'activity'], 'score': -9.230978444236138}]"
3,10,16,0.041,"[10, 51, 62, 74, 101, 127, 136, 140, 164, 199, 220, 221, 309, 317, 367, 383]",-6.708592184089151,"[{'topic': ['culture', 'city', 'life', 'community', 'people', 'planning', 'design', 'place', 'art', 'tradition'], 'score': -3.4578075451420034}, {'topic': ['risk', 'people', 'culture', 'place', 'study', 'management', 'death', 'good death', 'practice', 'planning'], 'score': -6.5970027344977265}, {'topic': ['people', 'risk', 'community', 'culture', 'right', 'development', 'research', 'region', 'indigenous people', 'property'], 'score': -6.744603090993773}]"
3,11,12,0.03,"[77, 144, 170, 224, 229, 265, 267, 282, 291, 320, 374, 379]",-6.557115711153998,"[{'topic': ['citizenship', 'nomad', 'concept', 'culture', 'government', 'research', 'country', 'citizen', 'citizenship education', 'education'], 'score': -4.010326299343576}, {'topic': ['space', 'city', 'identity', 'urban space', 'people', 'paper', 'settlement', 'festival', 'flood', 'heritage'], 'score': -5.527154225518883}, {'topic': ['city', 'people', 'area', 'study', 'urban sprawl', 'sprawl', 'development', 'town', 'building', 'place'], 'score': -5.999654024081133}]"
3,12,7,0.018,"[25, 38, 114, 152, 177, 389, 392]",-4.99534280473049,"[{'topic': ['service', 'governance', 'attitude', 'water', 'level', 'change', 'slum', 'authority', 'payment', 'city'], 'score': -2.7789441714276726}, {'topic': ['adaptation', 'housing', 'development', 'community', 'area', 'settlement', 'people', 'influence', 'paper', 'form'], 'score': -2.9448555926719577}, {'topic': ['development', 'water', 'urban development', 'form', 'plan', 'management', 'people', 'paper', 'urban form', 'architecture'], 'score': -5.250073907202872}]"
3,13,8,0.02,"[7, 41, 102, 115, 120, 138, 188, 363]",-4.560887232301151,"[{'topic': ['child', 'planning', 'environment', 'urban planning', 'city', 'game', 'tool', 'place', 'people', 'potential'], 'score': -0.5439263069319655}, {'topic': ['design', 'culture', 'planning', 'technology', 'process', 'community', 'people', 'planning process', 'information', 'role'], 'score': -1.4328548824705722}, {'topic': ['design', 'creativity', 'studio', 'paper', 'activity', 'student', 'author', 'context', 'social creativity', 'collaboration'], 'score': -5.678324379369951}]"
3,14,12,0.03,"[100, 132, 134, 159, 183, 186, 240, 287, 293, 300, 305, 386]",-7.331417350351884,"[{'topic': ['place', 'people', 'region', 'design', 'culture', 'architecture', 'work', 'house', 'element', 'nature'], 'score': -0.8446126427023601}, {'topic': ['architecture', 'city', 'park', 'material', 'planning', 'study', 'construction', 'research', 'people', 'building'], 'score': -5.6673134049991445}, {'topic': ['architecture', 'landscape', 'area', 'engineering', 'bridge', 'history', 'example', 'condition', 'center', 'need'], 'score': -7.192694363085114}]"
3,15,11,0.028,"[6, 89, 93, 97, 99, 150, 182, 249, 260, 290, 307]",-2.4952392206958787,"[{'topic': ['indicator', 'region', 'article', 'development', 'city', 'design', 'capital', 'context', 'form', 'people'], 'score': -0.31215133913290155}, {'topic': ['city', 'article', 'transformation', 'tourist', 'urban transformation', 'century', 'urban planning', 'culture', 'people', 'planning'], 'score': -0.4628255277409608}, {'topic': ['architecture', 'planning', 'culture', 'city', 'fraction', 'people', 'change', 'history', 'field', 'context'], 'score': -5.327740419723108}]"
3,16,8,0.02,"[35, 46, 104, 143, 181, 275, 341, 353]",-4.921941367820261,"[{'topic': ['development', 'city', 'community', 'interaction', 'segregation', 'planning', 'cosmopolitanism', 'century', 'multiracial interaction', 'color'], 'score': -0.7214654647028718}, {'topic': ['community', 'city', 'race', 'people', 'culture', 'sustainability', 'planning', 'policy', 'street', 'neighborhood'], 'score': -4.260998779300804}, {'topic': ['space', 'public space', 'community', 'Latino community', 'city', 'literature', 'role', 'regulation', 'culture', 'challenge'], 'score': -4.692030123060088}]"
3,17,12,0.03,"[151, 236, 237, 271, 306, 308, 328, 334, 373, 380, 387, 393]",-7.04644253194886,"[{'topic': ['city', 'life', 'beach', 'culture', 'people', 'book', 'overview', 'interaction', 'group', 'environment'], 'score': -5.8842142849302475}, {'topic': ['environment', 'space', 'culture', 'city', 'people', 'urban environment', 'article', 'area', 'composition', 'disaster'], 'score': -6.207728947957509}, {'topic': ['city', 'knowledge', 'culture', 'design', 'project', 'people', 'urbanity', 'indigenous knowledge', 'host', 'Chapter'], 'score': -10.070115959720317}]"
3,18,9,0.023,"[45, 57, 69, 88, 126, 169, 187, 195, 248]",-4.59545201561304,"[{'topic': ['city', 'development', 'life', 'people', 'generation', 'cultural development', 'prosperity', 'community', 'environment', 'quality'], 'score': -0.5794656940266634}, {'topic': ['book', 'city', 'planning', 'architecture', 'development', 'project', 'paper', 'environment', 'urban planning', 'culture'], 'score': -5.712660713631908}, {'topic': ['class', 'middle class', 'study', 'history', 'state', 'transformation', 'politics', 'force', 'society', 'urban history'], 'score': -6.680707652790419}]"
3,19,5,0.013,"[148, 258, 332, 372, 381]",-3.113546616919141,"[{'topic': ['business', 'small business', 'development', 'Small business', 'role', 'relationship', 'neighborhood', 'interaction', 'quality', 'economic development'], 'score': -0.30806541357725337}, {'topic': ['time', 'publication', 'work', 'style', 'element', 'exhibition', 'agency', 'effort', 'concern', 'digital archive'], 'score': -0.4353682472368827}, {'topic': ['city', 'culture', 'people', 'mobility', 'place', 'model', 'building', 'history', 'planning', 'commitment'], 'score': -4.7153344255310685}]"
3,20,5,0.013,"[111, 263, 316, 335, 357]",-3.344444195206972,"[{'topic': ['built environment', 'urban planning', 'environment', 'organization', 'space', 'order', 'village', 'principle', 'four level', 'flexibility'], 'score': -0.4908895290858201}, {'topic': ['environment', 'development', 'built environment', 'village', 'community', 'concept', 'study', 'research', 'space', 'floating village'], 'score': -2.980049193662909}, {'topic': ['waste', 'property', 'effect', 'reconstruction', 'government', 'city', 'method', 'system', 'measure', 'building'], 'score': -8.910144929599637}]"
3,21,6,0.015,"[156, 206, 217, 245, 325, 369]",-4.56716749802762,"[{'topic': ['approach', 'people', 'design', 'strategy', 'space', 'planning', 'complexity', 'architecture', 'form', 'public space'], 'score': -0.7355814584423772}, {'topic': ['city', 'planning', 'design', 'map', 'creativity', 'concept', 'culture', 'method', 'space', 'city planning'], 'score': -2.929816622757658}, {'topic': ['globalization', 'area', 'method', 'study', 'regeneration', 'way', 'urban regeneration', 'trash', 'tool', 'resource'], 'score': -6.25560087770224}]"
3,22,5,0.013,"[16, 204, 227, 274, 333]",-2.8188879333950716,"[{'topic': ['livability', 'measure', 'urban livability', 'paper', 'place', 'sense', 'principle', 'urban livability measure', 'placemaking principle', 'livability measure'], 'score': -0.23104906018164836}, {'topic': ['study', 'comfort', 'limit', 'winter', 'summer', 'environment', 'upper limit', 'thermal comfort', 'index', 'temperature'], 'score': -0.4429193155383634}, {'topic': ['city', 'development', 'community', 'application', 'study', 'people', 'system', 'level', 'culture', 'attribute'], 'score': -2.8670454066839586}]"
3,23,8,0.02,"[26, 108, 219, 225, 234, 257, 278, 304]",-4.837976830473431,"[{'topic': ['visitor', 'site', 'expectation', 'experience', 'interpretation', 'centre', 'site interpretation', 'comment', 'interpretation centre', 'site interpretation centre'], 'score': -0.1540327067831878}, {'topic': ['place', 'people', 'culture', 'practice', 'research', 'planning', 'knowledge', 'study', 'paper', 'language'], 'score': -2.5296699052293325}, {'topic': ['landscape', 'place', 'state', 'community', 'meaning', 'para', 'theme', 'third place', 'people', 'way'], 'score': -6.7132745956583015}]"
3,24,7,0.018,"[23, 64, 107, 116, 198, 233, 251]",-6.668845771275758,"[{'topic': ['city', 'indicator', 'strategy', 'sustainability', 'study', 'urban sustainability', 'aspect', 'opportunity', 'development', 'service'], 'score': -1.6849848384998736}, {'topic': ['country', 'change', 'people', 'challenge', 'climate', 'governance', 'climate change', 'problem', 'population', 'growth'], 'score': -2.3204858782073607}, {'topic': ['transition', 'capacity', 'electrical capacity', 'city', 'system', 'difference', 'company', 'value', 'consumption', 'sustainability transition'], 'score': -13.5889896578111}]"
3,25,5,0.013,"[21, 31, 44, 72, 216]",-4.821907422120987,"[{'topic': ['global urbanism', 'paper', 'leisure', 'user', 'new life', 'local culture', 'landscape', 'activity', 'visitor', 'case'], 'score': -0.303131746069248}, {'topic': ['waterfront', 'people', 'activity', 'city', 'paper', 'redevelopment', 'landscape', 'culture', 'development', 'life'], 'score': -0.31758501440868386}, {'topic': ['city', 'value', 'ocean', 'mangrove', 'life', 'development', 'energy', 'extraction', 'sea', 'ecosystem'], 'score': -9.176285330388687}]"
3,26,5,0.013,"[52, 117, 163, 212, 254]",-1.2780317776385302,"[{'topic': ['history', 'monument', 'structure', 'city', 'symbol', 'meaning', 'design', 'ambition', 'player', 'building'], 'score': -0.5098712653495172}, {'topic': ['city', 'planning', 'world', 'vision', 'time', 'fair', 'future', 'idea', 'planner', 'plan'], 'score': -0.7200563534220824}, {'topic': ['city', 'sociology', 'bureaucrat', 'conflict', 'possibility', 'knowledge', 'evolutionist', 'sociologist', 'policy', 'modernity'], 'score': -4.528956922513302}]"
3,27,7,0.018,"[19, 28, 34, 50, 67, 147, 231]",-4.857672300011495,"[{'topic': ['architecture', 'city', 'way', 'article', 'society', 'question', 'consequence', 'theory', 'practice', 'concern'], 'score': -0.7395112142502782}, {'topic': ['city', 'design', 'planning', 'people', 'space', 'city planning', 'paper', 'urbanity', 'competition', 'culture'], 'score': -2.964103970874996}, {'topic': ['design', 'landscape', 'city', 'environment', 'contemporary city', 'fashion', 'minority', 'minority group', 'group', 'people'], 'score': -7.52635390060146}]"
3,28,8,0.02,"[36, 65, 80, 85, 130, 162, 197, 202]",-6.498902315528099,"[{'topic': ['community', 'water', 'trust', 'risk', 'people', 'planning', 'condition', 'relationship', 'trust relationship', 'practice'], 'score': -3.905016739876489}, {'topic': ['building', 'city', 'plan', 'system', 'vision', 'mobility', 'process', 'culture', 'development', 'planning'], 'score': -6.154023102916268}, {'topic': ['city', 'standard', 'residential standard', 'indicator', 'sustainability', 'pandemic', 'compliance', 'level', 'paper', 'approach'], 'score': -7.8041498099104425}]"
