NumTopics,Cluster,NumDocs,Percent,DocId,Score,LDATopics
7,9,8,0.02,"[5, 30, 47, 174, 208, 209, 262, 351]",-1.878877100759763,"[{'topic': ['design', 'environment', 'built environment', 'hearing', 'le', 'paper', 'perspective', 'profi le', 'agenda', 'diversity'], 'score': -0.5431911419883964}, {'topic': ['sound', 'region', 'district', 'city', 'paper', 'soundscape', 'characteristic', 'historic district', 'soundmarks', 'people'], 'score': -0.559985755118759}, {'topic': ['environment', 'sound', 'design', 'people', 'planning', 'culture', 'soundscape', 'city', 'management', 'paper'], 'score': -0.5776012270100331}, {'topic': ['system', 'environment', 'soundscape', 'method', 'people', 'design', 'acoustic environment', 'aspect', 'data', 'sound'], 'score': -0.5911111993853023}, {'topic': ['city', 'place', 'comfort', 'outdoor place', 'culture', 'need', 'background', 'space', 'quality', 'order'], 'score': -0.7185970859858833}, {'topic': ['noise', 'city noise', 'city', 'sound', 'people', 'world', 'talk', 'accompanied human civilization', 'solution', 'civilization'], 'score': -0.7476933819850365}, {'topic': ['space', 'activity', 'road traffic', 'road', 'traffic', 'people', 'noise', 'question', 'difference', 'response'], 'score': -4.652434065868857}]"
7,10,16,0.041,"[10, 51, 62, 74, 101, 127, 136, 140, 164, 199, 220, 221, 309, 317, 367, 383]",-5.506715139783386,"[{'topic': ['risk', 'management', 'perception', 'planning', 'hazard', 'conservation', 'value', 'system', 'environmental hazard', 'response'], 'score': -0.6896727804726333}, {'topic': ['practice', 'place', 'part', 'management', 'urban place', 'care', 'gumada', 'resource management', 'natural resource management', 'natural resource'], 'score': -0.8834729540335252}, {'topic': ['risk', 'research', 'culture', 'region', 'place', 'study', 'others', 'amplification', 'risk perception', 'case study'], 'score': -1.4315168280231376}, {'topic': ['culture', 'community', 'people', 'life', 'design', 'place', 'work', 'art', 'government', 'article'], 'score': -2.8918870614544865}, {'topic': ['planning', 'people', 'right', 'development', 'city', 'property', 'landscape', 'environment', 'property right', 'culture'], 'score': -4.219751144399958}, {'topic': ['study', 'good death', 'death', 'city', 'people', 'finding', 'participation', 'element', 'urban planning', 'culture'], 'score': -4.53454676752535}, {'topic': ['indigenous people', 'economy', 'tradition', 'heart', 'knowledge', 'chapter', 'book', 'teacher', 'practitioner', 'researcher'], 'score': -14.08749909093285}]"
7,11,12,0.03,"[77, 144, 170, 224, 229, 265, 267, 282, 291, 320, 374, 379]",-4.383214467785376,"[{'topic': ['space', 'city', 'settlement', 'rehabilitation', 'heritage', 'flood', 'paper', 'form', 'core', 'people'], 'score': -0.694606447984431}, {'topic': ['government', 'research', 'culture', 'city', 'development', 'area', 'people', 'factor', 'participation', 'solution'], 'score': -0.7218405062678568}, {'topic': ['environment', 'condition', 'behavior', 'life', 'people', 'personality', 'living', 'urban environment', 'indigenous people', 'illegal behavior'], 'score': -0.918484561376374}, {'topic': ['city', 'town', 'place', 'design', 'people', 'building', 'neighbourhood', 'event', 'time', 'urban design'], 'score': -2.532898988229992}, {'topic': ['life', 'urban dweller', 'planner', 'dweller', 'settlement', 'people', 'environment', 'resource', 'space', 'author'], 'score': -4.101035678061824}, {'topic': ['citizenship', 'nomad', 'citizen', 'country', 'education', 'citizenship education', 'part', 'type', 'society', 'citizen orientation'], 'score': -4.543661168770772}, {'topic': ['concept', 'identity', 'space', 'city', 'understanding', 'role', 'document', 'growth', 'urban space', 'sprawl'], 'score': -4.896268995941584}]"
7,12,7,0.018,"[25, 38, 114, 152, 177, 389, 392]",-1.8904117517888073,"[{'topic': ['water', 'service', 'attitude', 'authority', 'payment', 'level', 'system', 'government', 'area', 'towards'], 'score': -0.47664439176323653}, {'topic': ['development', 'urban development', 'form', 'urban form', 'planning', 'architecture', 'sustainable urban development', 'future', 'model', 'paper'], 'score': -0.5234853032348382}, {'topic': ['adaptation', 'community', 'strategy', 'settlement', 'slum', 'level', 'change', 'resident', 'risk', 'place'], 'score': -0.6986831162135777}, {'topic': ['people', 'level', 'design', 'city', 'urban planning', 'research', 'culture', 'government', 'strategy', 'community'], 'score': -0.712401219611132}, {'topic': ['governance', 'slum', 'city', 'people', 'participation', 'paper', 'municipal governance', 'inclusive municipal governance', 'story', 'fear'], 'score': -0.715520576251347}, {'topic': ['people', 'area', 'paper', 'city', 'challenge', 'research', 'community', 'value', 'level', 'development'], 'score': -3.3874760034391573}, {'topic': ['development', 'people', 'housing', 'paper', 'water', 'area', 'influence', 'plan', 'society', 'form'], 'score': -4.879536182323292}]"
7,13,8,0.02,"[7, 41, 102, 115, 120, 138, 188, 363]",-4.323319877073758,"[{'topic': ['people', 'design', 'domain', 'culture', 'environment', 'interaction', 'technology', 'framework', 'community', 'practitioner'], 'score': -0.5916576505348442}, {'topic': ['people', 'design', 'domain', 'culture', 'environment', 'interaction', 'technology', 'framework', 'community', 'practitioner'], 'score': -0.5916576505348442}, {'topic': ['planning', 'process', 'information', 'planning process', 'culture', 'participation', 'role', 'population', 'use', 'research'], 'score': -0.6097378922146823}, {'topic': ['people', 'design', 'environment', 'domain', 'culture', 'technology', 'paper', 'urban planning', 'art', 'interaction'], 'score': -0.6669637585715433}, {'topic': ['city', 'technology', 'environment', 'place', 'urban environment', 'medium', 'blend', 'art', 'action', 'mean'], 'score': -0.8270761582499674}, {'topic': ['design', 'food', 'creativity', 'paper', 'environment', 'culture', 'activity', 'people', 'social creativity', 'food culture'], 'score': -4.088643364401829}, {'topic': ['design', 'child', 'studio', 'planning', 'community', 'tool', 'diversity', 'urban planning', 'people', 'study'], 'score': -5.5865056967099544}]"
7,14,12,0.03,"[100, 132, 134, 159, 183, 186, 240, 287, 293, 300, 305, 386]",-1.4069866246910137,"[{'topic': ['bridge', 'engineering', 'center', 'world', 'meter', 'suspension bridge', 'suspension', 'classic period', 'engineer', 'infrastructure'], 'score': -0.36212742798501957}, {'topic': ['park', 'city', 'national park', 'conservation', 'volume', 'naturbanity', 'environment', 'chapter', 'urban environment', 'issue'], 'score': -0.5017680850397785}, {'topic': ['specie', 'population', 'city', 'country', 'background', 'area', 'problem', 'favelas', 'community', 'favela'], 'score': -0.5733237370025563}, {'topic': ['system', 'need', 'society', 'development', 'quality', 'crisis', 'planning', 'spatial planning', 'exit', 'problem'], 'score': -0.6960657154170727}, {'topic': ['architecture', 'landscape', 'condition', 'building', 'function', 'climate', 'beginning', 'architect', 'took place', 'expedition'], 'score': -0.7780157363212535}, {'topic': ['material', 'construction', 'totora', 'building', 'city', 'heritage', 'year', 'study', 'value', 'field'], 'score': -3.399655271054446}, {'topic': ['history', 'example', 'area', 'calendar', 'tourism', 'period', 'place', 'design', 'people', 'heritage'], 'score': -4.661677610698434}]"
7,15,11,0.028,"[6, 89, 93, 97, 99, 150, 182, 249, 260, 290, 307]",-1.6688573322975795,"[{'topic': ['tourist', 'century', 'urban planning', 'form', 'development', 'planning', 'culture', 'place', 'time', 'growth'], 'score': -0.4075592281802765}, {'topic': ['indicator', 'article', 'region', 'city', 'development', 'work', 'governance', 'people', 'capital', 'infrastructure'], 'score': -0.590151821141065}, {'topic': ['change', 'culture', 'science', 'culture change', 'rate', 'past rate', 'futuristics', 'Human futuristics', 'choice', 'future culture'], 'score': -0.6216667628133208}, {'topic': ['culture', 'place', 'growth', 'urban planning', 'tourist', 'planning', 'form', 'nature', 'result', 'nineteenth century'], 'score': -0.6476437021773043}, {'topic': ['city', 'transformation', 'article', 'urban transformation', 'class', 'consumer', 'world', 'paper', 'jardins', 'leisured class'], 'score': -0.7617539828933868}, {'topic': ['design', 'article', 'world', 'life', 'concept', 'design fiction', 'livable world', 'urban good life', 'speculative design fiction', 'good life'], 'score': -0.9090941041324955}, {'topic': ['planning', 'city', 'culture', 'century', 'form', 'theory', 'context', 'integral theory', 'republican culture', 'strategic planning'], 'score': -5.095895229424705}]"
7,16,8,0.02,"[35, 46, 104, 143, 181, 275, 341, 353]",-5.501622440233517,"[{'topic': ['people', 'planning', 'bicyclist', 'advocacy', 'bicycle', 'bicycling', 'culture', 'urban planning', 'class', 'community'], 'score': -0.3952366446190628}, {'topic': ['development', 'community', 'city', 'interaction', 'segregation', 'planning', 'cosmopolitanism', 'century', 'multiracial interaction', 'history'], 'score': -0.6956176689295899}, {'topic': ['space', 'community', 'Latino community', 'city', 'literature', 'challenge', 'governance', 'inequality', 'urban space', 'effort'], 'score': -3.6927914410865097}, {'topic': ['people', 'governance', 'race', 'space', 'community', 'form', 'challenge', 'research', 'growth', 'culture'], 'score': -4.767209316811155}, {'topic': ['people', 'right', 'race', 'community', 'governance', 'urban study', 'culture', 'growth', 'study', 'research'], 'score': -6.422811062518014}, {'topic': ['people', 'right', 'race', 'community', 'governance', 'urban study', 'culture', 'growth', 'study', 'research'], 'score': -6.422811062518014}, {'topic': ['space', 'neighborhood', 'public space', 'street', 'city', 'sustainability', 'community', 'policy', 'race', 'regulation'], 'score': -7.09551306199399}]"
7,17,12,0.03,"[151, 236, 237, 271, 306, 308, 328, 334, 373, 380, 387, 393]",-5.7089189547791985,"[{'topic': ['city', 'life', 'knowledge', 'culture', 'people', 'role', 'environment', 'development', 'urban life', 'issue'], 'score': -1.807592213278335}, {'topic': ['city', 'design', 'host', 'Chapter', 'urban design', 'people', 'factor', 'destination', 'development', 'culture'], 'score': -2.7896545041155445}, {'topic': ['city', 'culture', 'space', 'community', 'people', 'village', 'group', 'environment', 'article', 'composition'], 'score': -3.358475181033634}, {'topic': ['people', 'lifestyle', 'group', 'culture', 'city', 'issue', 'part', 'village', 'development', 'life'], 'score': -3.568921764454858}, {'topic': ['people', 'lifestyle', 'group', 'culture', 'city', 'issue', 'part', 'village', 'development', 'life'], 'score': -3.568921764454858}, {'topic': ['environment', 'interaction', 'level', 'student', 'Chinese student', 'urban environment', 'group', 'culture', 'study', 'place'], 'score': -4.5842811357916196}, {'topic': ['beach', 'book', 'overview', 'day', 'geographical overview', 'contemporary urban life', 'insight', 'give visitor', 'government', 'business'], 'score': -5.12164251729317}]"
7,18,9,0.023,"[45, 57, 69, 88, 126, 169, 187, 195, 248]",-3.387137663319687,"[{'topic': ['project', 'form', 'regeneration', 'paper', 'market', 'Chinese city', 'order', 'traditional form', 'symbol', 'city'], 'score': -0.3940921027050843}, {'topic': ['history', 'urban history', 'study', 'structure', 'force', 'interest', 'research', 'topic', 'change', 'attention'], 'score': -0.513542733986788}, {'topic': ['transformation', 'state', 'urban transformation', 'control', 'city', 'force', 'outcome', 'economy', 'Chinese city', 'paper'], 'score': -0.5525815992323876}, {'topic': ['book', 'planning', 'city', 'development', 'architecture', 'work', 'author', 'urban planning', 'technology', 'environment'], 'score': -5.254657030315041}, {'topic': ['city', 'class', 'development', 'middle class', 'life', 'people', 'generation', 'cultural development', 'prosperity', 'politics'], 'score': -7.393145012934367}, {'topic': ['abstract', 'paper', 'planning', 'study', 'time', 'force', 'economic development', 'information', 'culture', 'process'], 'score': -7.393621890709177}, {'topic': ['abstract', 'paper', 'study', 'planning', 'time', 'culture', 'economic development', 'process', 'force', 'information'], 'score': -7.470638244104727}]"
7,19,5,0.013,"[148, 258, 332, 372, 381]",-1.402653381240709,"[{'topic': ['city', 'mobility', 'place', 'model', 'people', 'area', 'smart city', 'way', 'paper', 'movement'], 'score': -0.4714885776135715}, {'topic': ['culture', 'commitment', 'event', 'network', 'city', 'planning', 'year', 'role', 'elite', 'regime'], 'score': -0.49394096074490224}, {'topic': ['people', 'culture', 'agency', 'time', 'effort', 'work', 'style', 'exhibition', 'element', 'complete understanding'], 'score': -0.6236892047063639}, {'topic': ['people', 'culture', 'agency', 'time', 'effort', 'work', 'style', 'exhibition', 'element', 'complete understanding'], 'score': -0.6236892047063639}, {'topic': ['city', 'culture', 'history', 'concept', 'square', 'space', 'design', 'building', 'context', 'square design'], 'score': -0.6366219870081273}, {'topic': ['culture', 'style', 'time', 'people', 'work', 'complete understanding', 'content', 'colonist', 'century', 'Dutch colonist'], 'score': -0.7152016733462395}, {'topic': ['business', 'small business', 'development', 'time', 'Small business', 'publication', 'engagement', 'economic development', 'quality', 'interaction'], 'score': -9.066795037182988}]"
7,20,5,0.013,"[111, 263, 316, 335, 357]",-3.3588241064499376,"[{'topic': ['waste', 'property', 'effect', 'method', 'analysis', 'removal', 'system', 'water', 'investigation', 'characterization'], 'score': -0.29150400953960987}, {'topic': ['life', 'analysis', 'people', 'culture', 'urban planning', 'change', 'study', 'design', 'order', 'impact'], 'score': -0.43703564569064474}, {'topic': ['life', 'analysis', 'people', 'culture', 'urban planning', 'change', 'study', 'design', 'order', 'impact'], 'score': -0.43703564569064474}, {'topic': ['solution', 'environment', 'study', 'culture', 'design', 'building', 'space', 'urban planning', 'life', 'waste'], 'score': -0.5168664684440115}, {'topic': ['urban planning', 'impact', 'waste', 'life', 'project', 'built environment', 'culture', 'study', 'development', 'change'], 'score': -1.5605494809995406}, {'topic': ['village', 'community', 'study', 'order', 'space', 'concept', 'architecture', 'floating village', 'design', 'development'], 'score': -3.517331587732628}, {'topic': ['reconstruction', 'government', 'measure', 'built environment', 'city', 'environment', 'research', 'area', 'planning', 'zone'], 'score': -7.211414058976196}]"
7,21,6,0.015,"[156, 206, 217, 245, 325, 369]",-2.6198726659604077,"[{'topic': ['globalization', 'method', 'space', 'interconnectivity', 'global interconnectivity', 'aspect', 'approach', 'expression', 'environment', 'study'], 'score': -0.26824853648319663}, {'topic': ['area', 'regeneration', 'trash', 'tool', 'urban regeneration', 'study', 'use', 'urban planning', 'analysis', 'way'], 'score': -0.35689262640649155}, {'topic': ['city', 'planning', 'map', 'approach', 'creativity', 'theory', 'modern city', 'city planning', 'method', 'process'], 'score': -0.5957938889702545}, {'topic': ['design', 'space', 'strategy', 'people', 'architecture', 'public space', 'form', 'design strategy', 'appropriation', 'spatial appropriation'], 'score': -0.8460217539872217}, {'topic': ['culture', 'people', 'study', 'planning', 'urban planning', 'space', 'history', 'environment', 'expression', 'approach'], 'score': -1.1752345049287936}, {'topic': ['people', 'culture', 'study', 'planning', 'history', 'urban planning', 'space', 'environment', 'approach', 'expression'], 'score': -1.1752345049287938}, {'topic': ['approach', 'people', 'design', 'city', 'culture', 'concept', 'problem', 'life', 'complexity', 'researcher'], 'score': -3.690320952712452}]"
7,22,5,0.013,"[16, 204, 227, 274, 333]",-2.109737915708172,"[{'topic': ['level', 'relationship', 'dorm', 'building', 'energy', 'comfort', 'people', 'analysis', 'city', 'study'], 'score': -0.15989860780532783}, {'topic': ['study', 'comfort', 'limit', 'summer', 'winter', 'environment', 'upper limit', 'index', 'temperature', 'thermal comfort'], 'score': -0.4429193155383634}, {'topic': ['study', 'attribute', 'community', 'survey', 'fuzzy', 'evaluation', 'historic urban landscape', 'dataset', 'urban landscape', 'landscape'], 'score': -0.4943639291604027}, {'topic': ['culture', 'city', 'environment', 'people', 'study', 'place', 'indicator', 'aspect', 'education', 'development'], 'score': -2.358712396198281}, {'topic': ['culture', 'city', 'environment', 'people', 'study', 'place', 'indicator', 'aspect', 'education', 'development'], 'score': -2.358712396198281}, {'topic': ['culture', 'people', 'study', 'city', 'environment', 'place', 'indicator', 'aspect', 'education', 'development'], 'score': -2.381415757254547}, {'topic': ['city', 'livability', 'development', 'application', 'measure', 'urban livability', 'system', 'smart city', 'paper', 'process'], 'score': -9.159214661258055}]"
