0,1
vision method,{-1}
urban intelligent,{-1}
intelligent navigator,{-1}
low power,{-1}
power consumption,{-1}
different street,{-1}
street object,{-1}
bump sign,{-1}
different parameter,"{5, -1}"
initial learning,{-1}
learning rate,{-1}
specified location,{-1}
synthetic aperture,"{0, 1, 5, -1}"
several challenge,{-1}
conventional sensor,{-1}
sar mapping,{-1}
mapping approach,{-1}
significant cost,{-1}
cost saving,{-1}
ground control,{-1}
control point,{-1}
cloud coverage,{-1}
independent image,{-1}
turnaround time,{-1}
population estimation,{-1}
whilst mapping,{-1}
many interest,{-1}
learning approach,"{1, -1}"
topographic mapping,{-1}
artificial intelligent,{-1}
intelligent problem,{-1}
geospatial infrastructure,{-1}
high demand,{-1}
current technique,{-1}
future trend,{-1}
overhead imagery,{-1}
many application,"{0, 2, -1}"
crop yield,{-1}
yield forecasting,{-1}
policy making,"{4, -1}"
large domain,{-1}
domain gap,{-1}
ground imagery,{-1}
inherent complexity,{-1}
vast amount,{-1}
imagery share,{-1}
common structure,{-1}
unsupervised feature,{-1}
feature learning,"{1, -1}"
semantic inpainting,"{4, -1}"
architectural change,{-1}
adversarial training,{-1}
training scheme,{-1}
pretext task,{-1}
unified approach,{-1}
overhead scene,{-1}
scene parsing,{-1}
network extraction,{-1}
cover estimation,"{0, -1}"
big remote,{-1}
data analysis,"{0, 5, -1}"
airborne sensor,{-1}
huge number,{-1}
whole earth,{-1}
different side,{-1}
big data,"{0, 1, 3, -1}"
several domain,{-1}
natural hazard,"{0, 3, -1}"
hazard monitoring,{-1}
global climate,{-1}
climate change,"{0, 5, -1}"
successful technique,{-1}
vision task,{-1}
significant challenge,{-1}
available training,{-1}
target task,{-1}
recent literature,{-1}
various way,{-1}
cnns parameter,{-1}
annotated dataset,{-1}
limited availability,{-1}
hybrid classification,{-1}
rdd image,{-1}
local region,{-1}
image segmentation,"{1, 2, -1}"
learning paradigm,{-1}
efficient classification,{-1}
classification framework,"{0, 1, 2, 5, -1}"
application scenario,{-1}
building detection,{-1}
learning act,{-1}
mathematical transformation,{-1}
raw input,{-1}
input data,"{2, -1}"
appropriate form,{-1}
classification performance,"{0, 1, 2, -1}"
mathematical computation,{-1}
physical property,{-1}
building structure,{-1}
physical interpretation,{-1}
network model,{-1}
input representation,{-1}
representation suitable,{-1}
test site,"{5, -1}"
complex urban,{-1}
urban study,"{2, -1}"
various kind,{-1}
test project,{-1}
traditional method,"{3, -1}"
elevation data,{-1}
challenging topic,{-1}
consecutive stage,{-1}
candidate identification,{-1}
single vehicle,{-1}
vehicle extraction,{-1}
previous approach,{-1}
first stage,{-1}
third stage,{-1}
specific feature,{-1}
multiple sensor,"{2, 5, -1}"
sensor input,{-1}
significant improvement,"{0, -1}"
detailed evaluation,"{3, -1}"
classification approach,"{1, 2, 5, -1}"
superior performance,{-1}
residual network,{-1}
feature engineering,{-1}
hyperspectral image,"{0, 1, -1}"
residual block,{-1}
discriminative feature,{-1}
spectral signature,"{2, -1}"
spatial contexts,{-1}
hyperspectral imagery,{-1}
block connect,{-1}
convolutional layer,{-1}
identity mapping,{-1}
batch normalization,{-1}
learning process,{-1}
trained model,{-1}
qualitative result,{-1}
hsi classification,"{1, -1}"
binary feature,{-1}
feature classification,{-1}
fast building,{-1}
major stage,{-1}
area detection,{-1}
building contour,{-1}
contour extraction,{-1}
superpixel segmentation,{-1}
subsampled orthophoto,{-1}
second stage,"{5, -1}"
original orthophoto,{-1}
building contours,{-1}
intersection likewise,{-1}
local feature,{-1}
binary descriptor,{-1}
binary description,{-1}
full use,"{1, -1}"
texture detail,{-1}
color channel,{-1}
different roof,{-1}
roof color,{-1}
desirable result,{-1}
historical cityscape,{-1}
active research,{-1}
research field,{-1}
generalization capability,{-1}
several machine,{-1}
shadow detection,{-1}
shadow compensation,{-1}
compensation method,{-1}
aerial imagery,"{0, -1}"
test datasets,"{5, -1}"
special architecture,{-1}
pixel resolution,"{0, -1}"
objective evaluation,{-1}
computational complexity,{-1}
change information,{-1}
multispectral remote,"{0, -1}"
geographical location,{-1}
disaster evaluation,{-1}
deforestation monitoring,{-1}
landsat imagery,"{3, 5, -1}"
camera sensor,{-1}
aperture artifact,{-1}
significant result,{-1}
change map,{-1}
observation application,{-1}
result reveal,"{4, -1}"
improved result,{-1}
semantic object,{-1}
predefined class,{-1}
large scale,"{0, -1}"
energy audit,{-1}
built infrastructure,{-1}
physical feature,"{3, -1}"
use class,"{3, 4, 5, -1}"
expert understanding,{-1}
socioeconomic end,{-1}
urban neighborhood,{-1}
imagery data,{-1}
vision technique,"{2, -1}"
standard benchmark,{-1}
ground truth,{-1}
truth land,{-1}
atlas land,{-1}
land classification,{-1}
classification dataset,{-1}
european city,{-1}
deep architecture,{-1}
good performance,"{0, 4, -1}"
standard computer,{-1}
several city,{-1}
empirical study,{-1}
disaster relief,{-1}
large variety,{-1}
sensing literature,{-1}
object label,{-1}
extra step,{-1}
pixelwise decision,{-1}
generic framework,{-1}
recent advance,"{1, 2, -1}"
region descriptor,{-1}
descriptor extraction,{-1}
accurate detection,{-1}
aerial orthophotos,{-1}
first time,{-1}
matrix covariance,{-1}
covariance descriptor,{-1}
principled evaluation,{-1}
pair segmentation,{-1}
performance evaluation,{-1}
pixel level,"{0, 2, -1}"
different classifier,{-1}
different segmentation,{-1}
performance analysis,"{4, -1}"
several advantage,{-1}
detection chain,{-1}
object category,{-1}
intelligent system,{-1}
scene perception,{-1}
vehicle navigation,"{0, 2, -1}"
city modeling,{-1}
learning feature,{-1}
single satellite,"{0, -1}"
monitoring engineering,{-1}
engineering application,"{2, -1}"
automated building,{-1}
detection framework,{-1}
developed method,{-1}
supervised classification,"{0, 5, -1}"
classification procedure,{-1}
large training,{-1}
training dataset,"{5, -1}"
mrf model,{-1}
optimal label,{-1}
scene building,{-1}
quantitative validation,{-1}
promising potential,{-1}
developed approach,{-1}
extracted feature,"{0, -1}"
image image,{-1}
spatial feature,"{1, -1}"
robust fashion,{-1}
discriminatory model,{-1}
visual descriptor,{-1}
specific description,{-1}
description technique,{-1}
emergent machine,{-1}
real time,{-1}
several task,{-1}
visual feature,{-1}
novel network,{-1}
descriptor evaluation,{-1}
automatic feature,{-1}
task aim,{-1}
hierarchical structure,"{1, -1}"
raw data,"{0, 2, 5, -1}"
representative information,{-1}
interesting challenge,{-1}
recognition algorithms,{-1}
huge opportunity,{-1}
forest management,{-1}
climate modelling,{-1}
first layer,{-1}
systematic evaluation,{-1}
vital step,{0}
vision application,{0}
precision agriculture,"{0, 1}"
defense application,{0}
complicated task,{0}
various reason,{0}
class variation,{0}
high variance,{0}
object size,{0}
dense background,{0}
imagery multiscale,{0}
rapid detection,{0}
windowed network,{0}
developed dataset,{0}
standard resolution,{0}
obvious leader,{0}
cloud detection,{0}
unsupervised classification,{0}
environmental protection,"{0, 1, 5}"
hazard analysis,{0}
constant challenge,{0}
cloud mask,{0}
mask algorithms,{0}
entire image,{0}
pixel modeling,{0}
training subset,{0}
different input,{0}
input feature,{0}
cloud validation,{0}
validation dataset,{0}
cropped scene,{0}
biome dataset,{0}
accurate model,"{0, 5}"
sample subset,{0}
total training,{0}
training sample,"{0, 2}"
map classification,{0}
classification result,"{0, 1, 2, 5}"
cloud omission,{0}
omission error,{0}
cloud commission,{0}
commission error,{0}
test image,{0}
independent validation,"{0, 3}"
validation image,{0}
model training,{0}
overall correctness,{0}
cloud classification,"{0, 2}"
classification model,"{0, 1, 3}"
small portion,{0}
training pixel,{0}
spectral characteristic,{0}
example pixel,{0}
model accuracy,{0}
image analysis,"{0, 1, 2, 5}"
cover classification,"{0, 1, 5}"
cover map,"{0, 3, 5}"
territorial monitoring,{0}
change prevention,{0}
high revolution,{0}
mapping task,{0}
coastal town,{0}
ténès region,{0}
national strategy,{0}
cnn model,{0}
hidden layer,"{0, 1}"
spectral index,"{0, 1, 2, 3, 5}"
index combination,{0}
accuracy assessment,"{0, 1, 2, 5}"
good value,{0}
rf algorithm,{0}
final land,{0}
support tool,{0}
national decision,{0}
refined method,{0}
ecological environment,"{0, 2}"
urban management,"{0, 4}"
resolution remote,{0}
spatial detail,{0}
spectral heterogeneity,{0}
technology proceed,{0}
new solution,{0}
ncbas detection,{0}
generalized machine,{0}
building mask,{0}
low confidence,{0}
final vector,{0}
fringe area,{0}
high confidence,{0}
confidence share,{0}
overall effect,{0}
final detection,{0}
assessment method,{0}
area registration,{0}
registration efficiency,{0}
joint use,{0}
prior rule,{0}
svm classifier,"{0, 5}"
probability feature,{0}
practical application,{0}
unreinforced masonry,{0}
masonry building,{0}
roof diaphragms,{0}
roof diaphragm,{0}
vulnerability study,{0}
disaster risk,"{0, 2}"
risk assessment,{0}
management strategy,"{0, 3}"
great relevance,{0}
common building,{0}
building typology,{0}
local government,"{0, 3}"
research result,"{0, 2}"
detailed exposure,{0}
exposure model,{0}
half century,{0}
rational use,{0}
negative impact,{0}
human life,{0}
life activity,{0}
correct distribution,{0}
industrial facility,{0}
waste disposal,{0}
disposal zone,{0}
balanced planning,{0}
current state,{0}
integrated monitoring,{0}
suburban area,{0}
intelligent processing,{0}
digital map,{0}
gis approach,"{0, 4}"
green area,{0}
area planning,{0}
landsat satellite,"{0, 5}"
populated emirate,{0}
urban development,"{0, 2, 3, 4, 5}"
planning procedure,{0}
essential role,{0}
environmental quality,{0}
air quality,{0}
pollution percentage,{0}
study methodology,{0}
satellite medium,{0}
spatial signature,{0}
area machine,{0}
significant feature,"{0, 1}"
relational index,{0}
area percentage,{0}
sentinel air,{0}
quality data,{0}
population density,"{0, 1, 3, 4}"
density map,{0}
high pollution,{0}
environmental standard,{0}
study result,{0}
municipality policymakers,{0}
healthy living,{0}
data application,{0}
massive volume,{0}
common software,{0}
software package,{0}
big geo,{0}
geo data,{0}
long period,{0}
high potential,{0}
different application,{0}
rs application,{0}
different aspect,{0}
gee platform,"{0, 5}"
journal article,{0}
sentinel datasets,{0}
gee user,{0}
broad range,{0}
use classification,"{0, 1, 5}"
climate analysis,{0}
gee publication,{0}
different field,{0}
processing challenge,{0}
road extraction,{0}
land planning,"{0, 4}"
many preprocessing,{0}
subsequent optimization,{0}
optimization step,{0}
automatic road,{0}
road centerline,{0}
centerline extraction,{0}
nonroad area,{0}
area removing,{0}
positive sample,{0}
sample selection,{0}
selection method,{0}
shape feature,{0}
road sample,{0}
classifier framework,{0}
unlabeled learning,{0}
learning classifier,{0}
posterior probability,{0}
final road,{0}
tensor voting,{0}
voting algorithm,{0}
completeness ratio,{0}
correctness ratio,{0}
detection quality,{0}
quantitative accuracy,{0}
classification road,{0}
extraction algorithms,{0}
high accuracy,"{0, 1, 3, 5}"
learning method,"{0, 2, 4, 5}"
method comparison,{0}
method performs,{0}
long training,{0}
training time,{0}
urban tree,{0}
tree offer,{0}
significant benefit,{0}
major challenge,{0}
urban planner,"{0, 1, 3, 4, 5}"
tree coverage,{0}
automatic extraction,{0}
urban land,"{0, 1, 3, 4, 5}"
artificial intelligence,"{0, 4}"
intelligence workflow,{0}
thematic quality,{0}
cadastral parcel,{0}
aerial orthophoto,{0}
manual preparation,{0}
required training,{0}
input sample,{0}
cnn method,{0}
cnn output,{0}
cnn classification,{0}
parcel layer,{0}
combined method,{0}
parcel level,{0}
level statistic,{0}
land management,"{0, 4, 5}"
management practice,"{0, 5}"
multiscale road,{0}
accurate road,{0}
navigation system,{0}
common road,{0}
classification algorithm,"{0, 1, 3}"
extraction problem,{0}
time consuming,{0}
robust feature,"{0, 2}"
gabor filter,{0}
structural feature,{0}
classification map,"{0, 1, 5}"
original imagery,{0}
imagery serving,{0}
guidance image,{0}
reliable road,{0}
quantitative result,{0}
visual performance,{0}
deciduous tree,{0}
tree specie,"{0, 2}"
data gathering,{0}
processing technique,{0}
vegetation specie,{0}
specie mapping,{0}
scientific aspect,{0}
platform design,{0}
imaging system,{0}
simultaneous use,{0}
rikola frame,{0}
infrared camera,{0}
flight mission,{0}
ha area,{0}
spectral band,{0}
spectral range,{0}
research question,{0}
spectral feature,"{0, 2, 5}"
conventional machine,{0}
infrared image,{0}
individual crown,{0}
crown level,{0}
spectral property,{0}
moderate classification,{0}
overall classification,"{0, 2, 5}"
specie classification,"{0, 2}"
classification ability,{0}
hyperspectral data,{0}
data cube,{0}
classification error,{0}
error matrix,{0}
alternative imaging,{0}
imaging platform,{0}
simulated imaging,{0}
imaging project,{0}
sound solution,{0}
green space,"{0, 5}"
space inventory,{0}
tree mapping,{0}
road connectivity,{0}
key information,{0}
observational data,{0}
map irregular,{0}
light detection,"{0, 2}"
net evolution,{0}
evolution approach,{0}
image object,{0}
classifies image,{0}
random forest,"{0, 1, 2, 3, 5}"
minimum area,{0}
structure feature,{0}
feature index,{0}
complete road,{0}
multistep approach,{0}
morphology thinning,{0}
harris corner,{0}
corner detection,{0}
square fitting,{0}
complex road,{0}
york dataset,{0}
object identification,{0}
identification dataset,{0}
vaihingen dataset,{0}
semantic labelling,"{0, 1, 2}"
labelling benchmark,{0}
guangzhou dataset,{0}
experiment result,{0}
efficient solution,{0}
complex scene,{0}
frequent interval,{0}
valuable tool,{0}
uav data,{0}
labeled training,{0}
spatial datasets,{0}
training label,{0}
contextual cue,{0}
unreliable sample,{0}
training set,"{0, 1}"
uav datasets,{0}
mislabeled training,{0}
dar es,{0}
image segment,{0}
spatial data,"{0, 4, 5}"
viable method,{0}
high classification,"{0, 2, 5}"
costly step,{0}
urban greenery,{0}
greenery land,{0}
cover extraction,{0}
critical part,{0}
