term,freq,range,score,doc_ids
social network,1,1,2,[362]
location category,1,1,2,[362]
prediction framework,1,1,2,[362]
extensive experiment,1,1,2,[362]
region partition,1,1,2,[366]
new insight,1,1,2,[366]
urban task,1,1,2,[366]
data sample,1,1,2,[366]
urban feature,1,1,2,[366]
study use,1,1,2,[366]
administrative boundary,1,1,2,[366]
community area,1,1,2,[366]
regional crime,1,1,2,[366]
count prediction,1,1,2,[366]
price estimation,1,1,2,[366]
new problem,1,1,2,[366]
region partitioning,1,1,2,[366]
search problem,1,1,2,[366]
trivial solution,1,1,2,[366]
search space,1,1,2,[366]
crime data,1,1,2,[369]
time pattern,1,1,2,[369]
urban factor,1,1,2,[369]
time series,1,1,2,[369]
hot spot,1,1,2,[369]
spot analysis,1,1,2,[369]
support vector,1,1,2,[369]
vector machine,1,1,2,[369]
linear kernel,1,1,2,[369]
decision tree,1,1,2,[369]
random forest,1,1,2,[369]
stochastic gradient,1,1,2,[369]
method reveal,1,1,2,[369]
model perform,1,1,2,[369]
subway entrance,1,1,2,[369]
street contribute,1,1,2,[369]
theft rate,1,1,2,[369]
theft meet,1,1,2,[369]
undiscovered factor,1,1,2,[369]
final result,1,1,2,[369]
application prototype,1,1,2,[369]
safer parking,1,1,2,[369]
region extraction,1,1,2,[375]
actual function,1,1,2,[375]
numerous method,1,1,2,[375]
computational advancement,1,1,2,[375]
image recognition,1,1,2,[375]
geodemographic classification,1,1,2,[375]
big data,1,1,2,[375]
mining technique,1,1,2,[375]
data type,1,1,2,[375]
functional zone,1,1,2,[375]
full use,1,1,2,[375]
geographical space,1,1,2,[375]
neighborhood area,1,1,2,[375]
first law,1,1,2,[375]
spatial context,1,1,2,[375]
neighbor approach,1,1,2,[375]
training tuples,1,1,2,[375]
poi tcenter,1,1,2,[375]
poi tcontext,1,1,2,[375]
characteristic vector,1,1,2,[375]
training framework,1,1,2,[375]
poi vector,1,1,2,[375]
na level,1,1,2,[375]
clustering model,1,1,2,[375]
probabilistic topic,1,1,2,[375]
topic model,1,1,2,[375]
reciprocal rank,1,1,2,[375]
rank value,1,1,2,[375]
region identification,1,1,2,[375]
identification accuracy,1,1,2,[375]
important implication,1,1,2,[375]
many aspect,1,1,2,[428]
city planning,1,1,2,[428]
public health,1,1,2,[428]
emergency response,1,1,2,[428]
economic development,1,1,2,[428]
urban computing,1,1,2,[428]
urban datasets,1,1,2,[428]
urban landscape,1,1,2,[428]
transit infrastructure,1,1,2,[428]
air quality,1,1,2,[428]
crime risk,1,1,2,[428]
pedestrian count,1,1,2,[428]
count data,1,1,2,[428]
extensive array,1,1,2,[428]
open datasets,1,1,2,[428]
pedestrian volume,1,1,2,[428]
volume relate,1,1,2,[428]
land use,1,1,2,[428]
building density,1,1,2,[428]
streetscape quality,1,1,2,[428]
transportation infrastructure,1,1,2,[428]
urban walkability,1,1,2,[428]
analyze place,1,1,2,[428]
situational factor,1,1,2,[428]
quantification process,1,1,2,[428]
urban context,1,1,2,[428]
individual geolocations,1,1,2,[428]
contextual indicator,1,1,2,[428]
feature relevant,1,1,2,[428]
multivariate regression,1,1,2,[428]
regression model,1,1,2,[428]
standard error,1,1,2,[428]
contextual feature,1,1,2,[428]
situational indicator,1,1,2,[428]
indicator impact,1,1,2,[428]
key driver,1,1,2,[428]
importance accounting,1,1,2,[428]
behavior modeling,1,1,2,[428]
traditional crime,1,1,2,[430]
census data,1,1,2,[430]
ubiquitous computing,1,1,2,[430]
human presence,1,1,2,[430]
extensive set,1,1,2,[430]
urban study,1,1,2,[430]
ensemble technique,1,1,2,[430]
different type,1,1,2,[430]
tract level,1,1,2,[430]
foursquare venue,1,1,2,[430]
taxi ride,1,1,2,[430]
baseline model,1,1,2,[430]
residential population,1,1,2,[430]
ambient population,1,1,2,[430]
crime level,1,1,2,[430]
predictive gain,1,1,2,[430]
dynamic feature,1,1,2,[430]
feature varies,1,1,2,[430]
crime type,1,1,2,[430]
grand larceny,1,1,2,[430]
census feature,1,1,2,[430]
predictive feature,1,1,2,[430]
result offer,1,1,2,[430]
valuable insight,1,1,2,[430]
urban policy,1,1,2,[430]
law enforcement,1,1,2,[430]
feature extraction,1,1,2,[505]
important role,1,1,2,[505]
present day,1,1,2,[505]
day condition,1,1,2,[505]
urban space,1,1,2,[505]
social aspect,1,1,2,[505]
novel methodology,1,1,2,[505]
syntax theory,1,1,2,[505]
case study,1,1,2,[505]
zürich city,1,1,2,[505]
design process,1,1,2,[505]
urban pattern,1,1,2,[505]
appropriate feature,1,1,2,[505]
crime security,1,1,2,[537]
security game,1,1,2,[537]
urban crime,1,1,2,[537]
optimal police,1,1,2,[537]
patrol strategy,1,1,2,[537]
first contribution,1,1,2,[537]
urban area,1,1,2,[537]
discrete target,1,1,2,[537]
similar target,1,1,2,[537]
total target,1,1,2,[537]
original game,1,1,2,[537]
second contribution,1,1,2,[537]
mixed integer,1,1,2,[537]
linear program,1,1,2,[537]
neighboring target,1,1,2,[537]
large scale,1,1,2,[537]
scale problem,1,1,2,[537]
third contribution,1,1,2,[537]
planning algorithm,1,1,2,[537]
mixed strategy,1,1,2,[537]
fourth contribution,1,1,2,[537]
heuristic propagation,1,1,2,[537]
propagation model,1,1,2,[537]
limited data,1,1,2,[537]
local police,1,1,2,[537]
police department,1,1,2,[537]
university campus,1,1,2,[537]
high prediction,1,1,2,[537]
prediction accuracy,1,1,2,[537]
significant crime,1,1,2,[537]
crime rate,1,1,2,[537]
rate reduction,1,1,2,[537]
planning strategy,1,1,2,[537]
current police,1,1,2,[537]
police strategy,1,1,2,[537]
cellular data,1,1,2,[573]
user activity,1,1,2,[573]
urban center,1,1,2,[573]
content delivery,1,1,2,[573]
activity recommendation,1,1,2,[573]
mobile web,1,1,2,[573]
geographical evolution,1,1,2,[573]
social life,1,1,2,[573]
mobile phone,1,1,2,[573]
phone usage,1,1,2,[573]
usage pattern,1,1,2,[573]
longitudinal attribute,1,1,2,[573]
automatic characterization,1,1,2,[573]
telecommunication provider,1,1,2,[573]
activity inference,1,1,2,[573]
supervised learning,1,1,2,[573]
learning framework,1,1,2,[573]
user communication,1,1,2,[573]
communication pattern,1,1,2,[573]
base station,1,1,2,[573]
station level,1,1,2,[573]
foursquare user,1,1,2,[573]
nearby venue,1,1,2,[573]
learning feature,1,1,2,[573]
input telecommunication,1,1,2,[573]
telecommunication signal,1,1,2,[573]
diverse set,1,1,2,[573]
foursquare place,1,1,2,[573]
place category,1,1,2,[573]
application scenario,1,1,2,[573]
entertainment spot,1,1,2,[573]
shopping area,1,1,2,[573]
accuracy rate,1,1,2,[573]
candidate set,1,1,2,[573]
activity type,1,1,2,[573]
geographic area,1,1,2,[573]
prediction task,1,1,2,[573]
random guess,1,1,2,[573]
candidate class,1,1,2,[573]
class increases,1,1,2,[573]
