term,freq,range,score,doc_ids
personality behavior,3,1,4,[580]
model development,2,1,3,[11]
flow field,2,1,3,[12]
uas operation,2,1,3,[12]
trace nutrient,2,1,3,[24]
forestry plantation,2,1,3,[25]
european city,2,1,3,[29]
solar exposure,2,1,3,[29]
irradiation uniformity,2,1,3,[29]
surface reflectance,2,1,3,[29]
lidar point,2,1,3,[35]
point cloud,2,1,3,[35]
empirical model,2,1,3,[41]
criterion pollutant,2,1,3,[41]
predictor variable,2,1,3,[41]
environmental impact,2,1,3,[71]
skin temperature,2,1,3,[71]
overall accuracy,2,1,3,[78]
predictive model,2,1,3,[105]
field measurement,2,1,3,[105]
treatment plant,2,1,3,[105]
probe reading,2,1,3,[105]
process control,2,1,3,[105]
filtration time,2,1,3,[105]
supernatant color,2,1,3,[105]
building area,2,1,3,[113]
high confidence,2,1,3,[113]
disaster risk,2,1,3,[140]
tree location,2,1,3,[168]
use change,2,1,3,[181]
usable floor,2,1,3,[197]
floor area,2,1,3,[197]
spatial information,2,1,3,[197]
surface climate,2,1,3,[198]
analytical approach,2,1,3,[205]
greenway planning,2,1,3,[205]
urban greenway,2,1,3,[205]
greenway suitability,2,1,3,[205]
suitability analysis,2,1,3,[205]
greenway network,2,1,3,[205]
design theory,2,1,3,[205]
key factor,2,1,3,[205]
water distribution,2,1,3,[227]
transportation system,2,1,3,[227]
geospatial colocation,2,1,3,[227]
geospatial morphology,2,1,3,[227]
network analysis,2,1,3,[227]
morphological analysis,2,1,3,[270]
allied design,2,1,3,[271]
design discipline,2,1,3,[271]
environmental monitoring,2,1,3,[275]
unmanned technology,2,1,3,[275]
new settlement,2,1,3,[333]
low impact,2,1,3,[344]
impact development,2,1,3,[344]
water management,2,1,3,[344]
land owner,2,1,3,[344]
adoption strategy,2,1,3,[344]
multivariate relationship,2,1,3,[349]
reinforcement learning,2,1,3,[349]
spatial area,2,1,3,[363]
multiple methodology,2,1,3,[368]
urban policy,2,1,3,[368]
sky opening,2,1,3,[409]
various performance,2,1,3,[409]
development requirement,2,1,3,[409]
planning data,2,1,3,[544]
terroristic attack,2,1,3,[561]
terrorist action,2,1,3,[561]
user role,2,1,3,[561]
threat event,2,1,3,[561]
mining technique,2,1,3,[566]
educational game,2,1,3,[566]
visual gaze,2,1,3,[579]
gaze analysis,2,1,3,[579]
model street,2,1,3,[579]
accurate mapping,1,1,2,[11]
surface parameterization,1,1,2,[11]
small catchment,1,1,2,[11]
catchment scale,1,1,2,[11]
digital surface,1,1,2,[11]
surface model,1,1,2,[11]
study case,1,1,2,[11]
dsm information,1,1,2,[11]
neighbor classifier,1,1,2,[11]
bayes classifier,1,1,2,[11]
regression tree,1,1,2,[11]
bare land,1,1,2,[11]
kappa coefficient,1,1,2,[11]
chessboard grid,1,1,2,[11]
classification efficiency,1,1,2,[11]
different image,1,1,2,[11]
image layer,1,1,2,[11]
overcast day,1,1,2,[11]
winter day,1,1,2,[11]
dsm layer,1,1,2,[11]
uav image,1,1,2,[11]
classification framework,1,1,2,[11]
urban stormwater,1,1,2,[11]
stormwater management,1,1,2,[11]
management model,1,1,2,[11]
close proximity,1,1,2,[12]
main concern,1,1,2,[12]
widespread adoption,1,1,2,[12]
building geometry,1,1,2,[12]
urban setup,1,1,2,[12]
isolated building,1,1,2,[12]
potential impact,1,1,2,[12]
wind gust,1,1,2,[12]
flow condition,1,1,2,[12]
condition prevalent,1,1,2,[12]
various structure,1,1,2,[12]
significant challenge,1,1,2,[12]
coherent turbulent,1,1,2,[12]
turbulent flow,1,1,2,[12]
flow structure,1,1,2,[12]
atmospheric boundary,1,1,2,[12]
boundary layer,1,1,2,[12]
layer flow,1,1,2,[12]
navigation system,1,1,2,[12]
first step,1,1,2,[12]
step towards,1,1,2,[12]
aerial infrastructure,1,1,2,[12]
spatial indicator,1,1,2,[24]
system quality,1,1,2,[24]
planning policy,1,1,2,[24]
urban agenda,1,1,2,[24]
spatial variation,1,1,2,[24]
different dimension,1,1,2,[24]
field work,1,1,2,[24]
soil sample,1,1,2,[24]
moderate percentage,1,1,2,[24]
analyzed element,1,1,2,[24]
spatial model,1,1,2,[24]
output show,1,1,2,[24]
anthropogenic factor,1,1,2,[24]
fossil fuel,1,1,2,[24]
fuel vehicle,1,1,2,[24]
planning decision,1,1,2,[24]
risk model,1,1,2,[25]
strong presence,1,1,2,[25]
representative sample,1,1,2,[25]
discernible threshold,1,1,2,[25]
fire occurrence,1,1,2,[25]
trigger fire,1,1,2,[25]
fire hazard,1,1,2,[25]
principal component,1,1,2,[25]
component analysis,1,1,2,[25]
experimental scenario,1,1,2,[25]
native forest,1,1,2,[25]
fire hotspot,1,1,2,[25]
forestry government,1,1,2,[25]
government organization,1,1,2,[25]
surface area,1,1,2,[25]
high risk,1,1,2,[25]
forest fire,1,1,2,[25]
moderate risk,1,1,2,[25]
low risk,1,1,2,[25]
main driver,1,1,2,[25]
evident proximity,1,1,2,[25]
exotic forestry,1,1,2,[25]
large wildfire,1,1,2,[25]
solar irradiation,1,1,2,[29]
methodological framework,1,1,2,[29]
different latitude,1,1,2,[29]
radiation simulation,1,1,2,[29]
qualitative classification,1,1,2,[29]
classification scheme,1,1,2,[29]
simulation result,1,1,2,[29]
canyon surface,1,1,2,[29]
study train,1,1,2,[29]
forest classifier,1,1,2,[29]
quick classification,1,1,2,[29]
symmetrical canyon,1,1,2,[29]
planning study,1,1,2,[29]
quick estimate,1,1,2,[29]
solar performance,1,1,2,[29]
quality distribution,1,1,2,[35]
lidar data,1,1,2,[35]
vital importance,1,1,2,[35]
comfortable experience,1,1,2,[35]
urban community,1,1,2,[35]
positive effect,1,1,2,[35]
urban vibrancy,1,1,2,[35]
public health,1,1,2,[35]
social connection,1,1,2,[35]
numerous study,1,1,2,[35]
spatial distribution,1,1,2,[35]
semantic information,1,1,2,[35]
point clouds,1,1,2,[35]
boosting classifier,1,1,2,[35]
key design,1,1,2,[35]
design element,1,1,2,[35]
space factor,1,1,2,[35]
enclosure rate,1,1,2,[35]
volume index,1,1,2,[35]
vehicle occurrence,1,1,2,[35]
occurrence rate,1,1,2,[35]
motorization rate,1,1,2,[35]
classified point,1,1,2,[35]
visibility model,1,1,2,[35]
forest model,1,1,2,[35]
perception sample,1,1,2,[35]
quality difference,1,1,2,[35]
common sense,1,1,2,[35]
design expert,1,1,2,[35]
planning process,1,1,2,[35]
geographic scale,1,1,2,[41]
lack microscale,1,1,2,[41]
national model,1,1,2,[41]
combined predictor,1,1,2,[41]
model type,1,1,2,[41]
average difference,1,1,2,[41]
suitable substitute,1,1,2,[41]
variable show,1,1,2,[41]
show promise,1,1,2,[41]
intermediate city,1,1,2,[42]
rapid dynamic,1,1,2,[42]
land market,1,1,2,[42]
outdated information,1,1,2,[42]
urban territory,1,1,2,[42]
adequate classification,1,1,2,[42]
mixed method,1,1,2,[42]
spatial classification,1,1,2,[42]
speculative land,1,1,2,[42]
land value,1,1,2,[42]
urbanized land,1,1,2,[42]
geospatial variable,1,1,2,[42]
collection medium,1,1,2,[42]
primary road,1,1,2,[42]
direct observation,1,1,2,[42]
observation point,1,1,2,[42]
georeferenced map,1,1,2,[42]
urban limit,1,1,2,[42]
official slope,1,1,2,[42]
judgment method,1,1,2,[42]
objective classification,1,1,2,[42]
important data,1,1,2,[51]
informed decision,1,1,2,[51]
recent paper,1,1,2,[51]
systematic review,1,1,2,[51]
study pertaining,1,1,2,[51]
main finding,1,1,2,[51]
entrenched component,1,1,2,[51]
numerous application,1,1,2,[51]
notable trend,1,1,2,[51]
crowdsourced street,1,1,2,[51]
geographical coverage,1,1,2,[51]
temporal granularity,1,1,2,[51]
permissive licence,1,1,2,[51]
inevitable process,1,1,2,[71]
critical impact,1,1,2,[71]
natural surface,1,1,2,[71]
heat energy,1,1,2,[71]
past decade,1,1,2,[71]
urban heat,1,1,2,[71]
heat island,1,1,2,[71]
ecological consequence,1,1,2,[71]
thermal comfort,1,1,2,[71]
surface temperature,1,1,2,[71]
landsat imagery,1,1,2,[71]
radiometric image,1,1,2,[71]
image processing,1,1,2,[71]
processing algorithms,1,1,2,[71]
different date,1,1,2,[71]
spectral indicator,1,1,2,[71]
continuous land,1,1,2,[71]
land transformation,1,1,2,[71]
study period,1,1,2,[71]
statistical analysis,1,1,2,[71]
urbanization indicator,1,1,2,[71]
uhi indicator,1,1,2,[71]
good correlation,1,1,2,[71]
strong link,1,1,2,[71]
ecological impact,1,1,2,[71]
accurate measure,1,1,2,[71]
upcoming year,1,1,2,[71]
various land,1,1,2,[78]
use type,1,1,2,[78]
disaster control,1,1,2,[78]
health protection,1,1,2,[78]
social sensing,1,1,2,[78]
sensing data,1,1,2,[78]
great potential,1,1,2,[78]
limited predictor,1,1,2,[78]
low accuracy,1,1,2,[78]
street block,1,1,2,[78]
minimum classification,1,1,2,[78]
classification unit,1,1,2,[78]
expansive set,1,1,2,[78]
explicit information,1,1,2,[78]
land surface,1,1,2,[78]
vertical height,1,1,2,[78]
automatic ensemble,1,1,2,[78]
classification map,1,1,2,[78]
ensemble model,1,1,2,[78]
base model,1,1,2,[78]
randomized tree,1,1,2,[78]
program imagery,1,1,2,[78]
classification result,1,1,2,[78]
model transferability,1,1,2,[78]
different region,1,1,2,[78]
feature transferability,1,1,2,[78]
important implication,1,1,2,[78]
global review,1,1,2,[86]
practical consideration,1,1,2,[86]
global capture,1,1,2,[86]
research area,1,1,2,[86]
natural environment,1,1,2,[86]
urban modelling,1,1,2,[86]
demographic surveillance,1,1,2,[86]
area quality,1,1,2,[86]
sensed imagery,1,1,2,[86]
learning data,1,1,2,[86]
data extraction,1,1,2,[86]
extraction technique,1,1,2,[86]
key advantage,1,1,2,[86]
data capture,1,1,2,[86]
remote presence,1,1,2,[86]
several limitation,1,1,2,[86]
limited ability,1,1,2,[86]
attribute information,1,1,2,[86]
temporal analysis,1,1,2,[86]
limited use,1,1,2,[86]
distance analysis,1,1,2,[86]
learning approach,1,1,2,[95]
morphology contributes,1,1,2,[95]
practical framework,1,1,2,[95]
many study,1,1,2,[95]
current built,1,1,2,[95]
built environment,1,1,2,[95]
novel design,1,1,2,[95]
conventional method,1,1,2,[95]
qualitative description,1,1,2,[95]
symbolical interpretation,1,1,2,[95]
subjective bias,1,1,2,[95]
morphological description,1,1,2,[95]
information abundance,1,1,2,[95]
residential plot,1,1,2,[95]
related infrastructure,1,1,2,[95]
infrastructure information,1,1,2,[95]
euclidean distance,1,1,2,[95]
comparison study,1,1,2,[95]
plot shape,1,1,2,[95]
overall characteristic,1,1,2,[95]
social infrastructure,1,1,2,[95]
infrastructure situation,1,1,2,[95]
adequate reference,1,1,2,[95]
learning method,1,1,2,[95]
association study,1,1,2,[95]
urban consequence,1,1,2,[95]
economic study,1,1,2,[95]
sludge management,1,1,2,[105]
management solution,1,1,2,[105]
treatment process,1,1,2,[105]
process operation,1,1,2,[105]
analytical capacity,1,1,2,[105]
many treatment,1,1,2,[105]
simple field,1,1,2,[105]
control parameter,1,1,2,[105]
questionnaire data,1,1,2,[105]
expert assessment,1,1,2,[105]
analytical measurement,1,1,2,[105]
onsite containment,1,1,2,[105]
linear regression,1,1,2,[105]
regression model,1,1,2,[105]
separation performance,1,1,2,[105]
image analysis,1,1,2,[105]
sludge color,1,1,2,[105]
simple decision,1,1,2,[105]
tree model,1,1,2,[105]
single classifier,1,1,2,[105]
containment type,1,1,2,[105]
citywide planning,1,1,2,[105]
refined method,1,1,2,[113]
automatic detection,1,1,2,[113]
important role,1,1,2,[113]
ecological environment,1,1,2,[113]
environment monitoring,1,1,2,[113]
urban management,1,1,2,[113]
resolution remote,1,1,2,[113]
spatial detail,1,1,2,[113]
spectral heterogeneity,1,1,2,[113]
technology proceed,1,1,2,[113]
new solution,1,1,2,[113]
detection method,1,1,2,[113]
generalized machine,1,1,2,[113]
building mask,1,1,2,[113]
semantic segmentation,1,1,2,[113]
low confidence,1,1,2,[113]
final vector,1,1,2,[113]
accuracy assessment,1,1,2,[113]
fringe area,1,1,2,[113]
experimental result,1,1,2,[113]
result show,1,1,2,[113]
confidence share,1,1,2,[113]
overall effect,1,1,2,[113]
final detection,1,1,2,[113]
detection result,1,1,2,[113]
assessment method,1,1,2,[113]
area registration,1,1,2,[113]
registration efficiency,1,1,2,[113]
joint use,1,1,2,[113]
prior rule,1,1,2,[113]
svm classifier,1,1,2,[113]
probability feature,1,1,2,[113]
practical application,1,1,2,[113]
various challenge,1,1,2,[128]
nowadays vehicle,1,1,2,[128]
security concern,1,1,2,[128]
vital role,1,1,2,[128]
various crime,1,1,2,[128]
child kidnapping,1,1,2,[128]
traffic misconduct,1,1,2,[128]
sexual misconduct,1,1,2,[128]
traffic management,1,1,2,[128]
rescue vehicle,1,1,2,[128]
hill area,1,1,2,[128]
digital watermarking,1,1,2,[128]
vehicle tracking,1,1,2,[128]
toll plaza,1,1,2,[128]
counting task,1,1,2,[128]
complex background,1,1,2,[128]
small size,1,1,2,[128]
visual appearance,1,1,2,[128]
appearance object,1,1,2,[128]
traditional methodology,1,1,2,[128]
robust algorithms,1,1,2,[128]
learning algorithm,1,1,2,[128]
huge amount,1,1,2,[128]
brief description,1,1,2,[128]
traditional algorithms,1,1,2,[128]
learning concept,1,1,2,[128]
comprehensive analysis,1,1,2,[128]
benchmark datasets,1,1,2,[128]
corresponding challenge,1,1,2,[128]
geolocation technique,1,1,2,[133]
medium data,1,1,2,[133]
recent attention,1,1,2,[133]
vital statistic,1,1,2,[133]
private company,1,1,2,[133]
useful data,1,1,2,[133]
urban infrastructure,1,1,2,[133]
available dataset,1,1,2,[133]
road traffic,1,1,2,[133]
traffic crash,1,1,2,[133]
crash location,1,1,2,[133]
young adult,1,1,2,[133]
research project,1,1,2,[133]
improved geoparsing,1,1,2,[133]
geoparsing algorithm,1,1,2,[133]
crash report,1,1,2,[133]
unique crash,1,1,2,[133]
motorcycle delivery,1,1,2,[133]
delivery service,1,1,2,[133]
geolocated dataset,1,1,2,[133]
first crash,1,1,2,[133]
crash map,1,1,2,[133]
spatial clustering,1,1,2,[133]
clustering algorithm,1,1,2,[133]
useful information,1,1,2,[133]
road safety,1,1,2,[133]
safety improvement,1,1,2,[133]
twitter data,1,1,2,[133]
essential data,1,1,2,[133]
poor environment,1,1,2,[133]
unrestricted use,1,1,2,[133]
original author,1,1,2,[133]
residential location,1,1,2,[140]
location choice,1,1,2,[140]
urban population,1,1,2,[140]
common approach,1,1,2,[140]
natural hazard,1,1,2,[140]
hazard risk,1,1,2,[140]
indirect approach,1,1,2,[140]
dynamic risk,1,1,2,[140]
risk component,1,1,2,[140]
continuous reorganization,1,1,2,[140]
urban dweller,1,1,2,[140]
approach reveals,1,1,2,[140]
hot spot,1,1,2,[140]
cold spot,1,1,2,[140]
residential choice,1,1,2,[140]
socioeconomic group,1,1,2,[140]
heterogeneous preference,1,1,2,[140]
future trend,1,1,2,[140]
analytical focus,1,1,2,[140]
future research,1,1,2,[140]
operational strengthening,1,1,2,[140]
effective disaster,1,1,2,[140]
risk management,1,1,2,[140]
half century,1,1,2,[158]
rational use,1,1,2,[158]
negative impact,1,1,2,[158]
human life,1,1,2,[158]
life activity,1,1,2,[158]
correct distribution,1,1,2,[158]
industrial facility,1,1,2,[158]
waste disposal,1,1,2,[158]
disposal zone,1,1,2,[158]
balanced planning,1,1,2,[158]
current state,1,1,2,[158]
integrated monitoring,1,1,2,[158]
suburban area,1,1,2,[158]
intelligent processing,1,1,2,[158]
digital map,1,1,2,[158]
population life,1,1,2,[168]
optional tree,1,1,2,[168]
financial resource,1,1,2,[168]
planting site,1,1,2,[168]
optimization problem,1,1,2,[168]
nearby venue,1,1,2,[168]
location site,1,1,2,[168]
functional category,1,1,2,[168]
tree placement,1,1,2,[168]
tree planting,1,1,2,[168]
planting policy,1,1,2,[168]
mobility data,1,1,2,[168]
different policy,1,1,2,[168]
simulated movement,1,1,2,[168]
movement data,1,1,2,[168]
overall exposure,1,1,2,[168]
much inequality,1,1,2,[168]
tree exposure,1,1,2,[168]
use information,1,1,2,[172]
landscape design,1,1,2,[172]
health promotion,1,1,2,[172]
wide spectrum,1,1,2,[172]
urban information,1,1,2,[172]
auxiliary crowdsourcing,1,1,2,[172]
crowdsourcing datasets,1,1,2,[172]
global scale,1,1,2,[172]
historical retrospect,1,1,2,[172]
euluc study,1,1,2,[172]
sample collection,1,1,2,[172]
use problem,1,1,2,[172]
model generalization,1,1,2,[172]
mapping effort,1,1,2,[172]
discuss future,1,1,2,[172]
future opportunity,1,1,2,[172]
optimal integration,1,1,2,[172]
global sample,1,1,2,[172]
sample library,1,1,2,[172]
ensembled classification,1,1,2,[172]
classification strategy,1,1,2,[172]
open portal,1,1,2,[172]
data visualization,1,1,2,[172]
euluc change,1,1,2,[172]
environmental study,1,1,2,[172]
euluc mapping,1,1,2,[172]
mapping research,1,1,2,[172]
complex system,1,1,2,[181]
technological process,1,1,2,[181]
use development,1,1,2,[181]
city grapple,1,1,2,[181]
severe weather,1,1,2,[181]
weather event,1,1,2,[181]
climate risk,1,1,2,[181]
local land,1,1,2,[181]
numerical model,1,1,2,[181]
model leverage,1,1,2,[181]
wide array,1,1,2,[181]
tax assessment,1,1,2,[181]
land cover,1,1,2,[181]
cellular automaton,1,1,2,[181]
automaton approach,1,1,2,[181]
historical land,1,1,2,[181]
future scenario,1,1,2,[181]
automata model,1,1,2,[181]
ancillary data,1,1,2,[181]
natural feature,1,1,2,[181]
probabilistic land,1,1,2,[181]
change rule,1,1,2,[181]
stakeholder priority,1,1,2,[181]
use scenario,1,1,2,[181]
historical flood,1,1,2,[181]
flood hazard,1,1,2,[181]
increase resilience,1,1,2,[181]
ecosystem service,1,1,2,[181]
rapid rate,1,1,2,[189]
many challenge,1,1,2,[189]
global urbanization,1,1,2,[189]
rational planning,1,1,2,[189]
area needs,1,1,2,[189]
scientific approach,1,1,2,[189]
user behavior,1,1,2,[189]
behavior data,1,1,2,[189]
set test,1,1,2,[189]
single modality,1,1,2,[189]
modality complement,1,1,2,[189]
ml algorithms,1,1,2,[189]
good result,1,1,2,[189]
remote measurement,1,1,2,[197]
algorithms fusion,1,1,2,[197]
rapid change,1,1,2,[197]
world compete,1,1,2,[197]
visitor satisfaction,1,1,2,[197]
force city,1,1,2,[197]
smart city,1,1,2,[197]
real estate,1,1,2,[197]
anthropogenic component,1,1,2,[197]
multidisciplinary analysis,1,1,2,[197]
information technology,1,1,2,[197]
increased availability,1,1,2,[197]
new source,1,1,2,[197]
environmental problem,1,1,2,[197]
detailed property,1,1,2,[197]
property information,1,1,2,[197]
numerical algorithm,1,1,2,[197]
author concentrate,1,1,2,[197]
automatic algorithm,1,1,2,[197]
vision technology,1,1,2,[197]
close range,1,1,2,[197]
range image,1,1,2,[197]
system requirement,1,1,2,[197]
bufa estimation,1,1,2,[197]
planning aspect,1,1,2,[197]
fine scale,1,1,2,[198]
scale surface,1,1,2,[198]
climate information,1,1,2,[198]
terrain landscape,1,1,2,[198]
resolution information,1,1,2,[198]
local variability,1,1,2,[198]
high resolution,1,1,2,[198]
variable field,1,1,2,[198]
air temperature,1,1,2,[198]
ground station,1,1,2,[198]
station observation,1,1,2,[198]
residual error,1,1,2,[198]
bias correction,1,1,2,[198]
statistical model,1,1,2,[198]
large scale,1,1,2,[198]
atmospheric condition,1,1,2,[198]
terrain variability,1,1,2,[198]
temporal variability,1,1,2,[198]
topographic index,1,1,2,[198]
dense weather,1,1,2,[198]
weather station,1,1,2,[198]
station network,1,1,2,[198]
terrain basin,1,1,2,[198]
tropical climate,1,1,2,[198]
exhaustive description,1,1,2,[198]
spatial variability,1,1,2,[198]
driven circulation,1,1,2,[198]
gcm output,1,1,2,[198]
sheltered area,1,1,2,[198]
local effect,1,1,2,[198]
extreme event,1,1,2,[198]
cold air,1,1,2,[198]
important strategy,1,1,2,[205]
current greenway,1,1,2,[205]
natural issue,1,1,2,[205]
design factor,1,1,2,[205]
destination accessibility,1,1,2,[205]
geographical information,1,1,2,[205]
optimized greenway,1,1,2,[205]
network generation,1,1,2,[205]
methodological boundary,1,1,2,[205]
new technique,1,1,2,[205]
failure propagation,1,1,2,[227]
network consist,1,1,2,[227]
multiple city,1,1,2,[227]
connectivity profile,1,1,2,[227]
forty interface,1,1,2,[227]
topological connectivity,1,1,2,[227]
predictive power,1,1,2,[227]
connectivity cluster,1,1,2,[227]
node belongs,1,1,2,[227]
shortest path,1,1,2,[227]
path length,1,1,2,[227]
nodal feature,1,1,2,[227]
hold implication,1,1,2,[227]
distribution design,1,1,2,[227]
potential cascading,1,1,2,[227]
cascading failure,1,1,2,[227]
aviation case,1,1,2,[267]
hard hit,1,1,2,[267]
global warming,1,1,2,[267]
novel workflow,1,1,2,[267]
world airport,1,1,2,[267]
use parameter,1,1,2,[267]
scalable approach,1,1,2,[267]
certain airport,1,1,2,[267]
generic nature,1,1,2,[267]
large infrastructure,1,1,2,[267]
specific feature,1,1,2,[267]
large number,1,1,2,[267]
design challenge,1,1,2,[267]
campus context,1,1,2,[270]
significant part,1,1,2,[270]
morphological research,1,1,2,[270]
unique product,1,1,2,[270]
city development,1,1,2,[270]
university campus,1,1,2,[270]
widespread application,1,1,2,[270]
ai technology,1,1,2,[270]
various discipline,1,1,2,[270]
research tool,1,1,2,[270]
potential application,1,1,2,[270]
deep clustering,1,1,2,[270]
new framework,1,1,2,[270]
diagrammatic image,1,1,2,[270]
city context,1,1,2,[270]
integrated feature,1,1,2,[270]
convolutional autoencoder,1,1,2,[270]
autoencoder model,1,1,2,[270]
