1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
loan,0.00036444310000000003,1,1,1,correction processing,0.0015300127,2,2,1,contemporary design decision,0.002800279,1,1,1,effective sustainable development,0.002800279,1,1,1
inhabiting,0.00036444310000000003,1,1,1,base support,0.0015300127,2,2,1,undergoing continuous development,0.002800279,1,1,1,contemporary design decision,0.002800279,1,1,1
townscape,0.00036444310000000003,1,1,1,cartographic mosaic,0.0015300127,2,2,1,historic old quarter,0.002800279,1,1,1,undergoing continuous development,0.002800279,1,1,1
ignorance,0.00036444310000000003,1,1,1,future transference,0.0015300127,2,2,1,current traditional market,0.002800279,1,1,1,historic old quarter,0.002800279,1,1,1
introversion,0.00036444310000000003,1,1,1,ancient owner,0.0015300127,2,2,1,promote social cohesion,0.002800279,1,1,1,current traditional market,0.002800279,1,1,1
tissue,0.00036444310000000003,1,1,1,landuse change,0.0015300127,2,2,1,developed without consideration,0.002800279,1,1,1,promote social cohesion,0.002800279,1,1,1
rootedness,0.00036444310000000003,1,1,1,satellite tool,0.0015300127,2,2,1,renovating traditional market,0.002800279,1,1,1,developed without consideration,0.002800279,1,1,1
souqs,0.00036444310000000003,1,1,1,new technique,0.0015300127,2,2,1,appropriate sustainable solution,0.002800279,1,1,1,renovating traditional market,0.002800279,1,1,1
inherits,0.00036444310000000003,1,1,1,growing planning,0.0015300127,2,2,1,sustainable traditional market,0.002800279,1,1,1,appropriate sustainable solution,0.002800279,1,1,1
examines,0.00036444310000000003,1,1,1,historical error,0.0015300127,2,2,1,quantitative research strategy,0.002800279,1,1,1,sustainable traditional market,0.002800279,1,1,1
souq,0.00036444310000000003,1,1,1,actual situation,0.0015300127,2,2,1,oldest traditional market,0.002800279,1,1,1,quantitative research strategy,0.002800279,1,1,1
