DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI
192,6.0,2016,Conference Paper,Concept of interactive machine learning in urban design problems,"This work presents a concept of interactive machine learning in a human design process. An urban design problem is viewed as a multiple-criteria optimization problem. The outlined feature of an urban design problem is the dependence of a design goal on a context of the problem. We model the design goal as a randomized fitness measure that depends on the context. In terms of multiple-criteria decision analysis (MCDA), the defined measure corresponds to a subjective expected utility of a user. In the first stage of the proposed approach we let the algorithm explore a design space using clustering techniques. The second stage is an interactive design loop; the user makes a proposal, then the program optimizes it, gets the user's feedback and returns back the control over the application interface.",Interactive machine learning; MCDM; Multiplecriteria optimization; Urban design,"Chirkin A.M., König R.",10.1145/2898365.2899795
205,5.0,2019,Conference Paper,Attention based stack resnet for citywide traffic accident prediction,"The fine-grained citywide traffic accident prediction is of great significance for urban traffic management. Existing approaches mainly apply classic machine learning methods based on historical accident records. Thus they failed to involve the cross-domain data, which contains spatial and temporal dependency. Recently, with more cross-domain urban data available, leveraging the cross-domain data by deep learning algorithms to predict fine-grained accidents becomes possible, we propose an attention based ResNet framework to model the sophisticated correlation between urban data. © 2019 IEEE.",ResNet; spatio temporal patterns; Traffic accident prediction; Urban computing,Zhou Z.,10.1109/MDM.2019.00-27
207,5.0,2018,Article,A fuzzy logic based transport mode detection framework in urban environment,"Transport mode detection is an emerging research area in different domains such as urban planning, context-aware mobile computing, and intelligent transportation systems. Current approaches are mostly data-driven, based on machine learning approaches. However, machine learning models require substantial training data and cannot explain the reasoning procedure. Data-driven approaches also fall short while interpreting trajectories where ground truth information is limited. Therefore, this paper develops a novel knowledge-based approach for interpreting smartphone global positioning system trajectories by detecting various transport modes used during travel. The proposed model is based on an expert system that can work without any training, based solely on expert knowledge. Core is a fuzzy multiple-input multiple-output expert system using kinematic and spatial information with a well explained fuzzy reasoning scheme through a fuzzy rule base. The model can provide alternate predictions with varied certainty factors. Different membership function combinations have been evaluated in terms of accuracy and ambiguity, and the result demonstrates that the model performs best using a Gaussian–Gaussian combination, comparable to the existing machine learning approaches. © 2018, © 2018 Taylor & Francis.",Activity; expert system; fuzzy logic; GPS; mobility; smartphone; trajectory; transport mode; travel; uncertainty,"Das R.D., Winter S.",10.1080/15472450.2018.1436968
218,5.0,2011,Article,Procedural lot generation for evolutionary urban layout optimization in urban regeneration decision support,"Decision support in urban regeneration planning involves fulfilment of complex design objectives that require a close collaboration between stakeholders, designers and planners. The objectives are to achieve computationally optimized design plans that are environmentally robust and sustainable. For the purpose of pre-planning analysis and optimization of such design models, the construction framework of the whole system development life cycle is simulated using specialist analysis tools. In the analysis and design phase of such a construction process, location allocation of built environment structures integrated with AI based urban assessment models remain a cumbersome task. With the advent of sophisticated computing hardware and 3D modelling techniques, it has become viable to visualize and develop simulation outcomes with ease over standard computers. However, creation of simulated outcomes with huge urban details still remains a daunting task. With the advent of knowledge-based data standards and mining techniques, possibilities have arisen to integrate procedural urban modelling frameworks with socio-economic deprivation assessment systems to create massive city models in order to improve sustainability and smart growth. The implementation of a procedural modelling framework offers a promising area of research in location allocation optimization of residential and public service structures for urban regeneration planning and collaboration purposes but is still largely stochastic in nature until now. The work presented in this article proposes an L-system-based automated urban layout generation module in addition to an evolutionary building placement optimization system for the purpose of urban regeneration decision support. The location allocation optimization of a highly accessible pedestrian and street network grid still remains a complex process especially with neighbourhoods suffering from severe socio-economic deprivation. Using an extension to 'L-systems', the module utilizes an 'mBPMOL' system to recursively subdivide an urban regeneration layout and later encode the layout to a genetic chromosome to iteratively place a range of urban structures to the lots. Moving further, the system implements a distance-based socio-economic deprivation minimization fitness function and assesses subsequent individual genetic solutions to search for an optimized layout. The development of such an online procedural framework is a very first attempt to employ the capabilities of procedural automation with evolutionary computation to automatically generate and optimize the placement of a large number of building models. The outcome achieved a set of relatively optimal solutions with evaluation based upon a distance-based fitness objective function of various public service structures. The solutions (layout plans) thus obtained offered a number of moderate to highly accessible alternatives. Development of such a system is meant to facilitate decision support and improve time efficiency among urban designers and planners. © 2011 The authors.",Artificial Intelligence; Built Environment; Genetic Algorithms; Urban Planning; Urban Regeneration,"Yusuf S.A., Georgakis P., Nwagboso C.",
219,4.0,2021,Article,Effective task scheduling algorithm with deep learning for Internet of Health Things (IoHT) in sustainable smart cities,"In the recent years, important key factor for urban planning is to analyze the sustainability and its functionality towards smart cities. Presently, many researchers employ the conservative machine learning based analysis but those are not appropriate for IoT based health data analysis because of their physical feature extraction and low accuracy. In this paper, we propose remote health monitoring and data analysis by integrating IoT and deep learning concepts. We proposed novel IoT based FoG assisted cloud network architecture that accumulates real-time health care data from patients via several medical IoT sensor networks, these data are analyzed using a deep learning algorithm deployed at Fog based Healthcare Platform. Furthermore, the proposed methodology is applied to the sustainable smart cities to evaluate the process for real-time. The proposed framework not only analyses the healthcare data but also provides immediate relief measures to the patient facing critical conditions and needs immediate consultancy of doctor. Performance is measure in terms of accuracy, precision and sensitivity of the proposed DHNN with task scheduling algorithm and it is obtained 97.6%, 97.9%, and 94.9%. While accuracy, precision and sensitivity for deep CNN is 96.5%, 97.5% and 94% and for Deep auto-encoder is 92%, 91%, and 82.5%. © 2021 Elsevier Ltd",Deep learning; Fog computing; Health data analysis; Internet of Health Thing (IoHT); Sustainable; Task scheduling,"Nagarajan S.M., Deverajan G.G., Chatterjee P., Alnumay W., Ghosh U.",10.1016/j.scs.2021.102945
236,4.0,2018,Conference Paper,Knowledge-based learning for solving vehicle routing problem,"In this study, we have developed a method that applies machine learning in combination with an optimization heuristic algorithm such as a genetic algorithm (GA) for solving the vehicle routing problem (VRP). Further, we developed a knowledge-based algorithm for a knowledge learning system. The algorithm learns to classify coordinates (unlabeled) into regions. Consequently, dividing routing calculations into regions (clusters) provides many benefits over traditional methods, and can result in an improvement in routing cost over the traditional company method by up to 25.68% and over the classical GA by up to 8.10%. It is also shown that our proposed method can reduce traveling distance compared to previous methods. Finally, the prediction of future customer regions has an accuracy of up to 0.72 for the predicted unlabeled customer coordinates. This study can contribute toward creation of more efficient and environmentally friendly urban freight transportation systems. © 2018 Association for Computing Machinery.",Genetic algorithms; Geolocation clustering; Learning algorithm; Neural networks; Vehicle routing problem,"Phiboonbanakit T., Supnithi T., Horanont T., Huynh V.-N.",10.1145/3267305.3274166
240,4.0,2018,Article,Inference of vehicular traffic in smart cities using machine learning with the internet of things,"A rapidly increasing world population is not only directly related with increased urban mobility but also traffic delays, losses in fuel, air and noise pollution as well as physiological and psychological problems in the population. Traffic control has been shown to be a means of maintaining road serviceability with a key input being traffic inference. The harvesting of sufficiently large data sets for traffic inference has thus far been a challenge examined by the scientific community. A modelling, interactive design approach to the harvesting and preprocessing of vehicular data can be used to bridge the gap for traffic control to be autonomously implementable in an urban context. With this consideration, this paper explores the implementation of an internet of things multiagent system, in a network and equipped with sensors, distributed along the roadway to collect and share this vehicular data among its nodes and then process the data using a machine learning algorithm for learning and subsequent inference of vehicular types. An interactive design approach is used in the creation of a reduced model of knowledge from each node’s bulk harvested data, which is then easily stored or deployed and which also facilitates post-processing of data. Considering the smart city as a product, the interactive approach to product engineering permits the implementation of these mathematical models as part of an interactive traffic control system, to ensure the city’s adaptability to the ever-changing needs of its inhabitants. In this paper, we present the analysis of the trivial case of the detection of presence and absence of a class A type vehicle. In the introductory section, we examine the problem of transportation in urban expansion. In section two, we examine the solution provided by the Smart Cities with respect to transport services. Further problems which appear within these transport services and their respective solutions in machine learning and the internet of things are discussed in this section on these disruptive technologies. Section three examines the bibliography for successes achieved with similar research and also demonstrates the basis for classification by support vector machines. Sections four to six explain how the experiment is set up to test the hypothesis that over 99% accuracy in vehicular detection can be achieved with the proposed system when cross-referenced with the actual acoustic, magnetic and video presence and absence of a test vehicle. © 2017, Springer-Verlag France.",Big data; Intelligent traffic systems; Internet of things; Machine learning; Smart cities,"Reid A.R., Pérez C.R.C., Rodríguez D.M.",10.1007/s12008-017-0404-1
261,3.0,2019,Conference Paper,Utilizing Big Data for Enhancing Passenger Safety in Railway Stations,"In light of the increasing demand and capacity in the railway industry, it is imperative to maintain safety in relation to the complexities of the substantial railway stations. Thus, it is important to take note of the time where investments in new technologies directed at the safety of the railway enable safety and protection in this area. Novel technological techniques such as big data analysis (BDA), data mining or machine learning (ML) have been developed and applied in many areas such as sales, banking and healthcare. The development of such methods has important benefits within the context of railway safety, however, these new methods need to be implemented and developed with consideration of whether these operational models can help to solve the various difficulties that currently exist in the risk analysis of railway stations. Moreover, as the adoption of the Internet of thing (IoT) grows, it is expected that analytical needs for handling data will also increase. It has been shown that the progression towards automation and applying such innovative new technologies such as BDA may be a powerful tool for integration in the future of transportation in general and the railway industry in particular, whereby analytical predictions can aid in the development of safer railway stations which have greater potential for ensuring the safety of passengers. In this paper a Bow Tie (BT) framework model has been created to combine BDA into the risk assessment process. The BDA can be beneficial to the risk assessment, support the decision makers in real time, and reduce human errors. This method can be fully integrated into passenger data and the business model for the railway station. Employing the existing safety records utilizing BDA is expected to mitigate risks, predict hazards, raise safety and security efficiency and reduce the cost. © Published under licence by IOP Publishing Ltd.",,"Alawad H., Kaewunruen S., Min A.",10.1088/1757-899X/603/5/052031
264,3.0,2019,Conference Paper,Unveiling Topics from Scientific Literature on the Subject of Self-driving Cars using Latent Dirichlet Allocation,"Self-driving cars are becoming popular topics in academia. Consumers of self-driving cars and vehicles have different concerns, for example, safety and security, to name a few. Also, the public sector has interests in self-driving cars such as amending policies to enable the management of self-driving vehicles in cities, urban planning, traffic management and, etc. In this paper, more than 2700 corpus are extracted from literature from several subject areas to identify latent (hidden) topics of self-driving cars. Latent Dirichlet Allocation (LDA) is used for topic identification. The result of this study shows that topics identified are valid research areas such as urban planning, driver car (computer) interaction, self-driving control and system design, ethics in self-driving cars, safety and risk assessment, training dataset quality and machine learning in self-driving cars are among the topics identified. Furthermore, the network visualization of association graph of terms shows that the most frequently discussed concepts reveal that control of self-driving cars is based on algorithms, data, design, method, and model. The methods used in this study and the results can be used as decision tools, if carefully applied, in diverse disciplines that are disrupted by the introduction of self-driving cars. For future study, we plan to extend this study with a larger dataset and other data mining techniques. © 2018 IEEE.",self-driving cars; topic modeling; unsupervised topic modeling; unveiling hidden topics,"Ayele W.Y., Juell-Skielse G.",10.1109/IEMCON.2018.8615056
270,3.0,2016,Conference Paper,Cell-to-cell activity prediction for smart cities,"In this paper, we analyze data from a large mobile phone provider in Europe, pertaining to time series of aggregate communication volume Ai,j(t) &gt; 0 between cells i and j, for all pairs of cells in a city over a month. We develop a methodology for predicting the future (in particular whether two cells will talk to each other Ai,j(t) &gt; 0) based on past activity. Our data set is sparse, with 80% of the values being zero, which makes prediction challenging. We formulate the problem as binary classification and, using decision trees and random forests, we are able to achieve 85% accuracy. By giving higher weight to false positives, which cost more to network operators, than false negatives, we improved recall from 40% to 94%. We briefly outline potential applications of this prediction capability to improve network planning, green small cells, and understanding urban ecology, all of which can inform policies and urban planning. © 2016 IEEE.",,"Cici B., Alimpertis E., Ihler A., Markopoulou A.",10.1109/INFCOMW.2016.7562207
272,3.0,2016,Conference Paper,Optimization and evaluation of the human fall detection system,"Falls are the most critical health problem for elderly people, which are often, cause significant injuries. To tackle a serious risk that made by the fall, we develop an automatic wearable fall detection system utilizing two devices (mobile phone and wireless sensor) based on three axes accelerometer signals. The goal of this study is to find an effective machine learning method that distinguish falls from activities of daily living (ADL) using only a single triaxial accelerometer. In addition, comparing the performance results for wearable sensor and mobile device data.The proposed model detects the fall by using seven different classifiers and the significant performance is demonstrated using accuracy, recall, precision and F-measure. Our model obtained accuracy over 99% on wearable device data and over 97% on mobile phone data. © 2016 SPIE.",Accelerometer; Activities of daily living; Fall detection; Machine learning; Smartphone; Wearable sensors,"Alzoubi H., Ramzan N., Shahriar H., Alzubi R., Gibson R., Amira A.",10.1117/12.2242162
275,3.0,2013,Article,Modelling space perception in urban planning: A cognitive Ai-based approach,"The study deals with cooperative space conceptualization by humans according to the AI-based cognitive approach and the urban-planning approach of architects and planners. It carries out the diagnosis and the control of example spaces in known urban environments. The paper is oriented toward suggesting system architectures to let spatial agents add structuring degrees to navigated urban spaces and challenge relevant disorientation conditions. The methodology draws on ontology-based text-mining analysis and statistical interpretation applied to university-class questionnaire surveys, exploring behaviours in human interaction with a space. After an introduction, a case-based discussion of the cooperative conceptualization and representation of space is carried out. The third section shows the ontological results of the case-study, with general results and follow-up discussed in the concluding section. © 2013 Springer International Publishing Switzerland.",Decision support; Environmental planning; Multi agent systems; Space ontology; Spatial cognition,"Borri D., Camarda D.",10.1007/978-3-319-00651-2_1
298,2.0,2020,Conference Paper,Spatiotemporal Variation of Taxi Demand,"The growth of urban areas has made taxi service become increasingly more popular due to its ubiquity and flexibility when compared with, more rigid, public transportation modes. However, in big cities taxi service is still unbalanced, resulting in inefficiencies such as long waiting times and excessive vacant trips. This paper presents an exploratory taxi fleet service analysis and compares two forecast models aimed at predicting the spatiotemporal variation of short-term taxi demand. For this paper, we used a large sample with more than 1 million trips between 2014 and 2017, representing roughly 10% of Lisbon's fleet. We analysed the spatiotemporal variation between pick-up and drop-off locations and how they are affected by weather conditions and points of interest. More, based on historic data, we built two models to predict the demand, ARIMA and Artificial Neural Network (ANN), and evaluated and compared the performance of both models. This study not only allows the direct comparison of a linear statistical model with a machine learning one, but also leads to a better comprehension of complex interactions surrounding different urban data sources using the taxi service as a probe to better understand urban mobility-on-demand and its needs. © 2020 The Authors. Published by Elsevier B.V.",ARIMA; Artificial Neural Network; Taxi demand,"Rodrigues P., Martins A., Kalakou S., Moura F.",10.1016/j.trpro.2020.03.145
299,2.0,2020,Book Chapter,Secure blockchain-based traffic load balancing using edge computing and reinforcement learning,"Congestion represents one of the major problems in constantly growing cities, and the expansion and modernization of the traffic system are a major priority to all government infrastructures. In effect, more efficient traffic represents a more efficient economy. Solving the issue of congestion by increasing the number of roads is not always the most cost-effective solution as it represents massive changes in city infrastructures that have been present for decades. Urban planning shapes the environment around us but fails to address specifically the future traffic clogging. Our research tackles the problem of traffic congestion by proposing a system for vehicle detection, identification, and count, allied with reinforcement learning for traffic congestion anticipation and prediction. The need for a real-time and efficient system led us to push the research and development onto an Edge Computing platform using IoT and secure transactions using Hyperledger Fabric blockchain. Blockchain intervenes as a security protocol in the proposed system. The native form of Internet of Things does not include security protocols which are important to a large scale implementation. Ensuring the security of transactions and permanent access control is the main reason why blockchain is rooted in our system architecture. Our project aims to reduce the traffic load on roads experiencing significant congestion, and improve overall city traffic system without costly investment into new communication infrastructures and city planning. © Springer Nature Switzerland AG 2020.",Blockchain; Containerization; Edge computing; Hyperledger fabric; Machine learning; Traffic congestion,"Tiba K., Parizi R.M., Zhang Q., Dehghantanha A., Karimipour H., Choo K.-K.R.",10.1007/978-3-030-38181-3_6
305,2.0,2019,Conference Paper,Participatory AI: Reducing AI bias and developing socially responsible AI in smart cities,"As smart cities evolve, artificial intelligence (AI) will increasingly be used to manage decisions for how cities operate. For everything from incarceration sentencing, city pension appropriation, surveillance and infrastructure management, AI will play a role. The author argues that implementing AI for a smart city should be decided similarly to how cities decide on major infrastructural planning projects. For both, there are social and ethical implications of deployment. A protocol is proposed for smart city AI so that AI can be seen as an ethical and trustworthy city asset rather than an adversary fraught with controversy and bias. This is achieved through participatory AI - the marriage of a fully transparent data architecture, such as the blockchain, and the urban planning practice of participatory planning. The diversity of opinions that participatory AI affords enables cities to facilitate socially responsible AI outcomes. © 2019 IEEE.",AI Bias; Blockchain; Participatory Planning; Responsible AI; Smart Cities,Falco G.,10.1109/CSE/EUC.2019.00038
310,2.0,2019,Article,Predicting safe parking spaces: A machine learning approach to geospatial urban and crime data,"This research aims to identify spatial and time patterns of theft in Manhattan, NY, to reveal urban factors that contribute to thefts from motor vehicles and to build a prediction model for thefts. Methods include time series and hot spot analysis, linear regression, elastic-net, Support vector machines SVM with radial and linear kernels, decision tree, bagged CART, random forest, and stochastic gradient boosting. Machine learning methods reveal that linear models perform better on our data (linear regression, elastic-net), specifying that a higher number of subway entrances, graffiti, and restaurants on streets contribute to higher theft rates from motor vehicles. Although the prediction model for thefts meets almost all assumptions (five of six), its accuracy is 77%, suggesting that there are other undiscovered factors making a contribution to the generation of thefts. As an output demonstrating final results, the application prototype for searching safer parking in Manhattan, NY based on the prediction model, has been developed. © 2019 by the authors.",Crime prevention through urban planning; Geospatial data; Machine learning; Manhattan; Prediction model; Theft from motor vehicle,"Matijosaitiene I., McDowald A., Juneja V.",10.3390/su11102848
