DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI
51,32.0,2016,Article,"Impacts of land use and amenities on public transport use, urban planning and design","Various land-use configurations are known to have wide-ranging effects on the dynamics of and within other city components including the transportation system. In this work, we particularly focus on the complex relationship between land-use and transport offering an innovative approach to the problem by using land-use features at two differing levels of granularity (the more general land-use sector types and the more granular amenity structures) to evaluate their impact on public transit ridership in both time and space. To quantify the interdependencies, we explored three machine learning models and demonstrate that the decision tree model performs best in terms of overall performance-good predictive accuracy, generality, computational efficiency, and ""interpretability"". Results also reveal that amenity-related features are better predictors than the more general ones, which suggests that high-resolution geo-information can provide more insights into the dependence of transit ridership on land-use. We then demonstrate how the developed framework can be applied to urban planning for transit-oriented development by exploring practicable scenarios based on Singapore's urban plan toward 2030, which includes the development of ""regional centers"" (RCs) across the city-state. Results show an initial increase in transit ridership as the amount of amenities is increased. This trend, on the other hand, eventually reverses (particularly during peak hours) with continued strategic increase in amenities; a tipping point at 55% increase is identified where ridership begins to decline and at 110%, the predicted ridership begins to fall below current levels. Our in-silico experiments support one of the medium-term land-use transport goals of stakeholders-to alleviate future strains in the transportation system of Singapore through the development of RCs. The model put forward can serve as a good foundation in building decision-support tools that can assist planners in better strategizing and planning land-use configurations, in particular the amenity resource distribution, to influence and shape public transportation demand. © 2016 Elsevier Ltd.",Amenities; Land use; Public transit; Urban planning,"Hu N., Legara E.F., Lee K.K., Hung G.G., Monterola C.",10.1016/j.landusepol.2016.06.004
52,30.0,2019,Article,Upscaling urban data science for global climate solutions,"Non-technical summary Manhattan, Berlin and New Delhi all need to take action to adapt to climate change and to reduce greenhouse gas emissions. While case studies on these cities provide valuable insights, comparability and scalability remain sidelined. It is therefore timely to review the state-of-the-art in data infrastructures, including earth observations, social media data, and how they could be better integrated to advance climate change science in cities and urban areas. We present three routes for expanding knowledge on global urban areas: mainstreaming data collections, amplifying the use of big data and taking further advantage of computational methods to analyse qualitative data to gain new insights. These data-based approaches have the potential to upscale urban climate solutions and effect change at the global scale. Technical summary Cities have an increasingly integral role in addressing climate change. To gain a common understanding of solutions, we require adequate and representative data of urban areas, including data on related greenhouse gas emissions, climate threats and of socio-economic contexts. Here, we review the current state of urban data science in the context of climate change, investigating the contribution of urban metabolism studies, remote sensing, big data approaches, urban economics, urban climate and weather studies. We outline three routes for upscaling urban data science for global climate solutions: 1) Mainstreaming and harmonizing data collection in cities worldwide; 2) Exploiting big data and machine learning to scale solutions while maintaining privacy; 3) Applying computational techniques and data science methods to analyse published qualitative information for the systematization and understanding of first-order climate effects and solutions. Collaborative efforts towards a joint data platform and integrated urban services would provide the quantitative foundations of the emerging global urban sustainability science. © 2019 The Author(s).",adaptation and mitigation; policies; politics and governance; urban systems,"Creutzig F., Lohrey S., Bai X., Baklanov A., Dawson R., Dhakal S., Lamb W.F., McPhearson T., Minx J., Munoz E., Walsh B.",10.1017/sus.2018.16
66,25.0,2011,Article,"Microsite conditions dominate habitat selection of the red mason bee (Osmia bicornis, Hymenoptera: Megachilidae) in an urban environment: A case study from Leipzig, Germany","The red mason bee (Osmia bicornis L.) is a common wild bee in urban environments which contributes to early-season pollination. We know only little about how any species of wild bee in cities responds to resource distribution or landscape structure and the urban habitat(s) that they prefer. We employed a citizen science approach to investigate drivers behind the spatial distribution of this solitary bee in the urban region of Leipzig (Germany). Volunteers hung trap nests at different locations and collected information on eight local, microsite conditions (such as sun exposure, attachment position, local flower availability). We derived 14 landscape factors from a digital GIS biotope data map (e.g. distance to flower sites and urban matrix properties such as size and edge length of patches). Both occurrence and abundance of O. bicornis were then analyzed using a combination of machine learning and multiple (logistic) regression. The results indicate that the red mason bee is ubiquitous in urban area but clearly profits from nearby floral resources. Although we expected a balanced influence of landscape factors and microsite conditions, we found that hang location of the trap nest was most important, followed by sun exposure. Cities with many fine-scaled floral resources (such as private gardens but not parks) and an open housing structure with higher sun exposure between buildings provide a good environment for cavity-nesting bees such as O. bicornis. In places without suitable nesting opportunities, artificial nest can support the bees. © 2011 Elsevier B.V.",Citizen science; Solitary bees; Spatial distribution; Sun exposure; Trap nest; Urban landscape structure,"Everaars J., Strohbach M.W., Gruber B., Dormann C.F.",10.1016/j.landurbplan.2011.05.008
69,24.0,2014,Article,A tool for urban soundscape evaluation applying Support Vector Machines for developing a soundscape classification model,"To ensure appropriate soundscape management in urban environments, the urban-planning authorities need a range of tools that enable such a task to be performed. An essential step during the management of urban areas from a sound standpoint should be the evaluation of the soundscape in such an area. In this sense, it has been widely acknowledged that a subjective and acoustical categorization of a soundscape is the first step to evaluate it, providing a basis for designing or adapting it to match people's expectations as well. In this sense, this work proposes a model for automatic classification of urban soundscapes. This model is intended for the automatic classification of urban soundscapes based on underlying acoustical and perceptual criteria. Thus, this classification model is proposed to be used as a tool for a comprehensive urban soundscape evaluation. Because of the great complexity associated with the problem, two machine learning techniques, Support Vector Machines (SVM) and Support Vector Machines trained with Sequential Minimal Optimization (SMO), are implemented in developing model classification. The results indicate that the SMO model outperforms the SVM model in the specific task of soundscape classification. With the implementation of the SMO algorithm, the classification model achieves an outstanding performance (91.3% of instances correctly classified). © 2013 Elsevier B.V.",Acoustical assessment; Classification model; Sequential Minimal Optimization; Soundscape classifier; Soundscape evaluation; Support Vector Machines,"Torija A.J., Ruiz D.P., Ramos-Ridao T.F.",10.1016/j.scitotenv.2013.07.108
73,23.0,2019,Article,Examining threshold effects of built environment elements on travel-related carbon-dioxide emissions,"Understanding how built environment features are associated with travel-related carbon-dioxide (CO2) emissions is essential for planners to encourage environmentally sustainable travel through transportation and land use policies. Applying gradient boosting decision trees to the data from the Minneapolis-St. Paul metropolitan area, this study addresses two gaps in the literature by identifying critical built environment determinants of CO2 emissions, and more importantly, illustrating threshold effects of built environment elements. The results show that three neighborhood-level built environment factors have the strongest influences on CO2 emissions: distance to the nearest transit stop, job density, and land use diversity. The distance to downtowns also has a substantial impact. This study further confirms that built environment variables are effective only within a certain range. These threshold effects offer valuable implications for planners to achieve desirable environmental benefits efficiently. © 2019 Elsevier Ltd",Climate change; Greenhouse gas emissions; Machine learning; Travel behavior; Urban form,"Wu X., Tao T., Cao J., Fan Y., Ramaswami A.",10.1016/j.trd.2019.08.018
85,20.0,2019,Article,Identification of low-carbon travel block based on GIS hotspot analysis using spatial distribution learning algorithm,"In the future, big data will become an efficient and useful means for improving urban planning, and machine learning can take city as a simplified and efficient system. We take full advantage of the benefits of new technology, but also clarify that city is not a machine, also cannot fully mechanically control the urban development. This study presents a methodology for identifying low-carbon travel block, which can be used to identify the built environment conducive to residents’ low-carbon travel. We chose the four elements of traffic survey—travel mode, travel time, travel purpose and travel frequency—as the framework to evaluate travel carbon emissions. Using the index data collected from “WeChat,” a popular social-media platform in China and questionnaire surveys, we conducted hotspot analysis of the spatial distribution of travel carbon emissions in GIS. We obtained a comprehensive carbon emissions and its spatial distribution through the superposition of hotspot density surface of different indexes. The results show that E block within the research area has the lowest travel carbon emissions. These results suggest some planning implications from three aspects—land use mode, road network and public service facilities: In the old urban district of Pucheng, the ratio of residential building area and other types’ building area should be “4:1–3:1”; and we should develop the travel model of bicycle, and the interval of bicycle lanes should be 350–450 m; The ratio of walking road to total road area should be 15–20%, and the width of road should be restricted. Coverage of transit site buffered for the radius of 150 m is 40–50%, coverage of shopping services buffered for the radius of 50 m is 45–60%, and coverage of recreational facilities buffered for the radius of 100 m is 50–70%. The results confirm that “functional mixing” and “dense road network” are beneficial to residents’ low-carbon travel proposed by the predecessors. At the same time, we found that not the higher volume rate is, the more favorable for low-carbon travel. Small cities have limited number of population and scattered distribution of professional posts, which are not suitable for the traditional mode of improving the volume ratio and the bus system. It is not that the higher the bus station coverage is, the better for residents to travel as low-carbon, and the high popularity of public transportation in small cities will increase the carbon emission of residents. The study provides a new way to evaluate the carbon emission assessment of blocks and provides a basis for block planning with low-carbon concept. © 2018, The Natural Computing Applications Forum.",Block; Built environment; GIS hotspot analysis; Low-carbon travel,"Hou Q., Zhang X., Li B., Zhang X., Wang W.",10.1007/s00521-018-3447-8
91,19.0,2019,Article,Daily accessed street greenery and housing price: Measuring economic performance of human-scale streetscapes via new urban data,"The protective effects of street greenery on ecological, psychological, and behavioral phenomena have been well recognized. Nevertheless, the potential economic effect of daily accessed street greenery, i.e., a human-scale and perceptual-oriented quality focusing on exposure to street greenery in people's daily lives, has not been fully studied because a quantitative measuring of this human-scale indicator is hard to achieve. This study was an attempt in this direction with the help of new urban data and new analytical tools. Shanghai, which has a mature real estate market, was selected for study, and the housing prices of 1395 private neighborhoods in its city center were collected. We selected more than forty variables that were classified under five categories-location features, distances to the closest facilities, density of facilities within a certain radius, housing and neighborhood features, and daily accessed street greenery-in a hedonic pricing model. The distance and density of facilities were computed through a massive number of points-of-interest and a geographical information system. The visible street greenery was collected from Baidu street view images and then measured via a machine-learning algorithm, while accessibility was measured through space syntax. In addition to the well-recognized effects previously discovered, the results show that visible street greenery and street accessibility at global scale hold significant positive coefficients for housing prices. Visible street greenery even obtains the second-highest regression coefficient in the model. Moreover, the combined assessment, the co-presence of local-scale accessibility and eye-level greenery, is significant for housing price as well. This study provides a scientific and quantitative support for the significance of human-scale street greenery, making it an important issue in urban greening policy for urban planners and decision makers. © 2019 by the authors.",Daily accessed street greenery; Housing price; Human scale; New urban data; Shanghai; Street view images,"Ye Y., Xie H., Fang J., Jiang H., Wang D.",10.3390/su11061741
103,16.0,2005,Article,Capturing impressions of pedestrian landscapes used for healing purposes with decision tree learning,"In 2002, Medicare health insurance recognized the relationship between pedestrian environments and public health by providing co-pay for health care delivered in residential land use. In this multi-disciplinary experiment, artificial intelligence (AI) and landscape architecture (LA) bridge their respective domains to measure and model the pedestrian reaction to walking environments in small town residential community in Central Texas. In the process, we gained a deeper understanding of the health motivation of walkers and their empirical relationship to various street environments that they used for health purposes. The analytical model we ultimately developed is a flexible tool that facilitates exploration of people's perceptions of the landscape, how the pedestrian landscapes are functioning in the opinion of its users, and how changes to the design of the walking domain may predictably affect physical activity levels with the associated health benefits. A pilot study involving fifty-four participants and six walking environments were used in the development of an analytical model that is significantly site-specific and grass roots oriented. Participant perceptions were measured querying each participant's rating of fifty discrete environmental variables taken. This data was then analyzed using the decision tree algorithm. Our primary objective was to capture the decision-making pattern walkers engage in when deciding to walk in a particular environment specifically for health purposes and to make this available to the designers of pedestrian environments in transportation corridors. The approach gave the designers new insight into the critical variables and the not so critical variables that affected people's decision to walk for health purposes. The results from the analysis defined measurable environmental variables that form the design for pedestrian activity in the six walking environments in the study area. A customized version of decision tree machine learning algorithm rules for designing good pedestrian landscapes for health purposes were extracted from the grass roots surveys. The data indicated that variables influencing the decision to walk for health purposes in the study area included weather, sound, water, light and edge of space. The analytical model derived from the discipline of artificial intelligence facilitated examining a subset of variables and manipulating of individual or group of these variables to better understand how the built environment affected decisions to walk for different purposes. This collaboration was our first phase in developing intelligent tools for designers that provided site-specific user-specific data to the planner or designer of pedestrian space.","Artificial intelligence; Multi-disciplinary design analysis, Walking for health; Pedestrian landscapes; User evaluation","Naderi J.R., Raman B.",10.1016/j.landurbplan.2004.11.012
128,11.0,2020,Review,The conceptual basis of water-energy-food nexus governance: systematic literature review using network and discourse analysis,"In the last decade, the debate on the governance of water, energy, and food (WEF) has intensified, spurring the emergence of the term “nexus governance.” In general, the reduction of trade-offs and construction of synergies between WEF have been placed on the scientific, political, and economic agenda. However, although increasingly used, it is difficult to find a clear meaning and definition of what the term represents. Based on a systematic literature review (SLR), using text-mining and machine learning algorithms, this article investigates what are the conceptual basis of the nexus governance debate, and attempts to clarify the main themes, networks, and gaps within this literature. The analysis is based on quantitative and qualitative methods, combining social network analysis (SNA) and discourse analysis (DA). The results highlighted that twenty-four governance-related concepts support this literature, breaking down into eight groups: water and basin governance; environmental and systems governance; risk and resource security governance; economic governance; global governance; urban governance; integrative and cooperative governance; and “epistemic” and transdisciplinary governance. © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",discourse analysis; nexus governance; social network analysis; systematic literature review; Water-energy-food nexus,"Urbinatti A.M., Benites-Lazaro L.L., Carvalho C.M.D., Giatti L.L.",10.1080/1943815X.2020.1749086
134,11.0,2017,Conference Paper,Transparency in practice: Using visualization to enhance the interpretability of open data,"Urban data is gradually being opened to the public. Tools for exploitation, analysis and discovery of new knowledge in large data sets are the key to enable citizens to make sense of such large amount of data. The purpose of this work is to analyze how data analysis associated with visualization techniques in different levels can lead to the improvement of the interpretability of open data. With the support of machine learning techniques, these visualizations may improve pattern identification in urban data sets. To guide our discussion, a case study was conducted analyzing socioeconomic data released by the Chicago city government. We discussed the use of different visualizations in this scenario, tailored for univariate, bivariate and multivariate analysis. We also performed an evaluation of the different forms of visualization proposed in this work. We could observe that allowing the user to explore open urban data using some specific visualizations may lead to more effective data interpretation. © 2017 ACM.",Cluster analysis; Data visualization; Open government data; Sensemaking,"Barcellos R., Viterbo J., Miranda L., Bernardini F., Maciel C., Trevisan D.",10.1145/3085228.3085294
136,11.0,2016,Conference Paper,On urban soundscape mapping: A computer can predict the outcome of soundscape assessments,"The purpose of this study was to investigate whether or not a computer may predict the outcome of soundscape assessments, based on acoustic data only. It may be argued that this is impossible, because a computer lack life experience. Moreover, if the computer was able to make an accurate prediction, we also wanted to know what information it needed to make this prediction. We recruited 33 students (18 female; Mage = 25.4 yrs., SDage = 3.6) out of which 30 assessed how pleasant and eventful 102 unique soundscape excerpts (30 s) from Stockholm were. Based on the Bag of Frames approach, a Support Vector Regression learning algorithm was used to identify relationships between various acoustic features of the acoustics signals and perceived affective quality. We found that the Mel-Frequency Cepstral Coefficients provided strong predictions for both Pleasantness (R2 = 0.74) and Eventfulness (R2 = 0.83). This model performed better than the average individual in the experiment in terms of internal consistency of individual assessments. Taken together, the results show that a computer can predict the outcome of soundscape assessments, which is promising for future soundscape mapping. © 2016, German Acoustical Society (DEGA). All rights reserved.",Machine learning; Soundscape mapping; Urban planning,"Lundén P., Axelsson O., Hurtig M.",
