0,1
Equipment Identifier address,[-1]
biometric attendance system,[-1]
attendance system installed,[-1]
SHM system data,[-1]
give visual representation,[-1]
decide better location,[-1]
SHM needed per,[-1]
needed per zone,[-1]
per zone depending,[-1]
high disturbance created,[-1]
disturbance created due,[-1]
structure per zone,[-1]
accurate SHM system,[-1]
SHM system compared,[-1]
using simple machine,[-1]
simple machine learning,[-1]
machine learning algorithm,"[-1, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
learning algorithm give,[-1]
algorithm give expert,[-1]
Structural Health Monitoring,[-1]
Health Monitoring utility,[-1]
Monitoring utility model,[-1]
simulated occupation model,[-1]
zone calculation using,[-1]
calculation using ideal,[-1]
using ideal SHM,[-1]
ideal SHM system,[-1]
proposed Utility Computing,[-1]
Utility Computing System,[-1]
give visual data,[-1]
SHM Utility Computing,[-1]
Utility Computing model,[-1]
crisis management due,[-1]
human fall detection,[-1]
fall detection system,[-1]
critical health problem,[-1]
cause significant injury,[-1]
automatic wearable fall,[-1]
wearable fall detection,[-1]
detection system utilizing,[-1]
system utilizing two,[-1]
utilizing two device,[-1]
three axe accelerometer,[-1]
axe accelerometer signal,[-1]
effective machine learning,[-1]
single triaxial accelerometer,[-1]
proposed model detects,[-1]
using seven different,[-1]
seven different classifier,[-1]
demonstrated using accuracy,[-1]
model obtained accuracy,[-1]
wearable device data,[-1]
mobile phone data,"[-1, 9]"
Fully Autonomous Unmanned,[-1]
Autonomous Unmanned Aerial,[-1]
Unmanned Aerial Vehicles,[-1]
Aerial Vehicles Using,[-1]
unmanned aerial vehicle,"[-1, 1, 4]"
remarkable research area,[-1]
advanced bespoke microcontroller,[-1]
bespoke microcontroller embedded,[-1]
advanced AI technique,[-1]
last several decade,[-1]
fully automated UAVs,[-1]
constraint using dynamic,[-1]
using dynamic flight,[-1]
dynamic flight plan,[-1]
indispensable part within,[-1]
part within smart,[-1]
within smart city,[-1]
SC component using,[-1]
better swarm intelligence,[-1]
swarm intelligence along,[-1]
optimised harmonious smart,[-1]
harmonious smart ecosystem,[-1]
collaborative automated intelligence,[-1]
automated intelligence engaging,[-1]
efficient technique along,[-1]
novel FAUAV routing,[-1]
FAUAV routing technique,[-1]
routing technique customisable,[-1]
FAUAVs involving recent,[-1]
impending technological advancement,[-1]
outdoor advertising influences,[-1]
define permissible look,[-1]
detected advertising object,[-1]
help maintain coherent,[-1]
maintain coherent urban,[-1]
coherent urban visual,[-1]
urban visual environment,[-1]
risk management system,[-1]
management system must,[-1]
system must provide,[-1]
must provide automatic,[-1]
provide automatic decision,[-1]
automatic decision according,[-1]
crisis computable algebra,[-1]
Unmanned Ground Vehicles,[-1]
every military operation,[-1]
two main reason,[-1]
complex planning process,[-1]
high uncertainty due,[-1]
valid computed plan,[-1]
planning process leads,[-1]
associate actually four,[-1]
actually four component,[-1]
external factor depending,[-1]
operation takes place,[-1]
quaternary representation called,[-1]
UAVs device requires,[-1]
device requires actually,[-1]
valid action plan,[-1]
regenerated industrial waterfront,[-1]
Shanghai often serves,[-1]
experimental urban planning,[-1]
demonstration zone along,[-1]
former industrial waterfront,[-1]
accelerate innovative development,[-1]
wider Yangtze Delta,[-1]
Yangtze Delta Region,[-1]
ecological civilisation policy,[-1]
following three decade,[-1]
rapid urban expansion,"[-1, 5]"
urban development model,[-1]
shifting toward one,[-1]
latest master plan,[-1]
Excellent Global City,[-1]
investment project meant,[-1]
developing sustainable urban,[-1]
sustainable urban transition,[-1]
Urban Functional Areas,[-1]
Remote Sensing Images,"[-1, 4]"
User Behavior Data,[-1]
introduced many challenge,[-1]
unplanned urban expansion,[-1]
urban functional area,[-1]
functional area needs,[-1]
functional area based,[-1]
remote sensing image,"[-1, 4, 5, 9]"
user behavior data,[-1]
implemented using machine,[-1]
using machine learning,"[-1, 1, 2, 4, 5, 6, 7, 8, 9]"
functional area reached,[-1]
two modality achieved,[-1]
higher classification accuracy,[-1]
two modality complement,[-1]
yield good result,[-1]
urban greenness space,[-1]
driving factor using,[-1]
factor using geographically,[-1]
using geographically weighted,[-1]
urban greenness plays,[-1]
provide valuable information,"[-1, 4]"
making solid urban,[-1]
solid urban planning,[-1]
urban planning policy,"[-1, 4, 6]"
greenness space pattern,[-1]
apply geographically weighted,[-1]
spatially varied impact,[-1]
two typical landscape,[-1]
typical landscape indice,[-1]
urban greenness coverage,[-1]
Google Earth Engine,"[-1, 4]"
road network density,[-1]
gwr modeling successfully,[-1]
modeling successfully captures,[-1]
GWR modeling provide,[-1]
cultural heritage management,[-1]
two main challenge,[-1]
main challenge deal,[-1]
real estate search,[-1]
representing French neighbourhood,[-1]
built machine learning,[-1]
machine learning classifier,"[-1, 3, 4, 6, 9]"
equal aesthetic rating,[-1]
two empirically build,[-1]
empirically build dataset,[-1]
build dataset containing,[-1]
dataset containing location,[-1]
two different city,"[-1, 4]"
higher aesthetic rating,[-1]
facilitate urban planning,[-1]
recommending aesthetically pleasing,[-1]
aesthetically pleasing path,[-1]
deep learning powered,[-1]
learning powered query,[-1]
powered query engine,[-1]
make informed decision,"[-1, 9]"
accepts natural language,[-1]
NLP technique namely,[-1]
technique namely word,[-1]
namely word embedding,[-1]
produce accurate output,[-1]
accurate output enriched,[-1]
query engine classifies,[-1]
Urban Redevelopment Authority,[-1]
artificial Neural Networks,[-1]
New Detail Forms,[-1]
Detail Forms Based,[-1]
Roman Corinthian Order,[-1]
Corinthian Order Capital,[-1]
following paper presents,[-1]
neural network algorithms,[-1]
Roman Corinthian order,[-1]
Corinthian order capital,[-1]
input training data,[-1]
training data set,[-1]
five local geometry,[-1]
local geometry parameter,[-1]
geometry parameter combined,[-1]
spherical coordinate system,[-1]
coordinate system based,[-1]
capital volume centroid,[-1]
Cartesian coordinate system,[-1]
vertical plane created,[-1]
plane created based,[-1]
neural network hidden,[-1]
network hidden layer,[-1]
hidden layer optimal,[-1]
layer optimal count,[-1]
successfully trained artificial,[-1]
trained artificial network,[-1]
geometry type given,[-1]
transformed geometry locally,[-1]
system could create,[-1]
could create visually,[-1]
create visually attractive,[-1]
supervised learning method,[-1]
generating new architectural,[-1]
infinitely broad computational,[-1]
broad computational method,[-1]
explore never seen,[-1]
everyday architectural practice,[-1]
architectural practice solution,[-1]
road traffic noise,[-1]
urban form indicator,[-1]
urban area overcrowded,[-1]
urban road traffic,"[-1, 2]"
could affect adverse,[-1]
affect adverse effect,[-1]
affected urban resident,[-1]
urban planning stage,[-1]
noise control plan,[-1]
traffic noise could,[-1]
urban planning factor,[-1]
predicted noise level,[-1]
applicable urban form,[-1]
form indicator could,[-1]
indicator include building,[-1]
include building coverage,[-1]
building coverage ratio,"[-1, 5]"
floor area ratio,"[-1, 5]"
indicator include traffic,[-1]
include traffic volume,[-1]
prediction model derived,[-1]
learning method could,[-1]
method could verified,[-1]
comparison among various,[-1]
among various classification,[-1]
various classification algorithms,[-1]
travel mode detection,"[-1, 9]"
mode detection using,[-1]
detection using sensor,[-1]
smartphone like GPS,[-1]
different classification algorithm,[-1]
comprehensive comparison among,[-1]
Japan using smartphone,[-1]
cover seven transport,[-1]
seven transport mode,[-1]
namely Support Vector,[-1]
Boosted Decision Tree,"[-1, 4]"
boosted decision tree,"[-1, 4]"
decision tree gives,[-1]
tree gives highest,[-1]
gives highest accuracy,[-1]
accuracy slightly lower,[-1]
predicting terroristic attack,[-1]
security incident exposing,[-1]
incident exposing numerous,[-1]
exposing numerous vulnerability,[-1]
even predict potential,[-1]
predict potential threat,[-1]
potential threat related,[-1]
supporting government agency,[-1]
potentially alarming terrorist,[-1]
alarming terrorist attack,[-1]
overall larger effort,[-1]
reasoning layer designed,[-1]
layer designed around,[-1]
process information source,[-1]
different abstraction level,[-1]
police patrol input,[-1]
external semantic crafted,[-1]
semantic crafted data,[-1]
crafted data source,[-1]
simulates various expert,[-1]
various expert user,[-1]
expert user role,[-1]
user role indicated,[-1]
intelligence analyst work,[-1]
analyst work flow,[-1]
strategic user role,[-1]
support functional requirement,[-1]
overall terrorist attack,[-1]
terrorist attack prediction,[-1]
attack prediction system,[-1]
reliable model regarding,[-1]
model regarding terrorist,[-1]
regarding terrorist action,[-1]
predicting sensitive threat,[-1]
sensitive threat event,[-1]
overall designed build,[-1]
event driven architecture,[-1]
complex event processing,"[-1, 7]"
event processing system,[-1]
simulated validation scenario,[-1]
monitor threat probability,[-1]
different physical environment,[-1]
urban design method,[-1]
applied machine learning,"[-1, 5]"
faster computation speed,[-1]
specific artificial neural,[-1]
generating design feature,[-1]
customized data structure,[-1]
appending additional input,[-1]
additional input neuron,[-1]
generated design data,[-1]
generated data shows,[-1]
basic generative ability,[-1]
design data collected,[-1]
neural network learn,[-1]
geometric design feature,[-1]
different feature parameter,[-1]
analyze architectural form,[-1]
smart environment design,[-1]
environment design planning,[-1]
smart city based,"[-1, 7]"
smart city development,"[-1, 7]"
severe air quality,[-1]
industrialization grow rapidly,[-1]
air pollution forecasting,[-1]
pollution forecasting primarily,[-1]
forecasting primarily use,[-1]
model generate disappointing,[-1]
generate disappointing result,[-1]
influence air pollution,[-1]
air pollution measurement,[-1]
pollution measurement based,[-1]
evaluate air pollution,[-1]
air pollution quality,[-1]
pollution quality prediction,[-1]
overall Error rate,[-1]
intelligent control system,[-1]
urban planning conflict,[-1]
Social media user,[-1]
effective urban system,[-1]
urban system management,[-1]
analyzing urban planning,[-1]
video hosting service,[-1]
neural network model,"[-1, 0, 4, 6]"
social media user,[-1]
manage urban system,[-1]
urban system efficiently,[-1]
tense situation around,[-1]
research data could,[-1]
solving similar problem,[-1]
neural Network Based,[-1]
Network Based Algorithm,[-1]
Coverage Path Planning,[-1]
decentralized Artificial Neural,[-1]
Artificial Neural Networks,"[-1, 5, 7]"
elementary cognitive skill,[-1]
neural network creates,[-1]
training session imitates,[-1]
session imitates human,[-1]
imitates human prior,[-1]
completely bypasses common,[-1]
bypasses common drawback,[-1]
high computational resource,[-1]
case study focuses,[-1]
complex urban area,"[-1, 4]"
traditional approach ca,[-1]
designing roadside green,[-1]
roadside green infrastructure,[-1]
air pollution using,[-1]
pollution using machine,[-1]
causing adverse health,[-1]
adverse health effect,[-1]
roadside vegetation barrier,[-1]
help mitigate TRAP,[-1]
test vegetation design,[-1]
vegetation design using,[-1]
design using direct,[-1]
using direct field,[-1]
direct field measurement,[-1]
often infeasible since,[-1]
infeasible since urban,[-1]
since urban planner,[-1]
local community often,[-1]
community often lack,[-1]
evaluate vegetation barrier,[-1]
vegetation barrier design,[-1]
barrier design based,[-1]
investigated five machine,[-1]
five machine learning,[-1]
including linear regression,[-1]
support vector machine,"[-1, 0, 1, 4, 5, 6, 7, 8]"
locationally dependent particle,[-1]
dependent particle concentration,[-1]
particle concentration downwind,[-1]
various vegetation barrier,[-1]
computational fluid dynamic,"[-1, 5]"
leaf area index,"[-1, 5]"
leaf area density,"[-1, 5]"
XGB performed well,[-1]
normalized root mean,[-1]
root mean square,"[-1, 1, 4]"
mean square error,"[-1, 1, 4]"
using feature selection,[-1]
predicting pollutant concentration,[-1]
ML model developed,[-1]
help create tool,[-1]
aid local community,[-1]
developing mitigation strategy,[-1]
address TRAP problem,[-1]
identifying urban poverty,[-1]
urban poverty using,[-1]
enriching Asian perspective,[-1]
paper contributes empirical,[-1]
contributes empirical evidence,[-1]
image feature derived,[-1]
line segment detector,[-1]
local binary pattern,[-1]
four machine learning,"[-1, 6]"
identify urban poverty,[-1]
relatively important variable,[-1]
best model performance,[-1]
difference exist among,[-1]
four variable achieved,[-1]
variable achieved relatively,[-1]
achieved relatively satisfactory,[-1]
relatively satisfactory prediction,[-1]
satisfactory prediction result,[-1]
presented obvious difference,[-1]
different poverty level,[-1]
housing inequality within,[-1]
housing affordability among,[-1]
affordability among social,[-1]
among social group,[-1]
rapidly identify urban,[-1]
addressing housing inequality,[-1]
rental market spatial,[-1]
market spatial dynamic,[-1]
Atlanta metropolitan area,[-1]
rental housing market,[-1]
housing market plays,[-1]
United States real,[-1]
States real estate,[-1]
real estate market,"[-1, 6]"
used various approach,[-1]
model housing rent,[-1]
modeled rental price,[-1]
rental price based,[-1]
especially deep learning,[-1]
deep learning model,"[-1, 2, 4, 5, 6]"
evaluate rental market,[-1]
spatial dynamic model,[-1]
dynamic model combining,[-1]
model combining Long,[-1]
predicting rental price,[-1]
also use technique,[-1]
saliency map technique,[-1]
map technique reveal,[-1]
predicted result reflect,[-1]
model offers practical,[-1]
offers practical pricing,[-1]
practical pricing reference,[-1]
machine Learning Predictors,[-1]
Sustainable Urban Planning,[-1]
many negative impact,[-1]
fingerto urban planning,[-1]
numerous automation tool,[-1]
help urban planner,"[-1, 5, 6]"
urban planner assess,[-1]
yet unplanned development,[-1]
unplanned development still,[-1]
development still occurs,[-1]
automation tool use,[-1]
tool use machine,[-1]
use machine learning,"[-1, 1, 6, 9]"
machine learning classification,"[-1, 2, 4, 5]"
learning classification model,[-1]
analyze spatial data,[-1]
various trend view,[-1]
new urban development,"[-1, 4]"
many sophisticated tool,[-1]
colossal migration still,[-1]
migration still witness,[-1]
still witness traffic,[-1]
witness traffic jam,[-1]
environmental degradation affecting,[-1]
degradation affecting urban,[-1]
affecting urban dweller,[-1]
urban planning machine,[-1]
planning machine learning,[-1]
support sustainable urban,[-1]
sustainable urban planning,"[-1, 4, 5, 8]"
predictor could improve,[-1]
urban development classification,[-1]
development classification model,[-1]
mapping essential urban,"[-1, 4]"
essential urban land,"[-1, 4]"
urban land use,"[-1, 3, 4, 5, 6, 9]"
land use category,"[-1, 4]"
using geospatial big,[-1]
geospatial big data,[-1]
land use information,"[-1, 5, 6]"
triggered new opportunity,[-1]
improved Earth observation,[-1]
extracting thematic urban,[-1]
thematic urban information,[-1]
emerging social sensing,[-1]
social sensing big,[-1]
sensing big data,[-1]
auxiliary crowdsourcing dataset,[-1]
together offer great,[-1]
offer great potential,[-1]
EULUC mapping research,[-1]
current EULUC study,[-1]
EULUC study regarding,[-1]
study regarding sample,[-1]
regarding sample collection,[-1]
mixed land use,"[-1, 4, 5]"
land use problem,[-1]
discuss future opportunity,[-1]
global sample library,[-1]
advanced machine learning,"[-1, 5, 9]"
ensembled classification strategy,[-1]
urban environmental study,[-1]
CASEarth Strategic Priority,[-1]
Strategic Priority Research,[-1]
Priority Research Programme,[-1]
urban data operationalization,[-1]
integrated computational framework,[-1]
sustainable urban development,"[-1, 4, 5, 7, 9]"
utilizing multiple layer,[-1]
urban data may,[-1]
performance data using,[-1]
data using generative,[-1]
using generative design,[-1]
generative design method,[-1]
novel performance simulation,[-1]
machine learning prediction,[-1]
performance space exploration,[-1]
participatory planning processes,[-1]
planning processes since,[-1]
Road Mapping Infrastructures,[-1]
Artificial Intelligence Supporting,[-1]
Intelligence Supporting Advanced,[-1]
Supporting Advanced Visual,[-1]
Advanced Visual Big,[-1]
Visual Big Data,[-1]
Big Data Analysis,[-1]
Critical Reflection Artifacts,[-1]
Communication Design Within,[-1]
Design Within XAI,[-1]
Financial Crime Detection,[-1]
Visual Analytics Technique,[-1]
Stock Market Forecasting,[-1]
intelligent Advanced User,[-1]
