cluster,group,count,key-phrases,NumDocs,DocIds
-1,9,27,"['sar data', 'SAR feature', 'synthetic aperture radar', 'satellite imagery', 'satellite image', 'hyperspectral data', 'multispectral image', 'hyperspectral image classification', 'hyperspectral datasets', 'hyperspectral image', 'standard hyperspectral datasets', 'hyperspectral pixel', 'Landsat satellite imagery', 'remote sensing', 'SAR image classification', 'SAR remote sensing', 'SAR image interpretation', 'SAR imagery', 'SAR image', 'artificial light data', 'light datasets', 'nighttime light', 'satellite remote sensing', 'earth observation', 'satellite', 'satellite segment', 'traditional satellite']",11,"[21, 25, 63, 64, 105, 139, 150, 178, 234, 488, 565]"
-1,10,54,"['land cover pattern', 'land cover', 'land cover type', 'land cover classification', 'land dynamic modeling', 'land dynamic', 'land cover mapping', 'land use', 'land', 'land use coverage', 'land cover estimation', 'land cover map', 'land use category', 'spatial temporal coverage', 'agricultural land', 'land use information', 'historical land use', 'land use planning', 'land use classification', 'land dynamic modelling', 'land use change', 'land use mapping', 'Land use map', 'land use solution', 'mixed land use', 'mixed land', 'land management', 'land change', 'land use type', 'various land use', 'land readjustment', 'land policy', 'land consumption', 'land use dynamic', 'land use expansion', 'land expansion', 'actual land use', 'probabilistic land use', 'land use scenario', 'land use data', 'land use detection', 'land use algorithm', 'land use topic', 'land cover class', 'land boundary data', 'sensed land cover', 'detailed land use', 'land use structure', 'sensed land', 'land use analysis', 'land cover change', 'agricultural land cover', 'land surface', 'land use evolution']",30,"[5, 21, 23, 25, 31, 42, 64, 112, 123, 139, 177, 203, 244, 271, 294, 297, 306, 324, 340, 399, 431, 484, 497, 512, 531, 537, 551, 564, 580, 595]"
-1,11,17,"['Environmental landscape attribute', 'water shadow index', 'landscape ecology', 'heterogeneous landscape', 'habitat selection', 'data rich landscape', 'vegetation specie mapping', 'vegetation specie', 'Iran arid area', 'aridity index', 'compatible aridity index', 'Iq aridity index', 'aridity trend', 'landscape metric model', 'difference vegetation index', 'vegetation index', 'typical landscape index']",11,"[20, 26, 36, 42, 66, 140, 150, 165, 234, 330, 345]"
-1,12,49,"['urbanization index', 'Urbanization impact', 'urbanization process', 'centralized urbanization', 'urban expansion trend', 'urban area expansion', 'urban expansion', 'urban development', 'predict urban expansion', 'future urban expansion', 'urbanization', 'Rapid urbanization', 'international development', 'development impact', 'urban growth', 'growth prediction', 'urban regeneration layout', 'urban regeneration planning', 'urban infrastructure investment', 'urban redevelopment', 'redevelopment', 'urban development pattern', 'urban growth planning', 'different urban development', 'urban sprawl', 'sprawl development', 'current sprawl development', 'unprecedented urban growth', 'urbanization process monitoring', 'urban regeneration', 'urban development model', 'urban transition', 'unplanned urban expansion', 'global urbanization', 'unplanned urbanization', 'significant population growth', 'population growth', 'urbanization issue', 'urban neighbourhood densification', 'neighbourhood densification', 'urbanisation strategy', 'urban land expansion', 'urban development classification', 'new urban development', 'urban development towards', 'urban development factor', 'urban resilience', 'urban change', 'sprawl']",26,"[10, 30, 42, 70, 139, 172, 188, 202, 218, 232, 233, 234, 247, 289, 330, 338, 342, 347, 370, 418, 431, 463, 466, 467, 558, 564]"
-1,13,16,"['social medium data', 'Twitter data', 'Computational social medium', 'Social medium', 'social network message', 'unstructured community input', 'unstructured community', 'collaborative chat', 'microblogging data', 'social network', 'social metadata', 'Social medium user', 'Twitter interaction', 'Twitter', 'collaborative heterogeneous information', 'social recommendation']",11,"[92, 164, 170, 208, 278, 328, 372, 383, 426, 528, 577]"
-1,14,22,"['crime security game', 'opportunistic crime security', 'optimal police', 'police strategy', 'urban crime', 'collusion occurrence', 'collusion occurrence probability', 'crime forecasting', 'crime data', 'online educational game', 'terrorist action signal', 'theft rate', 'terrorist attack prediction', 'attack prediction system', 'attack prediction', 'terroristic attack', 'Spatial crime simulation', 'crime prediction', 'crime simulation', 'crime simulation contribute', 'crime pattern', 'Crime Detection']",9,"[127, 235, 241, 278, 281, 310, 403, 417, 487]"
-1,15,44,"['dense road network', 'Accurate road extraction', 'road centerline extraction', 'road extraction method', 'Multiscale road centerline', 'road extraction', 'Urban traffic flow', 'Urban traffic', 'urban traffic gravity', 'traffic data', 'urban traffic control', 'traffic control', 'flow prediction', 'traffic system', 'city traffic system', 'future traffic clogging', 'safer parking', 'traffic crash location', 'road traffic crash', 'urban road traffic', 'traffic forecasting', 'Road traffic safety', 'traffic safety management', 'traffic safety strategy', 'traffic safety', 'traffic safety portfolio', 'collision avoidance', 'urban safety', 'urban street network', 'urban road', 'traffic incident analysis', 'traffic', 'traffic incident', 'road traffic image', 'traffic monitoring', 'traffic image', 'traffic monitoring device', 'road traffic', 'traffic light detection', 'freeway incident management', 'accident investigation site', 'accident investigation', 'urban freeway corridor', 'urban freeway']",20,"[85, 100, 106, 191, 203, 273, 296, 299, 310, 341, 394, 405, 408, 434, 483, 507, 528, 544, 563, 600]"
-1,16,9,"['Regional mapping', 'national mapping', 'population mapping', 'population density', 'map', 'mapping research', 'population distribution map', 'distribution map', 'open map']",7,"[112, 177, 228, 271, 472, 497, 551]"
-1,17,19,"['proactive property vacancy', 'prevent vacant property', 'property vacancy policy', 'property vacancy', 'residential low impact', 'land price prediction', 'residential land price', 'land price distribution', 'housing supply', 'housing estate', 'housing', 'housing inequality', 'housing affordability', 'real estate market', 'market spatial dynamic', 'rental housing market', 'housing market', 'residential location choice', 'residential choice']",7,"[142, 304, 329, 432, 438, 441, 462]"
-1,18,22,"['urban deprivation', 'deprivation area', 'heterogeneous deprivation area', 'urban segregation', 'residential segregation', 'Ethnoracial residential segregation', 'spatial segregation', 'segregation', 'Poverty rate', 'monetary poverty', 'poverty', 'reduced residential segregation', 'immigrant assimilation', 'assimilation', 'Livelihood orientation', 'socioeconomic indicator', 'socioeconomic status', 'urban poverty', 'poverty level', 'different poverty level', 'neighborhood disorder', 'Beppu census ward']",9,"[110, 117, 263, 290, 293, 372, 438, 491, 583]"
-1,19,18,"['personality classification method', 'personality classification', 'positive deviance face', 'emotional computing technics', 'emotion information', 'emotional computing concept', 'emotional computing', 'human emotion', 'personality classification task', 'player personality behavior', 'player personality', 'personality behavior', 'possible personality class', 'human factor requirement', 'urban emotion measurement', 'emotion measurement', 'emotion measurement tool', 'human emotion recognition']",6,"[153, 188, 200, 277, 478, 553]"
-1,20,6,"['travel mode detection', 'individual travel behavior', 'travel behavior', 'urban mobility landscape', 'urban mobility', 'taxicab platform']",4,"[400, 442, 508, 577]"
-1,21,23,"['public transit ridership', 'transit ridership', 'public transportation demand', 'predicted ridership', 'transportation route planning', 'public transportation route', 'transportation planning', 'transportation system', 'Transit urban design', 'transit node', 'intercity corporate network', 'intercity network', 'urban transportation', 'urban transportation system', 'transportation intervention strategy', 'bus', 'transportation accessibility', 'Towards sustainable transit', 'transportation impact', 'transportation infrastructure development', 'state transportation planning', 'transportation efficiency', 'metropolitan transportation']",11,"[51, 108, 274, 350, 355, 447, 483, 508, 533, 562, 591]"
-1,22,40,"['Visual Exploration', 'visualization technique', 'visualization', 'open data', 'big data', 'big data revolution', 'Predictive analytics', 'subjective data', 'data science technique', 'data science', 'data analysis', 'knowledge discovery system', 'data', 'crowdsourcing', 'big data mining', 'unstructured data', 'medium big data', 'big data analysis', 'civic query data', 'blockchain', 'interactive data', 'data collection', 'interactive data analysis', 'Big data analytics', 'crowdsensed datasets', 'query engine', 'network big data', 'citizen science data', 'performance space exploration', 'analytics', 'visual Analytics', 'big data intelligence', 'consideration available data', 'biomedical data analysis', 'biomedical data', 'datasets', 'thematic analytics', 'thematic analytics framework', 'data exploration', 'data monitoring']",27,"[43, 134, 140, 142, 162, 164, 167, 188, 208, 248, 250, 299, 312, 323, 370, 384, 447, 452, 480, 482, 487, 509, 551, 573, 574, 578, 585]"
-1,23,39,"['model urban data', 'urban data', 'urban information system', 'existing urban information', 'urban data science', 'urban analytics', 'urban data collection', 'address matching', 'open urban data', 'urban data set', 'urban sensing', 'urban data framework', 'compressed sensing', 'municipal service data', 'global urban data', 'urban informatics', 'heterogeneous urban data', 'accessible urban data', 'Paris dataset', 'urban data exploration', 'massive urban data', 'massive spatiotemporal data', 'spatiotemporal data', 'itinerary request dataset', 'multivariate municipality data', 'municipality data', 'multivariate municipality', 'Urban computing', 'thematic urban information', 'urban information', 'urban data operationalization', 'sensed activity data', 'sensor fusion', 'massive urban datasets', 'urban datasets', 'urban ground sensing', 'intelligent urban data', 'urban data monitoring', 'overview']",27,"[47, 48, 52, 88, 123, 132, 134, 169, 232, 243, 297, 333, 344, 373, 374, 383, 393, 399, 405, 472, 480, 537, 563, 574, 578, 585, 587]"
-1,24,16,"['spatial clustering', 'community detection algorithm', 'clustering process', 'clustering', 'clustering result', 'community detection', 'geographical cluster', 'hierarchical clustering', 'multiscale clustering', 'cluster dynamic analysis', 'network analysis', 'topological connectivity', 'connectivity cluster', 'interface network consist', 'network model', 'cluster analysis']",9,"[203, 258, 283, 284, 315, 333, 350, 426, 585]"
-1,25,32,"['probabilistic topic model', 'Semantic framework', 'leisure ontology', 'natural language processing', 'domain ontology', 'ontology', 'semantic image', 'latent Dirichlet allocation', 'Dirichlet allocation', 'topic modeling', 'text mining', 'topic identification', 'several subject area', 'Topic', 'subject area', 'computational linguistics', 'natural language', 'novel computational linguistics', 'semantic information', 'novel semantic model', 'level semantic information', 'epistemological quadriptych', 'topic modeling extraction', 'topic probability', 'contextual information', 'syntactic feature', 'syntactic measurement', 'syntactic blueprint', 'syntactic signature', 'conjunction', 'semantic web', 'similarity information maintenance']",17,"[32, 47, 124, 153, 216, 217, 227, 233, 264, 278, 309, 320, 369, 566, 579, 587, 599]"
-1,26,43,"['expert system prototype', 'robotic system', 'expert system', 'Artificial intelligence technology', 'AI technology', 'intelligent information system', 'intelligent information', 'fuzzy inference system', 'fuzzy inference', 'use expert system', 'use expert', 'expert', 'fuzzy set', 'information system', 'intelligence identification layer', 'intelligence inference layer', 'artificial intelligence approach', 'artificial intelligence', 'intelligence approach', 'cellular automata', 'automata', 'AI data collection', 'AI data', 'expert system approach', 'expertise', 'autonomous AI behaviour', 'AI character', 'intelligent decision support', 'decision support system', 'intelligent decision making', 'decision support', 'intelligent', 'simulate human intelligence', 'intelligence', 'human intelligence', 'automation', 'AI system', 'different artificial intelligence', 'AI technique', 'intelligence design', 'agent intelligence', 'AI robotics', 'fuzzy expert system']",20,"[34, 48, 173, 183, 235, 241, 281, 293, 306, 312, 322, 406, 429, 487, 502, 552, 558, 559, 592, 599]"
-1,27,13,"['urban governance', 'urban governance issue', 'basin governance', 'nexus governance debate', 'nexus governance', 'governance debate', 'open government knowledge', 'government knowledge', 'urban policy', 'judicial administration', 'Maharashtra government', 'Maharashtra government doe', 'central government']",6,"[44, 128, 187, 232, 241, 274]"
-1,28,6,"['location allocation model', 'location selection', 'location category', 'store placement', 'store placement problem', 'placement recommendation']",5,"[121, 336, 372, 373, 449]"
-1,29,29,"['deep belief network', 'deep learning architecture', 'Deep learning', 'deep computer vision', 'deep computer', 'deep learning car', 'CNN model', 'deep reinforcement', 'artificial neural network', 'deep learning concept', 'neural network analysis', 'neural network', 'graph convolution network', 'graph attention network', 'recurrent neural network', 'neural network algorithm', 'neural network model', 'neural network learns', 'network learns', 'back propagation', 'learning', 'convolutional neural network', 'CNN architecture', 'autoencoders', 'convolutional variational autoencoders', 'Spatial network', 'deep convolutional network', 'deep reinforcement learning', 'reinforcement learning']",19,"[21, 88, 106, 123, 173, 219, 226, 235, 284, 296, 328, 391, 426, 434, 488, 502, 536, 546, 552]"
-1,30,24,"['urban planning', 'urban planner', 'potential urban planning', 'urban planning problem', 'urban plan', 'many urban planning', 'Urban planning student', 'planning education', 'participatory urban planning', 'urban planning practice', 'effective urban planning', 'collaborative city planning', 'improved urban planning', 'Urban planner need', 'urban planner assess', 'city planning', 'city planning process', 'complicates urban planning', 'urban planning management', 'urban planning reform', 'urban planning field', 'level urban planning', 'urban territorial planning', 'territorial planning process']",19,"[20, 30, 42, 48, 51, 107, 140, 164, 173, 183, 208, 289, 432, 463, 476, 484, 509, 564, 595]"
-1,31,18,"['planning problem', 'human planning', 'scenario planning', 'different human planning', 'traditional scenario planning', 'complex planning', 'complex planning process', 'planning theory', 'planning', 'life circle planning', 'planning domain', 'planner', 'exploration strategy', 'planning response', 'appropriate planning response', 'participatory planning process', 'adaptive plan', 'Modern planning']",11,"[183, 294, 320, 322, 336, 384, 434, 467, 476, 508, 551]"
-1,32,17,"['geographic information', 'GIS hotspot analysis', 'hotspot analysis', 'geospatial data', 'spatial information system', 'geographic contextual information', 'geolocated dataset', 'geographical insight', 'geodemographics', 'geospatial feature', 'geospatial analysis', 'geographic knowledge graph', 'geographic information retrieval', 'geographic knowledge', 'global spatial information', 'geospatial technique', 'geospatial information']",14,"[12, 85, 241, 251, 296, 341, 384, 445, 449, 457, 496, 512, 564, 578]"
-1,33,16,"['geographical space', 'spatial characteristic', 'spatial environment concern', 'spatial agent', 'spatial environment', 'spatial analysis', 'spatial structure', 'quantitative spatial model', 'spatial model', 'spatial logistic regression', 'spatial dynamic model', 'spatial heterogeneity', 'statistical spatial test', 'spatial test', 'typical spatial behaviour', 'spatial behaviour']",11,"[32, 172, 196, 197, 222, 315, 347, 441, 488, 569, 592]"
