0,1
boosting decision tree,"{8, -1}"
paul metropolitan area,{-1}
addresses two gap,{-1}
critical built environment,{-1}
built environment determinant,{-1}
illustrating threshold effect,{-1}
built environment factor,"{3, -1}"
nearest transit stop,{-1}
land use diversity,{-1}
built environment variable,"{0, -1}"
threshold effect offer,{-1}
offer valuable implication,{-1}
desirable environmental benefit,{-1}
gis hotspot analysis,{-1}
using spatial distribution,{-1}
distribution learning algorithm,{-1}
improving urban planning,"{1, -1}"
take full advantage,{-1}
built environment conducive,{-1}
evaluate travel carbon,{-1}
travel carbon emission,{-1}
conducted hotspot analysis,{-1}
comprehensive carbon emission,{-1}
hotspot density surface,{-1}
lowest travel carbon,{-1}
public service facility,"{4, -1}"
old urban district,{-1}
residential building area,{-1}
total road area,{-1}
dense road network,{-1}
higher volume rate,{-1}
bus station coverage,{-1}
carbon emission assessment,{-1}
measuring economic performance,{-1}
new urban data,"{2, -1}"
potential economic effect,{-1}
new analytical tool,{-1}
mature real estate,{-1}
real estate market,"{-1, 6}"
hedonic pricing model,{-1}
geographical information system,"{0, 1, -1}"
baidu street view,{-1}
street view image,"{1, 2, -1, 6}"
global scale hold,{-1}
significant positive coefficient,{-1}
urban greening policy,{-1}
decision tree learning,{-1}
medicare health insurance,{-1}
residential land use,{-1}
town residential community,{-1}
various street environment,{-1}
affect physical activity,{-1}
physical activity level,{-1}
associated health benefit,{-1}
six walking environment,{-1}
decision tree algorithm,{-1}
pattern walker engage,{-1}
designer new insight,{-1}
measurable environmental variable,{-1}
decision tree machine,{-1}
learning algorithm rule,{-1}
good pedestrian landscape,{-1}
grass root survey,{-1}
area included weather,{-1}
environment affected decision,{-1}
developing intelligent tool,{-1}
systematic literature review,{-1}
review using network,{-1}
machine learning algorithms,"{0, 1, 2, 3, 5, 10, -1}"
nexus governance debate,{-1}
combining social network,{-1}
social network analysis,{-1}
resource security governance,{-1}
large data set,"{0, -1}"
may improve pattern,{-1}
improve pattern identification,{-1}
urban data set,"{0, 1, -1}"
analyzing socioeconomic data,{-1}
chicago city government,{-1}
open urban data,{-1}
effective data interpretation,{-1}
urban soundscape mapping,{-1}
computer lack life,{-1}
lack life experience,{-1}
unique soundscape excerpt,{-1}
regression learning algorithm,{-1}
various acoustic feature,{-1}
perceived affective quality,{-1}
provided strong prediction,{-1}
future soundscape mapping,{-1}
handle big data,{-1}
historically urban planner,{-1}
data poor environment,{-1}
urban planning student,{-1}
student take course,{-1}
use census data,{-1}
several basic variable,{-1}
detailed population characteristic,{-1}
larger geographic area,{-1}
new data source,"{0, -1}"
including distributed sensor,{-1}
cell phone tracking,{-1}
phone tracking record,{-1}
real time data,{-1}
data rich environment,{-1}
frequent time increment,{-1}
simple visualization technique,{-1}
big data revolution,{-1}
data rich landscape,{-1}
facilitate proactive property,{-1}
proactive property vacancy,{-1}
property vacancy policy,{-1}
prevent vacant property,{-1}
future vacancy risk,{-1}
provided using data,{-1}
urban park access,{-1}
environmentally sustainable city,{-1}
examine park accessibility,{-1}
floating catchment area,{-1}
dynamic park accessibility,{-1}
hangzhou metropolitan area,{-1}
park accessibility change,{-1}
achieved excellent park,{-1}
excellent park accessibility,{-1}
park increase contribute,{-1}
improved park accessibility,{-1}
transport network change,{-1}
elderly concentrated community,{-1}
experience declined park,{-1}
declined park accessibility,{-1}
new methodological framework,{-1}
geographical accessibility model,{-1}
economic chain substitution,{-1}
chain substitution model,{-1}
dynamic park access,{-1}
associated social inequality,{-1}
rapidly urbanizing region,{-1}
campus design parameter,{-1}
using reinforcement learning,{-1}
past two decade,{-1}
urban form scenario,{-1}
sky view factor,{-1}
urban design parameter,{-1}
reliable design decision,{-1}
three major challenge,{-1}
generative design approach,"{0, -1}"
reinforcement learning algorithm,"{0, -1}"
parametric performance modeling,{-1}
multivariate adaptive regression,{-1}
adaptive regression spline,{-1}
regression spline approach,{-1}
qualified urban environment,{-1}
urban design approach,{-1}
generate possible design,{-1}
alternative using reinforcement,{-1}
evaluate multiple performance,{-1}
using parametric modeling,{-1}
analysis presented relationship,{-1}
urban geometric form,"{3, -1}"
optimal solar potential,{-1}
building coverage ratio,"{3, 5, -1}"
optimal energy balance,{-1}
deriving design strategy,{-1}
urban built form,{-1}
optimizing urban design,{-1}
using multiple performance,{-1}
multiple performance criterion,{-1}
two major limitation,{-1}
major limitation exist,{-1}
performance evaluation method,{-1}
urban design alternative,{-1}
various performance criterion,{-1}
urban design decision,{-1}
design decision making,{-1}
geometric urban form,{-1}
advanced machine learning,{-1}
parametric modeling technique,{-1}
enhance urban design,{-1}
numerous geometrical alternative,{-1}
integrated performance analysis,{-1}
driven urban design,{-1}
connect generative design,{-1}
performance criterion function,{-1}
function derive guideline,{-1}
future conduct multivariate,{-1}
conduct multivariate analysis,{-1}
open access article,"{0, 5, -1, 6}"
using data mining,{-1}
data mining technique,"{0, -1}"
user adaptable system,{-1}
novel data mining,{-1}
natural language processing,"{0, -1, 7}"
language processing approach,{-1}
automated detection student,{-1}
urban planning firm,{-1}
six possible personality,{-1}
possible personality class,{-1}
personality classification method,{-1}
method using machine,{-1}
concentration relationship change,{-1}
urban agglomeration scale,{-1}
affect fine particulate,{-1}
within different season,{-1}
sustainable urban development,"{0, 1, 11, -1}"
comprehensive evaluation index,{-1}
evaluation index system,{-1}
six urban form,{-1}
total urban area,{-1}
landscape shape index,"{9, -1}"
integrating three control,{-1}
spatial regression model,{-1}
urban form compactness,{-1}
scattered urban form,{-1}
across different region,{-1}
ideal urban form,{-1}
flexible urban planning,{-1}
urban planning strategy,"{9, -1}"
partly complex description,{-1}
knowledge discovery technique,{-1}
high dimensional data,{-1}
knowledge discovery system,{-1}
defines objective criterion,{-1}
along linear waterway,{-1}
using machine learning,"{0, 1, 2, 3, 6, 10, -1}"
future gi development,{-1}
fuzzy inference system,"{8, -1}"
grey transformation likelihood,{-1}
along waterway corridor,{-1}
better predictive capacity,{-1}
urban functional zone,{-1}
functional zone classification,{-1}
functional zone prove,{-1}
rapidly developing city,{-1}
varying urban function,{-1}
support urban planning,"{1, -1}"
using various classification,{-1}
various classification approach,{-1}
pose tremendous challenge,{-1}
machine learning technology,"{0, 1, 2, -1}"
zone classification approach,{-1}
geotagged weibo data,{-1}
xgboost classification model,{-1}
commonly used approach,{-1}
automatic sound recognition,{-1}
urban environment event,{-1}
several processing system,{-1}
automatic sound recognizer,{-1}
investigates audio event,{-1}
used audio descriptor,{-1}
using powerful machine,{-1}
best urban sound,{-1}
urban sound recognition,{-1}
sound recognition performance,{-1}
using multiple classifier,"{0, -1}"
obtaining accurate information,{-1}
area intelligent classification,{-1}
supports various type,{-1}
using python module,{-1}
involved seven type,{-1}
objective accuracy assessment,{-1}
reasonably low cost,{-1}
ntl data coverage,{-1}
effective reference information,{-1}
urban management department,{-1}
underpinning positive deviance,{-1}
delivering development result,{-1}
facing positive deviance,{-1}
analyse typical source,{-1}
could reduce time,{-1}
identify positive deviant,{-1}
enable positive deviance,{-1}
spatial environment concern,{-1}
concern many discipline,{-1}
present study aim,"{-1, 7}"
typical spatial behaviour,"{-1, 7}"
structured simple space,"{-1, 7}"
let spatial agent,"{0, -1, 7}"
exploring low level,"{-1, 7}"
apparently amorphous corridor,"{-1, 7}"
multilevel built environment,{-1}
body mass index,{-1}
one common goal,{-1}
provides new evidence,{-1}
different geographic scale,{-1}
across social group,{-1}
larger collective effect,{-1}
different social group,{-1}
area electrical load,{-1}
electrical load forecasting,{-1}
power generation capacity,{-1}
generation capacity planning,{-1}
environment friendly energy,{-1}
friendly energy source,{-1}
developing demand side,{-1}
demand side management,{-1}
renewable power generation,{-1}
urban area load,{-1}
include weather parameter,{-1}
electrical load prediction,{-1}
commonly used algorithm,{-1}
binary dummy variable,{-1}
regional electric load,{-1}
electric load forecasting,{-1}
distinctive categorical level,{-1}
historical electrical load,{-1}
electrical load datasets,{-1}
analysing flickr photos,{-1}
method involving machine,{-1}
city image dimension,{-1}
unlike traditional method,{-1}
rapidly identify city,{-1}
identify city image,{-1}
could help city,{-1}
help city manager,{-1}
effectively plan city,{-1}
plan city branding,{-1}
city branding strategy,{-1}
city development policy,{-1}
latent dirichlet allocation,"{0, -1, 7}"
present alternative way,{-1}
single environmental sound,{-1}
environmental sound source,{-1}
general unstructured auditory,{-1}
unstructured auditory scene,{-1}
multiple simultaneous sound,{-1}
simultaneous sound source,{-1}
surrounding acoustic environment,{-1}
without human intervention,{-1}
background noise identification,{-1}
speech recognition system,{-1}
noise annoyance assessment,{-1}
pattern recognition technique,{-1}
automatically recognise soundscapes,{-1}
appropriated learning paradigm,{-1}
similar sound recognition,{-1}
sound recognition task,{-1}
different learning technique,{-1}
audio data corpus,{-1}
predicting stream water,{-1}
stream water quality,{-1}
different urban development,"{1, -1}"
urban development pattern,"{1, -1, 9}"
development pattern scenario,{-1}
machine learning approach,"{0, 1, 2, 3, 5, 7, 8, 9, 10, -1}"
impacts stream water,{-1}
influencing pollutant generation,{-1}
predict stream water,{-1}
advise urban growth,{-1}
urban growth planning,{-1}
collected pollutant concentration,{-1}
pollutant concentration data,"{3, -1}"
four planning scenario,{-1}
different urban density,{-1}
shapley additive explanation,{-1}
influencing stream water,{-1}
important urban development,{-1}
metric affecting stream,{-1}
affecting stream water,{-1}
impact stream water,{-1}
rf prediction result,{-1}
density aggregated development,{-1}
current sprawl development,{-1}
provide empirical evidence,{-1}
potential mechanistic explanation,{-1}
water quality degradation,{-1}
land use planning,"{0, 1, 4, -1}"
forecast environmental impact,{-1}
building usable floor,{-1}
usable floor area,{-1}
introducing new technology,{-1}
lives force city,{-1}
principal anthropogenic component,{-1}
thorough multidisciplinary analysis,{-1}
requiring spatial information,{-1}
spatial information system,{-1}
use new source,{-1}
urban environmental problem,"{3, -1}"
detailed property information,{-1}
remote sensing observation,{-1}
suitable numerical algorithm,{-1}
feature describing property,{-1}
computer vision technology,"{1, -1}"
close range image,{-1}
information system requirement,{-1}
current greenway suitability,{-1}
greenway suitability analysis,{-1}
urban design factor,{-1}
planning urban greenway,{-1}
urban greenway network,{-1}
classical urban design,"{2, -1}"
urban design theory,"{2, -1}"
optimized greenway suitability,{-1}
scale regarding greenway,{-1}
regarding greenway network,{-1}
greenway network generation,{-1}
digital twin system,{-1}
exploring geospatial technology,{-1}
three major phase,{-1}
reduce carbon emission,{-1}
analyze geographic data,{-1}
analyze spatial relationship,{-1}
radial basis function,"{8, 1, -1}"
forecast spatial trend,{-1}
backpropagation neural network,{-1}
four data source,{-1}
hot spot analysis,"{0, -1}"
sustainable urban management,{-1}
urban management system,{-1}
innovative approach become,{-1}
upscaling urban climate,{-1}
urban climate change,{-1}
climate change mitigation,"{3, -1}"
provide rich data,{-1}
data across municipality,{-1}
global scale remain,{-1}
insight remain scarce,{-1}
highlight four core,{-1}
four core area,{-1}
urban climate mitigation,{-1}
climate mitigation solution,{-1}
machine learning method,"{0, 1, 2, 3, 4, 7, 8, 11, -1}"
leverage collective understanding,{-1}
urban climate assessment,{-1}
emphasized urban planning,{-1}
modified social practice,{-1}
social practice relevant,{-1}
urban space deserve,{-1}
broader sustainable development,{-1}
sustainable development goal,{-1}
require explicit conceptualization,{-1}
develop governance framework,{-1}
translate scientific exercise,{-1}
organized action plan,{-1}
using multiple methodology,{-1}
urgent policy issue,{-1}
effective urban policy,{-1}
combining household survey,{-1}
household survey data,{-1}
high spatial resolution,"{1, 3, -1}"
spatial resolution satellite,{-1}
resolution satellite imagery,"{1, -1}"
including machine learning,{-1}
defined slum area,{-1}
higher monetary poverty,{-1}
important policy implication,{-1}
detecting player personality,{-1}
player personality behavior,{-1}
novel natural language,{-1}
language processing component,{-1}
component using machine,{-1}
written natural language,{-1}
learns vector space,{-1}
vector space representation,{-1}
various feature extraction,{-1}
personality classification task,{-1}
using several machine,{-1}
manually annotated excerpt,{-1}
several theoretical contribution,{-1}
different personality behavior,{-1}
online educational game,{-1}
novel computational linguistics,{-1}
automatically classify utterance,{-1}
unmanned aerial vehicle,"{1, -1}"
remarkable research area,{-1}
advanced bespoke microcontrollers,{-1}
advanced ai technique,{-1}
last several decade,{-1}
using dynamic flight,{-1}
dynamic flight plan,{-1}
within smart city,{-1}
better swarm intelligence,{-1}
harmonious smart ecosystem,{-1}
collaborative automated intelligence,{-1}
novel fauav routing,{-1}
fauav routing technique,{-1}
impending technological advancement,{-1}
predict building height,{-1}
urban planning depends,{-1}
relevant building stock,{-1}
building stock characteristic,{-1}
learning based method,"{1, -1}"
predicting building height,{-1}
using building data,{-1}
four european country,{-1}
predicts building height,{-1}
typical floor height,{-1}
local height data,{-1}
predicting missing data,{-1}
open government data,{-1}
volunteered geographic information,"{1, -1}"
mitigate climate change,{-1}
permits unrestricted use,"{0, 5, -1}"
paper presents review,{-1}
covers several method,{-1}
crowd density estimation,{-1}
image processing technique,{-1}
learning based technique,{-1}
smartphone based technique,{-1}
automated urban modeling,{-1}
urban modeling technique,{-1}
apply simple representation,{-1}
representation using cuboid,{-1}
existing urban model,{-1}
unmanned aircraft flight,{-1}
aircraft flight simulation,{-1}
proposed urban modeling,{-1}
artificial urban modeling,{-1}
airborne lidar resource,{-1}
adaptive spacing method,{-1}
artificial urban environment,{-1}
approximated urban model,{-1}
urban modeling algorithm,{-1}
realistic urban model,{-1}
green building issue,{-1}
comprehensive critical state,{-1}
existing knowledge engineering,{-1}
engineering ai tool,{-1}
ideal green solution,{-1}
green solution strategy,{-1}
best possible decision,{-1}
risk management system,{-1}
provide automatic decision,{-1}
crisis computable algebra,{-1}
every military operation,{-1}
two main reason,{-1}
complex planning process,{-1}
valid computed plan,{-1}
actually four component,{-1}
operation takes place,{-1}
valid action plan,{-1}
big data analytics,"{0, 2, 3, -1}"
identifying electricity theft,{-1}
theft using machine,{-1}
causes major revenue,{-1}
major revenue loss,{-1}
raises production cost,{-1}
causes legal consumer,{-1}
contains electricity consumption,{-1}
electricity consumption data,{-1}
et detection model,{-1}
hybrid resampling technique,{-1}
named synthetic minority,{-1}
minority oversampling technique,{-1}
tree based classifier,{-1}
encoded feature vector,{-1}
ensemble energy consumption,{-1}
consumption forecasting model,{-1}
smart metering infrastructure,{-1}
electric consumption data,{-1}
residential electric consumption,{-1}
critical peak pricing,{-1}
demand response initiative,{-1}
accurate consumption forecasting,{-1}
forecasting facilitates power,{-1}
facilitates power system,{-1}
power system planning,{-1}
stable grid operation,{-1}
energy consumption forecasting,{-1}
active research area,{-1}
electric consumption forecasting,{-1}
high occupant energy,{-1}
occupant energy use,{-1}
use behavior variability,{-1}
accurate electric consumption,{-1}
temporal ensemble forecasting,{-1}
ensemble forecasting model,{-1}
exploring electric consumption,{-1}
electric consumption profile,{-1}
deep learning model,"{0, 1, 2, 6, -1}"
historical electric consumption,{-1}
aggregated electric consumption,{-1}
proposed ensemble model,{-1}
three spatial scale,{-1}
spatial scale apartment,{-1}
weekly forecasting horizon,{-1}
consumption data belongs,{-1}
multifamily residential building,{-1}
proposed forecasting model,{-1}
widely known machine,{-1}
deep learning variant,{-1}
proposed ensemble scheme,{-1}
ensemble scheme verify,{-1}
producing superior performance,{-1}
floor level prediction,{-1}
experimental finding suggest,{-1}
dynamic electric consumption,{-1}
electric consumption characteristic,{-1}
exploit ensemble model,{-1}
ensemble model diversity,{-1}
achieved lower forecasting,{-1}
lower forecasting error,{-1}
proposed ensemble forecasting,{-1}
ensemble forecasting scheme,{-1}
regenerated industrial waterfront,{-1}
experimental urban planning,{-1}
former industrial waterfront,{-1}
accelerate innovative development,{-1}
ecological civilisation policy,{-1}
following three decade,{-1}
rapid urban expansion,"{3, -1}"
urban development model,{-1}
latest master plan,{-1}
sustainable urban transition,{-1}
online citizen participation,{-1}
integrates digital online,{-1}
digital touch table,{-1}
powerful workshop tool,{-1}
support user input,{-1}
transit urban design,{-1}
urban design dimension,{-1}
station walkable catchment,{-1}
urbanity around transit,{-1}
around transit node,{-1}
two case study,"{0, -1}"
developing two measure,{-1}
enable streetlife intensity,{-1}
urban water infrastructure,{-1}
neural network method,{-1}
water system adaptation,{-1}
system adaptation planning,{-1}
specific network structure,{-1}
entire observed data,{-1}
showed good performance,{-1}
candidate urban water,{-1}
urban water system,{-1}
final decision making,{-1}
equal aesthetic rating,{-1}
empirically build datasets,{-1}
datasets containing location,{-1}
two different city,"{1, -1}"
higher aesthetic rating,{-1}
facilitate urban planning,{-1}
aesthetically pleasing path,{-1}
performing complex simulation,{-1}
better urban performance,{-1}
multiple urban simulation,{-1}
convolutional neural network,"{0, 1, 2, 4, 6, -1}"
unseen city configuration,{-1}
computationally efficient method,{-1}
optimized design recommendation,{-1}
neural network algorithms,{-1}
roman corinthian order,{-1}
corinthian order capital,{-1}
input training data,{-1}
training data set,{-1}
five local geometry,{-1}
local geometry parameter,{-1}
spherical coordinate system,{-1}
capital volume centroid,{-1}
cartesian coordinate system,{-1}
network hidden layer,{-1}
layer optimal count,{-1}
trained artificial network,{-1}
supervised learning method,{-1}
broad computational method,{-1}
everyday architectural practice,{-1}
architectural practice solution,{-1}
road traffic noise,{-1}
urban form indicator,{-1}
urban road traffic,"{-1, 6}"
affect adverse effect,{-1}
affected urban resident,{-1}
urban planning stage,{-1}
noise control plan,{-1}
urban planning factor,{-1}
predicted noise level,{-1}
applicable urban form,{-1}
indicator include building,{-1}
include building coverage,{-1}
floor area ratio,"{3, -1}"
indicator include traffic,{-1}
include traffic volume,{-1}
one describes space,{-1}
give shared importance,{-1}
peculiar spacescape quality,{-1}
paper explores space,{-1}
explores space ontology,{-1}
urban commercial street,{-1}
systematic data mining,{-1}
multivariate municipality data,{-1}
logical consecutive step,{-1}
symbolic machine learning,{-1}
variable concerning land,{-1}
concerning land consumption,{-1}
sustainable development scale,{-1}
assessment using machine,{-1}
local project level,{-1}
urban planner need,{-1}
existing theory suggest,{-1}
extremely high level,{-1}
owned residential unit,{-1}
using two decade,{-1}
property transaction data,{-1}
nonlinear economic relationship,{-1}
per household share,{-1}
growing population density,{-1}
optimize housing supply,{-1}
also pay attention,{-1}
elementary cognitive skill,{-1}
neural network learns,"{11, -1}"
bypasses common drawback,{-1}
high computational resource,{-1}
complex urban area,"{1, -1}"
identifying urban poverty,{-1}
enriching asian perspective,{-1}
contributes empirical evidence,{-1}
line segment detector,{-1}
local binary pattern,{-1}
identify urban poverty,{-1}
relatively important variable,{-1}
best model performance,{-1}
relatively satisfactory prediction,{-1}
satisfactory prediction result,{-1}
presented obvious difference,{-1}
different poverty level,{-1}
among social group,{-1}
addressing housing inequality,{-1}
residential location choice,{-1}
assessing natural hazard,{-1}
natural hazard risk,{-1}
highly dynamic risk,{-1}
dynamic risk component,{-1}
proposed approach reveals,{-1}
reveals hot spot,{-1}
distinct socioeconomic group,{-1}
exhibiting heterogeneous preference,{-1}
predicting future trend,"{5, -1}"
effective disaster risk,{-1}
disaster risk management,"{1, -1}"
diverse research strategy,{-1}
environmental science research,{-1}
current paradigm shift,{-1}
complex urban challenge,{-1}
assessed urban development,{-1}
urban development factor,{-1}
visual analytics technique,{-1}
sustainable urban design,{-1}
urban design research,{-1}
design research strategy,{-1}
adopts case study,{-1}
case study method,{-1}
visual presentation analysis,{-1}
descriptive statistical relationship,{-1}
urban development towards,{-1}
inclusive research design,{-1}
research design strategy,{-1}
integrated urban design,{-1}
improve urban resilience,{-1}
research confirms difficulty,{-1}
understanding research priority,{-1}
address climate resilience,{-1}
single sector strategy,{-1}
practice document continue,{-1}
require integrated thinking,{-1}
appropriate planning response,{-1}
across multiple infrastructure,{-1}
multiple infrastructure system,{-1}
essential urban land,"{1, -1}"
urban land use,"{0, 1, 4, 6, 9, -1}"
land use category,"{1, -1}"
geospatial big data,{-1}
land use information,"{1, -1, 6}"
triggered new opportunity,{-1}
improved earth observation,{-1}
thematic urban information,{-1}
sensing big data,{-1}
auxiliary crowdsourcing datasets,{-1}
euluc mapping research,{-1}
current euluc study,{-1}
regarding sample collection,{-1}
mixed land use,"{1, -1}"
land use problem,{-1}
discuss future opportunity,{-1}
global sample library,{-1}
ensembled classification strategy,{-1}
urban environmental study,{-1}
italian regional science,{-1}
presents different contribution,{-1}
machine learning tool,"{3, 4, -1}"
regional policy evaluation,{-1}
policy evaluation study,{-1}
inner area strategy,{-1}
urban planning instrument,{-1}
land rent measurement,{-1}
modern regional science,{-1}
modeling urban future,{-1}
complicates urban planning,{-1}
land use development,"{1, -1}"
changing one facet,{-1}
envision urban future,{-1}
intense severe weather,{-1}
severe weather event,{-1}
examine climate risk,{-1}
local land use,"{4, -1}"
cellular automaton approach,{-1}
combine historical land,{-1}
historical land use,"{1, -1}"
land use change,"{1, 4, -1}"
coproduced urban future,{-1}
urban future scenario,{-1}
cellular automata model,{-1}
like existing road,{-1}
existing road system,{-1}
probabilistic land use,{-1}
use change rule,{-1}
resulting land use,{-1}
land use scenario,{-1}
historical flood hazard,{-1}
enhancing ecosystem service,{-1}
new management method,{-1}
consider environmental restriction,{-1}
environmental monitoring task,{-1}
fairly new technology,{-1}
intelligent unmanned technology,{-1}
short flight time,{-1}
certain outstanding task,{-1}
hazardous geological process,{-1}
data processing technology,{-1}
using particle swarm,{-1}
particle swarm optimization,"{0, -1}"
swarm optimization method,{-1}
carbon sequestration potential,{-1}
planning agricultural afforestation,{-1}
agricultural afforestation program,{-1}
agricultural afforestation area,{-1}
food productivity decrease,{-1}
productivity decrease ratio,{-1}
significantly higher carbon,{-1}
higher carbon sequestration,{-1}
current food productivity,{-1}
maximum carbon sequestration,{-1}
smart city management,{-1}
big data analysis,"{0, 1, -1}"
downstream space activity,{-1}
traditional satellite remote,{-1}
satellite remote sensing,{-1}
long data acquisition,{-1}
data acquisition cycle,{-1}
insufficient data supply,{-1}
data supply capacity,{-1}
remote sensing satellite,{-1}
supporting daily business,{-1}
daily business application,{-1}
business model business,{-1}
model business model,{-1}
small satellite segment,{-1}
seen rapid market,{-1}
rapid market growth,{-1}
multiple successful launch,{-1}
significant cost reduction,{-1}
periodically full coverage,{-1}
full coverage data,{-1}
provides huge opportunity,{-1}
paper describes research,{-1}
common downstream space,{-1}
brings new application,{-1}
new application scenario,{-1}
possible new market,{-1}
new market opportunity,{-1}
two prototype model,{-1}
commercial increment relative,{-1}
geospatial anthropogenic energy,{-1}
anthropogenic energy consumption,{-1}
territorial dynamic necessitate,{-1}
necessitate considerable modification,{-1}
unified energy consumption,{-1}
energy consumption model,{-1}
automating data analysis,{-1}
sustainable urban planning,"{0, 1, 10, -1}"
renewable energy resource,{-1}
sustainable energy consumption,{-1}
energy system model,{-1}
five interrelated work,{-1}
interrelated work package,{-1}
analytical hierarchical process,{-1}
geospatial energy consumption,{-1}
data analysis process,"{0, -1}"
sustainable environmental policy,{-1}
aware comprehensive planning,{-1}
presented research work,{-1}
energy demand estimation,{-1}
