cluster,group,count,key-phrases,NumDocs,DocIds
-1,9,12,"['landslide risk management', 'landslide risk', 'landslide worldwide', 'landslide', 'landslide prevention', 'landslide inventory', 'historical landslide', 'potential landslide runout', 'potential landslide', 'landslide data', 'high landslide risk', 'landslide area']",6,"[67, 120, 130, 168, 325, 396]"
-1,10,11,"['Landslide susceptibility mapping', 'landslide susceptibility evaluation', 'landslide susceptibility', 'Landslide susceptibility assessment', 'landslide susceptibility simulation', 'landslide susceptibility model', 'shallow landslide susceptibility', 'landslide susceptibility map', 'landslide susceptibility modeling', 'landslide susceptibility zone', 'landslide susceptibility prediction']",6,"[67, 120, 130, 168, 325, 396]"
-1,11,24,"['Flood risk mapping', 'flood hazard determination', 'flood risk map', 'Urban flood risk', 'flood vulnerability map', 'wildfire burnt area', 'urban pluvial flood', 'pluvial flood vulnerability', 'flood vulnerability', 'frequent natural disaster', 'flooding prediction', 'pluvial flooding prediction', 'Urban pluvial flooding', 'flood occurrence', 'pluvial flood event', 'urban flood', 'urban flood disaster', 'urban flood susceptibility', 'flood susceptibility mapping', 'flood susceptibility map', 'flood susceptibility', 'realistic flood susceptibility', 'hydrologic risk', 'floodplain']",8,"[6, 120, 121, 130, 154, 328, 475, 503]"
-1,12,36,"['urban water type', 'water type classification', 'urban water', 'water resource management', 'dynamic water resource', 'sustainable water development', 'Urban water resource', 'water demand modeling', 'water demand pattern', 'water demand', 'water management', 'water quality timeseries', 'water quality time', 'Outlet water quality', 'water quality', 'municipal water consumption', 'water consumption data', 'storm water management', 'urban water infrastructure', 'urban water system', 'water infrastructure', 'candidate urban water', 'water system adaptation', 'perennial drainage', 'drainage network', 'surface water runoff', 'AI storm water', 'stormwater management', 'complex hydrological system', 'LID stormwater management', 'blockchain water platform', 'high irrigation efficiency', 'irrigation efficiency', 'irrigation uniformity', 'irrigation', 'high irrigation']",10,"[26, 35, 221, 226, 297, 304, 380, 503, 524, 598]"
-1,13,18,"['urban climate solution', 'urban climate', 'urban climate mitigation', 'urban climate change', 'urban climate assessment', 'upscaling urban climate', 'climate assessment', 'urban surface temperature', 'land surface temperature', 'urban thermal exposure', 'human heat exposure', 'heat vulnerability index', 'dynamic heat monitoring', 'heat monitoring', 'climate resilience', 'climate change', 'urban heat monitoring', 'surface urban heat']",7,"[52, 254, 330, 416, 467, 563, 580]"
-1,14,17,"['Environmental landscape attribute', 'water shadow index', 'landscape ecology', 'heterogeneous landscape', 'habitat selection', 'data rich landscape', 'vegetation specie mapping', 'vegetation specie', 'Iran arid area', 'aridity index', 'compatible aridity index', 'Iq aridity index', 'aridity trend', 'landscape metric model', 'difference vegetation index', 'vegetation index', 'typical landscape index']",11,"[20, 26, 36, 42, 66, 140, 150, 165, 234, 330, 345]"
-1,15,8,"['IoT application', 'medical IoT sensor', 'IoT sensor network', 'IoT sensor', 'Edge Computing platform', 'IoT system', 'IoT service', 'smart meter']",5,"[47, 219, 299, 368, 574]"
-1,16,16,"['smart city', 'modern smart city', 'Smart City dimension', 'smart urban planning', 'smart city field', 'sustainable smart city', 'smart city lie', 'intelligent city', 'harmonious smart ecosystem', 'smart ecosystem', 'urban area smart', 'smart environment', 'area smart', 'smart city development', 'smart city management', 'smart community']",13,"[44, 92, 170, 172, 203, 219, 250, 281, 285, 388, 415, 560, 563]"
-1,17,15,"['urban ecological management', 'efficient environmental planning', 'urban sustainability science', 'global urban sustainability', 'sustainable urban development', 'sustainable city', 'urban sustainability', 'sustainable planning', 'sustainable urban planning', 'sustainable urban transition', 'sustainable urban study', 'sustainable urbanisation', 'sustainable densification', 'Economic sustainability', 'sustainable urban design']",13,"[10, 35, 52, 157, 170, 185, 222, 248, 338, 411, 418, 432, 466]"
-1,18,20,"['green urban area', 'environmental benefit', 'visible street greenery', 'street greenery', 'urban greening', 'urban greening policy', 'urban green space', 'greenway planning', 'optimized greenway suitability', 'urban greenway network', 'greenway suitability analysis', 'green infrastructure project', 'green architecture', 'green building issue', 'green building', 'green solution strategy', 'urban greenness space', 'urban greenness coverage', 'Urban greenness', 'greenness space']",8,"[63, 73, 91, 162, 252, 304, 318, 345]"
-1,19,8,"['LiDAR data', 'artificial light data', 'light datasets', 'local height data', 'height data', 'elevation data', 'height prediction', 'nighttime light']",5,"[20, 234, 287, 457, 488]"
-1,20,8,"['land use change', 'land change', 'land readjustment', 'land use dynamic', 'land use expansion', 'land expansion', 'land cover change', 'land use evolution']",6,"[244, 306, 340, 431, 564, 595]"
-1,21,28,"['land use', 'land use category', 'agricultural land', 'land use information', 'historical land use', 'land use planning', 'land use classification', 'land use mapping', 'Land use map', 'land use solution', 'mixed land use', 'mixed land', 'land management', 'land use type', 'various land use', 'land policy', 'land consumption', 'actual land use', 'probabilistic land use', 'land use scenario', 'land use data', 'land use detection', 'land use algorithm', 'land use topic', 'land boundary data', 'detailed land use', 'land use structure', 'land use analysis']",19,"[31, 112, 139, 177, 203, 271, 294, 297, 306, 324, 340, 399, 431, 484, 497, 512, 531, 537, 551]"
-1,22,14,"['land cover pattern', 'land cover', 'land cover type', 'land cover classification', 'land cover mapping', 'land', 'land use coverage', 'land cover estimation', 'land cover map', 'spatial temporal coverage', 'land cover class', 'sensed land', 'agricultural land cover', 'land surface']",10,"[5, 21, 25, 31, 42, 64, 123, 531, 537, 580]"
-1,23,50,"['urbanization index', 'Urbanization impact', 'urbanization process', 'centralized urbanization', 'urban expansion trend', 'urban area expansion', 'urban expansion', 'urban development', 'predict urban expansion', 'future urban expansion', 'urbanization', 'Rapid urbanization', 'international development', 'development impact', 'urban growth', 'growth prediction', 'urban regeneration layout', 'urban regeneration planning', 'urban infrastructure', 'urban infrastructure investment', 'urban redevelopment', 'redevelopment', 'urban development pattern', 'urban growth planning', 'different urban development', 'urban sprawl', 'sprawl development', 'current sprawl development', 'unprecedented urban growth', 'urbanization process monitoring', 'urban regeneration', 'urban development model', 'urban transition', 'unplanned urban expansion', 'global urbanization', 'unplanned urbanization', 'significant population growth', 'population growth', 'urbanization issue', 'urban neighbourhood densification', 'neighbourhood densification', 'urbanisation strategy', 'urban land expansion', 'urban development classification', 'new urban development', 'urban development towards', 'urban development factor', 'urban resilience', 'urban change', 'sprawl']",26,"[10, 30, 42, 70, 139, 172, 188, 202, 218, 232, 233, 234, 247, 289, 330, 338, 342, 347, 370, 418, 431, 463, 466, 467, 558, 564]"
-1,24,11,"['urban sound recognition', 'sound recognition', 'audio descriptor', 'automatic sound recognizer', 'Automatic sound recognition', 'soundscape recognition', 'soundscape recognition aim', 'soundscapes', 'soundscape', 'sound recognition task', 'Sonic environment']",3,"[181, 246, 476]"
-1,25,16,"['social medium data', 'Twitter data', 'Computational social medium', 'Social medium', 'social network message', 'unstructured community input', 'unstructured community', 'collaborative chat', 'microblogging data', 'social network', 'social metadata', 'Social medium user', 'Twitter interaction', 'Twitter', 'collaborative heterogeneous information', 'social recommendation']",11,"[92, 164, 170, 208, 278, 328, 372, 383, 426, 528, 577]"
-1,26,8,"['zone classification approach', 'functional zone classification', 'zone classification', 'business zone recommender', 'zone recommender system', 'zone recommender', 'zone recommendation system', 'Climate Zone classification']",3,"[174, 180, 222]"
-1,27,8,"['personality classification method', 'personality classification', 'personality classification task', 'player personality behavior', 'player personality', 'personality behavior', 'possible personality class', 'human factor requirement']",3,"[153, 277, 478]"
-1,28,9,"['emotional computing technics', 'emotion information', 'emotional computing concept', 'emotional computing', 'human emotion', 'urban emotion measurement', 'emotion measurement', 'emotion measurement tool', 'human emotion recognition']",2,"[200, 553]"
-1,29,24,"['crime security game', 'opportunistic crime security', 'optimal police', 'police strategy', 'urban crime', 'collusion occurrence', 'collusion occurrence probability', 'crime forecasting', 'crime data', 'terrorist action signal', 'theft rate', 'military operation', 'city safety', 'city safety security', 'terrorist attack prediction', 'attack prediction system', 'attack prediction', 'terroristic attack', 'Spatial crime simulation', 'crime prediction', 'crime simulation', 'crime simulation contribute', 'crime pattern', 'Crime Detection']",10,"[127, 235, 241, 281, 310, 320, 333, 403, 417, 487]"
-1,30,16,"['spatial clustering', 'community detection algorithm', 'clustering process', 'clustering', 'clustering result', 'community detection', 'geographical cluster', 'hierarchical clustering', 'multiscale clustering', 'cluster dynamic analysis', 'network analysis', 'topological connectivity', 'connectivity cluster', 'interface network consist', 'network model', 'cluster analysis']",9,"[203, 258, 283, 284, 315, 333, 350, 426, 585]"
-1,31,12,"['expert system prototype', 'expert system', 'intelligent information system', 'fuzzy inference system', 'use expert system', 'use expert', 'expert', 'expert system approach', 'intelligent decision support', 'intelligent decision making', 'decision support', 'fuzzy expert system']",7,"[34, 48, 173, 183, 322, 429, 599]"
-1,32,21,"['Artificial intelligence technology', 'AI technology', 'intelligence identification layer', 'artificial intelligence approach', 'artificial intelligence', 'intelligence approach', 'automata', 'AI data collection', 'AI data', 'expertise', 'autonomous AI behaviour', 'AI character', 'intelligent', 'simulate human intelligence', 'automation', 'AI system', 'different artificial intelligence', 'AI technique', 'intelligence design', 'agent intelligence', 'AI robotics']",13,"[34, 281, 293, 306, 312, 322, 406, 487, 502, 552, 558, 559, 592]"
-1,33,52,"['urban activity inference', 'model urban data', 'urban data', 'urban information system', 'existing urban information', 'urban data science', 'urban analytics', 'urban data collection', 'open urban data', 'urban data set', 'Inferring urban performance', 'urban research', 'urban sensing', 'urban data framework', 'compressed sensing', 'Urban multisensory laboratory', 'Urban multisensory', 'urban sensory lab', 'urban sensory', 'multisensory laboratory', 'municipal service data', 'global urban data', 'activity space estimation', 'urban informatics', 'urban analysis', 'heterogeneous urban data', 'accessible urban data', 'Paris dataset', 'urban data exploration', 'massive urban data', 'massive spatiotemporal data', 'spatiotemporal data', 'itinerary request dataset', 'multivariate municipality data', 'municipality data', 'multivariate municipality', 'Urban computing', 'urban science', 'urban science framework', 'urban study', 'thematic urban information', 'urban information', 'urban data operationalization', 'sensed activity data', 'sensor fusion', 'massive urban datasets', 'urban datasets', 'urban ground sensing', 'location study', 'intelligent urban data', 'urban data monitoring', 'overview']",34,"[13, 47, 48, 52, 88, 123, 134, 159, 167, 169, 232, 243, 269, 297, 333, 336, 344, 373, 374, 383, 393, 399, 405, 409, 453, 472, 480, 537, 563, 574, 578, 579, 585, 587]"
-1,34,10,"['probabilistic topic model', 'latent Dirichlet allocation', 'Dirichlet allocation', 'topic modeling', 'topic identification', 'several subject area', 'Topic', 'subject area', 'topic modeling extraction', 'topic probability']",5,"[32, 227, 233, 264, 369]"
-1,35,9,"['natural language processing', 'computational linguistics', 'natural language', 'novel computational linguistics', 'syntactic feature', 'syntactic measurement', 'syntactic blueprint', 'syntactic signature', 'conjunction']",4,"[153, 278, 579, 587]"
-1,36,11,"['Semantic framework', 'leisure ontology', 'domain ontology', 'ontology', 'semantic image', 'semantic information', 'novel semantic model', 'level semantic information', 'epistemological quadriptych', 'contextual information', 'semantic web']",8,"[47, 124, 216, 217, 309, 320, 566, 599]"
-1,37,9,"['georeferenced image', 'urban place detection', 'street context distribution', 'street context type', 'street functionality prediction', 'street functionality classification', 'urban street functionality', 'street context classification', 'relabel street']",5,"[217, 283, 409, 507, 536]"
-1,38,12,"['data mining technique', 'data mining', 'data science technique', 'knowledge discovery technique', 'knowledge discovery system', 'intrusion detection', 'anomaly detection', 'anomaly detection method', 'mining technique', 'Systematic data mining', 'data mining technology', 'knowledge discovery']",9,"[153, 162, 167, 368, 387, 388, 399, 541, 551]"
-1,39,14,"['human mobility prediction', 'urban human mobility', 'mobility prediction model', 'mobility prediction', 'household travel survey', 'human mobility', 'travel mode detection', 'mobility analysis', 'individual travel behavior', 'travel behavior', 'Travel mode likelihood', 'urban mobility landscape', 'urban mobility', 'sustainable Mobility']",8,"[191, 353, 372, 400, 409, 442, 508, 533]"
-1,40,10,"['Mobile crowdsensing', 'crowdsourcing', 'crowd surveillance', 'crowd analysis', 'crowd analysis benchmark', 'crowd density estimation', 'crowd density', 'density estimation', 'crowd', 'crowdsensing']",5,"[123, 208, 243, 307, 370]"
-1,41,7,"['urban park access', 'park accessibility', 'park accessibility change', 'declined park accessibility', 'parking', 'pedestrian accessibility level', 'Pedestrian accessibility']",3,"[145, 310, 562]"
-1,42,8,"['big data', 'big data revolution', 'big data mining', 'medium big data', 'big data analysis', 'Big data analytics', 'network big data', 'big data intelligence']",6,"[140, 248, 250, 323, 447, 509]"
-1,43,25,"['Visual Exploration', 'visualization technique', 'visualization', 'open data', 'Predictive analytics', 'subjective data', 'data science', 'data analysis', 'data', 'civic query data', 'interactive data', 'data collection', 'interactive data analysis', 'citizen science data', 'performance space exploration', 'analytics', 'visual Analytics', 'consideration available data', 'biomedical data analysis', 'biomedical data', 'datasets', 'thematic analytics', 'thematic analytics framework', 'data exploration', 'data monitoring']",17,"[43, 134, 142, 162, 164, 188, 250, 312, 452, 480, 482, 487, 551, 573, 574, 578, 585]"
-1,44,24,"['dense road network', 'road centerline extraction', 'Multiscale road centerline', 'road extraction', 'Urban traffic flow', 'Urban traffic', 'urban traffic gravity', 'urban traffic control', 'traffic control', 'traffic system', 'city traffic system', 'future traffic clogging', 'urban road traffic', 'traffic forecasting', 'urban road', 'traffic', 'road traffic image', 'traffic monitoring', 'traffic image', 'traffic monitoring device', 'road traffic', 'traffic light detection', 'urban freeway corridor', 'urban freeway']",13,"[85, 100, 106, 191, 273, 299, 394, 405, 507, 528, 544, 563, 600]"
-1,45,13,"['traffic crash location', 'road traffic crash', 'Road traffic safety', 'traffic safety management', 'traffic safety strategy', 'traffic safety', 'traffic safety portfolio', 'collision avoidance', 'traffic incident analysis', 'traffic incident', 'freeway incident management', 'accident investigation site', 'accident investigation']",5,"[341, 408, 434, 528, 600]"
-1,46,13,"['deprivation mapping', 'Regional mapping', 'national mapping', 'Population spatialization', 'population mapping', 'population density', 'gridded population density', 'population modeling', 'map', 'mapping research', 'population distribution map', 'distribution map', 'open map']",8,"[110, 112, 177, 228, 271, 472, 497, 551]"
-1,47,17,"['proactive property vacancy', 'prevent vacant property', 'property vacancy policy', 'property vacancy', 'residential low impact', 'residential land price', 'housing supply', 'housing estate', 'housing', 'housing inequality', 'housing affordability', 'real estate market', 'market spatial dynamic', 'rental housing market', 'housing market', 'residential location choice', 'residential choice']",7,"[142, 304, 329, 432, 438, 441, 462]"
-1,48,30,"['deep belief network', 'deep learning architecture', 'Deep learning', 'deep computer vision', 'deep computer', 'deep learning car', 'CNN model', 'deep reinforcement', 'artificial neural network', 'deep learning concept', 'neural network analysis', 'neural network', 'graph convolution network', 'graph attention network', 'recurrent neural network', 'neural network algorithm', 'artificial network', 'neural network model', 'neural network learns', 'network learns', 'back propagation', 'learning', 'convolutional neural network', 'CNN architecture', 'autoencoders', 'convolutional variational autoencoders', 'Spatial network', 'deep convolutional network', 'deep reinforcement learning', 'reinforcement learning']",19,"[21, 88, 106, 123, 173, 219, 226, 235, 284, 296, 328, 391, 426, 434, 488, 502, 536, 546, 552]"
-1,49,22,"['public transit ridership', 'transit ridership', 'public transportation demand', 'predicted ridership', 'transportation route planning', 'public transportation route', 'transportation planning', 'transportation system', 'Transit urban design', 'transit node', 'intercity network', 'urban transportation', 'urban transportation system', 'transportation intervention strategy', 'bus', 'Towards sustainable transit', 'taxicab platform', 'transportation impact', 'transportation infrastructure development', 'state transportation planning', 'transportation efficiency', 'metropolitan transportation']",12,"[51, 108, 274, 350, 355, 447, 483, 508, 533, 562, 577, 591]"
-1,50,7,"['intercity corporate network', 'logistics service network', 'logistics service', 'logistics', 'company creation', 'new company creation', 'silk road commerce']",4,"[447, 541, 570, 588]"
-1,51,19,"['collaborative urban governance', 'urban governance', 'governance intelligence', 'urban governance issue', 'basin governance', 'nexus governance debate', 'resource security governance', 'nexus governance', 'governance debate', 'open government knowledge', 'government knowledge', 'urban policy', 'judicial administration', 'Maharashtra government', 'Maharashtra government doe', 'central government', 'regional policy evaluation', 'regional policy', 'urban stakeholder']",8,"[44, 128, 187, 232, 241, 274, 473, 574]"
-1,52,8,"['location problem model', 'location allocation model', 'geographical accessibility model', 'location selection', 'geographic context problem', 'geographic context', 'locational model', 'localization decision']",6,"[121, 145, 336, 442, 453, 570]"
-1,53,9,"['retail store placement', 'store placement', 'store placement problem', 'prospective retail store', 'placement recommendation', 'chain store', 'new store', 'place', 'coffee shop']",4,"[373, 449, 453, 566]"
-1,54,8,"['support vector machine', 'SVM modeling', 'SVM modeling framework', 'SVM classifier', 'Support vector', 'support vector regression', 'SVMs algorithm', 'SVMs model']",6,"[25, 31, 41, 310, 329, 396]"
-1,55,25,"['classification', 'classification algorithm', 'multilabel classification', 'classifier', 'multiple classifier', 'classification system', 'classification technique', 'classification scheme', 'classification schema', 'classification model', 'several classifier', 'classification map', 'use classification map', 'classification accuracy', 'various classification algorithm', 'different classification algorithm', 'automated classification', 'classification method', 'classification index map', 'naïve Bayes classifier', 'classification development', 'development classification model', 'machine classification algorithm', 'cover classification', 'Feature selection']",19,"[31, 41, 64, 170, 184, 197, 223, 309, 324, 342, 400, 411, 425, 429, 445, 463, 481, 580, 583]"
-1,56,8,"['scene classification algorithm', 'scene classification', 'area intelligent classification', 'image classification', 'image processing', 'local classification', 'ground object classification', 'handwritten digit recognition']",7,"[41, 184, 217, 307, 445, 481, 559]"
-1,57,15,"['spatial characteristic', 'spatial environment concern', 'spatial agent', 'spatial environment', 'spatial analysis', 'spatial structure', 'spatial information', 'quantitative spatial model', 'spatial model', 'spatial logistic regression', 'spatial dynamic model', 'spatial heterogeneity', 'spatial test', 'typical spatial behaviour', 'spatial behaviour']",11,"[172, 196, 197, 222, 251, 315, 347, 441, 488, 569, 592]"
-1,58,18,"['random forest', 'tree classification', 'boosted regression tree', 'tree specie classification', 'deciduous tree specie', 'decision tree', 'classification tree', 'performance decision tree', 'boosting', 'adaptive boosting', 'ensemble learning approach', 'boosted decision tree', 'boosted decision', 'tree planting policy', 'tree location data', 'tree planting', 'tree placement', 'tree location']",11,"[30, 36, 70, 150, 198, 304, 310, 323, 368, 400, 468]"
-1,59,12,"['machine learning', 'machine learning capability', 'Machine Learning technique', 'ML model', 'machine learning model', 'ML algorithm', 'learning model', 'machine learning method', 'ensemble model', 'prediction variable', 'machine learning algorithm', 'different machine learning']",11,"[162, 223, 289, 309, 342, 369, 394, 420, 425, 481, 491]"
-1,60,23,"['urban planning', 'urban planner', 'potential urban planning', 'urban planning problem', 'urban plan', 'many urban planning', 'Urban planning student', 'planning education', 'urban planning practice', 'effective urban planning', 'improved urban planning', 'Urban planner need', 'urban planner assess', 'city planning', 'city planning process', 'complicates urban planning', 'urban planning management', 'urban planning reform', 'urban planning field', 'level urban planning', 'urban territorial planning', 'territorial planning process', 'territorial planning']",17,"[20, 30, 42, 48, 51, 107, 140, 173, 183, 289, 432, 463, 476, 484, 509, 564, 595]"
