DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI
110,,2021,Article,Graph input representations for machine learning applications in urban network analysis,"Understanding and learning the characteristics of network paths has been of particular interest for decades and has led to several successful applications. Such analysis becomes challenging for urban networks as their size and complexity are significantly higher compared to other networks. The state-of-the-art machine learning techniques allow us to detect hidden patterns and, thus, infer the features associated with them. However, very little is known about the impact on the performance of such predictive models by the use of different input representations. In this paper, we design and evaluate six different graph input representations (i.e. representations of the network paths), by considering the network’s topological and temporal characteristics, for being used as inputs for machine learning models to learn the behavior of urban network paths. The representations are validated and then tested with a real-world taxi journeys dataset predicting the tips of using a road network of New York. Our results demonstrate that the input representations that use temporal information help the model to achieve the highest accuracy (root mean-squared error of 1.42$). © The Author(s) 2019.",graph learning; path representation; Urban networks,"Pagani A., Mehrotra A., Musolesi M.",10.1177/2399808319892599
117,2.0,2021,Article,Research on urban anti-terrorism intelligence perception system from the perspective of Internet of things application,"Objective/significance: Based on the urgent needs of the status quo of urban anti-terrorism, combining the present situation of intelligent city construction, we carry out the research on the key problems such as the collection and analysis of counter-terrorism information for urban environment. This paper puts forward a kind of city anti-terrorism information perception system based on the Internet of things, and realizes to improve the level of surveillance and early warning of terrorist activities facing the urban environment. Method/Process: The system collects and merges the heterogeneous information of terrorism, which is based on the information perception layer, the intelligence identification layer and the intelligence inference layer, which is based on the city's focal area. To filter suspicious information by constructing a semantic database of terrorist action signals Combined with complex event processing and machine learning technology, real-time monitoring and mining prediction of mass event flow, using the comparison between historical data of terrorist attacks and real-time data, increased the area of counter-terrorism intelligence. Results/Conclusions: We hope to provide a better model and an exploratory study on the construction of the counter-terrorism early warning for the urban environment. © The Author(s) 2019.",counter terrorism; early warning; information perception; Internets of things; urban environment,"Xi M., Lingyu N., Jiapeng S.",10.1177/0020720918819247
133,,2021,Article,Applying machine learning and geolocation techniques to social media data (Twitter) to develop a resource for urban planning,"With all the recent attention focused on big data, it is easy to overlook that basic vital statistics remain difficult to obtain in most of the world. What makes this frustrating is that private companies hold potentially useful data, but it is not accessible by the people who can use it to track poverty, reduce disease, or build urban infrastructure. This project set out to test whether we can transform an openly available dataset (Twitter) into a resource for urban planning and development. We test our hypothesis by creating road traffic crash location data, which is scarce in most resource-poor environments but essential for addressing the number one cause of mortality for children over five and young adults. The research project scraped 874,588 traffic related tweets in Nairobi, Kenya, applied a machine learning model to capture the occurrence of a crash, and developed an improved geoparsing algorithm to identify its location. We geolocate 32,991 crash reports in Twitter for 2012–2020 and cluster them into 22,872 unique crashes during this period. For a subset of crashes reported on Twitter, a motorcycle delivery service was dispatched in real-time to verify the crash and its location; the results show 92% accuracy. To our knowledge this is the first geolocated dataset of crashes for the city and allowed us to produce the first crash map for Nairobi. Using a spatial clustering algorithm, we are able to locate portions of the road network (<1%) where 50% of the crashes identified occurred. Even with limitations in the representativeness of the data, the results can provide urban planners with useful information that can be used to target road safety improvements where resources are limited. The work shows how twitter data might be used to create other types of essential data for urban planning in resource poor environments. © 2021 Milusheva et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"Resor E., Legovini A., Milusheva S., Marty R., Bedoya G., Williams S.",10.1371/journal.pone.0244317
146,,2021,Conference Paper,Intelligent image labeling system for recognizing traffic violations,"The article examines the problems of traffic violations and possible changes in the city, including in the road infrastructure, based on their analysis. A conclusion is made about the applicability of machine learning methods for preparing and marking images for solving the problem. The article describes in detail the algorithms for automatic marking of images for recognizing traffic violations in order to create a comfortable urban environment. The existing information systems that solve this problem are analyzed, with an indication of their strengths and weaknesses. The description of an intelligent system developed by the authors and combining manual and automatic object recognition is given. The system development tools are described, including the libraries used. The experimental part contains the results of testing the system, incl. neural network training. Information on the number of images and objects on them is given, as well as information on the percentage of correctly detected objects for the automatic image labeling. © 2021 Copyright for this paper by its authors.",Automatic image labeling; Comfortable urban environment; Intelligent system; Neural networks; OpenCV; Traffic violations; YOLO convolutional neural network,"Titarev D., Korostelyov D., Titarev V., Kopeliovich D.",
156,,2021,Article,Human Origin-Destination Flow Prediction Based on Large Scale Mobile Signal Data,"The human origin-destination (OD) flow prediction is of great significance for urban safety control, stampede prevention, disease transmission control, urban planning, and many other aspects. Most of the existing methods generally divide the urban area into grids and use vehicle GPS trajectories and metrocard check-in data, combined with machine learning or deep learning models to predict human OD flow. However, these kinds of methods are challenging to capture fine-grained human mobility patterns. Moreover, these methods usually deviate from the actual human OD transfer patterns on a citywide scale due to the particularity of different datasets. To this end, in this paper, we use large-scale mobile phone signal data to achieve human OD flow prediction between the coverage of varying signal base stations. Many signal base stations are distributed in urban geographical space, collecting all the mobile phone user's location information to obtain large-scale fine-grained unbiased human OD flow data. Due to the lack of natural topology structure between base stations, this paper adopts a TGCN model combined with a graph fusion module to pretrain the dynamic population distribution prediction task. The parameters of the graph fusion module are employed to capture the different semantic information in the proposed hybrid machine learning method and finally achieve citywide human OD flow prediction. Extensive experiments on the real-world signal datasets in Changchun, China, demonstrate the effectiveness of our model. © 2021 Qiuyang Huang et al.",,"Huang Q., Yang Y., Xu Y., Wang E., Zhu K.",10.1155/2021/1604268
184,,2021,Conference Review,"AVI 2020 Workshop on Road Mapping Infrastructures for Artificial Intelligence Supporting Advanced Visual Big Data Analysis, AVI-BDA 2020 and 2nd Italian Workshop on Visualization and Visual Analytics, ITAVIS 2020",The proceedings contain 14 papers. The special focus in this conference is on Road Mapping Infrastructures for Artificial Intelligence Supporting Advanced Visual Big Data Analysis. The topics include: An Experience on Cooperative Development of Interactive Visualizations for the Analysis of Urban Data; Explaining AI Through Critical Reflection Artifacts: On the Role of Communication Design Within XAI; Information Visualization and Visual Analytics at IVU Lab; visual Analytics for Financial Crime Detection at the University of Perugia; a Visual Analytics Technique to Compare the Performance of Predictive Models; affective Analytics and Visualization for Ensemble Event-Driven Stock Market Forecasting; understanding the Role of (Advanced) Machine Learning in Metagenomic Workflows; intelligent Advanced User Interfaces for Monitoring Mental Health Wellbeing; Towards Explainable Artificial Intelligence and Explanation User Interfaces to Open the ‘Black Box’ of Automated ECG Interpretation; recognition and Visualization of Facial Expression and Emotion in Healthcare; machine Learning in Healthcare: Breast Cancer and Diabetes Cases; AI2VIS4BigData: Qualitative Evaluation of an AI-Based Big Data Analysis and Visualization Reference Model.,,[No author name available],
210,,2020,Conference Paper,From PIace2Vec to Multi-Scale Built-Environment Representation: A General-Purpose Distributional Embedding for Urban Data Analysis,"Built environments like cities, roads, communities are rich sources of urban data. Many downstream applications require comprehensive analysis like geographic information retrieval, recommender systems, geographic knowledge graphs, and in general, understanding urban spaces [28]. Points of Interests (POI), as one of the most researched aspects of urban data, has been successfully modeled using concepts borrowed from Machine Learning (ML) and Natural Language Processing (NLP). In the work of Place2Vec [28], a Word2Vec-like statistical model is proposed to represent spatial adjacency with a continuous embedding space. This method successfully models the functional semantics of POIs with regard to several human-assessment based evaluations. However, though the Place2Vec model addresses the distributional heterogeneity within a given spatial context with ITDL augmentation, it does not address the spatial heterogeneity among different regions. To solve this problem, we propose to introduce a hierarchical, density-based, self-adjusting clustering mechanism. The boundary of relatedness and unrelatedness is learned from the given context, where denser areas have tighter bounds while sparser areas have looser ones. We train our model on both the baseline Yelp hierarchical dataset [28] and our OpenStreetMap dataset. We demonstrate that 1) our model significantly improves the performance on 2 of the 3 baseline tasks and the stability of training, and 2) our model generalizes excellently across 112 cities of radically different scales (minimum 1725 POIs, maximum 2694070 POIs), regions (North America, Europe, Asia, Africa) and types (commercial, touristy, industrial, etc.) without the need of adjusting or tuning any hyperparameters. We also demonstrate that our model can be used to discover interesting facts about cities like inter-city semantic analogy and intra-city connectivity, which can be very useful in urban planning, social computing and public policy making. © 2020 ACM.",Geo-Semantics; Machine Learning; Points of Interest; Similarity,"Wang Z., Moosavi V.",10.1145/3423334.3431450
211,7.0,2020,Article,Machine learning technologies for sustainability in smart cities in the post-covid era,"The unprecedented urban growth of recent years requires improved urban planning and management to make urban spaces more inclusive, safe, resilient and sustainable. Additionally, humanity faces the COVID pandemic, which especially complicates the management of Smart Cities. A possible solution to address these two problems (environmental and health) in Smart Cities may be the use of Machine Learning techniques. One of the objectives of our work is to thoroughly analyze the link between the concepts of Smart Cities, Machine Learning techniques and their applicability. In this work, an exhaustive study of the relationship between Smart Cities and the applicability of Machine Learning (ML) techniques is carried out with the aim of optimizing sustainability. For this, the ML models, analyzed from the point of view of the models, techniques and applications, are studied. The areas and dimensions of sustainability addressed are analyzed, and the Sustainable Development Goals (SDGs) are discussed. The main objective is to propose a model (EARLY) that allows us to tackle these problems in the future. An inclusive perspective on applicability, sustainability scopes and dimensions, SDGs, tools, data types and Machine Learning techniques is provided. Finally, a case study applied to an Andalusian city is presented. © 2020 by the authors. Licensee MDPI, Basel, Switzerland.",Machine learning; SGDs; Smart cities; Sustainability,"Heras A.L., Luque-Sendra A., Zamora-Polo F.",10.3390/su12229320
257,7.0,2020,Article,Identifying the Structure of Cities by Clustering Using a New Similarity Measure Based on Smart Card Data,"Identifying the structure of cities has long been studied in urban planning and traffic modeling. This study presents a reliable method that reveals the structure of cities mainly based on clustering analysis using a new similarity measure. Several previous studies have used well-known clustering algorithms in machine learning fields, such as k-means clustering based on temporal mobility patterns of regions, whereas other studies have applied community detection algorithms on networks that depict traffic flows. However, the former does not reflect spatial interactions among places or areas, and the latter groups' places or areas with different land uses into the same cluster. To address these issues in existing approaches, this study proposes a new similarity method that considers not only temporal mobility patterns of areas but also spatial interactions with other areas. Moreover, the study combines spectral clustering repeated several times with hierarchical clustering to obtain a reliable structure that keeps the contiguity of clusters and determine the hierarchy of different areal units. The application of the proposed method to the data for Seoul, South Korea, reveals that the proposed clustering process divides a city into relatively homogeneous areas in terms of land uses. The flow maps based on the clustering results also revealed the spatial interactions between different areas and identify the polycentric structure of Seoul. © 2000-2011 IEEE.",city structure; clustering analysis; data mining; public transportation; Smart cards,Kim K.,10.1109/TITS.2019.2910548
272,1.0,2020,Article,Smart urban futures: Outlining the smart city planning project,"Cities are constantly evolving complex systems, and ongoing digitalization is making them even more complex. The toolkit for urban scientists is expanding with computational methods from AI to machine learning, data mining and advanced spatial analyses. Together with vast amount of data of urban phenomena and new lifestyles emerging from virtuality and cybernetic systems, this ‘smartification’ makes the planning and analyses more challenging while providing new tools to respond to them. In this article I propose a project for better understanding and guiding the future smart city based on dynamic urban theories such as those studying complex adaptive systems, urban morphology, urban economy and mobility systems. I argue that we need to carry out empirical research on ongoing change to learn about novel, becoming spatial and functional patterns in the city, and apply both theories and imaginary visions to be able to grasp the likely qualitative transition in humans’ life following the ubiquitous use of technology. The project is built around three coupled modules, urban space, mobility and urban economics, and it will be carried out in the city of Tallinn, Estonia. The expected results would help planners, decision makers, urban scientists and developers to better understand the transition we are facing, to be able to support the change and steer it towards better social and economic outcomes. © 2020 Ben Gurion University of the Negev. All rights reserved.",Complexity; Models; Smart city; Spatial analytics; Uncertainty; Urban planning,Partanen J.,
273,5.0,2020,Conference Paper,Learning geo-contextual embeddings for commuting flow prediction,"Predicting commuting flows based on infrastructure and land-use information is critical for urban planning and public policy development. However, it is a challenging task given the complex patterns of commuting flows. Conventional models, such as gravity model, are mainly derived from physics principles and limited by their predictive power in real-world scenarios where many factors need to be considered. Meanwhile, most existing machine learning-based methods ignore the spatial correlations and fail to model the influence of nearby regions. To address these issues, we propose Geocontextual Multitask Embedding Learner (GMEL), a model that captures the spatial correlations from geographic contextual information for commuting flow prediction. Specifically, we first construct a geo-adjacency network containing the geographic contextual information. Then, an attention mechanism is proposed based on the framework of graph attention network (GAT) to capture the spatial correlations and encode geographic contextual information to embedding space. Two separate GATs are used to model supply and demand characteristics. To enhance the effectiveness of the embedding representation, a multitask learning framework is used to introduce stronger restrictions, forcing the embeddings to encapsulate effective representation for flow prediction. Finally, a gradient boosting machine is trained based on the learned embeddings to predict commuting flows. We evaluate our model using real-world dataset from New York City and the experimental results demonstrate the effectiveness of our proposed method against the state of the art. Copyright © 2020, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved.",,"Liu Z., Miranda F., Xiong W., Yang J., Wang Q., Silva C.T.",
281,1.0,2020,Conference Paper,Recognition of implicit geographic movement in text,"Analyzing the geographic movement of humans, animals, and other phenomena is a growing field of research. This research has benefited urban planning, logistics, animal migration understanding, and much more. Typically, the movement is captured as precise geographic coordinates and time stamps with Global Positioning Systems (GPS). Although some research uses computational techniques to take advantage of implicit movement in descriptions of route directions, hiking paths, and historical exploration routes, innovation would accelerate with a large and diverse corpus. We created a corpus of sentences labeled as describing geographic movement or not and including the type of entity moving. Creating this corpus proved difficult without any comparable corpora to start with, high human labeling costs, and since movement can at times be interpreted differently. To overcome these challenges, we developed an iterative process employing hand labeling, crowd voting for confirmation, and machine learning to predict more labels. By merging advances in word embeddings with traditional machine learning models and model ensembling, prediction accuracy is at an acceptable level to produce a large silver-standard corpus despite the small gold-standard corpus training set. Our corpus will likely benefit computational processing of geography in text and spatial cognition, in addition to detection of movement. © European Language Resources Association (ELRA), licensed under CC-BY-NC",Corpus; Crowdsourcing; Embeddings; Geographic movement; Machine learning; Spatial cognition; Text classification,"Pezanowski S., Mitra P.",
295,1.0,2020,Conference Paper,Harnessing Social Interactions on Twitter for Smart Transportation Using Machine Learning,"Twitter is generating a large amount of real-time data in the form of microblogs that has potential knowledge for various applications like traffic incident analysis and urban planning. Social media data represents the unbiased actual insights of citizens’ concerns that may be mined in making cities smarter. In this study, a computational framework has been proposed using word embedding and machine learning model to detect traffic incidents using social media data. The study includes the feasibility of using machine learning algorithms with different feature extraction and representation models for the identification of traffic incidents from the Twitter interactions. The comprehensive proposed approach is the combination of following four steps. In the first phase, a dictionary of traffic-related keywords is formed. Secondly, real-time Twitter data has been collected using the dictionary of identified traffic related keywords. In the third step, collected tweets have been pre-processed, and the feature generation model is applied to convert the dataset eligible for a machine learning classifier. Further, a machine learning model is trained and tested to identify the tweets containing traffic incidents. The results of the study show that machine learning models built on top of right feature extraction strategy is very promising to identify the tweets containing traffic incidents from micro-blogs. © 2020, IFIP International Federation for Information Processing.",Machine learning; Traffic incident detection; Twitter data analysis,"Chaturvedi N., Toshniwal D., Parida M.",10.1007/978-3-030-49186-4_24
309,,2020,Conference Review,"4th Future Technologies Conference, FTC 2019","The proceedings contain 73 papers. The special focus in this conference is on Future Technologies. The topics include: Efficient Bayesian Expert Models for Fever in Neutropenia and Fever in Neutropenia with Bacteremia; preventing Overfitting by Training Derivatives; machine Learning for the Identification and Classification of Key Phrases from Clinical Documents in Spanish; automatic Grasping Using Tactile Sensing and Deep Calibration; an Emotion-Based Search Engine; internet Memes: A Novel Approach to Distinguish Humans and Bots for Authentication; estimating the Ground Temperature Around Energy Piles Using Artificial Neural Networks; emerging Technology of Man’s Life-Long Partnership with Artificial Intelligence; making Food with the Mind: Integrating Brain-Computer Interface and 3D Food Fabrication; AI Embedded Transparent Health and Medicine System; neuroscience of Creativity in Human Computer Interaction; optimal Mapping Function for Predictions of the Subjective Quality Evaluation Using Artificial Intelligence; negative Log Likelihood Ratio Loss for Deep Neural Network Classification; when Inclusion Means Smart City: Urban Planning Against Poverty; AntiOD: A Smart City Initiative to Fight the Opioid Crisis; common Data Format in Visual Assembling Guidance Using Augmented Reality; determining a Framework for the Generation and Evaluation of Ambient Intelligent Agent System Designs; virtual Reality Rendered Video Precognition with Deep Learning for Crowd Management; Food, Energy and Water (FEW) Nexus Modeling Framework; End-to-End Drive By-Wire PID Lateral Control of an Autonomous Vehicle; image Segmentation Based on Cumulative Residual Entropy; cryptography in Quantum Computing; a Stealth Migration Approach to Moving Target Defense in Cloud Computing; low Power High Performance Computing on Arm System-on-Chip in Astrophysics.",,[No author name available],
