HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
-1,84,,2021,Conference Paper,Urban trip generation forecasting based on gradient boosting algorithm,"The four-step transportation model plays an important role in urban planning. The quality of the first phase, i.e. trip generation, determines the performance of the global course. The majority of trip generation forecasting models highly rely on mathematical derivation and have many predictor variables during the prediction, which leads to low accuracy of results and requires laboriously hand-crafted design of input vectors. This paper is the first to introduce the gradient boosting decision tree (GBDT) algorithm for trip generation prediction, and harmonizes such a powerful machine learning method with traditional urban planning requirements to achieve better prediction performance. Unlike the commonly used linear regression method, GBDT can automatically perform feature selection and model the non-linear relationships between input and output variables. Experimental results on real-world residential travel census in Beijing prove that the GBDT model significantly outperforms the baseline and can forecast the trip generation more accurately. © 2021 IEEE.",Four-step model; Gradient boosting decision tree; Linear regression; Trip generation,"Li Z., Xiong G., Zhang Y., Zheng M., Dong X., Lv Y.",10.1109/DTPI52967.2021.9540082,3.26,-1.22
-1,97,,2021,Article,MetaStore: A task-adaptative meta-learning model for optimal store placement with multi-city knowledge transfer,"Optimal store placement aims to identify the optimal location for a new brick-and-mortar store that can maximize its sale by analyzing and mining users' preferences from large-scale urban data. In recent years, the expansion of chain enterprises in new cities brings some challenges because of two aspects: (1) data scarcity in new cities, so most existing models tend to not work (i.e., overfitting), because the superior performance of these works is conditioned on large-scale training samples; (2) data distribution discrepancy among different cities, so knowledge learned from other cities cannot be utilized directly in new cities. In this article, we propose a task-adaptative model-agnostic meta-learning framework, namely, MetaStore, to tackle these two challenges and improve the prediction performance in new cities with insufficient data for optimal store placement, by transferring prior knowledge learned from multiple data-rich cities. Specifically, we develop a task-adaptative meta-learning algorithm to learn city-specific prior initializations from multiple cities, which is capable of handling the multimodal data distribution and accelerating the adaptation in new cities compared to other methods. In addition, we design an effective learning strategy for MetaStore to promote faster convergence and optimization by sampling high-quality data for each training batch in view of noisy data in practical applications. The extensive experimental results demonstrate that our proposed method leads to state-of-the-art performance compared with various baselines. © 2021 Association for Computing Machinery.",Knowledge transfer; Machine learning; Meta-learning; Optimal store placement; Urban computing,"Liu Y., Guo B., Zhang D., Zeghlache D., Chen J., Zhang S., Zhou D., Shi X., Yu Z.",10.1145/3447271,1.27,-1.67
-1,104,,2021,Article,Interpretation of contextual influences with explanatory tools: Travel mode likelihood mapping using GPS trajectories,"Past studies have failed to address the spatially and temporally varying impacts of environmental factors regarding the uncertain geographic context problem. This study seeks to provide an innovative framework to facilitate the understanding of spatially and temporally varying impacts of multiple contexts on individuals' travel modes using GIS and machine learning techniques. It adopts machine learning techniques to create likelihood maps to predict the spatiotemporal patterns of individual travel behaviors and uses explanatory tools to explore the spatially and temporally varying impacts. The most notable change at a local level in the spatial dimension was that assaults and offenses involving children turned out to be important in two selected communities in Chicago. Regarding the temporally varying impact, batteries, other offenses, and robberies showed negative associations with the walking prediction to some extent at the afternoon peak (5–7:59 p.m.) during weekdays. The proposed approach will enable meaningful interpretation of complex interactions between multiple environmental factors and individual travel behaviors to suggest policies in urban planning and design. © 2021 John Wiley & Sons Ltd",,"Lee K., Kwan M.-P.",10.1111/tgis.12729,1.78,-1.0
-1,110,,2021,Article,Graph input representations for machine learning applications in urban network analysis,"Understanding and learning the characteristics of network paths has been of particular interest for decades and has led to several successful applications. Such analysis becomes challenging for urban networks as their size and complexity are significantly higher compared to other networks. The state-of-the-art machine learning techniques allow us to detect hidden patterns and, thus, infer the features associated with them. However, very little is known about the impact on the performance of such predictive models by the use of different input representations. In this paper, we design and evaluate six different graph input representations (i.e. representations of the network paths), by considering the network’s topological and temporal characteristics, for being used as inputs for machine learning models to learn the behavior of urban network paths. The representations are validated and then tested with a real-world taxi journeys dataset predicting the tips of using a road network of New York. Our results demonstrate that the input representations that use temporal information help the model to achieve the highest accuracy (root mean-squared error of 1.42$). © The Author(s) 2019.",graph learning; path representation; Urban networks,"Pagani A., Mehrotra A., Musolesi M.",10.1177/2399808319892599,2.67,-1.7
-1,117,2.0,2021,Article,Research on urban anti-terrorism intelligence perception system from the perspective of Internet of things application,"Objective/significance: Based on the urgent needs of the status quo of urban anti-terrorism, combining the present situation of intelligent city construction, we carry out the research on the key problems such as the collection and analysis of counter-terrorism information for urban environment. This paper puts forward a kind of city anti-terrorism information perception system based on the Internet of things, and realizes to improve the level of surveillance and early warning of terrorist activities facing the urban environment. Method/Process: The system collects and merges the heterogeneous information of terrorism, which is based on the information perception layer, the intelligence identification layer and the intelligence inference layer, which is based on the city's focal area. To filter suspicious information by constructing a semantic database of terrorist action signals Combined with complex event processing and machine learning technology, real-time monitoring and mining prediction of mass event flow, using the comparison between historical data of terrorist attacks and real-time data, increased the area of counter-terrorism intelligence. Results/Conclusions: We hope to provide a better model and an exploratory study on the construction of the counter-terrorism early warning for the urban environment. © The Author(s) 2019.",counter terrorism; early warning; information perception; Internets of things; urban environment,"Xi M., Lingyu N., Jiapeng S.",10.1177/0020720918819247,2.33,0.15
0,124,1.0,2021,Article,Identifying spatio-temporal hotspots of human activity that are popular non-work destinations,"The improved temporal and spatial granularity of data now available from current information technologies offers an opportunity to study previously unexplored dimensions of the relationship between built environment and social outcomes. Within the field of urban studies, an old question worth revisiting with these new technologies is how to best trace the spatial boundaries that circumscribe a place or location to explore non-work activity. In this study, we explore a data-driven definition of places as units of analysis that can be used to explore non-work activity in Singapore. Such a definition of place characterizes an urban space in terms of its concentration of activity and the topology of the built environment–features that are especially important to urban planners. We utilize available smartphone data to develop a systematic framework to identify locations with a concentrated human presence. Using a cylinder moving over a grid representing Singapore, we scan aggregated smartphones locational requests (by time and cell), identifying areas with atypical high concentrations at a given time. Our tool identified 93 places with a concentrated human presence. Direct observation of six of these places at the selected times in conjunction with additional transportation and population data indicated that the topology of commercial establishments provided a strong approximation of non-work activity at a given time and place. Having established the relevance of commercial establishments in approximating non-work activity, then points-of-interest data within the 93 derived places are used to propose a typology of commercial patches, based on their spatial configuration. Nine metrics of the geometry and topology of patches of establishments, such as compacity and their dependence on proximity to shopping malls, were developed. These combined variables revealed more temporal and spatial variety within locations than had previously been recognized. The most popular places for non-work activity were densely configured with various commercial sub-spaces or patches appealing to different lifestyles and income groups. This study suggests that a location/place can be best defined as a highly detailed, multi-faceted, and always evolving area of activity rather than as a fixed location with temporal and unmovable boundaries. Suggesting a dynamic redefinition of location/place that builds on other recent work, this work offers potential contributions to locational models for non-work activity. © The Author(s) 2020.",cell phone data; clustering; Density-Based Spatial Clustering and Application with Noise; machine learning; Non-work travel; pattern detection; transportation,"Lopez R.P., Ferreira J.",10.1177/2399808320970209,1.15,-0.81
0,125,6.0,2021,Article,Towards the collaborative development of machine learning techniques in planning support systems – a Sydney example,"The rise of the term ‘big data’ has contributed to recent advances in computational analysis techniques, such as machine learning and more broadly, artificial intelligence, which can extract patterns from large, multi-dimensional datasets. In the field of urban planning, it is pertinent to understand both how such techniques can advance our understanding of cities, and how they can be embedded within transparent and effective digital planning tools, known as planning support systems. This research specifically focuses on two related contributions. First, it investigates the role of planning support systems in supporting a participatory data analytics approach through an iterative process of developing and evaluating a planning support system environment. Second, it investigates how specifically machine learning planning support systems can be co-designed by built environment practitioners and stakeholders in this environment to solve a real planning issue in Sydney, Australia. This paper presents the results of applied research undertaken through the design and implementation of four workshops, involving 57 participants who were involved in a co-design process. The research follows a mixed-methods approach, studying a wide array of measures related to participatory analytics, task load, perceived added value, recordings and observations. The results highlight recommendations regarding the design and evaluation of planning support system environments for co-design and their coupling with machine learning techniques. It was found that consistency and transparency are highly valued and central to the design of a planning support system in this context. General attitudes towards machine learning and artificial intelligence as techniques for planners and developers were positive, as they were seen as both potentially transformative but also as simply another technique to assist with workflows. Some conceptual challenges were encountered driven by practitioners' simultaneous need for concrete scenarios for accurate predictions, paired with a desire for predictions to drive the development of these scenarios. Insights from this work can inform future planning support system evaluation and co-design studies, in particular those aiming to support democracy enhancement, greater inclusion and more efficient resource allocation through a participatory analytics approach. © The Author(s) 2020.",co-design; Machine learning; mixed methods; planning support systems; urban development,"Lock O., Bain M., Pettit C.",10.1177/2399808320939974,1.05,0.75
1,127,1.0,2021,Article,A generic paradigm for mining human mobility patterns based on the GPS trajectory data using complex network analysis,"The mining of human mobility can be exploited to support the design of traffic planning, route recommendations, urban planning, emergency management, and land use. Currently, various methods such as the machine learning algorithms, statistical methods, and semantic analysis are widely applied to identify and extract human mobility patterns. In this paper, we propose a simple and generic paradigm for mining human mobility patterns based on the GPS trajectory data using complex network analysis. The essential ideas behind the proposed paradigm mainly include (1) creating weighted complex networks of GPS trajectories and (2) extracting the human mobility patterns by analyzing the structures and metrics of the created complex networks of GPS trajectories. To evaluate the performance of the proposed paradigm, we design five groups of experiments and identify the mobility patterns of the selected five persons based on the selected five network analysis metrics. Experimental results indicate that (1) the proposed paradigm is effective and (2) the quite interesting potential information about the human mobility can be mined easily. The proposed paradigm is simple and generic, which can be employed to rapidly identify the human mobility patterns based on the GPS trajectory data. © 2019 John Wiley & Sons, Ltd.",complex network analysis; data mining; GPS trajectory; human mobility,"Wang S., Mei G., Cuomo S.",10.1002/cpe.5335,2.46,-1.01
-1,133,,2021,Article,Applying machine learning and geolocation techniques to social media data (Twitter) to develop a resource for urban planning,"With all the recent attention focused on big data, it is easy to overlook that basic vital statistics remain difficult to obtain in most of the world. What makes this frustrating is that private companies hold potentially useful data, but it is not accessible by the people who can use it to track poverty, reduce disease, or build urban infrastructure. This project set out to test whether we can transform an openly available dataset (Twitter) into a resource for urban planning and development. We test our hypothesis by creating road traffic crash location data, which is scarce in most resource-poor environments but essential for addressing the number one cause of mortality for children over five and young adults. The research project scraped 874,588 traffic related tweets in Nairobi, Kenya, applied a machine learning model to capture the occurrence of a crash, and developed an improved geoparsing algorithm to identify its location. We geolocate 32,991 crash reports in Twitter for 2012–2020 and cluster them into 22,872 unique crashes during this period. For a subset of crashes reported on Twitter, a motorcycle delivery service was dispatched in real-time to verify the crash and its location; the results show 92% accuracy. To our knowledge this is the first geolocated dataset of crashes for the city and allowed us to produce the first crash map for Nairobi. Using a spatial clustering algorithm, we are able to locate portions of the road network (<1%) where 50% of the crashes identified occurred. Even with limitations in the representativeness of the data, the results can provide urban planners with useful information that can be used to target road safety improvements where resources are limited. The work shows how twitter data might be used to create other types of essential data for urban planning in resource poor environments. © 2021 Milusheva et al. This is an open access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are credited.",,"Resor E., Legovini A., Milusheva S., Marty R., Bedoya G., Williams S.",10.1371/journal.pone.0244317,1.25,0.52
1,138,1.0,2021,Article,Optimal logistics transportation and route planning based on fpga processor real-time system and machine learning,"The shared bus's development requirements, relief of traffic congestion in urban areas, and improved utilization of the road resources providing the transport mode of the excellent user experience neotype are very urgent. To predict precise travel needs, the key for planning a dynamic routing lie a lie of the shared bus implementation. However, the shared bus data's sparse and high volatility will require a lot of resistance to predict travel accurately. Based on the user experience, very different from the traditional public transportation that is far more challenging to the relatively high number of optimization goals is because passengers of the shared bus route planning and shared bus route planning. This article, based on the shared bus data from different audiences sources, travel demand prediction and dynamic route planning in ""the last mile"", and a two-step process that consists of the shared bus dynamic routing (sub-bus), proposed and your scene. First of all, such traffic, time, week, location, and five of the prediction function such as a bus, to analyze residents' travel behavior to prepare the travel demand based on them precisely the machine learning model used to predict. Secondly, dynamically and predict the results of multiple operations bus optimal routing, designed to generate a fixed based on the shared bus destinations' operating characteristics, a dynamic programming algorithm wants below. Several experiments, based on the shared subway shuttle bus of evidence that people of the data and the reality has been purchased, the sub-bus is better than the method of dynamic route planning, etc. for the scene of such a ""last mile"". © 2020",Field programmable gate array; Logistics; Machine learning; Route planning; Transportation,"Dai X., Chen M., Zhou Y.",10.1016/j.micpro.2020.103621,3.54,-0.73
0,139,5.0,2021,Article,A framework to simplify pre-processing location-based social media big data for sustainable urban planning and management,"Over the last decade, 90% of Big Data has been generated by people living in urban areas. With the advent of Internet of Things (IoT) and the increased use of the internet, Social Media has become an integral part of people's daily lives. Millions of unstructured data are being sent to the cloud every second, providing opinions practically on any discourse. This makes microblogs such as Twitter, Instagram, WeChat, and Facebook smart instruments for urban planners to harvest ‘big data’ on socioeconomics, urban dynamics, transportation, land uses, resilience, etc. This study proposed a framework for social media big data mining and data analytics using Twitter. It demonstrated the functionalities of the framework on a case study using Natural Language Processing and Machine Learning techniques like Latent Dirichlet Allocation and VADER Sentiment Analysis to mine, clean, process, and validate the data. The validated results from the case study showed high accuracy that Social Media Big Data can be used to study the spatiotemporal dynamism of community challenges. © 2020 Elsevier Ltd",Big data; Community resilience; Internet of things; Natural language processing; Social media; Urban planning and management,"Abdul-Rahman M., Chan E.H.W., Wong M.S., Irekponor V.E., Abdul-Rahman M.O.",10.1016/j.cities.2020.102986,0.56,0.6
-1,146,,2021,Conference Paper,Intelligent image labeling system for recognizing traffic violations,"The article examines the problems of traffic violations and possible changes in the city, including in the road infrastructure, based on their analysis. A conclusion is made about the applicability of machine learning methods for preparing and marking images for solving the problem. The article describes in detail the algorithms for automatic marking of images for recognizing traffic violations in order to create a comfortable urban environment. The existing information systems that solve this problem are analyzed, with an indication of their strengths and weaknesses. The description of an intelligent system developed by the authors and combining manual and automatic object recognition is given. The system development tools are described, including the libraries used. The experimental part contains the results of testing the system, incl. neural network training. Information on the number of images and objects on them is given, as well as information on the percentage of correctly detected objects for the automatic image labeling. © 2021 Copyright for this paper by its authors.",Automatic image labeling; Comfortable urban environment; Intelligent system; Neural networks; OpenCV; Traffic violations; YOLO convolutional neural network,"Titarev D., Korostelyov D., Titarev V., Kopeliovich D.",,3.19,0.54
-1,156,,2021,Article,Human Origin-Destination Flow Prediction Based on Large Scale Mobile Signal Data,"The human origin-destination (OD) flow prediction is of great significance for urban safety control, stampede prevention, disease transmission control, urban planning, and many other aspects. Most of the existing methods generally divide the urban area into grids and use vehicle GPS trajectories and metrocard check-in data, combined with machine learning or deep learning models to predict human OD flow. However, these kinds of methods are challenging to capture fine-grained human mobility patterns. Moreover, these methods usually deviate from the actual human OD transfer patterns on a citywide scale due to the particularity of different datasets. To this end, in this paper, we use large-scale mobile phone signal data to achieve human OD flow prediction between the coverage of varying signal base stations. Many signal base stations are distributed in urban geographical space, collecting all the mobile phone user's location information to obtain large-scale fine-grained unbiased human OD flow data. Due to the lack of natural topology structure between base stations, this paper adopts a TGCN model combined with a graph fusion module to pretrain the dynamic population distribution prediction task. The parameters of the graph fusion module are employed to capture the different semantic information in the proposed hybrid machine learning method and finally achieve citywide human OD flow prediction. Extensive experiments on the real-world signal datasets in Changchun, China, demonstrate the effectiveness of our model. © 2021 Qiuyang Huang et al.",,"Huang Q., Yang Y., Xu Y., Wang E., Zhu K.",10.1155/2021/1604268,2.74,-1.46
-1,184,,2021,Conference Review,"AVI 2020 Workshop on Road Mapping Infrastructures for Artificial Intelligence Supporting Advanced Visual Big Data Analysis, AVI-BDA 2020 and 2nd Italian Workshop on Visualization and Visual Analytics, ITAVIS 2020",The proceedings contain 14 papers. The special focus in this conference is on Road Mapping Infrastructures for Artificial Intelligence Supporting Advanced Visual Big Data Analysis. The topics include: An Experience on Cooperative Development of Interactive Visualizations for the Analysis of Urban Data; Explaining AI Through Critical Reflection Artifacts: On the Role of Communication Design Within XAI; Information Visualization and Visual Analytics at IVU Lab; visual Analytics for Financial Crime Detection at the University of Perugia; a Visual Analytics Technique to Compare the Performance of Predictive Models; affective Analytics and Visualization for Ensemble Event-Driven Stock Market Forecasting; understanding the Role of (Advanced) Machine Learning in Metagenomic Workflows; intelligent Advanced User Interfaces for Monitoring Mental Health Wellbeing; Towards Explainable Artificial Intelligence and Explanation User Interfaces to Open the ‘Black Box’ of Automated ECG Interpretation; recognition and Visualization of Facial Expression and Emotion in Healthcare; machine Learning in Healthcare: Breast Cancer and Diabetes Cases; AI2VIS4BigData: Qualitative Evaluation of an AI-Based Big Data Analysis and Visualization Reference Model.,,[No author name available],,2.02,1.03
