0,1
experimental result indicated,[-1]
extracted feature achieved,[-1]
using optical data,[-1]
optical data alone,[-1]
fusion required different,[-1]
required different suitable,[-1]
different suitable method,[-1]
suitable method depending,[-1]
maximum likelihood method,"[-1, 4]"
using texture feature,[-1]
research also shown,[-1]
guarantee improvement compared,[-1]
using single data,[-1]
single data source,[-1]
appropriate fusion level,[-1]
gradually decreasing due,[-1]
urban water type,[-1]
two interpretation level,[-1]
level employ machine,[-1]
employ machine learning,"[-1, 3]"
two mega city,[-1]
proposed method achieved,"[-1, 3, 4]"
method achieved satisfactory,[-1]
achieved satisfactory accuracy,[-1]
water type classification,[-1]
complex urban area,"[-1, 3, 4]"
urban structure type,[-1]
ongoing urbanization process,[-1]
high resolution satellite,"[-1, 3]"
resolution satellite image,"[-1, 3]"
urban LC object,[-1]
various graph measure,[-1]
machine learning classifier,"[-1, 3, 4]"
learning classifier random,[-1]
classifier random forest,[-1]
different parameter setting,[-1]
random forest model,[-1]
graph measure importance,[-1]
independent test set,[-1]
highest node degree,[-1]
modeling using unbalanced,[-1]
learning algorithm used,"[-1, 4]"
SVM modeling framework,[-1]
surrounding land use,[-1]
unchanged data overwhelm,[-1]
classifying relatively minor,[-1]
urban functional region,[-1]
functional region extraction,[-1]
original zoning scheme,[-1]
actual urban functional,[-1]
data type used,[-1]
extract information pertaining,[-1]
either lost sight,[-1]
make full use,"[-1, 4]"
detects functional region,[-1]
combining POI data,[-1]
nearest neighbor approach,[-1]
probabilistic topic model,[-1]
highest mean reciprocal,[-1]
mean reciprocal rank,[-1]
reciprocal rank value,[-1]
similarity capturing performance,[-1]
functional region identification,[-1]
region identification accuracy,[-1]
artificial intelligence technology,"[-1, 5]"
robot assisted urban,[-1]
assisted urban search,[-1]
structural collapse disaster,[-1]
collapse disaster routinely,[-1]
disaster routinely inspire,[-1]
routinely inspire sympathy,[-1]
heroic rescue personnel,[-1]
often frustrating task,[-1]
frustrating task environment,[-1]
denied area within,[-1]
crisis site involving,[-1]
site involving collapsed,[-1]
involving collapsed structure,[-1]
remote inspection industry,[-1]
inspection industry show,[-1]
industry show great,[-1]
show great potential,[-1]
paper discusses key,[-1]
discusses key issue,[-1]
discusse ongoing development,[-1]
automated search asset,[-1]
numerical method shortcoming,[-1]
search asset allocation,[-1]
initial expert system,[-1]
expert system prototype,[-1]
system prototype designed,[-1]
various structural collapse,[-1]
structural collapse simulation,[-1]
collapse simulation package,[-1]
specific entry point,[-1]
entry point within,[-1]
various collapsed structure,[-1]
collapsed structure entry,[-1]
structure entry point,[-1]
decision support tool,[-1]
overall search efficiency,[-1]
related military application,[-1]
urban water resource,[-1]
water resource management,[-1]
sustainable environment planning,[-1]
environment planning using,[-1]
planning using artificial,[-1]
using artificial intelligence,[-1]
artificial intelligence technique,[-1]
properly controlled water,[-1]
controlled water resource,[-1]
conventional Water system,[-1]
Water system Management,[-1]
system Management maximizes,[-1]
existing water flows,[-1]
water flows available,[-1]
Climatic change would,[-1]
change would intensify,[-1]
sustainable water resource,[-1]
sustainable water development,[-1]
Adaptive Intelligent Dynamic,[-1]
Intelligent Dynamic Water,[-1]
Dynamic Water Resource,[-1]
Water Resource Planning,[-1]
adaptive intelligent approach,[-1]
artificial intelligence modeling,[-1]
intelligence modeling improve,[-1]
modeling improve water,[-1]
improve water efficiency,[-1]
combining numeric AI,[-1]
numeric AI tool,[-1]
human intellectual skill,[-1]
Markov Decision Process,[-1]
dynamic water resource,[-1]
resource management issue,[-1]
released locational constraint,[-1]
optimize several efficient,[-1]
several efficient environmental,[-1]
efficient environmental planning,[-1]
local economic efficiency,[-1]
mapping urban form,[-1]
city block level,[-1]
block level using,[-1]
level using spatial,[-1]
using spatial metric,[-1]
urban metric describing,[-1]
open space area,[-1]
mapping distinct type,[-1]
space area along,[-1]
along contour parallel,[-1]
urban block boundary,[-1]
identifying different type,[-1]
Brussels Capital Region,[-1]
decision tree classification,[-1]
urban form classification,[-1]
form classification based,[-1]
traditional landscape ecological,[-1]
landscape ecological metric,[-1]
analysing urban landscape,[-1]
nested logit model,[-1]
predicting household automobile,[-1]
household automobile choice,[-1]
transportation problem formerly,[-1]
problem formerly reserved,[-1]
formal statistical approach,[-1]
discrete choice model,"[-1, 1]"
potential advantage associated,[-1]
model nonlinear system,[-1]
two modeling technique,[-1]
multilayer perceptron artificial,[-1]
perceptron artificial neural,[-1]
household vehicle choice,[-1]
vehicle choice problem,[-1]
method generated strong,[-1]
generated strong result,[-1]
neural network yielded,[-1]
network yielded better,[-1]
yielded better predictive,[-1]
better predictive potential,[-1]
building block level,[-1]
block level urban,[-1]
information retrieval based,[-1]
Google Street View,"[-1, 1]"
Street View image,[-1]
overhead remotely sensed,[-1]
remotely sensed data,"[-1, 3, 4]"
google Street View,"[-1, 1]"
building block along,[-1]
block along Street,[-1]
different building block,[-1]
building block based,[-1]
recently developed scene,[-1]
developed scene classification,[-1]
scene classification algorithms,[-1]
computer vision community,[-1]
vision community make,[-1]
categorize different photo,[-1]
different photo semantically,[-1]
photo semantically based,[-1]
various image feature,[-1]
image feature descriptor,[-1]
block level based,[-1]
three image feature,[-1]
represent GSV image,[-1]
create training dataset,[-1]
train support vector,[-1]
categorizing GSV image,[-1]
trained SVM classifier,[-1]
case study area,"[-1, 2]"
New York City,"[-1, 0, 6]"
accuracy assessment result,[-1]
assessment result show,[-1]
differentiating residential building,[-1]
proposed method would,[-1]
method would provide,[-1]
serious fine particulate,[-1]
fine particulate matter,"[-1, 0]"
corresponding landscape pattern,[-1]
landscape pattern unavoidably,[-1]
pattern unavoidably affect,[-1]
six urban agglomeration,[-1]
four landscape indice,[-1]
represent land use,[-1]
coverage indice include,[-1]
landscape indice refer,[-1]
fractal dimension index,[-1]
potential urban planning,[-1]
land use coverage,[-1]
landscape pattern affect,[-1]
relatively large scale,[-1]
concentration negatively correlate,[-1]
improve air quality,[-1]
heterogeneous landscape present,[-1]
landscape present positive,[-1]
present positive correlation,[-1]
centralized urbanization would,[-1]
Urban Forms Based,[-1]
provide unprecedented insight,[-1]
help planner develop,[-1]
current method either,[-1]
method either lack,[-1]
either lack quantitative,[-1]
lack quantitative measurement,[-1]
interactive visual analytic,"[-1, 6]"
visual analytic system,[-1]
helps planner leverage,[-1]
urban form based,[-1]
street view image,"[-1, 1, 3]"
novel parallel coordinate,[-1]
parallel coordinate plot,[-1]
integrate visualization technique,[-1]
street view pattern,[-1]
domain expert demonstrate,[-1]
facilitating various analytical,[-1]
various analytical task,[-1]
governance intelligence framework,[-1]
system within rapidly,[-1]
within rapidly expanding,[-1]
rapidly expanding smart,[-1]
expanding smart city,[-1]
smart city produce,[-1]
extant conceptual study,[-1]
specific path toward,[-1]
path toward implementation,[-1]
big data analysis,"[-1, 4, 5, 6]"
drive governance intelligence,[-1]
urban governance issue,[-1]
panoramic data set,[-1]
collaborative urban governance,[-1]
urban governance via,[-1]
governance via similarity,[-1]
via similarity calculation,[-1]
urban public service,[-1]
public service delivery,[-1]
citizen participation via,[-1]
participation via simple,[-1]
via simple statistical,[-1]
simple statistical analysis,[-1]
statistical analysis technique,[-1]
uses ontology model,[-1]
via data mining,[-1]
Bayesian Net technique,[-1]
blood donation governance,[-1]
synthesizes previously published,[-1]
previously published framework,[-1]
mutual supplement cross,[-1]
supplement cross multiple,[-1]
cross multiple disciplinarie,[-1]
health hazard based,[-1]
may cause severe,[-1]
cause severe consequence,[-1]
urban data source,"[-1, 1, 6]"
increasingly effective channel,[-1]
public health disaster,[-1]
predictive analytic approach,[-1]
physical sensor data,[-1]
mining raw microblogging,[-1]
raw microblogging text,[-1]
network information diffusion,[-1]
information diffusion data,[-1]
current health hazard,[-1]
smog severity observation,[-1]
alternative machine learning,[-1]
integrate social media,[-1]
health hazard forecasting,[-1]
current smog observation,[-1]
next day health,[-1]
day health hazard,[-1]
provide decision support,"[-1, 2]"
health hazard management,[-1]
function like early,[-1]
like early warning,[-1]
smart city pose,[-1]
city pose considerable,[-1]
pose considerable challenge,[-1]
proposed framework retrieve,[-1]
model urban data,[-1]
IoT application based,[-1]
propose two case,[-1]
two case study,[-1]
traffic pattern detection,[-1]
expert system help,[-1]
urban information system,[-1]
existing urban information,[-1]
information system might,[-1]
system might benefit,[-1]
solve urban planning,[-1]
urban planning problem,"[-1, 4]"
existing information system,[-1]
intelligent information system,[-1]
public transport use,[-1]
city component including,[-1]
two differing level,[-1]
granular amenity structure,[-1]
public transit ridership,[-1]
explored three machine,[-1]
three machine learning,"[-1, 1, 3, 6]"
decision tree model,[-1]
tree model perform,[-1]
model perform best,"[-1, 0, 6]"
result also reveal,[-1]
exploring practicable scenario,[-1]
practicable scenario based,[-1]
urban plan toward,[-1]
continued strategic increase,[-1]
predicted ridership begins,[-1]
experiment support one,[-1]
alleviate future strain,[-1]
model put forward,[-1]
amenity resource distribution,[-1]
shape public transportation,[-1]
public transportation demand,[-1]
upscaling urban data,[-1]
urban data science,[-1]
global climate solution,[-1]
reduce greenhouse gas,[-1]
greenhouse gas emission,[-1]
city provide valuable,[-1]
provide valuable insight,[-1]
scalability remain sidelined,[-1]
including earth observation,[-1]
social media data,"[-1, 6]"
advance climate change,[-1]
climate change science,[-1]
present three route,[-1]
global urban area,[-1]
mainstreaming data collection,[-1]
analyse qualitative data,[-1]
gain new insight,[-1]
upscale urban climate,[-1]
urban climate solution,[-1]
technical summary Citie,[-1]
increasingly integral role,[-1]
addressing climate change,[-1]
related greenhouse gas,[-1]
urban metabolism study,[-1]
big data approach,[-1]
outline three route,[-1]
harmonizing data collection,[-1]
Exploiting big data,[-1]
Applying computational technique,[-1]
data science method,[-1]
analyse published qualitative,[-1]
published qualitative information,[-1]
collaborative effort towards,[-1]
joint data platform,[-1]
integrated urban service,[-1]
urban service would,[-1]
service would provide,[-1]
emerging global urban,[-1]
global urban sustainability,[-1]
urban sustainability science,[-1]
support Vector Machine,[-1]
Vector Machine accuracy,[-1]
Machine accuracy assessment,[-1]
extracting green urban,[-1]
green urban area,[-1]
commonly used model,[-1]
analyzing satellite imagery,[-1]
Support Vector Machine,"[-1, 3, 4]"
Copernicus mission satellite,[-1]
mission satellite image,[-1]
extract green urban,[-1]
ultimately improve town,[-1]
improve town environment,[-1]
two different Town,[-1]
urban area extraction,"[-1, 3]"
overall kappa index,[-1]
high classification accuracy,"[-1, 3, 4]"
land Classification Using,[-1]
Classification Using Remotely,[-1]
Using Remotely Sensed,[-1]
Remotely Sensed Data,[-1]
challenging task due,"[-1, 6]"
radically novel approach,[-1]
remote sensing satellite,[-1]
sensing satellite imagery,[-1]
land cover map,"[-1, 4]"
acquired satellite image,[-1]
drastically different approach,[-1]
different approach compared,[-1]
unsupervised spectral unmixing,[-1]
European Environment Agency,[-1]
supervised classification framework,[-1]
present result using,[-1]
result using several,[-1]
multilabel learning classifier,[-1]
annotated training example,[-1]
different time instance,[-1]
land cover estimation,"[-1, 3]"
experimental result suggest,[-1]
achieve excellent prediction,[-1]
excellent prediction accuracy,[-1]
diverse training example,[-1]
spectral unmixing method,[-1]
microsite condition dominate,[-1]
condition dominate habitat,[-1]
dominate habitat selection,[-1]
red mason bee,[-1]
common wild bee,[-1]
citizen science approach,[-1]
investigate driver behind,[-1]
volunteer hung trap,[-1]
hung trap nest,[-1]
local flower availability,[-1]
digital GIS biotope,[-1]
GIS biotope data,[-1]
biotope data map,[-1]
urban matrix property,[-1]
nearby floral resource,[-1]
open housing structure,[-1]
higher sun exposure,[-1]
Place without suitable,[-1]
without suitable nesting,[-1]
suitable nesting opportunity,[-1]
landslide susceptibility using,[-1]
Three Gorges Reservoir,[-1]
landslide susceptibility mapping,[-1]
landslide risk management,[-1]
used three statistical,[-1]
three statistical model,[-1]
landslide inventory map,[-1]
prepared using earlier,[-1]
using earlier geotechnical,[-1]
earlier geotechnical investigation,[-1]
geotechnical investigation report,[-1]
initial fourteen landslide,[-1]
fourteen landslide causal,[-1]
landslide causal factor,[-1]
causal factor via,[-1]
factor via factor,[-1]
via factor correlation,[-1]
factor correlation analysis,[-1]
effective causal factor,[-1]
landslide susceptibility evaluation,[-1]
receiver operating characteristic,"[-1, 0]"
respective optimal case,[-1]
ROC curve analysis,[-1]
curve analysis showed,[-1]
learning model performed,[-1]
model performed better,"[-1, 1]"
driving force analysis,[-1]
urban expansion based,[-1]
boosted regression tree,"[-1, 0]"
rapid relentless urban,[-1]
relentless urban area,[-1]
urban area expansion,[-1]
many research focused,[-1]
may provide us,[-1]
rationally utilize land,[-1]
utilize land resource,[-1]
urban expansion trend,[-1]
also providing guidance,[-1]
rational control policy,[-1]
land use type,"[-1, 2]"
remote sensing image,"[-1, 3, 4]"
ten driving force,[-1]
including three natural,[-1]
three natural factor,[-1]
three distance factor,[-1]
land use map,"[-1, 2, 4]"
machine learning tradition,[-1]
several independent categorical,[-1]
boosted Regression Trees,[-1]
main driving force,[-1]
urban expansion synthetically,[-1]
Logistic regression analysis,[-1]
rural residential area,[-1]
important driving force,[-1]
driving force affecting,[-1]
total contribution rate,[-1]
demonstrated distance factor,[-1]
natural factorswere less,[-1]
factorswere less important,[-1]
overall urban spatial,[-1]
urban spatial form,[-1]
economic factor decided,[-1]
development zone construction,[-1]
zone construction provided,[-1]
examining threshold effect,[-1]
built environment element,[-1]
built environment feature,[-1]
encourage environmentally sustainable,[-1]
environmentally sustainable travel,[-1]
land use policy,"[-1, 2]"
applying gradient boosting,[-1]
gradient boosting decision,[-1]
boosting decision tree,[-1]
Paul metropolitan area,[-1]
study addresses two,[-1]
addresses two gap,[-1]
identifying critical built,[-1]
critical built environment,[-1]
built environment determinant,[-1]
illustrating threshold effect,[-1]
built environment factor,"[-1, 0]"
nearest transit stop,[-1]
land use diversity,[-1]
built environment variable,[-1]
threshold effect offer,[-1]
effect offer valuable,[-1]
offer valuable implication,[-1]
achieve desirable environmental,[-1]
desirable environmental benefit,[-1]
environmental benefit efficiently,[-1]
socioeconomic attribute using,[-1]
attribute using restaurant,[-1]
using restaurant data,[-1]
timely socioeconomic data,[-1]
many developing countrie,[-1]
socioeconomic data remain,[-1]
data remain scarce,[-1]
timely updated location,[-1]
merge restaurant data,[-1]
using feature extracted,[-1]
nighttime population number,[-1]
various spatial resolution,[-1]
attribute across neighborhood,[-1]
accuracy spatial resolution,[-1]
predicted result across,[-1]
result across different,[-1]
across different spatial,[-1]
different spatial location,[-1]
spatial location demographic,[-1]
help bridge data,[-1]
bridge data gap,[-1]
enjoy big data,[-1]
travel block based,[-1]
GIS hotspot analysis,[-1]
hotspot analysis using,[-1]
analysis using spatial,[-1]
using spatial distribution,[-1]
spatial distribution learning,[-1]
distribution learning algorithm,[-1]
improving urban planning,[-1]
take full advantage,[-1]
fully mechanically control,[-1]
built environment conducive,[-1]
evaluate travel carbon,[-1]
travel carbon emission,[-1]
index data collected,[-1]
conducted hotspot analysis,[-1]
comprehensive carbon emission,[-1]
hotspot density surface,[-1]
E block within,[-1]
lowest travel carbon,[-1]
public service facility,"[-1, 2]"
old urban district,[-1]
residential building area,[-1]
total road area,[-1]
transit site buffered,[-1]
shopping service buffered,[-1]
recreational facility buffered,[-1]
dense road network,[-1]
higher volume rate,[-1]
bus station coverage,[-1]
carbon emission assessment,[-1]
deep computer vision,[-1]
modelling urban system,[-1]
artificial intelligence across,[-1]
computer vision show,[-1]
vision show promising,[-1]
show promising potential,[-1]
computer vision shows,[-1]
vision shows progress,[-1]
subdivide computer vision,[-1]
computer vision algorithms,[-1]
understanding urban system,[-1]
urban system related,[-1]
one another relying,[-1]
also show recommendation,[-1]
daily accessed street,"[-1, 1]"
accessed street greenery,"[-1, 1]"
Measuring economic performance,[-1]
streetscape via new,[-1]
via new urban,[-1]
new urban data,"[-1, 1]"
potential economic effect,[-1]
new analytical tool,[-1]
mature real estate,[-1]
real estate market,[-1]
hedonic pricing model,[-1]
geographical information system,"[-1, 2, 6]"
visible street greenery,"[-1, 1]"
Baidu street view,[-1]
effect previously discovered,[-1]
global scale hold,[-1]
scale hold significant,[-1]
hold significant positive,[-1]
significant positive coefficient,[-1]
street greenery even,[-1]
greenery even obtains,[-1]
urban greening policy,[-1]
increasingly becoming accessible,[-1]
social connectivity phenomena,[-1]
modern smart city,[-1]
present paper aims,[-1]
case study example,[-1]
consider Twitter data,[-1]
use machine learning,[-1]
identify temporal pattern,[-1]
shed significant light,[-1]
dense urban environment,[-1]
understanding pedestrian behavior,[-1]
heterogeneous urban dataset,[-1]
perceived crime risk,[-1]
use local pedestrian,[-1]
local pedestrian count,[-1]
pedestrian count data,[-1]
count data collected,[-1]
pedestrian volume relate,[-1]
factor typically associated,[-1]
analyze place dynamic,[-1]
influence pedestrian activity,[-1]
quantification process measures,[-1]
yet initially fragmented,[-1]
construct contextual indicator,[-1]
combining feature relevant,[-1]
use multivariate regression,[-1]
multivariate regression model,[-1]
specific contextual feature,[-1]
situational indicator impact,[-1]
indicator impact pedestrian,[-1]
impact pedestrian activity,[-1]
pedestrian activity across,[-1]
activity across time,[-1]
result provide insight,[-1]
local pedestrian activity,[-1]
immediate urban environment,[-1]
pedestrian behavior modeling,[-1]
multiscale road centerline,[-1]
road centerline extraction,"[-1, 3]"
accurate road extraction,[-1]
vehicle navigation system,[-1]
common road extraction,[-1]
road extraction method,"[-1, 3]"
design robust handcrafted,[-1]
robust handcrafted feature,[-1]
road centerlines extraction,[-1]
centerlines extraction problem,[-1]
feature learning based,[-1]
extract robust feature,[-1]
robust feature automatically,[-1]
extract road centerline,[-1]
road centerline based,[-1]
multiscale Gabor filter,[-1]
proposed algorithm consists,[-1]
following four step,[-1]
convolutional neural network,"[-1, 1, 2, 3, 6]"
raw data automatically,[-1]
resulting classification map,[-1]
original imagery serving,[-1]
accurate road network,[-1]
higher quantitative result,[-1]
satisfactory visual performance,[-1]
progressively Expanded Neural,[-1]
Expanded Neural Network,[-1]
hyperspectral image classification,"[-1, 3]"
new neural network,[-1]
neural network paradigm,[-1]
sensing image analysis,[-1]
application including forestry,[-1]
machine learning based,"[-1, 3]"
learning based algorithms,[-1]
shown promising result,[-1]
insufficient information abstraction,[-1]
interpreting hyperspectral pixel,[-1]
novel neural network,[-1]
neural network based,[-1]
network based classification,[-1]
based classification algorithm,[-1]
named Progressively Expanded,[-1]
Progressively Expanded Neural,[-1]
effectively interpret hyperspectral,[-1]
interpret hyperspectral pixel,[-1]
nonlinear feature space,[-1]
HSI classification framework,[-1]
four standard hyperspectral,[-1]
standard hyperspectral dataset,[-1]
hyperspectral dataset illustrate,[-1]
PEN Net classifier,[-1]
Net classifier yield,[-1]
classifier yield better,[-1]
yield better accuracy,[-1]
competitive processing speed,[-1]
HSI classification task,[-1]
classification task compared,[-1]
layer based PEN,[-1]
based PEN Net,[-1]
PEN Net generally,[-1]
Net generally provides,[-1]
generally provides better,[-1]
provides better performance,[-1]
single hidden layer,[-1]
hidden layer one,[-1]
based HSI classification,[-1]
proposed neural network,"[-1, 0]"
neural network architecture,"[-1, 3]"
network architecture opens,[-1]
urban traffic flow,"[-1, 6]"
traffic flow analysis,[-1]
flow analysis based,[-1]
deep learning car,[-1]
learning car detection,[-1]
cctv image series,[-1]
road traffic infrastructure,[-1]
automatic number plate,[-1]
number plate recognition,[-1]
travel time estimation,[-1]
deep learning convolutional,[-1]
learning convolutional neural,[-1]
various road user,[-1]
analyse traffic flow,[-1]
traffic flow pattern,[-1]
low quality imagery,[-1]
various weather condition,[-1]
North East Combined,[-1]
East Combined Authority,[-1]
Newcastle upon Tyne,[-1]
harmonic mean could,[-1]
mean could potentially,[-1]
real time traffic,"[-1, 6]"
time traffic monitoring,[-1]
traffic monitoring application,[-1]
Faster region proposal,[-1]
better harmonic mean,[-1]
traffic analysis application,[-1]
demand higher accuracy,[-1]
research ultimately exploits,[-1]
ultimately exploits machine,[-1]
exploits machine learning,[-1]
machine learning alogrithms,[-1]
extreme weather condition,[-1]
urban system demonstrate,[-1]
system demonstrate high,[-1]
demonstrate high spatial,[-1]
high spatial heterogeneity,[-1]
many urban planning,[-1]
political decision heavily,[-1]
decision heavily rely,[-1]
local neighborhood contexts,[-1]
Service Requests enables,[-1]
Requests enables one,[-1]
enables one possible,[-1]
one possible way,[-1]
local urban context,[-1]
Service Request recorded,[-1]
distinctive socioeconomic profile,[-1]
present sufficient information,[-1]
model various socioeconomic,[-1]
various socioeconomic feature,[-1]
predicting future trend,[-1]
comparative local real,[-1]
local real estate,[-1]
real estate price,[-1]
Service Requests data,[-1]
predict socioeconomic performance,[-1]
allowing urban stakeholder,[-1]
open access article,[-1]
access article distributed,[-1]
Creative Commons Attribution,[-1]
Commons Attribution License,[-1]
permits unrestricted use,[-1]
building public transportation,[-1]
public transportation route,[-1]
transportation route using,[-1]
route using big,[-1]
using big geodata,[-1]
big geodata analysis,[-1]
transportation route planning,[-1]
route planning based,"[-1, 6]"
use collected data,[-1]
optimal route network,[-1]
route network minimizing,[-1]
network minimizing total,[-1]
