Cluster,DocId,Cited by,Title,Author Keywords,Abstract,Year,Source title,Authors,DOI,Document Type,x,y
4,71,,"Evaluation of the environmental impacts of urbanization from the viewpoint of increased skin temperatures: a case study from Istanbul, Turkey",Istanbul; LST; Random Forest; Urban development; Urban heat island,"Urbanization is an inevitable process all around the world especially in developing countries like Turkey. Istanbul has been experiencing rapid urban expansion for the past 60 years. This urban expansion is leading to the replacement of forests by various artificial surfaces. This situation has a critical impact on the natural surfaces due to the alteration of heat energy balance. In this study, the authors tried to investigate the extent of urbanization of Istanbul within the past decades to unearth its impacts on the urban heat island (UHI) severity and the level of its ecological consequences in terms of decreased thermal comfort. To this end, land use/cover (LULC) and land surface temperature (LST) maps were generated using Landsat imageries based on random forest (RF) classifier (as a machine learning tool) and radiometric image processing algorithms, respectively, for four different dates from 1989 to 2019. The statistical and spectral indicators were calculated for the study area to evaluate the association between urban development and UHI. Results indicate that Istanbul has suffered a continuous land transformation from forest to urban and croplands so that the area of forest has diminished by 373.3 km2, and the artificial surfaces have increased by 260 km2. Skin temperatures over all the LULC classes show an increase during the study period with the highest values estimated over artificial surfaces. The statistical analysis of urbanization indicators (ULI, PD, UGSI, NDVI, and NDBI) and UHI indicator (UTFVI) resulted in good correlation coefficients with the best agreement found between NDBI and UTFVI which stresses the strong link between the expansion of built-up areas as a result of urbanization and the severity of UHI and its ecological impacts in Istanbul. Thus, it is a must for policy-makers and officials of the city to take accurate measures regarding the urban planning to mitigate the harsh environmental impacts of growing urbanization of Istanbul in upcoming years. © 2021, Società Italiana di Fotogrammetria e Topografia (SIFET).",2021,Applied Geomatics,"Khorrami B., Heidarlou H.B., Feizizadeh B.",10.1007/s12518-020-00350-3,Article,5.9846134186,5.0328421593
4,84,,Urban trip generation forecasting based on gradient boosting algorithm,Four-step model; Gradient boosting decision tree; Linear regression; Trip generation,"The four-step transportation model plays an important role in urban planning. The quality of the first phase, i.e. trip generation, determines the performance of the global course. The majority of trip generation forecasting models highly rely on mathematical derivation and have many predictor variables during the prediction, which leads to low accuracy of results and requires laboriously hand-crafted design of input vectors. This paper is the first to introduce the gradient boosting decision tree (GBDT) algorithm for trip generation prediction, and harmonizes such a powerful machine learning method with traditional urban planning requirements to achieve better prediction performance. Unlike the commonly used linear regression method, GBDT can automatically perform feature selection and model the non-linear relationships between input and output variables. Experimental results on real-world residential travel census in Beijing prove that the GBDT model significantly outperforms the baseline and can forecast the trip generation more accurately. © 2021 IEEE.",2021,"Proceedings 2021 IEEE 1st International Conference on Digital Twins and Parallel Intelligence, DTPI 2021","Li Z., Xiong G., Zhang Y., Zheng M., Dong X., Lv Y.",10.1109/DTPI52967.2021.9540082,Conference Paper,5.8457727432,5.0020961761
4,86,,"Panoramic street-level imagery in data-driven urban research: A comprehensive global review of applications, techniques, and practical considerations",Baidu; Computer vision; Google Street View; Panoramic; Street View; Street-level; Tencent; Urban data; Virtual audit; Visual analytics,"The release of Google Street View in 2007 inspired several new panoramic street-level imagery platforms including Apple Look Around, Bing StreetSide, Baidu Total View, Tencent Street View, Naver Street View, and Yandex Panorama. The ever-increasing global capture of cities in 360◦ provides considerable new opportunities for data-driven urban research. This paper provides the first comprehensive, state-of-the-art review on the use of street-level imagery for urban analysis in five research areas: built environment and land use; health and wellbeing; natural environment; urban modelling and demographic surveillance; and area quality and reputation. Panoramic street-level imagery provides advantages in comparison to remotely sensed imagery and conventional urban data sources, whether manual, automated, or machine learning data extraction techniques are applied. Key advantages include low-cost, rapid, high-resolution, and wide-scale data capture, enhanced safety through remote presence, and a unique pedestrian/vehicle point of view for analyzing cities at the scale and perspective in which they are experienced. However, several limitations are evident, including limited ability to capture attribute information, unreliability for temporal analyses, limited use for depth and distance analyses, and the role of corporations as image-data gatekeepers. Findings provide detailed insight for those interested in using panoramic street-level imagery for urban research. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,ISPRS International Journal of Geo-Information,"Cinnamon J., Jahiu L.",10.3390/ijgi10070471,Review,6.0977010727,5.0516257286
4,91,,Sustainable development scale of housing estates: An economic assessment using machine learning approach,density; housing; machine learning; threshold; urban planning,"Economic sustainability is often addressed from the perspective of economic growth and at the national level. In contrast, this research attempts to examine the question of economic sustainability of human settlement at a local project level. Urban planners need to strike a balance between dispersal and over-concentration of population in cities. The existing theories suggest that either excessively low or extremely high levels of household concentration is undesirable to a neighborhood. In this study, an economic assessment using machine learning (ML) techniques is used to identify the threshold scale of a housing estate, which comprises many privately owned residential units (like condos) with shared amenities. Using two decades of property transaction data in Hong Kong as our evidence, this study has found that a tipping point exists in the development scale of these housing estates. Housing values initially rise with the number of residential units in a housing estate but gradually fall when it increases beyond a critical limit. This nonlinear economic relationship is attributed to the per household share of common facilities, which does not increase sufficiently to match with the growing population density of the housing estates. The policy implication is that, to optimize housing supply, urban planning should not just focus on increasing the development bulk of housing but should also pay attention to the possible bottlenecks in the provision of shared amenities in the neighborhood. © 2021 ERP Environment and John Wiley & Sons Ltd.",2021,Sustainable Development,"Tang B.-S., Ho W.K.O., Wong S.W.",10.1002/sd.2168,Article,6.0205554962,5.1970720291
4,95,1.0,Urban morphological feature extraction and multi-dimensional similarity analysis based on deep learning approaches,Cluster analysis; Deep learning; Feature extraction; Similarity analysis; Urban morphology,"The study of urban morphology contributes to the evolution of cities and sustainable development. Urban morphological feature extraction and similarity analysis represents a practical framework in many studies to interpret and introduce the current built environment to aid in proposing novel designs. In conventional methods, morphological features are represented based on qualitative descriptions, symbolical interpretation, or manually selected indicators. However, these methods could cause subjective bias and limit the generalizability. This study proposes a hybrid data-driven approach to support quantitative morphological descriptions and multi-dimensional similarity analysis for urban design decision-making and to further morphology-related studies using information abundance via a deep-learning approach. We constructed a dataset of 3817 residential plots with geometrical and related infrastructure information. A deep convolutional neural network, GoogLeNet, was implemented with the plots’ figure–ground images, by quantifying the morphological features into 2048-dimensional feature vectors. We conducted a similarity analysis of the plots by calculating the Euclidean distance between the high-dimensional feature vectors. Then, a comparison study was performed by retrieving cases based on the plot shape and plots with buildings separately. The proposed method considers the overall characteristics of the urban morphology and social infrastructure situations for similarity analysis. This method is flexible and effective. The proposed framework indicates the feasibility and potential of integrating task-oriented information to introduce custom and adequate references via deep learning methods, which could support decision making and association studies on morphology with urban consequences. This work could serve as a basis for further typo-morphology studies and other morphology-related ecological, social, and economic studies for sustainable built environments. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Sustainability (Switzerland),"Cai C., Guo Z., Zhang B., Wang X., Li B., Tang P.",10.3390/su13126859,Article,6.039308548,5.1597604752
4,97,,MetaStore: A task-adaptative meta-learning model for optimal store placement with multi-city knowledge transfer,Knowledge transfer; Machine learning; Meta-learning; Optimal store placement; Urban computing,"Optimal store placement aims to identify the optimal location for a new brick-and-mortar store that can maximize its sale by analyzing and mining users' preferences from large-scale urban data. In recent years, the expansion of chain enterprises in new cities brings some challenges because of two aspects: (1) data scarcity in new cities, so most existing models tend to not work (i.e., overfitting), because the superior performance of these works is conditioned on large-scale training samples; (2) data distribution discrepancy among different cities, so knowledge learned from other cities cannot be utilized directly in new cities. In this article, we propose a task-adaptative model-agnostic meta-learning framework, namely, MetaStore, to tackle these two challenges and improve the prediction performance in new cities with insufficient data for optimal store placement, by transferring prior knowledge learned from multiple data-rich cities. Specifically, we develop a task-adaptative meta-learning algorithm to learn city-specific prior initializations from multiple cities, which is capable of handling the multimodal data distribution and accelerating the adaptation in new cities compared to other methods. In addition, we design an effective learning strategy for MetaStore to promote faster convergence and optimization by sampling high-quality data for each training batch in view of noisy data in practical applications. The extensive experimental results demonstrate that our proposed method leads to state-of-the-art performance compared with various baselines. © 2021 Association for Computing Machinery.",2021,ACM Transactions on Intelligent Systems and Technology,"Liu Y., Guo B., Zhang D., Zeghlache D., Chen J., Zhang S., Zhou D., Shi X., Yu Z.",10.1145/3447271,Article,6.0495610237,5.0548362732
4,105,2.0,"Predictive models using “cheap and easy” field measurements: Can they fill a gap in planning, monitoring, and implementing fecal sludge management solutions?",fecal sludge; image analysis; machine learning; Random forest; sanitation; WASH,"The characteristics of fecal sludge delivered to treatment plants are highly variable. Adapting treatment process operations accordingly is challenging due to a lack of analytical capacity for characterization and monitoring at many treatment plants. Cost-efficient and simple field measurements such as photographs and probe readings could be proxies for process control parameters that normally require laboratory analysis. To investigate this, we evaluated questionnaire data, expert assessments, and simple analytical measurements for fecal sludge collected from 421 onsite containments. This data served as inputs to models of varying complexity. Random forest and linear regression models were able to predict physical-chemical characteristics including total solids (TS) and ammonium (NH4+-N) concentrations, and solid-liquid separation performance including settling efficiency and filtration time (R2 from 0.51-0.66) based on image analysis of photographs (sludge color, supernatant color, and texture) and probe readings (conductivity (EC) and pH). Supernatant color was the best predictor of settling efficiency and filtration time, EC was the best predictor of NH4+-N, and texture was the best predictor of TS. Predictive models have the potential to be applied for real-time monitoring and process control if a database of measurements is developed and models are validated in other cities. Simple decision tree models based on the single classifier of containment type can also be used to make predictions about citywide planning, where a lower degree of accuracy is required. © 2021 The Authors",2021,Water Research,"Ward B.J., Andriessen N., Tembo J.M., Kabika J., Grau M., Scheidegger A., Morgenroth E., Strande L.",10.1016/j.watres.2021.116997,Article,5.9096860886,5.1618285179
4,113,1.0,A refined method of high-resolution remote sensing change detection based on machine learning for newly constructed building areas,Areas registration; Change detection; Deep learning; High-resolution remote sensing; Newly constructed building areas; SVM,"Automatic detection of newly constructed building areas (NCBAs) plays an important role in addressing issues of ecological environment monitoring, urban management, and urban planning. Compared with low-and-middle resolution remote sensing images, high-resolution remote sensing images are superior in spatial resolution and display of refined spatial details. Yet its problems of spectral heterogeneity and complexity have impeded research of change detection for high-resolution remote sensing images. As generalized machine learning (including deep learning) technologies proceed, the efficiency and accuracy of recognition for ground-object in remote sensing have been substantially improved, providing a new solution for change detection of high-resolution remote sensing images. To this end, this study proposes a refined NCBAs detection method consisting of four parts based on generalized machine learning: (1) pre-processing; (2) candidate NCBAs are obtained by means of bi-temporal building masks acquired by deep learning semantic segmentation, and then registered one by one; (3) rules and support vector machine (SVM) are jointly adopted for classification of NCBAs with high, medium and low confidence; and (4) the final vectors of NCBAs are obtained by post-processing. In addition, area-based and pixel-based methods are adopted for accuracy assessment. Firstly, the proposed method is applied to three groups of GF1 images covering the urban fringe areas of Jinan, whose experimental results are divided into three categories: high, high-medium, and high-medium-low confidence. The results show that NCBAs of high confidence share the highest F1 score and the best overall effect. Therefore, only NCBAs of high confidence are considered to be the final detection result by this method. Specifically, in NCBAs detection for three groups GF1 images in Jinan, the mean Recall of area-based and pixel-based assessment methods reach around 77% and 91%, respectively, the mean Pixel Accuracy (PA) 88% and 92%, and the mean F1 82% and 91%, confirming the effectiveness of this method on GF1. Similarly, the proposed method is applied to two groups of ZY302 images in Xi’an and Kunming. The scores of F1 for two groups of ZY302 images are also above 90% respectively, confirming the effectiveness of this method on ZY302. It can be concluded that adoption of area registration improves registration efficiency, and the joint use of prior rules and SVM classifier with probability features could avoid over and missing detection for NCBAs. In practical applications, this method is contributive to automatic NCBAs detection from high-resolution remote sensing images. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Remote Sensing,"Wang H., Qi J., Lei Y., Wu J., Li B., Jia Y.",10.3390/rs13081507,Article,5.9631757736,5.1301412582
4,121,4.0,Review of machine learning techniques for mosquito control in urban environments,Dengue; Machine learning; Malaria; Mosquitoes; Urban data science; Vector control,"Machine learning (ML) techniques excel at forecasting, clustering, and classification tasks, making them valuable for various aspects of mosquito control. In this literature review, we selected 120 papers relevant to the current state of ML for mosquito control in urban settings. The reviewed work covers several different methodologies, objectives, and evaluation criteria from various environmental contexts. We first divided the existing papers into geospatial, visual, or audio categories. For each category, we analyzed the machine learning pipeline, from dataset creation to model performance. We conclude with a discussion of the challenges and opportunities for further research. While the reviewed ML methods in mosquito control are promising, we recommend a) increased use of crowdsourced and citizen science data, b) a standardized and open ML pipeline for reproducible results, and c) research that incorporates advances in ML. With these suggestions, ML techniques could lead to effective mosquito control in urban environments. © 2021 Elsevier B.V.",2021,Ecological Informatics,"Joshi A., Miller C.",10.1016/j.ecoinf.2021.101241,Review,6.1252098083,4.6888585091
4,122,4.0,Safe cities in the new urban world: A comparative cluster dynamics analysis through machine learning,Cluster analysis; Global cities; Machine learning; Magnetism; New Urban World; Safety; Security,"Cities in the ‘New Urban World’ display an enormous diversity in appearance, growth and performance. The awareness is growing that the urban development potential (‘magnetism’) of cities is closely related to safety and security conditions in these cities. This paper develops a new analytical framework based on a wealth of empirical data on both safety/security and socio-economic magnetism achievements of many world cities, by combining two comprehensive relevant global urban data bases. The aim of the study is to offer a comparative analysis of the combined safety/security data and socio-economic performance data of 30 global cities, through the use of an advanced sequential cluster dynamics analysis that is (partly) inspired by a novel machine learning approach (using Python software). In this way, cities can be categorized according to their quantitative characteristic features represented by the relevant clusters. It appears that city safety/security features are an important predictor of the variability in overall urban performance regarding magnetism. This study allows also for drawing relevant policy lessons. © 2020",2021,Sustainable Cities and Society,"Kourtit K., Marinescu Pele M.M., Nijkamp P., Traian Pele D.",10.1016/j.scs.2020.102665,Article,5.8902864456,4.9322562218
4,126,2.0,Geosilhouettes: Geographical measures of cluster fit,clustering; Data science; segregation; unsupervised learning; urban sociology,"Regionalization, under various guises and descriptions, is a longstanding and pervasive interest of urban studies. With an increasingly large number of studies on urban place detection in language, behavior, pricing, and demography, recent critiques of longstanding regional science perspectives on place detection have focused on the arbitrariness and non-geographical nature of measures of best fit. In this paper, we develop new explicitly geographical measures of cluster fit. These hybrid spatial–social measures, called geosilhouettes, are demonstrated to capture the “core” of geographical clusters in racial data on census blocks in Brooklyn neighborhoods. These new geosilhouettes are also useful in a variety of boundary analysis and outlier detection problems. In this paper, the thinking behind geosilhouettes is presented, their mathematical form is defined, they are demonstrated, and new directions of research are discussed. © The Author(s) 2019.",2021,Environment and Planning B: Urban Analytics and City Science,"Wolf L.J., Knaap E., Rey S.",10.1177/2399808319875752,Article,6.0188632011,4.8905563354
