1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
character,0.0020880580000000003,2,1,1,managed city,0.0022400059,1,1,1,inspired vivid description,0.0083705483,1,1,1,middle class generate,0.0083705483,1,1,1
setting,0.0020880580000000003,2,1,1,top spot,0.0022400059,1,1,1,read complex meaning,0.0083705483,1,1,1,middle class subject,0.0083705483,1,1,1
economy,0.0020880580000000003,2,2,1,great place,0.0022400059,1,1,1,simple legal function,0.0083705483,1,1,1,middle class society,0.0083705483,1,1,1
vision,0.0020880580000000003,2,2,1,outdoor recreation,0.0022400059,1,1,1,increasingly complex way,0.0083705483,1,1,1,inspired vivid description,0.0083705483,1,1,1
balance,0.0020880580000000003,2,2,1,western city,0.0022400059,1,1,1,examines metaphorical description,0.0083705483,1,1,1,read complex meaning,0.0083705483,1,1,1
change,0.0020880580000000003,2,2,1,thriving downtown,0.0022400059,1,1,1,many planning project,0.0083705483,1,1,1,simple legal function,0.0083705483,1,1,1
result,0.0020880580000000003,2,2,1,strong neighborhood,0.0022400059,1,1,1,last two decade,0.0083705483,1,1,1,increasingly complex way,0.0083705483,1,1,1
neuroscience,0.0020880580000000003,2,1,1,pioneering effort,0.0022400059,1,1,1,account geographical scale,0.0083705483,1,1,1,examines metaphorical description,0.0083705483,1,1,1
impact,0.0020880580000000003,2,2,1,local management,0.0022400059,1,1,1,wider economic process,0.0083705483,1,1,1,many planning project,0.0083705483,1,1,1
brain,0.0020880580000000003,2,1,1,steady procession,0.0022400059,1,1,1,regime theory literature,0.0083705483,1,1,1,last two decade,0.0083705483,1,1,1
risk,0.0020880580000000003,2,1,1,civic leader,0.0022400059,1,1,1,either nicely conjoin,0.0083705483,1,1,1,account geographical scale,0.0083705483,1,1,1
world,0.0020880580000000003,2,2,1,values dialogue,0.0022400059,1,1,1,gives us access,0.0083705483,1,1,1,wider economic process,0.0083705483,1,1,1
transformation,0.0020880580000000003,2,2,1,treats politics,0.0022400059,1,1,1,occupy urban space,0.0083705483,1,1,1,regime theory literature,0.0083705483,1,1,1
body,0.0020880580000000003,2,2,1,civic duty,0.0022400059,1,1,1,urban environmental history,0.0083705483,1,1,1,either nicely conjoin,0.0083705483,1,1,1
thought,0.0020880580000000003,2,2,1,public good,0.0022400059,1,1,1,,0.0,0,0,0,gives us access,0.0083705483,1,1,1
debate,0.0020880580000000003,2,2,1,press clipping,0.0022400059,1,1,1,,0.0,0,0,0,occupy urban space,0.0083705483,1,1,1
boundary,0.0020880580000000003,2,1,1,livable city,0.0022400059,1,1,1,,0.0,0,0,0,urban environmental history,0.0083705483,1,1,1
description,0.0020880580000000003,2,1,1,typical pressure,0.0022400059,1,1,1,,0.0,0,0,0,urban growth,0.006720017700000001,3,2,1
supporter,0.0020880580000000003,2,1,1,national norm,0.0022400059,1,1,1,,0.0,0,0,0,urban governance,0.006720017700000001,3,1,1
