Cluster,DocId,Cited by,Title,Author Keywords,Abstract,Year,Source title,Authors,DOI,Document Type,x,y
149,32,,A machine learning-based approach for classifying tourists and locals using geotagged photos: the case of Tokyo,Big data; Classification; Flickr; Geotagged photos; Locals; Machine learning; Tokyo; Tourists,"In tourism-dependent cities, investigating the spatiotemporal distribution and dynamics of tourist flows is crucial for better urban planning in both steady and perturbed states. In recent years, researchers have started relying more on photo-based, geotagged social data, which offer insights about tourists, popular hotspots, and mobility patterns. However, distinguishing between tourists and locals from this data is problematic since residence information is often not provided. While previous studies rely on heuristic (e.g., period of stay) and probabilistic (Shannon entropy) approaches, this paper proposes a method for classifying tourists and residents based on machine learning (ML) algorithms and considering parameters that could explain the variability between the two (e.g., weather, mobility, and photo content). This approach was applied to Flickr users’ geotagged photos taken in Tokyo’s 23 special wards from July 2008 to December 2019. The results show that stacked ensemble (SE) models are superior to models based on five supervised-learning algorithms, including gradient boosting machine (GBM), generalized linear model (GLM), distributed random forest (DRF), deep learning (DL), and extremely randomized trees (XRT). Temporal entropy (TEN), mobility on workdays, and frequent visits to amusement venues and crowded places influenced how users were classified. While temporal distribution showed similar monthly/hourly patterns, spatial distribution varied. The proposed approach might pave the way for scholars to carry out future tourism research on different topics and subsequently support policymakers in the decision-making process, specifically in urban settings. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",2021,Information Technology and Tourism,"Derdouri A., Osaragi T.",10.1007/s40558-021-00208-3,Article,11.2539520264,5.4256954193
149,34,,Identifying urban built environment factors in pregnancy care and maternal mental health outcomes,Built environment; Postpartum depression; Pregnancy care,"Backgrounds: Risk factors related to the built environment have been associated with women’s mental health and preventive care. This study sought to identify built environment factors that are associated with variations in prenatal care and subsequent pregnancy-related outcomes in an urban setting. Methods: In a retrospective observational study, we characterized the types and frequency of prenatal care events that are associated with the various built environment factors of the patients’ residing neighborhoods. In comparison to women living in higher-quality built environments, we hypothesize that women who reside in lower-quality built environments experience different patterns of clinical events that may increase the risk for adverse outcomes. Using machine learning, we performed pattern detection to characterize the variability in prenatal care concerning encounter types, clinical problems, and medication prescriptions. Structural equation modeling was used to test the associations among built environment, prenatal care variation, and pregnancy outcome. The main outcome is postpartum depression (PPD) diagnosis within 1 year following childbirth. The exposures were the quality of the built environment in the patients’ residing neighborhoods. Electronic health records (EHR) data of pregnant women (n = 8,949) who had live delivery at an urban academic medical center from 2015 to 2017 were included in the study. Results: We discovered prenatal care patterns that were summarized into three common types. Women who experienced the prenatal care pattern with the highest rates of PPD were more likely to reside in neighborhoods with homogeneous land use, lower walkability, lower air pollutant concentration, and lower retail floor ratios after adjusting for age, neighborhood average education level, marital status, and income inequality. Conclusions: In an urban setting, multi-purpose and walkable communities were found to be associated with a lower risk of PPD. Findings may inform urban design policies and provide awareness for care providers on the association of patients’ residing neighborhoods and healthy pregnancy. © 2021, The Author(s).",2021,BMC Pregnancy and Childbirth,"Zhang Y., Tayarani M., Wang S., Liu Y., Sharma M., Joly R., RoyChoudhury A., Hermann A., Gao O.H., Pathak J.",10.1186/s12884-021-04056-1,Article,11.0191469193,5.3140025139
149,35,2.0,Mapping fine-scale visual quality distribution inside urban streets using mobile LiDAR data,Fine-scale; Machine learning; Mobile LiDAR; Urban street; Visual quality,"The visual quality of urban streets is of vital importance for establishing a satisfying and comfortable experience for the residents in an urban community. It also has positive effects on urban vibrancy, public health, and social connections in that community. Numerous studies have been conducted to evaluate the visual quality at the urban street level using street view images. However, the spatial distribution of fine-grained visual quality inside an urban street is rarely investigated. This study presents a new approach for the evaluation of visual quality inside urban streets using mobile LiDAR point clouds. The semantic information of urban streets was first extracted from mobile LiDAR point clouds with a Gradient Boosting classifier. After that, seven well-known key design elements, including the green space factor, sky view factor, enclosure rate, volume index, vehicle occurrence rate, motorization rate, and diversity, were calculated from the classified point clouds using a three-dimensional (3D) visibility model. Finally, the visual quality at 1 m grid resolution inside urban street was achieved automatically by using a random forest model which was trained based on perception samples. This approach has been validated on two study areas and the results indicated that the proposed approach is able to quantitatively examine the visual quality difference inside urban streets. The results generated by the proposed method also match well with the common sense of urban design experts, which are useful for architects and designers to develop best practices in the urban micro-renewal project and to refine the urban planning processes. © 2021 Elsevier Ltd",2021,Building and Environment,"Wu B., Yu B., Shu S., Liang H., Zhao Y., Wu J.",10.1016/j.buildenv.2021.108323,Article,10.9041957855,5.6437239647
149,36,,Origin-Destination Matrix Estimation and Prediction from Socioeconomic Variables Using Automatic Feature Selection Procedure-Based Machine Learning Model,Artificial neural networks; Feature selection; Machine learning; Origin-destination (OD) matrix; Support vector machines; Urban transport planning,"The origin-destination (OD) demand matrix plays an essential role in travel modeling and transport planning. Traditional OD matrices are estimated from expensive and laborious traffic counts and surveys. Accordingly, this study proposes a new combined methodology to estimate or update OD matrices (urban mobility) directly from easy-to-obtain and free-of-charge socioeconomic variables. The Málaga region, Spain, was used as a case study. The proposed methodology involves two stages. First, an automatic feature selection procedure was developed to determine the most relevant socioeconomic variables, discarding the irrelevant ones. Several feature selection techniques were studied and combined. Second, machine learning (ML) models were used to estimate mobility between predefined zones. Artificial neural networks (ANNs) and support vector regression (SVR) were tested and compared using the most relevant variables as inputs. The experimental results show that the proposed combined model can be more accurate than traditional methods and ML models without the feature selection procedure. In particular, SVR with feature selection slightly outperformed the combined model using ANNs. The proposed methodology can be a promising and affordable alternative method for estimating OD matrices, reducing costs and lead time significantly, and assisting and improving urban transport planning. © 2021 American Society of Civil Engineers.",2021,Journal of Urban Planning and Development,"Rodríguez-Rueda P.J., Ruiz-Aguilar J.J., González-Enrique J., Turias I.",10.1061/(ASCE)UP.1943-5444.0000763,Article,11.3215007782,5.4167165756
149,39,,"High-resolution air temperature mapping in a data-scarce, arid area by means of low-cost mobile measurements and machine learning",,"The availability of gridded, screen-level air temperature data at an effective spatial and temporal resolution is important for many fields such as climatology, ecology, urban planning and design. This study aims at providing such data in a data-scarce, arid city within the greater Cairo region (Egypt), namely the Sixth of October, where, to our knowledge, no such data are available. By using (i) air temperature data, collected from mobile measurements, (ii) multiple spectral indices, (iii) spatial analysis techniques and (iv) random forest regression modelling, we produced air temperature maps (for both daytime and nighttime) at 30-m spatial resolution for the entire city. The proposed method is systematic and relies on low-cost instrumentation and freely-available satellite data and hence it can be replicated in similar data-scarce, arid areas to allow for better spatial and temporal monitoring of air temperature. © Content from this work may be used under the terms of the Creative Commons Attribution 3.0 Licence.",2021,Journal of Physics: Conference Series,"Eldesoky A.H.M., Colaninno N., Morello E.",10.1088/1742-6596/2042/1/012045,Conference Paper,11.0004844666,5.3632292747
149,42,,"SPATIAL CLASSIFICATION of URBAN LAND by SPECULATIVE LAND VALUE and MSI SATELLITE IMAGERY USING K-MEANS, in HUANCAYO, PERU [CLASIFICACIÓN ESPACIAL DEL SUELO URBANO POR EL VALOR ESPECULATIVO DEL SUELO E IMÁGENES MSI SATELITALES USANDO K-MEANS, HUANCAYO, PERÚ]",Artificial intelligence; Real estate market; Urban periphery; Urban planning,"The city of Huancayo, like other intermediate cities in Latin America, faces problems of poorly planned land-use changes and a rapid dynamic of the urban land market. The scarce and outdated information on the urban territory impedes the adequate classification of urban areas, limiting the form of its intervention. The purpose of this research was the adoption of unassisted and mixed methods for the spatial classification of urban areas, considering the speculative land value, the proportion of urbanized land, and other geospatial variables. Among the data collection media, Multi-Spectral Imagery (MSI) from the Sentinel-2 satellite, the primary road system, and a sample of direct observation points, were used. The processed data were incorporated into georeferenced maps, to which urban limits and official slopes were added. During data processing, the K-Means algorithm was used, together with other machine learning and assisted judgment methods. As a result, an objective classification of urban areas was obtained, which differs from the existing planning. © 2021 The authors. All right reserved.",2021,Urbano,Zamalloa G.R.P.,10.22320/07183607.2021.24.44.06,Article,10.997215271,5.6519875526
149,45,,Uncovering the nature of urban land use composition using multi-source open big data with ensemble learning,Ensemble learning; Land use classification; Mixed land use; Remote sensing; Urban planning,"Detailed information on urban land uses has been an essential requirement for urban land management and policymaking. Recent advances in remote sensing and machine learning technologies have contributed to the mapping and monitoring of multi-scale urban land uses, yet there lacks a holistic mapping framework that is compatible with different end users’ demands. Moreover, land use mix has evolved to be a key component in modern urban settings, but few have explicitly measured the spatial complexity of land use or quantitively uncovered its driving forces. Addressing these challenges, here we developed a novel two-stage bottom-up scheme for mapping essential urban land use categories. In the first stage, we conducted object-based land use classification using crowdsourcing features derived from multi-source open big data and an automated ensemble learning approach. In the second stage, we identified parcel-based land use attributes, including the dominant type and mixture mode, by spatially correlating land parcels with the object-based results. Furthermore, we investigated the potential influencing factors of land use mix using principal components analysis and multiple linear regression. Experimental results in Ningbo, a coastal city in China, showed that the proposed framework could accurately depict the distribution and composition of urban land uses. At the object scale, the highest classification accuracy was as high as 86% and 78% for the major (Level I) and minor (Level II) categories, respectively. At the parcel scale, the generated land use maps were spatially consistent with the object-based maps. We found larger parcels were more likely to be mixed in land use, and industrial lands were characterized as the most complicated category. We also identified multiple factors that had a collective impact on land use mix, including geography, socioeconomy, accessibility, and landscape metrics. Altogether, our proposed framework offered an alternative to investigating urban land use composition, which could be applied in a broad range of implications in future urban studies. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Remote Sensing,"Tu Y., Chen B., Lang W., Chen T., Li M., Zhang T., Xu B.",10.3390/rs13214241,Article,11.2550411224,5.4038524628
149,57,,Changes in the Urban Surface Thermal Environment of a Chinese Coastal City Revealed by Downscaling MODIS LST with Random Forest Algorithm,coastal city; downscaling; random forest; surface thermal environment; urban heat island,"Analysis of the formation and evolution of urban surface thermal environment is crucial for urban planning and improving the environment of a settlement. Qingdao was selected in this study as a typical coastal city undergoing rapid urbanization, and the spatiotemporal dynamic characteristics of its urban surface thermal environment from 2010 to 2019 were evaluated. The random forest (RF) algorithm was adopted to obtain its land surface temperature (LST) map with 30-m resolution by downscaling the Moderate Resolution Imaging Spectroradiometer (MODIS) LST product; the remote sensing indices emphasizing different land cover types, LST calculated by the radiative transfer equation, and elevation were used as input variables in the algorithm. The heat island intensity (HII), urban heat island (UHI) volume, and UHI grade were used to analyze the spatiotemporal dynamic characteristics of the urban surface thermal environment in Qingdao. The results show an increasing trend in average HII between 1.1 and 2.52°C in the study area over the past 10 years. The northern city appeared to have the highest UHI volume, while change of the UHI volume in Huangdao District of southwestern Qingdao was the most significant. The areas with high HII have gradually expanded during the last 10 years, and the areas with a 10-yr persistently high HII are distributed mainly in old urban areas with high building density and a dense population. Different factors may influence UHI, such as artificial heat sources, surface heat sources, and hybrid heat sources. Finally, adjusting the urban structure, increasing the vegetated area, and changing building colors are proposed to mitigate UHI in the areas with continuously high HII. © 2021, The Chinese Meteorological Society and Springer-Verlag Berlin Heidelberg.",2021,Journal of Meteorological Research,"Xu N., Deng F., Liu B., Li C., Fu H., Yang H., Zhang J.",10.1007/s13351-021-0023-4,Review,11.2761478424,5.243326664
149,59,,Evaluating the ability to use contextual features derived from multi-scale satellite imagery to map spatial patterns of urban attributes and population distributions,Contextual features; Machine learning; Modeling; Population; Spatial resolution; Urban attributes,"With an increasing global population, accurate and timely population counts are essential for urban planning and disaster management. Previous research using contextual features, using mainly very-high-spatial-resolution imagery (&lt;2 m spatial resolution) at subnational to city scales, has found strong correlations with population and poverty. Contextual features can be defined as the statistical quantification of edge patterns, pixel groups, gaps, textures, and the raw spectral sig-natures calculated over groups of pixels or neighborhoods. While they correlated with population and poverty, which components of the human-modified landscape were captured by the contextual features have not been investigated. Additionally, previous research has focused on more costly, less frequently acquired very-high-spatial-resolution imagery. Therefore, contextual features from both very-high-spatial-resolution imagery and lower-spatial-resolution Sentinel-2 (10 m pixels) imagery in Sri Lanka, Belize, and Accra, Ghana were calculated, and those outputs were correlated with OpenStreetMap building and road metrics. These relationships were compared to determine what components of the human-modified landscape the features capture, and how spatial resolution and location impact the predictive power of these relationships. The results suggest that contextual features can map urban attributes well, with out-of-sample R2 values up to 93%. Moreover, the degradation of spatial resolution did not significantly reduce the results, and for some urban attributes, the results actually improved. Based on these results, the ability of the lower resolution Sentinel-2 data to predict the population density of the smallest census units available was then assessed. The findings indicate that Sentinel-2 contextual features explained up to 84% of the out-of-sample variation for population density. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Remote Sensing,"Chao S., Engstrom R., Mann M., Bedada A.",10.3390/rs13193962,Article,11.0127639771,5.5871691704
149,60,3.0,Evaluating the role of urban fabric on surface urban heat island: The case of Istanbul,Istanbul; Land surface temperature; Ridge regression model; Surface urban heat island; Urban fabric,"Urban heat islands, one of the fundamental anthropogenic impacts on local climates, have been a growing concern especially for high-density urban areas such as Istanbul. This paper outlines the use of a supervised machine learning technique to understand the effects of the urban fabric on surface urban heat island (SUHI) formation in Istanbul, and identify effective variables to provide a basis for research and practice focusing on SUHI mitigation. An analysis using the Ridge Regression Model found that 71% of land surface temperature anomalies in Istanbul are linked to building coverage ratio (BCR), surface/volume ratio (SVR), sky-view factor (SVF), canyon geometry factor (CGF), and vegetation index (NDVI). NDVI and BCR were the urban fabric components with the highest contribution to SUHI formation, while the effects of SVF and CGF remained relatively low. This research can help planners and designers gauge the contribution of the urban fabric to micro-climate issues and adapt SUHI mitigation strategies for projects aiming to build climate-sensitive urban environments. It also provides insight into and improves knowledge of supervised machine learning approaches to the urban planning and design disciplines. © 2021 Elsevier Ltd",2021,Sustainable Cities and Society,"Erdem Okumus D., Terzi F.",10.1016/j.scs.2021.103128,Article,10.9778594971,5.2801556587
149,61,3.0,Smart environment design planning for smart city based on deep learning,Deep learning; Smart City (SC); Smart environment design planning; Statistical model,"Machine Learning (ML) and Deep Learning (DL) methods have contributed to the progression of models in the different aspects of planning, prediction, and uncertainty analysis of urban and smart cities development in the current scenario. Most developed cities have suffered from severe air quality as population growth and industrialization grow rapidly. Government agencies and citizens are increasingly concerned about air quality, which has an impact on various areas of the human environment and human advancement. Conventional methods of air pollution forecasting primarily use low-level simulations, and these models generate disappointing results that have led us to factors that influence air pollution measurement based on a thorough design of the structure. Furthermore, in this paper, Long Short- Term Memory (LSTM) assisted Staked Auto-Encoder (SAE) (LSTM-SAE) model has been proposed for predicting the air quality in smart environment design planning in the smart cities. Long Short- Term Memory is used to evaluate air pollution quality prediction in smart cities. Staked Auto-Encoder (SAE) is modeled and prepared gently to extract the intrinsic components that occur due to air pollution. Furthermore, the findings indicate that classification accuracy of 91.22% and the overall Error rate of 0.46 has been validated, and LSTM-SAE addresses the different aspects of smart city and effective method when compared to other existing methods. © 2021",2021,Sustainable Energy Technologies and Assessments,"Liu L., Zhang Y.",10.1016/j.seta.2021.101425,Article,11.1277732849,5.4485440254
