DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI
68,3.0,2021,Article,Geospatial simulation of urban neighbourhood densification potentials,"Although densification of urban areas is being proposed as a sustainable urbanisation strategy, frameworks for detailed large-scale analysis of densification potentials and their evaluation are lacking. A geospatial simulation framework is presented to assess and evaluate densification potentials at the neighbourhood level of already built-up residential areas. The focus is on post-war neighbourhoods, which are particularly promising for sustainable densification. Neighbourhoods are localised using geospatial analysis and based on literature and architectural designs, potentials are estimated for different neighbourhood archetypes and densification strategies. Potentials are simulated at a national scale using supervised archetype classification. The embeddedness into current mobility infrastructure is used as a proxy for evaluating the sustainability of neighbourhood densification. The developed framework is tested for Switzerland. Depending on the densification strategy, the simulated additional inhabitants for populating post-war urban neighbourhoods range between 4–15 % of the current population. More than half of this potential is located in central areas and is well connected by public transportation. The presented approach is suitable for assessing spatially explicit densification potential and for prioritising densification locations. We show that in countries with a high number of post-war neighbourhoods in well-connected locations, considerable densification opportunities could be realised in already built-up residential areas. © 2021 The Author(s)",Archetype; Compact city; Machine learning; Redensification; Urban design; Urban structure unit,"Eggimann S., Wagner M., Ho Y.N., Züger M., Schneider U., Orehounig K.",10.1016/j.scs.2021.103068
88,,2021,Article,Improving intelligent decision making in urban planning: Using machine learning algorithms,"Generally, decision making in urban planning has progressively become difficult due to the uncertain, convoluted, and multi-criteria nature of urban issues. Even though there has been a growing interest to this domain, traditional decision support systems are no longer able to effectively support the decision process. This paper aims to elaborate an intelligent decision support system (IDSS) that provides relevant assistance to urban planners in urban projects. This research addresses the use of new techniques that contribute to intelligent decision making: machine learning classifiers, naïve Bayes classifier, and agglomerative clustering. Finally, a prototype is being developed to concretize the proposition. © 2021, IGI Global. Copying or distributing in print or electronic forms without written permission of IGI Global is prohibited.",Clustering; Data mining; Intelligent decision support system; Machine learning algorithms; Naïve bayes; Urban planning; Urban project,"Khediri A., Laouar M.R., Eom S.B.",10.4018/IJBAN.2021070104
109,1.0,2021,Article,A machine learning approach to the simulation of intercity corporate networks in mainland China,"This paper explores the potential of machine learning algorithms (MLAs) for the simulation of intercity networks. To this end, we implement the random forest MLA to simulate the intercity corporate networks created by Fortune China 500 firms in mainland China. The random forest MLA does not require a predefined model but detects patterns directly from the data to automatically build models. The city-dyad connectivities were computed using an interlocking network model and treated as target variables. City factors and geographical factors were treated as features. The model was trained using a 2010 training set and subsequently validated using 2010 and 2017 test sets. The results are promising, with the pseudo R2 of the model coupled with different test data ranging from 0.861 to 0.940. Nonetheless, the random forest MLA also faces some challenges in the context of the simulation of intercity networks. We conclude that MLAs are potentially useful for specific applications such as the analysis of network big data, scenario simulation in regional planning, and the detection of driving forces in exploratory research. © 2021 Elsevier Ltd",Intercity network; Machine learning; Modelling; Random forest; Simulation; Urban system,"Li L., Derudder B., Kong X.",10.1016/j.compenvurbsys.2021.101598
112,1.0,2021,Article,Online urban-waterlogging monitoring based on a recurrent neural network for classification of microblogging text,"With the global climate change and rapid urbanization, urban flood disasters spread and become increasingly serious in China. Urban rainstorms and waterlogging have become an urgent challenge that needs to be monitored in real time and further predicted for the improvement of urbanization construction. We trained a recurrent neural network (RNN) model to classify microblogging posts related to urban waterlogging and establish an online monitoring system of urban waterlogging caused by flood disasters. We manually curated more than 4400 waterlogging posts to train the RNN model so that it can precisely identify waterlogging-related posts of Sina Weibo to timely determine urban waterlogging. The RNN model has been thoroughly evaluated, and our experimental results showed that it achieved higher accuracy than traditional machine learning methods, such as the support vector machine (SVM) and gradient boosting decision tree (GBDT). Furthermore, we build a nationwide map of urban waterlogging based on recent 2-year microblogging data. © 2020 EDP Sciences. All rights reserved.",,"Liu H., Hao Y., Zhang W., Zhang H., Gao F., Tong J.",10.5194/nhess-21-1179-2021
121,4.0,2021,Review,Review of machine learning techniques for mosquito control in urban environments,"Machine learning (ML) techniques excel at forecasting, clustering, and classification tasks, making them valuable for various aspects of mosquito control. In this literature review, we selected 120 papers relevant to the current state of ML for mosquito control in urban settings. The reviewed work covers several different methodologies, objectives, and evaluation criteria from various environmental contexts. We first divided the existing papers into geospatial, visual, or audio categories. For each category, we analyzed the machine learning pipeline, from dataset creation to model performance. We conclude with a discussion of the challenges and opportunities for further research. While the reviewed ML methods in mosquito control are promising, we recommend a) increased use of crowdsourced and citizen science data, b) a standardized and open ML pipeline for reproducible results, and c) research that incorporates advances in ML. With these suggestions, ML techniques could lead to effective mosquito control in urban environments. © 2021 Elsevier B.V.",Dengue; Machine learning; Malaria; Mosquitoes; Urban data science; Vector control,"Joshi A., Miller C.",10.1016/j.ecoinf.2021.101241
148,,2021,Conference Paper,Software Frameworks that Improve HCI Focused on Cognitive Cities. A Systematic Literature Review,"Due to the technological advances, the reference frameworks to carry out web and mobile applications primarily focus on improving Human-Computer Interaction (HCI). This document compiles a series of current trends both in framework and in developing systems that enhance HCI in the new paradigm of cognitive cities. For this, a Systematics Literature Review (SLR) methodology has been applied, based on an exhaustive search in Scientific libraries of the Informatics field. This research presents new frameworks that improve HCI in medicine, education, and urban planning; based on the development of Cognitive Cities. © 2021, Springer Nature Switzerland AG.",Cognitive cities; Framework; HCI; Machine learning; Smart cities,"Giler-Velásquez G., Marcillo-Delgado B., Vaca-Cardenas M., Vaca-Cardenas L.",10.1007/978-3-030-90241-4_12
150,1.0,2021,Article,Environmentally sustainable urban development and internet of things connected sensors in cognitive smart cities,"Based on an in-depth survey of the literature, the purpose of the paper is to explore environmentally sustainable urban development and Internet of Things connected sensors in cognitive smart cities. Using and replicating data from Capgemini, EIU, ESI ThoughtLab, JLL, KPMG, ICMA, SCC, and UKTI, I performed analyses and made estimates regarding how networked and integrated sustainable urban technologies optimize interconnected sensor networks through digital urban governance in smart and environmentally sustainable cities. Data-driven planning technologies can upgrade the standard of living by gathering massive volumes of data from Internet of Things sensing infrastructures. Data-driven Internet of Things systems integrate computationally networked urbanism and sustainable governance networks across Internet of Things sensing infrastructures by harnessing machine learning-based analytics. Smart and environmentally sustainable cities leverage datadriven planning technologies and machine learning-based analytics. Networked and integrated sustainable urban technologies develop on data-driven Internet of Things systems and machine learning-based analytics. Smart sustainable city governance and management can be enhanced by harnessing Internet of Things sensors, urban big data analytics, data-driven Internet of Things systems, and sensor-based big data applications. Descriptive statistics of compiled data from the completed surveys were calculated when appropriate. © 2021, Addleton Academic Publishers. All rights reserved.",City; Environment; Internet of Things; Sensor; Smart; Sustainability,Chapman D.,10.22381/GHIR13220214
166,,2021,Book Chapter,Planning Support Systems for Long-Term Climate Resilience: A Critical Review,"As climate change is becoming a reality, there is an increasing demand to improve urban resilience. Planning Support Systems (PSS) enable climate-informed planning. However, previous research confirms difficulties in the uptake of PSS due to their resource-intensive nature and lack of awareness of their usefulness. This chapter aims to make a headway in understanding research priorities and gaps that need to be addressed for PSS to address climate resilience in the long run. To this end, we review the emerging body of knowledge in academia and practice, by conducting a text-mining analysis of academic (n = 36,405) and non-academic (practice) (n = 86) literature on urban planning and climate resilience. We extract trends on climate pressures, infrastructure drivers, and planning responses. A key finding from academic literature is that long-term planning continues to be limited to a few fixed scenarios and places a strong focus on single sector strategies. Practice documents continue to be designed to inform high-level policies, but not spatial plans that require integrated thinking. Our analysis concludes with a research agenda for improving PSS to (1) identify and integrate the full range of variables in the long-term; (2) support selection of appropriate planning responses across multiple infrastructure systems; and (3) improve flexibility in planning by a deeper understanding of temporal aspects such as planning timeframes. © 2021, The Author(s), under exclusive license to Springer Nature Switzerland AG.",Academic publishing; Literature review; Long-term planning; Machine learning; Planning support systems; Topic modeling; Uncertainty; Urban climate adaptation; Urban knowledge systems; Urban resilience,"Krishnan S., Aydin N.Y., Comes T.",10.1007/978-3-030-76059-5_24
173,,2021,Article,"Frontier topics in italian regional science in its forties: The increasing role of heterogeneity in theory, policy and planning","This paper introduces the second volume of the special issue edited to celebrate the 40th Anniversary of AISRe. It presents different contributions ranging from the analysis of knowledge spillovers, the use of microdata in the spatial context, the application of machine learning tools for regional policy evaluation studies, the assessment of smart specialization and inner area strategies, the role of the evolutionary approach in regional planning and that of urban planning instruments in land rent measurement. The common denominator of the different essays may be found in the increasing diffusion of approaches dealing with heterogeneity of firms, geographical spaces and territories in modern regional science. © Società editrice il Mulino.",R11; R12; Regional planning. cation: R10; Regional policy; Regional theory,"Mazzola F., Pellegrini G.",10.14650/100873
199,17.0,2020,Review,The conceptual basis of water-energy-food nexus governance: systematic literature review using network and discourse analysis,"In the last decade, the debate on the governance of water, energy, and food (WEF) has intensified, spurring the emergence of the term “nexus governance.” In general, the reduction of trade-offs and construction of synergies between WEF have been placed on the scientific, political, and economic agenda. However, although increasingly used, it is difficult to find a clear meaning and definition of what the term represents. Based on a systematic literature review (SLR), using text-mining and machine learning algorithms, this article investigates what are the conceptual basis of the nexus governance debate, and attempts to clarify the main themes, networks, and gaps within this literature. The analysis is based on quantitative and qualitative methods, combining social network analysis (SNA) and discourse analysis (DA). The results highlighted that twenty-four governance-related concepts support this literature, breaking down into eight groups: water and basin governance; environmental and systems governance; risk and resource security governance; economic governance; global governance; urban governance; integrative and cooperative governance; and “epistemic” and transdisciplinary governance. © 2020 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",discourse analysis; nexus governance; social network analysis; systematic literature review; Water-energy-food nexus,"Urbinatti A.M., Benites-Lazaro L.L., Carvalho C.M.D., Giatti L.L.",10.1080/1943815X.2020.1749086
205,8.0,2020,Article,A data-informed analytical approach to human-scale greenway planning: Integrating multi-sourced urban data with machine learning algorithms,"Urban greenways have been recognized as an important strategy to improve human-scale quality in high-density built environments. Nevertheless, current greenway suitability analysis mainly focuses on geographical and natural issues, failing to account for human-scale urban design factors. Accordingly, this study proposes a data-informed approach to planning urban greenway networks using a combination of classical urban design theories, multi-sourced urban data, and machine learning algorithms. Maoming City in China was used as a case study. Per classical urban design theories, specifically, Cervero and Ewing's 5D variables, density, diversity, design, dimensions of destination accessibility, and distance-to-transit, were selected as key factors. A series of new urban data, including points of interest (PoIs), location-based service (LBS) positioning data, and street view images, were applied in conjunction with machine learning algorithms and geographical information system (GIS) tools to measure these key factors at a human-scale resolution and generate an optimized greenway suitability analysis. This analytical approach is an attempt to take human-scale concerns into account on a city-wide scale regarding greenway network generation. It also pushes the methodological boundaries of greenway planning by combining classical urban design thinking with new urban data and new techniques. © 2020 Elsevier GmbH",Data-informed urban design; Greenway planning; Machine learning algorithms; Multi-sourced urban data,"Tang Z., Ye Y., Jiang Z., Fu C., Huang R., Yao D.",10.1016/j.ufug.2020.126871
246,,2020,Conference Paper,Analysis of BeiDou/Galileo combined pseudo-range positioning performance in urban environment,"The observation conditions have a significant influence on the positioning performance. GNSS signals are easily blocked in urban environments, which leads to discontinuity and instability of position solution. With the construction of BeiDou and Galileo satellite navigation system in the final stage, multi-satellite fusion will be the future development trend of GNSSs. This paper introduces the mathematical fusion model of Galileo and BeiDou satellite navigation system, typical urban coverage conditions are simulated, and a detailed in the aspects of number of visible satellites, positioning error and PDOP values are analysed. The results show that the positioning accuracy of the integrated navigation system in the horizontal is within 3 m, the elevation is within 5 m, and the PDOP value are less than 1.5 in the open sky condition. In any coverage conditions, Galileo stand-alone system cannot guarantee the positioning continuity in the whole day, and positioning performance is the worst in the north coverage condition, unable to obtain the position solutions for more than 40% time in the whole day. In the north coverage condition, BeiDou has the best positioning performance, with a minimum of 4 visible satellites and 99% of PDOP values are less than 10. © Published under licence by IOP Publishing Ltd.",,"Wu Y., Yang Z., Xu N., Yu J.",10.1088/1742-6596/1550/3/032007
250,3.0,2020,Article,Design of machine learning model for Urban planning and management improvement,"With the aid of artificial intelligence, this paper builds a machine learning model with the KNN algorithm to optimize the traditional method of urban planning and management (UPM). The optimization is realized through two steps. First, the relevant theories of the updated UPM of livelihood oriented UPM (LOUPM) are explored for the later machine learning architecture design. People's livelihood has a great influence on UPM. Livelihood orientation makes the complex UPM even more complicated due to diverse living needs of citizens. This paper analyzes the deeper relationship between the people's livelihood and UPM, systematically studies the function and connotation of the people's livelihood behavior, and profoundly discusses current contradictions and restraining factors. Second, based on a better understanding of LOUPM, this paper further proposes an artificial intelligence approach to select most related factors to optimize UPM from databases. In the first paper of this series, in the analysis of the relevant UPM theories, three scopes of LOUPM are concluded to be the evaluation of data sets: authority, time, and space. Then, this paper continues to design a software model with the KNN algorithm to evaluate the urban plans and generates optimization advice for the user. Based on this research, it is possible to explore LOUPM. In order to make every effort to seek ways and methods to meet the challenge of the LOUPM in the new period, and by introducing a creative computing approach of government management and social governance, this article can contribute to the growing demand of China's urbanization process. © 2020 Totem Publisher, Inc. All rights reserved.",Creative computing approach; Machine learning; Natural language processing; Urban planning and management,"Zhou J., Liu T., Zou L.",10.23940/ijpe.20.06.p14.958967
332,1.0,2019,Conference Paper,Intrusion Detection System as Audit in IoT Infrastructure using Ensemble Learning and SMOTE Method,"With the industrial revolution 4.0, the use of IoT-based systems is increasing, both in the field of health manufacturing, urban planning, housing, and even automotive. Therefore, the security of the IoT system needs to be considered, this is related to data integrity, privacy, service stability. Through intrusion detection, activities on the IoT system will be able to be analyzed whether there are suspicious activities that can interfere with or threaten IoT services. In several previous studies in the literature, the approach used to detect intrusions in the IoT system has a high false alarm rate. This research proposes an approach through machine learning, specifically the ensemble learning approach and the synthetic minority over-sampling technique (SMOTE) method as a method of detecting intrusions in the IoT system which is expected to produce better performance. The results of this study indicate that the proposed approach is able to detect intrusion and classify into five types of intrusion including normal intrusion, probe, dos, r2l, u2r. Based on the evaluation results, the proposed approach can improve the performance of intrusion detection in terms of accuracy to 97.02%, detection rate of 97%, false alarm rate 0.16%, compared to base learning and approaches in previous studies used as intrusion detection methods, but in processing time performance have not shown satisfying results. © 2019 IEEE.",Audit; Ensemble learning; Intrusion Detection; IoT; Machine learning,"Kurniawan A.A., Santoso H.A., Soeleman M.A., Fanani A.Z.",10.1109/ICSITech46713.2019.8987524
369,3.0,2019,Article,Predicting safe parking spaces: A machine learning approach to geospatial urban and crime data,"This research aims to identify spatial and time patterns of theft in Manhattan, NY, to reveal urban factors that contribute to thefts from motor vehicles and to build a prediction model for thefts. Methods include time series and hot spot analysis, linear regression, elastic-net, Support vector machines SVM with radial and linear kernels, decision tree, bagged CART, random forest, and stochastic gradient boosting. Machine learning methods reveal that linear models perform better on our data (linear regression, elastic-net), specifying that a higher number of subway entrances, graffiti, and restaurants on streets contribute to higher theft rates from motor vehicles. Although the prediction model for thefts meets almost all assumptions (five of six), its accuracy is 77%, suggesting that there are other undiscovered factors making a contribution to the generation of thefts. As an output demonstrating final results, the application prototype for searching safer parking in Manhattan, NY based on the prediction model, has been developed. © 2019 by the authors.",Crime prevention through urban planning; Geospatial data; Machine learning; Manhattan; Prediction model; Theft from motor vehicle,"Matijosaitiene I., McDowald A., Juneja V.",10.3390/su11102848
