0,1
protective effect,{-1}
behavioral phenomenon,{-1}
economic effect,{-1}
daily life,"{0, 2, 5, -1}"
quantitative measuring,{-1}
analytical tool,{-1}
real estate,"{0, 5, -1, 6}"
estate market,"{-1, 6}"
private neighborhood,{-1}
city center,"{1, -1}"
closest facility,{-1}
certain radius,{-1}
neighborhood feature,"{4, -1}"
hedonic pricing,{-1}
pricing model,{-1}
massive number,{-1}
geographical information,"{0, 1, -1, 8}"
baidu street,{-1}
street view,"{1, 2, -1, 6}"
view image,"{1, 2, -1, 6}"
space syntax,{-1}
street accessibility,{-1}
scale hold,{-1}
positive coefficient,{-1}
regression coefficient,{-1}
combined assessment,{-1}
quantitative support,{-1}
important issue,"{3, -1}"
urban greening,{-1}
greening policy,{-1}
capturing impression,{-1}
pedestrian landscape,{-1}
healing purpose,{-1}
tree learning,{-1}
medicare health,{-1}
health insurance,{-1}
pedestrian environment,{-1}
public health,"{0, 1, 2, 3, -1}"
health care,"{0, -1}"
residential land,"{8, 1, 4, -1}"
landscape architecture,"{2, 11, -1}"
respective domain,{-1}
pedestrian reaction,{-1}
walking environment,{-1}
small town,{-1}
residential community,{-1}
deeper understanding,"{0, 3, -1}"
health motivation,{-1}
empirical relationship,"{1, -1}"
various street,{-1}
street environment,{-1}
health purpose,{-1}
analytical model,{-1}
flexible tool,{-1}
facilitates exploration,{-1}
walking domain,{-1}
physical activity,"{2, -1}"
activity level,{-1}
associated health,{-1}
health benefit,{-1}
pilot study,"{-1, 7}"
grass root,{-1}
participant perception,{-1}
tree algorithm,{-1}
primary objective,{-1}
pattern walker,{-1}
walker engage,{-1}
particular environment,{-1}
transportation corridor,{-1}
critical variable,{-1}
affected people,{-1}
environmental variable,"{2, 3, 4, -1}"
pedestrian activity,"{0, -1}"
study area,"{1, 2, 3, 4, 5, 6, 8, 11, -1}"
customized version,{-1}
tree machine,{-1}
algorithm rule,{-1}
root survey,{-1}
included weather,{-1}
affected decision,{-1}
different purpose,{-1}
first phase,"{0, -1}"
intelligent tool,"{4, -1}"
pedestrian space,"{2, -1}"
conceptual basis,{-1}
nexus governance,{-1}
systematic literature,{-1}
literature review,"{0, 3, 4, 7, -1}"
using network,"{8, 2, -1}"
discourse analysis,{-1}
last decade,"{0, 1, 2, 4, 5, 8, 11, -1}"
economic agenda,{-1}
clear meaning,{-1}
learning algorithms,"{0, 1, 2, 3, 5, 10, -1}"
governance debate,{-1}
main theme,{-1}
qualitative method,{-1}
social network,"{0, 4, -1}"
concept support,{-1}
eight group,{-1}
basin governance,{-1}
system governance,{-1}
resource security,{-1}
security governance,{-1}
economic governance,{-1}
global governance,{-1}
urban governance,"{0, 1, -1}"
cooperative governance,{-1}
transdisciplinary governance,{-1}
using visualization,{-1}
open data,"{0, 1, 5, -1}"
new knowledge,"{4, -1}"
large data,"{0, 1, -1}"
data set,"{0, 1, 2, 3, 4, 5, -1}"
enable citizen,{-1}
make sense,{-1}
large amount,"{0, 4, -1, 6}"
data analysis,"{0, 1, 3, 7, -1}"
visualization technique,"{2, -1}"
different level,"{8, 1, 4, -1}"
improve pattern,{-1}
pattern identification,{-1}
socioeconomic data,"{0, -1}"
chicago city,{-1}
city government,{-1}
different visualization,{-1}
multivariate analysis,{-1}
different form,{-1}
specific visualization,"{0, -1}"
effective data,{-1}
data interpretation,{-1}
soundscape mapping,{-1}
soundscape assessment,{-1}
acoustic data,{-1}
computer lack,{-1}
lack life,{-1}
life experience,{-1}
accurate prediction,"{0, 1, 4, -1}"
unique soundscape,{-1}
soundscape excerpt,{-1}
frames approach,{-1}
identify relationship,"{1, -1}"
acoustic feature,{-1}
acoustic signal,{-1}
affective quality,{-1}
strong prediction,{-1}
internal consistency,{-1}
individual assessment,{-1}
future soundscape,{-1}
poor environment,"{0, -1}"
planning student,{-1}
take course,{-1}
survey research,{-1}
use census,{-1}
census data,"{0, 1, 4, -1}"
basic variable,{-1}
per decade,{-1}
detailed population,{-1}
population characteristic,{-1}
aggregated form,{-1}
geographic area,"{0, 5, -1}"
new data,"{0, 1, 3, -1}"
data source,"{0, 1, 2, 3, 4, 6, 9, -1}"
distributed sensor,{-1}
infrastructure monitoring,{-1}
cell phone,{-1}
phone tracking,{-1}
tracking record,{-1}
real time,"{0, 1, -1, 8}"
time data,{-1}
disaggregated level,{-1}
rich environment,{-1}
frequent time,{-1}
time increment,{-1}
greater number,{-1}
simple visualization,{-1}
quantitative analysis,"{2, -1}"
multidimensional data,{-1}
data revolution,{-1}
data mining,"{0, 1, 4, 7, 8, -1}"
appropriate tool,{-1}
new environment,{-1}
planning education,{-1}
rich landscape,{-1}
planning curriculum,{-1}
predictive analytics,{-1}
proactive property,{-1}
property vacancy,{-1}
vacancy policy,{-1}
vacant property,{-1}
using technique,{-1}
future vacancy,{-1}
vacancy risk,{-1}
individual property,{-1}
city activity,{-1}
high accuracy,"{0, 1, 2, 7, -1}"
reactive strategy,{-1}
urgent need,"{0, 1, 4, -1}"
policy development,"{0, -1}"
holistic insight,{-1}
proactive intervention,{-1}
reverse decline,{-1}
sociotechnical system,"{4, -1}"
using data,"{0, 3, 5, 6, 10, -1}"
community deprivation,{-1}
urban park,"{3, -1}"
park access,{-1}
relative role,{-1}
important element,{-1}
important role,"{0, 1, 2, 3, 6, -1}"
sustainable city,"{0, 3, -1, 6}"
examine park,{-1}
park accessibility,{-1}
equitable service,{-1}
catchment area,"{1, -1}"
local contributor,{-1}
accessibility change,{-1}
transport network,{-1}
deprivation dimension,{-1}
excellent park,{-1}
population decrease,{-1}
park increase,{-1}
increase contribute,{-1}
improved park,{-1}
network change,{-1}
deprived community,{-1}
rising trend,{-1}
concentrated community,{-1}
declined park,{-1}
methodological framework,"{0, 1, -1}"
geographical accessibility,{-1}
accessibility model,{-1}
economic chain,{-1}
chain substitution,{-1}
substitution model,{-1}
dynamic park,{-1}
social inequality,{-1}
urbanizing region,{-1}
multivariate relationship,{-1}
campus design,{-1}
design parameter,{-1}
energy performance,"{3, -1}"
reinforcement learning,"{0, 4, -1}"
parametric modeling,{-1}
two decade,"{1, -1}"
extensive research,{-1}
form scenario,{-1}
sky view,"{2, -1}"
view factor,{-1}
solar radiation,"{3, -1}"
urban design,"{0, 2, 3, 4, 5, 6, 7, 8, 11, -1}"
multiple performance,{-1}
evaluate scenario,{-1}
reliable design,{-1}
design decision,{-1}
major challenge,"{1, 4, -1}"
design alternative,"{11, -1}"
new methodology,"{2, 3, -1, 7}"
generative design,"{0, 11, -1}"
design approach,"{0, -1}"
parametric performance,{-1}
performance modeling,{-1}
adaptive regression,{-1}
regression spline,{-1}
spline approach,{-1}
urban performance,"{5, -1}"
energy efficient,{-1}
possible design,{-1}
using reinforcement,{-1}
presented relationship,{-1}
geometric form,"{3, -1}"
performance criterion,"{0, -1}"
finding show,"{5, -1}"
solar potential,{-1}
building coverage,"{3, 5, -1}"
coverage ratio,"{3, 5, -1}"
optimal energy,{-1}
energy balance,"{3, -1}"
relationship contribute,{-1}
deriving design,{-1}
design strategy,"{2, 3, 7, 11, -1}"
sustainable campus,{-1}
built form,{-1}
sky opening,{-1}
performance analysis,"{1, -1}"
energy demand,"{1, 3, -1}"
major limitation,"{2, -1}"
limitation exist,{-1}
performance evaluation,"{0, 1, -1}"
evaluation method,"{2, 11, -1}"
various performance,{-1}
city policy,"{0, -1}"
development requirement,"{0, -1}"
decision making,"{0, 1, 2, 3, 4, 5, 6, 7, -1}"
proposed methodology,"{0, 1, 5, -1}"
advanced machine,"{0, -1}"
international campus,{-1}
geometrical alternative,{-1}
site constraint,{-1}
energy consumption,"{0, 3, -1}"
integrated performance,{-1}
criterion function,{-1}
derive guideline,{-1}
green campus,{-1}
future conduct,{-1}
conduct multivariate,{-1}
geometric element,{-1}
performance measurement,{-1}
open access,"{0, 5, -1, 6}"
access article,"{0, 5, -1, 6}"
scientific committee,{-1}
mining technique,"{0, -1}"
educational game,{-1}
educational data,{-1}
chat conversation,{-1}
class discussion,{-1}
individual behavior,{-1}
major role,"{8, 5, -1}"
adaptable system,{-1}
huge impact,{-1}
novel data,{-1}
natural language,"{0, 7, -1, 6}"
language processing,"{0, -1, 7}"
processing approach,{-1}
automated detection,{-1}
detection student,{-1}
student act,{-1}
planning firm,{-1}
input excerpt,{-1}
possible personality,{-1}
personality class,{-1}
personality classification,{-1}
classification method,"{0, 1, -1, 6}"
using machine,"{0, 1, 2, 3, 4, 6, 10, -1}"
concentration relationship,{-1}
relationship change,{-1}
chinese city,"{0, -1, 6}"
comparative analysis,"{0, 1, 5, -1}"
agglomeration scale,{-1}
different season,"{3, -1}"
concentration change,{-1}
explicit consideration,{-1}
comprehensive evaluation,{-1}
evaluation index,{-1}
index system,{-1}
landscape shape,"{9, -1}"
shape index,"{9, -1}"
like adjacency,{-1}
three control,{-1}
spatial regression,{-1}
regression model,"{0, 1, 3, 5, 8, 9, -1}"
form compactness,{-1}
concentration become,{-1}
national scale,"{5, -1}"
seasonal change,{-1}
seasonal variation,"{3, -1}"
important approach,{-1}
pollution problem,"{0, -1}"
planning strategy,"{0, 1, -1, 9}"
methodological approach,"{0, -1}"
complex description,{-1}
urban pattern,"{1, 2, -1}"
knowledge discovery,"{0, 4, 6, 7, -1}"
discovery technique,{-1}
empirical examination,{-1}
dimensional data,{-1}
urban research,"{2, -1}"
discovery system,{-1}
meaningful integration,{-1}
development process,"{0, -1}"
examine community,{-1}
data deal,{-1}
dynamic process,"{0, 1, 4, -1}"
objective criterion,{-1}
benchmark process,{-1}
urban phenomenon,"{0, 2, 3, -1}"
knowledge conversion,{-1}
green infrastructure,"{8, 3, -1}"
linear waterway,{-1}
derelict site,{-1}
analysis method,"{0, 1, -1}"
gi development,{-1}
dynamic urbanscapes,{-1}
fuzzy inference,"{8, -1}"
inference system,"{8, -1}"
grey transformation,{-1}
transformation likelihood,{-1}
vacant site,{-1}
waterway corridor,{-1}
social criterion,{-1}
predictive capacity,{-1}
logistic model,"{8, -1}"
site size,{-1}
population coverage,"{1, -1}"
main influencers,{-1}
site transformation,{-1}
gi transformation,{-1}
grey development,{-1}
current trend,"{0, 1, -1}"
functional zone,"{0, -1}"
zone classification,"{5, -1}"
geospatial data,"{0, 1, 2, 4, -1}"
timely classification,{-1}
zone prove,{-1}
developing city,"{1, -1}"
urban function,"{0, -1, 6}"
many effort,{-1}
various classification,"{0, -1}"
classification approach,"{1, -1}"
geospatial datasets,"{1, -1}"
tremendous challenge,{-1}
classification accuracy,"{1, 10, 3, -1}"
learning technology,"{0, 1, 2, -1}"
new opportunity,"{0, 2, 5, -1}"
weibo data,{-1}
first endeavor,{-1}
xgboost model,{-1}
xgboost classification,{-1}
used approach,"{0, -1}"
automatic sound,{-1}
sound recognition,{-1}
environment event,{-1}
audio analysis,{-1}
several processing,{-1}
processing system,"{4, -1}"
enable speaker,{-1}
incoming event,{-1}
frequency domain,{-1}
sound recognizer,{-1}
audio event,{-1}
close set,{-1}
audio descriptor,{-1}
powerful machine,{-1}
urban sound,{-1}
recognition performance,{-1}
classification system,"{1, -1}"
multiple classifier,"{0, -1}"
accurate information,"{1, -1}"
area intelligent,{-1}
intelligent classification,{-1}
various type,"{4, -1, 6}"
python module,{-1}
classification experiment,{-1}
seven type,{-1}
input data,"{0, 1, 3, 8, -1}"
rn data,{-1}
ntl data,{-1}
five classifier,{-1}
overall accuracy,"{0, 1, 3, 4, -1}"
poi_rn_ntl data,{-1}
largest auc,{-1}
poi_ntl data,{-1}
objective accuracy,{-1}
accuracy assessment,"{1, -1}"
robust classifier,{-1}
low cost,{-1}
data coverage,{-1}
effective reference,{-1}
reference information,{-1}
urban management,"{1, -1}"
management department,{-1}
positive deviance,{-1}
growing approach,{-1}
international development,{-1}
delivering development,{-1}
development result,{-1}
typical source,{-1}
phone record,"{0, -1}"
positive deviant,{-1}
superior performance,"{1, -1}"
development tool,{-1}
reduce time,{-1}
better way,{-1}
current preoccupation,{-1}
systematic basis,{-1}
development impact,{-1}
cooperative conceptualization,"{0, -1}"
urban space,"{0, 1, 2, 3, 4, 5, 6, 7, -1}"
spatial environment,"{5, -1, 7}"
environment concern,{-1}
many discipline,{-1}
present study,"{0, 1, 2, 7, -1}"
study aim,"{-1, 7}"
outdoor townscapes,"{-1, 7}"
dynamic complexity,"{-1, 7}"
spatial behaviour,"{-1, 7}"
moving agent,{-1}
paper deal,{-1}
simple space,"{-1, 7}"
minimum arc,"{-1, 7}"
system architecture,"{0, -1, 7}"
spatial agent,"{0, -1, 7}"
text analysis,"{-1, 7}"
low level,"{-1, 7}"
movement orientation,"{-1, 7}"
high level,"{0, 5, 7, 8, -1}"
human interaction,"{0, 7, -1, 6}"
large class,"{-1, 7}"
amorphous corridor,"{-1, 7}"
reach professor,{-1}
comparative role,{-1}
body mass,{-1}
mass index,{-1}
common goal,{-1}
promote health,{-1}
essential role,"{1, 3, -1}"
new evidence,{-1}
geographic scale,{-1}
unified framework,"{0, -1}"
collective effect,{-1}
city level,"{0, -1, 6}"
social group,"{0, -1}"
population size,{-1}
greatest contributor,{-1}
relative importance,"{1, -1}"
influential factor,"{3, -1}"
finding suggest,{-1}
vital importance,{-1}
electrical load,{-1}
load forecasting,{-1}
power generation,{-1}
generation capacity,{-1}
capacity planning,{-1}
integrate environment,{-1}
friendly energy,{-1}
energy source,"{0, -1}"
district level,{-1}
load prediction,{-1}
developing demand,{-1}
demand side,{-1}
side management,{-1}
renewable power,{-1}
area load,{-1}
meteorological condition,{-1}
weather parameter,{-1}
used algorithm,{-1}
complex predictor,{-1}
big amount,{-1}
training data,"{0, 1, 3, 6, -1}"
binary dummy,{-1}
dummy variable,{-1}
short term,{-1}
long term,{-1}
regression tool,{-1}
electric load,{-1}
categorical level,{-1}
load datasets,{-1}
meteorological parameter,{-1}
sydney region,{-1}
data correlation,{-1}
various regressors,{-1}
lowest mape,{-1}
big picture,{-1}
flickr photos,{-1}
current research,"{0, -1}"
new method,"{0, 1, 2, 3, 6, 7, -1}"
involving machine,{-1}
city image,"{2, -1}"
image dimension,{-1}
traditional method,"{0, 1, 4, 7, -1}"
identify city,{-1}
large set,"{0, -1, 6}"
scalable manner,{-1}
help city,{-1}
city manager,"{3, -1}"
