No,DocId,key-phrases
63,263,"['immune deficiency', 'immune deficiency syndrome', 'disease', 'vaccine', 'sexual transmission']"
64,264,"['vaccine acceptance', 'vaccination drive', 'vaccine hesitancy', 'vaccine refusal', 'nationwide vaccination drive']"
65,265,"['vaccination acceptance', 'vaccine acceptor', 'vaccine uptake', 'behavior change', 'effective behavior change']"
66,266,"['rural physician workforce', 'sustainable rural physician', 'rural physician training', 'rural general physician', 'rural physician']"
67,268,"['Indigenous ethical value', 'regional Aboriginal community', 'Strait Islander community', 'Strait Islander mother', 'cessation care']"
68,273,"['Traditional diet reflect', 'sustainable dietary intervention', 'traditional culinary preparation', 'food variety', 'sustainable diet intervention']"
69,278,"['Black single mother', 'depressed affect', 'single mother', 'depression', 'depressive symptom']"
70,312,"['complicated daily task', 'daily task', 'Chinese culture', 'perceived complexity', 'task']"
71,348,"['Brazilian indigenous population', 'Indigenous family', 'transcultural care', 'ethnographic methodological framework', 'Child health']"
72,352,"['homeless urban woman', 'homeless woman', 'homeless men', 'homeless', 'social support']"
73,353,"['blood pressure screening', 'blood pressure program', 'hypertension screening', 'cardiovascular awareness program', 'report blood pressure']"
74,385,"['HIV Aid epidemic', 'Aid epidemic', 'transmitted disease', 'Aid case', 'epidemic']"
75,387,"['Indigenous medicine', 'traditional medicine', 'Scientific medicine', 'medicine', 'Autochthonous medicine']"
76,392,"['urban Turkish context', 'socialization process', 'social constructionist perspective', 'violence', 'Young People']"
77,402,"['pulmonary tuberculosis', 'risk factor', 'external risk factor', 'internal risk factor', 'diagnosis']"
78,414,"['mobile health hypertension', 'mobile health', 'hypertension education application', 'action research approach', 'social innovation']"
79,419,"['household dietary diversity', 'food insecurity', 'food insecurity level', 'Severe food insecurity', 'dietary diversity']"
80,421,"['Indigenous infant mortality', 'Aboriginal family living', 'qualitative design', 'safe sleep space', 'novel qualitative design']"
81,450,"['public health literacy', 'health literacy', 'health literacy information', 'literacy information level', 'literacy information']"
82,456,"['Indigenous Sami population', 'rural Sami core', 'Sami population', 'Sami core area', 'Sami background']"
83,467,"['oral health', 'oral hygiene knowledge', 'culture betel nut', 'betel nut toxicity', 'oral hygiene']"
84,472,"['Successful work culture', 'work culture', 'physician leader', 'healthcare leader continue', 'healthcare leader']"
85,473,"['HIV Aid stigma', 'disclosure amongst teacher', 'HIV status stand', 'Aid stigma', 'HIV']"
86,485,"['workplace exposure', 'hazardous material', 'nail cosmetician', 'nail cosmetic business', 'protective material use']"
87,487,"['superstitious belief', 'superstition questionnaire', 'superstition', 'qualitative research method', 'tendency']"
88,518,"['Congo hemorrhagic fever', 'hemorrhagic fever', 'Congo hemorrhagic', 'fever', 'male animal handler']"
89,543,"['respite care', 'Respite Program examines', 'respite program', 'dementia evaluation team', 'average respite care']"
90,555,"['bacteria resistance', 'Bacterium resistance', 'Bacterium resistant', 'bacteria', 'Shaheena Jamil hospital']"
91,605,"['malaria', 'ethnic violence', 'preventable epidemic disease', 'safe blood transfusion', 'dysentery epidemic']"
92,606,"['family planning problem', 'family planning policy', 'family planning', 'high fertility rate', 'fertility rate']"
