DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI
268,,2020,Conference Paper,A machine learning method of predicting behavior vitality using open source data,"The growing popularity of machine learning has provided new opportunities to predict certain behaviors precisely by utilizing big data. In this research, we use an image-based neural network to explore the relationship between the built environment and the activity of bicyclists in that environment. The generative model can produce heat maps that can be used to predict quantitatively the cycling and running activity in a given area, and then use urban design to enhance urban vitality in that area. In the machine learning model, the input image is a plan view of the built environment, and the output image is a heat map showing certain activities in the corresponding area. After it is trained, the model yields output (the predicted heat map) at an acceptable level of accuracy. The heat map shows the levels and conditions of the subject activity in different sections of the built environment. Thus, the predicted results can help identify where regional vitality can be improved. Using this method, designers can not only predict the behavioral heat distribution but also examine the different interactions between behaviors and aspects of the environment. The extent to which factors might influence behaviors is also studied by generating a heat map of the modified plan. In addition to the potential applications of this approach, its limitations and areas for improvement are also proposed. © Proceedings of the 40th Annual Conference of the Association for Computer Aided Design in Architecture: Distributed Proximities, ACADIA 2020. All rights reserved.",,"Sun Y., Jiang L., Zheng H.",
277,,2020,Conference Paper,Modeling and evaluating the residential urban environment perception,"This article discusses the use of machine learning methods for assessing and predicting the perception of urban environment by citizens. The research is based on the analysis of the data collected from social surveys and characteristics of the environment from open sources. The urban environment is seen as a complex system that can be analyzed though the point of view of the urban context. The urban context is formed by the geophisical and social features that forms citizens habitat. At the same time, the perception of the urban environment by citizens depends both on the parameters of the urban environment and on the socio-demographic features of the studied group. The article discusses models for predicting the citizens' perception of the urban environment and evaluation methods of such models. The authors propose the application of the model on the case of St. Petersburg, Russia. © 2020 Elsevier B.V.. All rights reserved.",artificial intelligence; residential perception; spatial modeling; urban environment,"Koroleva P., Chichkova N., Mityagin S.A.",10.1016/j.procs.2020.11.012
287,4.0,2020,Conference Paper,Machine Learning Assisted Urban Filling,"When drawing urban scale plans, designers should always define the position and the shape of each building. This process usually costs much time in the early design stage when the condition of a city has not been finally determined. Thus the designers spend a lot of time working forward and backward drawing sketches for different characteristics of cities. Meanwhile, machine learning, as a decision-making tool, has been widely used in many fields. Generative Adversarial Network (GAN) is a model frame in machine learning, specially designed to learn and generate image data. Therefore, this research aims to apply GAN in creating urban design plans, helping designers automatically generate the predicted details of buildings configuration with a given condition of cities. Through the machine learning of image pairs, the result shows the relationship between the site conditions (roads, green lands, and rivers) and the configuration of buildings. This automatic design tool can help release the heavy load of urban designers in the early design stage, quickly providing a preview of design solutions for urban design tasks. The analysis of different machine learning models trained by the data from different cities inspires urban designers with design strategies and features in distinct conditions. © 2020 and published by the Association for Computer-Aided Architectural Design Research in Asia (CAADRIA), Hong Kong.",Artificial intelligence; Generative adversarial networks; Machine learning; Urban design,"Shen J., Liu C., Ren Y., Zheng H.",
325,70.0,2019,Article,Measuring daily accessed street greenery: A human-scale approach for informing better urban planning practices,"The public benefits of visible street greenery have been well recognised in a growing literature. Nevertheless, this issue was rare to be included into urban greenery and planning practices. As a response to this situation, we proposed an actionable approach for quantifying the daily exposure of urban residents to eye-level street greenery by integrating high resolution measurements on both greenery and accessibility. Google Street View (GSV) images in Singapore were collected and extracted through machine learning algorithms to achieve an accurate measurement on visible greenery. Street networks collected from Open Street Map (OSM) were analysed through spatial design network analysis (sDNA) to quantify the accessibility value of each street. The integration of street greenery and accessibility helps to measure greenery from a human-centred perspective, and it provides a decision-support tool for urban planners to highlight areas with prioritisation for planning interventions. Moreover, the performance between GSV-based street greenery and the urban green cover mapped by remote sensing was compared to justify the contribution of this new measurement. It suggested there was a mismatch between these two measurements, i.e., existing top-down viewpoint through satellites might not be equivalent to the benefits enjoyed by city residents. In short, this analytical approach contributes to a growing trend in integrating large, freely-available datasets with machine learning to inform planners, and it makes a step forward for urban planning practices through focusing on the human-scale measurement of accessed street greenery. © 2018 Elsevier B.V.",Accessible greenery; Google Street View; Human-scale; Machine learning; Space syntax; Visible greenery,"Ye Y., Richards D., Lu Y., Song X., Zhuang Y., Zeng W., Zhong T.",10.1016/j.landurbplan.2018.08.028
367,19.0,2019,Article,A systematic measurement of street quality through multi-sourced Urban data: A human-oriented analysis,"Many studies have been made on street quality, physical activity and public health. However, most studies so far have focused on only few features, such as street greenery or accessibility. These features fail to capture people’s holistic perceptions. The potential of fine grained, multi-sourced urban data creates new research avenues for addressing multi-feature, intangible, human-oriented issues related to the built environment. This study proposes a systematic, multi-factor quantitative approach for measuring street quality with the support of multi-sourced urban data taking Yangpu District in Shanghai as case study. This holistic approach combines typical and new urban data in order to measure street quality with a human-oriented perspective. This composite measure of street quality is based on the well-established 5Ds dimensions: Density, Diversity, Design, Destination accessibility and Distance to transit. They are combined as a collection of new urban data and research techniques, including location-based service (LBS) positioning data, points of interest (PoIs), elements and visual quality of street-view images extraction with supervised machine learning, and accessibility metrics using network science. According to these quantitative measurements from the five aspects, streets were classified into eight feature clusters and three types reflecting the value of street quality using a hierarchical clustering method. The classification was tested with experts. The analytical framework developed through this study contributes to human-oriented urban planning practices to further encourage physical activity and public health. © 2019 by the author. Licensee MDPI, Basel, Switzerland.",Human-oriented; Multi-sourced urban data; Shanghai; Street quality; Systematic measurement; Urban design,"Zhang L., Ye Y., Zeng W., Chiaradia A.",10.3390/ijerph16101782
376,2.0,2019,Conference Paper,City safety perception model based on visual content of street images,"Safety perception measurement has been a subject of interest in many cities of the world. This is due to its social relevance, and to its effect on some local economic activities. Even though people safety perception is a subjective topic, sometimes it is possible to find out common beliefs given a restricted sociocultural context. This paper presents an approach that makes use of image processing and machine learning techniques to model citizen's safety perception using visual information of city images. The proposed method predicts how safe a given street of Bogotá City can be. This is done based on people judgment of the visual appearance of a street image. Results suggest that the obtained model is able to detect city streets, where a visual feature is linked to an activity or street condition that has a significant influence on their associated safety perception. This feature makes the proposed model an alternative tool for decision makers with regard to urban planning, safety and health public policies, as well as a collective memory associated to a particular urban environment. © 2018 IEEE.",,"Acosta S.F., Camargo J.E.",10.1109/ISC2.2018.8656949
411,24.0,2019,Article,Daily accessed street greenery and housing price: Measuring economic performance of human-scale streetscapes via new urban data,"The protective effects of street greenery on ecological, psychological, and behavioral phenomena have been well recognized. Nevertheless, the potential economic effect of daily accessed street greenery, i.e., a human-scale and perceptual-oriented quality focusing on exposure to street greenery in people's daily lives, has not been fully studied because a quantitative measuring of this human-scale indicator is hard to achieve. This study was an attempt in this direction with the help of new urban data and new analytical tools. Shanghai, which has a mature real estate market, was selected for study, and the housing prices of 1395 private neighborhoods in its city center were collected. We selected more than forty variables that were classified under five categories-location features, distances to the closest facilities, density of facilities within a certain radius, housing and neighborhood features, and daily accessed street greenery-in a hedonic pricing model. The distance and density of facilities were computed through a massive number of points-of-interest and a geographical information system. The visible street greenery was collected from Baidu street view images and then measured via a machine-learning algorithm, while accessibility was measured through space syntax. In addition to the well-recognized effects previously discovered, the results show that visible street greenery and street accessibility at global scale hold significant positive coefficients for housing prices. Visible street greenery even obtains the second-highest regression coefficient in the model. Moreover, the combined assessment, the co-presence of local-scale accessibility and eye-level greenery, is significant for housing price as well. This study provides a scientific and quantitative support for the significance of human-scale street greenery, making it an important issue in urban greening policy for urban planners and decision makers. © 2019 by the authors.",Daily accessed street greenery; Housing price; Human scale; New urban data; Shanghai; Street view images,"Ye Y., Xie H., Fang J., Jiang H., Wang D.",10.3390/su11061741
474,,2018,Conference Paper,Designing with citizens: Challenges and evaluation methods for crowd-sourced urban layouts,"This paper presents analysis tools for evaluating crowdsourced geometry-based design proposals for urban planning. With the Quick Urban Analysis Kit, an online platform, citizens are able to manipulate objects and create a preferred layout over a case study area. Given that our case study is on a meso-cale, our analysis is focused on the layout and plot configuration. The proposed analysis tools range from simple counting of object types and a buffer analysis to clustering and spatial autocorrelation tools. Besides these form-based criteria, perception-based criteria are also proposed to link the participating subject's assessment of the designs with the layout. Techniques deployed include supervised machine learning methods, statistical spatial tests, and simple calculations of the area size and frequency of objects. © 2018 CEUR-WS. All rights reserved.",Citizen design science; Creative participatory planning; Crowd-creative evaluation; Geometry-based evaluation,"Mueller J., Lu H.",
477,39.0,2018,Article,StreetVizor: Visual Exploration of Human-Scale Urban Forms Based on Street Views,"Urban forms at human-scale, i.e., urban environments that individuals can sense (e.g., sight, smell, and touch) in their daily lives, can provide unprecedented insights on a variety of applications, such as urban planning and environment auditing. The analysis of urban forms can help planners develop high-quality urban spaces through evidence-based design. However, such analysis is complex because of the involvement of spatial, multi-scale (i.e., city, region, and street), and multivariate (e.g., greenery and sky ratios) natures of urban forms. In addition, current methods either lack quantitative measurements or are limited to a small area. The primary contribution of this work is the design of StreetVizor, an interactive visual analytics system that helps planners leverage their domain knowledge in exploring human-scale urban forms based on street view images. Our system presents two-stage visual exploration: 1) an AOI Explorer for the visual comparison of spatial distributions and quantitative measurements in two areas-of-interest (AOIs) at city- and region-scales; 2) and a Street Explorer with a novel parallel coordinate plot for the exploration of the fine-grained details of the urban forms at the street-scale. We integrate visualization techniques with machine learning models to facilitate the detection of street view patterns. We illustrate the applicability of our approach with case studies on the real-world datasets of four cities, i.e., Hong Kong, Singapore, Greater London and New York City. Interviews with domain experts demonstrate the effectiveness of our system in facilitating various analytical tasks. © 1995-2012 IEEE.",human scale; street view; Urban forms; visual analytics,"Shen Q., Zeng W., Ye Y., Arisona S.M., Schubiger S., Burkhard R., Qu H.",10.1109/TVCG.2017.2744159
523,97.0,2016,Article,Measuring visual enclosure for street walkability: Using machine learning algorithms and Google Street View imagery,"One major limitation currently with studying street level urban design qualities for walkability is the often inconsistent and unreliable measures of streetscape features across different field surveyors even with costly training due to lack of more objective processes, which also make large scale study difficult. The recent advances in sensor technologies and digitization have produced a wealth of data to help research activities by facilitating improved measurements and conducting large scale analysis. This paper explores the potential of big data and big data analytics in the light of current approaches to measuring streetscape features. By applying machine learning algorithms on Google Street View imagery, we generated objectively three measures on visual enclosure. The results showed that sky areas were identified fairly well for the calculation of proportion of sky. The three visual enclosure measures were found to be correlated with pedestrian volume and Walk Score. This method allows large scale and consistent objective measures of visual enclosure that can be done reproducibly and universally applicable with readily available Google Street View imagery in many countries around the world to help test their association with walking behaviors. © 2016 Elsevier Ltd",Enclosure; Machine learning; Street design features; Walkability,"Yin L., Wang Z.",10.1016/j.apgeog.2016.09.024
529,11.0,2016,Conference Paper,On urban soundscape mapping: A computer can predict the outcome of soundscape assessments,"The purpose of this study was to investigate whether or not a computer may predict the outcome of soundscape assessments, based on acoustic data only. It may be argued that this is impossible, because a computer lack life experience. Moreover, if the computer was able to make an accurate prediction, we also wanted to know what information it needed to make this prediction. We recruited 33 students (18 female; Mage = 25.4 yrs., SDage = 3.6) out of which 30 assessed how pleasant and eventful 102 unique soundscape excerpts (30 s) from Stockholm were. Based on the Bag of Frames approach, a Support Vector Regression learning algorithm was used to identify relationships between various acoustic features of the acoustics signals and perceived affective quality. We found that the Mel-Frequency Cepstral Coefficients provided strong predictions for both Pleasantness (R2 = 0.74) and Eventfulness (R2 = 0.83). This model performed better than the average individual in the experiment in terms of internal consistency of individual assessments. Taken together, the results show that a computer can predict the outcome of soundscape assessments, which is promising for future soundscape mapping. © 2016, German Acoustical Society (DEGA). All rights reserved.",Machine learning; Soundscape mapping; Urban planning,"Lundén P., Axelsson O., Hurtig M.",
534,,2016,Conference Paper,Procedural urban environments for FPS games,"This paper presents a novel approach to procedural generation of urban maps for First Person Shooter (FPS) games. A multi-agent evolutionary system is employed to place streets, buildings and other items inside the Unity3D game engine, resulting in playable video game levels. A computational agent is trained using machine learning techniques to capture the intent of the game designer as part of the multi-agent system, and to enable a semi-automated aesthetic selection for the underlying genetic algorithm. Copyright 2016 ACM.","Agents; Artificial intelligence; Computer games; First person shooter, urban environment; Genetic algorithm; Procedural environment; Unity","Kruse J., Sosa R., Connor A.M.",10.1145/2843043.2843479
595,18.0,2005,Article,Capturing impressions of pedestrian landscapes used for healing purposes with decision tree learning,"In 2002, Medicare health insurance recognized the relationship between pedestrian environments and public health by providing co-pay for health care delivered in residential land use. In this multi-disciplinary experiment, artificial intelligence (AI) and landscape architecture (LA) bridge their respective domains to measure and model the pedestrian reaction to walking environments in small town residential community in Central Texas. In the process, we gained a deeper understanding of the health motivation of walkers and their empirical relationship to various street environments that they used for health purposes. The analytical model we ultimately developed is a flexible tool that facilitates exploration of people's perceptions of the landscape, how the pedestrian landscapes are functioning in the opinion of its users, and how changes to the design of the walking domain may predictably affect physical activity levels with the associated health benefits. A pilot study involving fifty-four participants and six walking environments were used in the development of an analytical model that is significantly site-specific and grass roots oriented. Participant perceptions were measured querying each participant's rating of fifty discrete environmental variables taken. This data was then analyzed using the decision tree algorithm. Our primary objective was to capture the decision-making pattern walkers engage in when deciding to walk in a particular environment specifically for health purposes and to make this available to the designers of pedestrian environments in transportation corridors. The approach gave the designers new insight into the critical variables and the not so critical variables that affected people's decision to walk for health purposes. The results from the analysis defined measurable environmental variables that form the design for pedestrian activity in the six walking environments in the study area. A customized version of decision tree machine learning algorithm rules for designing good pedestrian landscapes for health purposes were extracted from the grass roots surveys. The data indicated that variables influencing the decision to walk for health purposes in the study area included weather, sound, water, light and edge of space. The analytical model derived from the discipline of artificial intelligence facilitated examining a subset of variables and manipulating of individual or group of these variables to better understand how the built environment affected decisions to walk for different purposes. This collaboration was our first phase in developing intelligent tools for designers that provided site-specific user-specific data to the planner or designer of pedestrian space.","Artificial intelligence; Multi-disciplinary design analysis, Walking for health; Pedestrian landscapes; User evaluation","Naderi J.R., Raman B.",10.1016/j.landurbplan.2004.11.012
