0,1
classification method using,[0]
method using machine,[0]
using machine learning,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14]"
machine learning algorithm,"[0, 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14]"
Support Vector Machine,"[0, 5, 6, 7, 8, 13]"
Things gives us,[0]
collect vast amount,[0]
social science study,[0]
employing machine learning,[0]
data science technique,"[0, 14]"
urban green space,"[0, 7, 11]"
two different time,[0]
different time period,[0]
publicly accessible green,[0]
accessible green space,[0]
user could insert,[0]
could insert spontaneously,[0]
employing data science,[0]
main feature observed,[0]
top interaction area,[0]
paper allows us,[0]
media data analysis,[0]
computational social media,[0]
participatory urban planning,[0]
analyse social media,[0]
inform urban planning,"[0, 1, 11]"
descriptive literature review,[0]
recent case study,[0]
case study article,[0]
study article reveal,[0]
location based social,[0]
based social media,[0]
city provides unprecedented,[0]
provides unprecedented opportunity,"[0, 1]"
energy usage pattern,[0]
energy use behavioural,[0]
use behavioural profile,[0]
none investigated urban,[0]
investigated urban data,[0]
modelling occupant behaviour,[0]
survey paper aims,[0]
social network message,[0]
Smart Cities dimension,[0]
private service capable,[0]
problem normally generated,[0]
find official social,[0]
official social network,[0]
social network profile,[0]
governmental entity related,[0]
present paper proposes,[0]
apply machine learning,"[0, 11, 13]"
machine learning algorithms,"[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12]"
urban data generated,[0]
automatically categorize citizen,[0]
categorize citizen message,[0]
citizen message according,[0]
different city service,[0]
city service dimension,[0]
two distinct text,[0]
distinct text dataset,[0]
two social network,[0]
initial result pointed,[0]
model achieving average,[0]
using Linear Vector,[0]
Linear Vector Classification,[0]
Complement Naive Bayes,[0]
model vary significantly,[0]
best result occurring,[0]
governmental support decision,[0]
support decision system,[0]
customer complain system,[0]
systematic literature review,"[0, 10]"
factor underpinning positive,[0]
underpinning positive deviance,[0]
delivering development result,[0]
positive deviance faces,[0]
challenge facing positive,[0]
facing positive deviance,[0]
would analyse typical,[0]
analyse typical source,[0]
remote sensing data,"[0, 5, 6, 11, 13]"
could reduce time,[0]
identify positive deviant,[0]
enable positive deviance,[0]
positive deviance could,[0]
deviance could provide,[0]
abundant contextual emotion,[0]
contextual emotion information,[0]
emotional computing technic,[0]
enriching traditional method,[0]
various related discipline,[0]
geographic information system,"[0, 1, 2, 5, 6, 7, 13]"
emotional computing concept,[0]
applying GIS method,[0]
collective human emotion,[0]
three key step,[0]
collecting georeferenced data,[0]
georeferenced data containing,[0]
data containing emotion,[0]
detecting emotion using,[0]
new information layer,[0]
support collaborative customization,[0]
sustainable urban system,[0]
urban system hinge,[0]
collaborative city planning,[0]
decision making process,"[0, 14]"
online social network,[0]
social network analytic,[0]
sufficiently respond well,[0]
unstructured community input,[0]
detect fully relevant,[0]
case collected via,[0]
collected via social,[0]
via social media,[0]
required semantic depth,[0]
four urban infrastructure,[0]
train machine learning,"[0, 4]"
classification tested different,[0]
tested different decision,[0]
different decision tree,[0]
different topic hierarchy,[0]
eight different linguistic,[0]
different linguistic feature,[0]
classifying tweet according,[0]
Naïve Bayes classifier,[0]
Support Vector Machines,"[0, 1, 5, 6, 10, 13]"
linguistic feature considered,[0]
tweet helped enhance,[0]
including topical class,[0]
conducting sentiment analysis,[0]
sentiment analysis result,[0]
urban data framework,[0]
urban planner face,[0]
meeting rising demand,[0]
leverages open data,[0]
inform urban infrastructure,[0]
urban infrastructure investment,[0]
infrastructure investment strategy,[0]
compare differential access,[0]
via public transit,[0]
find important distributional,[0]
important distributional impact,[0]
vulnerable population across,[0]
relatively compact geographic,[0]
compact geographic area,[0]
high population density,[0]
proportionally higher transportation,[0]
higher transportation cost,[0]
area resident compared,[0]
senior population may,[0]
population may require,[0]
may require specialized,[0]
require specialized service,[0]
evaluation framework provides,[0]
service infrastructure planning,[0]
social media big,[0]
media big data,[0]
sustainable urban planning,"[0, 2, 5, 13]"
cloud every second,[0]
providing opinion practically,[0]
Facebook smart instrument,[0]
big data mining,"[0, 12]"
data analytic using,[0]
analytic using Twitter,[0]
case study using,[0]
study using Natural,[0]
using Natural Language,[0]
Natural Language Processing,"[0, 4]"
Machine Learning technique,"[0, 13, 14]"
Learning technique like,[0]
technique like Latent,[0]
like Latent Dirichlet,[0]
Latent Dirichlet Allocation,"[0, 4, 10, 12]"
VADER Sentiment Analysis,[0]
case study showed,[0]
study showed high,[0]
showed high accuracy,[0]
Social Media Big,[0]
Media Big Data,[0]
big data analysis,"[0, 3, 7, 14]"
civic query posed,[0]
since urban problem,[0]
increasingly becoming complex,[0]
smart city lies,[0]
solve urban problem,[0]
optimize government performance,[0]
approach includes scientifically,[0]
includes scientifically processing,[0]
scientifically processing civic,[0]
processing civic query,[0]
analyze diverse informal,[0]
diverse informal civic,[0]
informal civic query,[0]
civic query data,[0]
civic query accumulated,[0]
civic participation platform,[0]
applying Dynamic Topic,[0]
Dynamic Topic Model,[0]
specify civic demand,[0]
detecting player personality,[0]
player personality behavior,[0]
novel natural language,[0]
language processing component,[0]
processing component using,[0]
component using machine,[0]
written natural language,[0]
model learns vector,[0]
learns vector space,[0]
vector space representation,[0]
various feature extraction,[0]
personality classification task,[0]
classification task using,[0]
task using several,[0]
using several machine,[0]
several machine learning,"[0, 1, 6, 11]"
manually annotated excerpt,[0]
add several theoretical,[0]
several theoretical contribution,[0]
different personality behavior,[0]
online educational game,[0]
novel computational linguistic,[0]
computational linguistic method,[0]
linguistic method using,[0]
automatically classify utterance,[0]
Analyzing Human Interactions,[0]
scientifically challenging proposition,[0]
requires new method,[0]
people location trail,[0]
vast urban area,[0]
collecting statistically significant,[0]
statistically significant data,[0]
interactive data analysis,[0]
data analysis framework,[0]
AI data collection,[0]
data collection method,"[0, 3]"
reach statistical significance,[0]
statistical significance much,[0]
significance much faster,[0]
study opens new,[0]
opens new Avenue,[0]
recurrent neural network,"[0, 11]"
global climate change,"[0, 6, 13]"
urban flood disaster,[0]
flood disaster spread,[0]
become increasingly serious,[0]
classify microblogging post,[0]
microblogging post related,[0]
online monitoring system,[0]
urban waterlogging caused,[0]
timely determine urban,[0]
determine urban waterlogging,[0]
experimental result showed,[0]
achieved higher accuracy,[0]
traditional machine learning,"[0, 2, 12]"
support vector machine,"[0, 1, 2, 3, 6, 7, 8, 11, 13]"
gradient boosting decision,"[0, 5, 8, 11]"
boosting decision tree,"[0, 5, 8, 11]"
urban waterlogging based,[0]
applying machine learning,"[0, 10, 11, 12]"
recent attention focused,[0]
basic vital statistic,[0]
vital statistic remain,[0]
statistic remain difficult,[0]
private companie hold,[0]
companie hold potentially,[0]
hold potentially useful,[0]
potentially useful data,[0]
build urban infrastructure,[0]
openly available dataset,[0]
creating road traffic,[0]
road traffic crash,[0]
traffic crash location,[0]
crash location data,[0]
number one cause,[0]
research project scraped,[0]
traffic related tweet,[0]
machine learning model,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14]"
improved geoparsing algorithm,[0]
motorcycle delivery service,[0]
first geolocated dataset,[0]
first crash map,[0]
spatial clustering algorithm,[0]
crash identified occurred,[0]
provide urban planner,[0]
target road safety,[0]
road safety improvement,[0]
twitter data might,[0]
resource poor environment,[0]
promoting urban livability,[0]
urban system involve,[0]
closely intertwined component,[0]
facilitate planning effort,[0]
addressing current challenge,[0]
urban complex system,[0]
complex system requires,[0]
system requires advanced,[0]
requires advanced interdisciplinary,[0]
advanced interdisciplinary analysis,[0]
interdisciplinary analysis method,[0]
urban data science,"[0, 2]"
mixed method approach,[0]
better understand urban,"[0, 3]"
understand urban dynamic,[0]
assist planning effort,[0]
paper goes one,[0]
goes one step,[0]
main discussion revolves,[0]
discussion revolves around,[0]
using big data,[0]
social media platform,"[0, 12]"
novel analysis method,[0]
decision making aiming,[0]
urban livability improvement,[0]
urban data exploration,[0]
visualize massive urban,[0]
massive urban data,"[0, 14]"
processing massive spatiotemporal,[0]
massive spatiotemporal data,[0]
high resolution grid,[0]
massive itinerary request,[0]
itinerary request dataset,[0]
request dataset collected,[0]
dynamic urban thermal,[0]
urban thermal exposure,[0]
thermal exposure index,[0]
exposure index based,[0]
human mobility pattern,"[0, 12]"
directing mitigation measure,[0]
current heat vulnerability,[0]
heat vulnerability indice,[0]
vulnerability indice provide,[0]
indice provide insight,[0]
heat sensitivity within,[0]
sensitivity within given,[0]
within given community,[0]
new Dynamic urban,[0]
Dynamic urban Thermal,[0]
urban Thermal Exposure,[0]
Thermal Exposure index,[0]
varying heat exposure,[0]
heat exposure within,[0]
exposure within urban,[0]
within urban environment,[0]
understand human heat,[0]
human heat exposure,[0]
heat exposure patterns,[0]
human movement pattern,"[0, 12]"
heat hazard pattern,[0]
hazard pattern obtained,[0]
pattern obtained via,[0]
obtained via novel,[0]
anonymized smartphone location,[0]
smartphone location data,[0]
extrapolated via machine,[0]
via machine learning,"[0, 4]"
air temperature data,[0]
temperature data measured,[0]
two parameter using,[0]
exposure index varied,[0]
high thermal exposure,[0]
selected football gameday,[0]
exposure index surged,[0]
index surged across,[0]
provides dynamic heat,[0]
dynamic heat monitoring,[0]
heat monitoring capability,[0]
facilitate heat mitigation,[0]
heat mitigation strategy,[0]
extensive sensor data,[0]
sensor data generate,[0]
data generate rich,[0]
generate rich detail,[0]
dtex could also,[0]
could also help,[0]
also help smart,[0]
help smart route,[0]
smart route planning,[0]
avoid heat hazard,[0]
heat hazard risk,[0]
intelligent control system,[0]
urban planning conflict,[0]
Social media user,[0]
effective urban system,[0]
urban system management,[0]
analyzing urban planning,[0]
video hosting service,[0]
neural network model,"[0, 1, 6, 13]"
social media user,[0]
manage urban system,[0]
urban system efficiently,[0]
tense situation around,[0]
research data could,[0]
solving similar problem,[0]
Road Mapping Infrastructures,[0]
Artificial Intelligence Supporting,[0]
Intelligence Supporting Advanced,[0]
Supporting Advanced Visual,[0]
Advanced Visual Big,[0]
Visual Big Data,[0]
Big Data Analysis,[0]
Critical Reflection Artifacts,[0]
Communication Design Within,[0]
Design Within XAI,[0]
Financial Crime Detection,[0]
Visual Analytics Technique,[0]
Stock Market Forecasting,[0]
intelligent Advanced User,[0]
Advanced User Interfaces,[0]
Monitoring Mental Health,[0]
Mental Health Wellbeing,[0]
Towards Explainable Artificial,[0]
Explainable Artificial Intelligence,[0]
Explanation User Interfaces,[0]
Automated ECG Interpretation,[0]
Visualization Reference Model,[0]
machine learning approach,"[0, 1, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]"
estimating health outcome,[0]
promoting urban health,[0]
census tract level,"[0, 12]"
yield fairly accurate,[0]
fairly accurate prediction,[0]
best predictive model,[0]
eight different machine,[0]
different machine learning,"[0, 1, 6, 7]"
useful complementary data,[0]
complementary data source,[0]
data often helps,[0]
often helps improve,[0]
learning model yielded,[0]
city official evaluate,[0]
official evaluate future,[0]
evaluate future scenario,[0]
investigating Customer Satisfaction,[0]
Customer Satisfaction Patterns,[0]
Community Livability Context,[0]
neighborhood facility distribution,[0]
relating livability management,[0]
machine learning classifier,"[0, 2, 6, 7, 10, 12, 13]"
survey domain knowledge,[0]
integrates computing technology,[0]
connecting ubiquitous sensing,[0]
ubiquitous sensing technology,[0]
society stated preference,[0]
quantitative framework using,[0]
framework using combined,[0]
using combined service,[0]
combined service industry,[0]
urban computing methodology,[0]
understanding existing livability,[0]
existing livability pattern,[0]
predicting heterogeneous perception,[0]
prioritizing public preference,[0]
multidimensional livability index,[0]
visualizing massive urban,"[0, 14]"
new observation capability,[0]
massive urban dataset,[0]
greatly benefit urban,[0]
benefit urban study,[0]
enable urban stakeholder,[0]
provide better service,[0]
three main domain,[0]
Demo Track Contributions,[0]
Industrial Track Contributions,[0]
Nectar Track Contributions,[0]
interactive visual data,[0]
visual data exploration,[0]
multivariate time series,[0]
dynamic trafficmanagement using,[0]
trafficmanagement using heterogeneous,[0]
using heterogeneous urban,[0]
heterogeneous urban data,"[0, 4]"
leveraging spatial abstraction,[0]
data mining library,[0]
mining library version,[0]
dynamic attributed network,[0]
community structure generator,[0]
story tracking via,[0]
tracking via social,[0]
via social tag,[0]
learning language model,[0]
satellite image time,[0]
image time series,[0]
social media message,[0]
presidential election cycle,[0]
using social media,"[0, 12]"
promote STEM education,[0]
real time system,[0]
crowd flow prediction,[0]
metropolitan subway station,[0]
time series data,"[0, 7, 13]"
intelligent urban data,[0]
urban data monitoring,[0]
cardiac computed tomography,[0]
identifying operationally significant,[0]
operationally significant anomaly,[0]
engine misfire detection,[0]
pervasive mobile audio,[0]
music recommender system,[0]
Mining Urban Data,[0]
second International Workshop,[0]
measuring human perception,[1]
urban region using,[1]
region using machine,[1]
limited data source,[1]
flexible spatial resolution,[1]
deep learning model,"[1, 3, 4, 6, 11]"
predict human perception,[1]
street view image,"[1, 6, 10]"
high accuracy rate,[1]
predicting six human,[1]
six human perceptual,[1]
human perceptual indicator,[1]
new urban region,[1]
object category segmented,[1]
six perceptual indicator,[1]
result take researcher,[1]
urban planner one,[1]
planner one step,[1]
one step toward,[1]
step toward understanding,[1]
using image recognition,[1]
cultural ecosystem service,[1]
social media photographs,[1]
mapping cultural ecosystem,[1]
mapping cultural use,[1]
manual content analysis,[1]
automating content analysis,[1]
ecosystem service assessment,[1]
online machine learning,"[1, 3]"
Google Cloud Vision,"[1, 4]"
uses hierarchical clustering,[1]
concentrated around particular,[1]
around particular natural,[1]
particular natural attraction,[1]
high vegetation cover,[1]
ecosystem service could,[1]
every street corner,[1]
accurately answer question,[1]
given first consideration,[1]
fast urbanising city,[1]
city appearance changing,[1]
computer vision method,"[1, 6]"
contains three machine,[1]
three machine learning,"[1, 3, 6, 12]"
various physical quality,[1]
urban visual experience,[1]
choose two key,[1]
two key quality,[1]
public rating score,[1]
rating score collected,[1]
adversarial scoring framework,[1]
urban perception assessment,[1]
perception assessment using,[1]
urban perception dataset,[1]
recently created using,[1]
created using machine,[1]
accurately assessing local,[1]
assessing local urban,[1]
local urban perception,[1]
scoring framework using,[1]
incorporates deep learning,[1]
Fully Convolutional Network,"[1, 8]"
proposed method provides,[1]
method provides perception,[1]
provides perception estimation,[1]
driving factor analysis,[1]
urban functional aspect,[1]
functional aspect demonstrated,[1]
facilitating local urban,[1]
urban perception derivation,[1]
adversarial framework offer,[1]
conduct local urban,[1]
continuous measurement based,[1]
recently emerged street,[1]
emerged street view,[1]
perceived visual quality,[1]
experienced urban designer,[1]
provide full coverage,[1]
Baidu Street View,[1]
pixel representing key,[1]
representing key element,[1]
key element affecting,[1]
representative sample image,[1]
another machine learning,[1]
different approach shows,[1]
evaluation model obtains,[1]
neural network also,[1]
network also help,[1]
various key element,[1]
providing continuous measurement,[1]
efficient street renewal,[1]
providing accurate design,[1]
accurate design guidance,[1]
deep computer vision,[1]
modelling urban system,[1]
artificial intelligence across,[1]
computer vision show,[1]
vision show promising,[1]
show promising potential,[1]
computer vision shows,[1]
vision shows progress,[1]
subdivide computer vision,[1]
computer vision algorithms,[1]
understanding urban system,[1]
urban system related,[1]
one another relying,[1]
also show recommendation,[1]
information technology could,[1]
identify sidewalk segment,[1]
view image using,[1]
random forest classifier,"[1, 7, 13]"
include geometric context,[1]
classifying sidewalk segment,[1]
arbitrarily large urban,[1]
large urban environment,[1]
visual gaze analysis,[1]
robotic pedestrian moving,[1]
visual gaze dynamic,[1]
important architectural feature,[1]
technical challenge arise,[1]
high noise level,[1]
human gaze dynamic,[1]
gaze dynamic hamper,[1]
dynamic hamper precise,[1]
hamper precise calculation,[1]
gaze analysis system,[1]
human video data,[1]
video data using,[1]
model street scene,[1]
autonomous humanoid robot,[1]
behaviour upon encountering,[1]
upon encountering visually,[1]
encountering visually attractive,[1]
visually attractive object,[1]
internal joint signal,[1]
provide true data,[1]
gaze vector obtained,[1]
obtained multidimensional trajectory,[1]
multidimensional trajectory data,[1]
temporal behaviour analysis,[1]
behaviour analysis technique,[1]
analysis technique based,[1]
semantic image classification,[1]
Spatial Pyramid Matching,[1]
Pyramid Matching scheme,[1]
proposed method handles,[1]
method handles problem,[1]
scale urban environment,[1]
urban environment due,[1]
varying light condition,[1]
high resolution image,"[1, 6, 7]"
resolution image collected,[1]
two main Avenue,[1]
approach shows promising,[1]
shows promising result,[1]
street scene perception,[1]
city level provides,[1]
level provides unprecedented,[1]
identify urban attribute,[1]
make important decision,[1]
parallel deep convolutional,[1]
deep convolutional neural,"[1, 3, 6]"
convolutional neural network,"[1, 2, 3, 6, 7, 8, 10]"
visual urban scene,[1]
urban scene data,[1]
scene data associated,[1]
urban valuation estimation,[1]
urban evaluation approach,[1]
help urban planner,"[1, 5, 11]"
city decision optimization,[1]
issue like decreasing,[1]
machine Learning Assisted,[1]
Learning Assisted Urban,[1]
Assisted Urban Filling,[1]
drawing urban scale,[1]
urban scale plan,[1]
process usually costs,[1]
usually costs much,[1]
costs much time,[1]
early design stage,"[1, 11]"
time working forward,[1]
backward drawing sketch,[1]
generative Adversarial Network,[1]
generate image data,[1]
creating urban design,[1]
urban design plan,[1]
helping designer automatically,[1]
designer automatically generate,[1]
automatic design tool,[1]
urban design task,[1]
learning model trained,[1]
different city inspires,[1]
city inspires urban,[1]
inspires urban designer,[1]
urban land use,"[1, 2, 4, 5, 6, 7, 9, 13]"
land use information,"[1, 5, 7]"
use information retrieval,[1]
information retrieval based,"[1, 6]"
Google Street View,"[1, 4, 6, 10]"
Street View image,"[1, 6]"
land use map,"[1, 5, 13]"
derive land use,[1]
building block level,"[1, 6]"
block level based,"[1, 6]"
several commonly used,[1]
commonly used generic,[1]
used generic image,[1]
generic image feature,[1]
case study area,"[1, 5, 6, 9]"
New York City,"[1, 4, 6, 7, 10, 11, 12]"
categorize different image,[1]
different image based,[1]
calculated image feature,[1]
accuracy assessment result,"[1, 6]"
assessment result show,"[1, 6]"
land use mapping,"[1, 7]"
using Random Forest,"[1, 7]"
Visual Semantic Decision,[1]
Semantic Decision Support,[1]
Decision Support System,[1]
constantly increasing amount,[1]
urban data derived,[1]
varying source leads,[1]
maximal exploitation prospect,[1]
preeminent problem affecting,[1]
problem affecting urban,[1]
affecting urban planning,[1]
common welfare service,[1]
proposed system combine,[1]
merges various type,[1]
novel semantic model,[1]
higher level semantic,[1]
level semantic information,[1]
random forests classifier,[1]
supervised machine learning,"[1, 6, 7, 8, 9, 10, 11, 12]"
data set comparing,[1]
including Feedforward Neural,[1]
Feedforward Neural Networks,[1]
examined performance metric,[1]
outdoor advertising influences,[1]
define permissible look,[1]
detected advertising object,[1]
help maintain coherent,[1]
maintain coherent urban,[1]
coherent urban visual,[1]
urban visual environment,[1]
Learning Fair Integrations,[1]
Heterogeneous Urban Data,[1]
urban prediction problem,[1]
transportation resource demand,[1]
integrating exogenous feature,[1]
open data repository,[1]
learn integrated representation,[1]
unsupervised model based,[1]
convolutional denoising autoencoder,[1]
learn shared representation,[1]
core integrative model,[1]
prevent certain dataset,[1]
combat discriminatory bias,[1]
use adversarial learning,[1]
real application show,[1]
EquiTensor could help,[1]
could help mitigate,[1]
sensitive information embodied,[1]
application using EquiTensor,[1]
using EquiTensor outperform,[1]
EquiTensor outperform model,[1]
ignore exogenous feature,[1]
predicting human perception,[1]
spatiotemporal urban setting,[1]
urban setting using,[1]
setting using locally,[1]
using locally acquired,[1]
locally acquired street,[1]
acquired street view,[1]
study investigates people,[1]
custom Deep Learning,[1]
included human subject,[1]
visual perceptual attribute,[1]
Machine Learning modeling,[1]
understanding specific audio,[1]
create prediction model,[1]
creating spatiotemporal visual,[1]
auditory perception map,[1]
urban street vitality,[1]
street vitality using,[1]
urban landscape concept,[1]
describe urban space,[1]
urban space quality,[1]
subjective human perception,"[1, 10]"
modern machine learning,[1]
machine learning computer,[1]
learning computer vision,[1]
computer vision algorithm,"[1, 10]"
urban build environment,[1]
urban street landscape,[1]
optimized trained model,[1]
identify urban street,[1]
seven investigator surveyed,[1]
corresponding picture taken,[1]
recorded score pair,[1]
valid survey site,[1]
deep neural network,"[1, 2, 3]"
high vitality score,[1]
vitality score output,[1]
traditional urban vitality,[1]
urban vitality feature,[1]
vitality feature indicates,[1]
learned useful knowledge,[1]
urban planning practice,"[1, 2, 7, 10, 14]"
Informa UK Limited,"[1, 10, 13]"
visual image interpretation,[1]
complex urban environment,"[1, 3, 6, 8, 11]"
today satellite image,[1]
mostly exploited automatically,[1]
exploited automatically due,[1]
image classification method,"[1, 7, 13]"
manual visual image,[1]
generate training data,[1]
certain urban environment,[1]
capture individual building,[1]
individual building structure,[1]
mapping rooftop footprint,[1]
agreement among interpreter,[1]
image interpretation affect,[1]
interpretation affect mapping,[1]
ten test person,[1]
test person digitized,[1]
person digitized six,[1]
digitized six complex,[1]
receive quantitative information,[1]
additional questionnaire reveal,[1]
questionnaire reveal qualitative,[1]
reveal qualitative information,[1]
find large difference,[1]
large difference among,[1]
difference among interpreter,[1]
measure rising deviation,[1]
rising deviation correlate,[1]
rising morphologic complexity,[1]
whereas data source,[1]
data source mostly,[1]
source mostly influences,[1]
prior research using,[1]
research using MVII,[1]
using MVII often,[1]
quantify mapping aberration,[1]
remote sensing study,[1]
mediatized urban heritage,[1]
digital technology provide,[1]
technology provide novel,[1]
provide novel way,[1]
also facilitate new,[1]
facilitate new method,[1]
crowdsourced citizen participation,[1]
yet become able,[1]
built structure depicted,[1]
recent scientific advance,[1]
scientific advance mean,[1]
analyzing building element,[1]
AI raises question,[1]
image recognition reproduces,[1]
recognition reproduces biase,[1]
also invites reflection,[1]
opens new perspective,[1]
analyze historical big,[1]
historical big data,[1]
research via crowdsourcing,[1]
partly unknown visual,[1]
unknown visual material,[1]
article presents finding,[1]
ongoing research project,[1]
research project ArchiMediaL,[1]
deep learning simultaneously,[1]
learning simultaneously raises,[1]
simultaneously raises question,[1]
urban planning history,[1]
architectural color icon,[1]
color icon using,[1]
icon using google,[1]
using google map,[1]
google map platform,[1]
icon using Google,[1]
using Google Map,[1]
Google Map Platform,[1]
five problem among,[1]
problem among architectural,[1]
among architectural color,[1]
color icon creation,[1]
holistic visual data,[1]
visual data representation,[1]
built environment assessment,[1]
architect use manifold,[1]
use manifold data,[1]
evaluate complex urban,[1]
complex urban feature,[1]
two major type,[1]
widely deployed yet,[1]
Google Street Views,[1]
visual data work,[1]
data work individually,[1]
built environment value,[1]
highly spatial metric,[1]
involves multifarious interest,[1]
multifarious interest including,[1]
interest including macroeconomic,[1]
including macroeconomic policy,[1]
comparing several regression,[1]
Random Forest model,[1]
Forest model could,[1]
intricate urban matrix,[1]
urban matrix need,[1]
multiple factor affecting,[1]
factor affecting urban,[1]
affecting urban issue,[1]
urban issue including,[1]
issue including land,[1]
including land value,[1]
utilizing relevant machine,[1]
relevant machine learning,[1]
street view imagery,[1]
important data source,[1]
geospatial data collection,[1]
supporting informed decision,[1]
comprehensive systematic review,[1]
used across myriad,[1]
crowdsourced street view,[1]
case furthering geographical,[1]
furthering geographical coverage,[1]
community development centered,[1]
facilitates communication design,[1]
evaluation method based,[1]
image recognition technology,[1]
performs deep learning,[1]
facial expression recognition,[1]
expression recognition model,[1]
street image evaluation,[1]
image evaluation model,[1]
street space based,[1]
target street space,[1]
prepared street space,[1]
street space image,[1]
simultaneous subjective emotional,[1]
subjective emotional evaluation,[1]
public good reflecting,[1]
subjectively measured streetscape,[1]
measured streetscape perception,[1]
inform urban design,[1]
urban design strategy,"[1, 10, 11]"
many new study,[1]
new study applying,[1]
study applying computer,[1]
applying computer vision,[1]
various streetscape feature,[1]
proxy urban scene,[1]
urban scene quality,[1]
fully captured using,[1]
captured using view,[1]
using view indice,[1]
subjective measure using,[1]
measure using survey,[1]
interview data explain,[1]
data explain human,[1]
explain human behavior,[1]
integrating subjective measure,[1]
subjectively measure four,[1]
measure four important,[1]
four important perception,[1]
important perception suggested,[1]
classical urban design,"[1, 10]"
urban design theory,"[1, 10]"
first collected rating,[1]
sample SVIs regarding,[1]
SVI sample extracting,[1]
sample extracting streetscape,[1]
extracting streetscape view,[1]
streetscape view indice,[1]
trained ML model,[1]
achieved high accuracy,[1]
predicted complexity score,[1]
inform urban renewal,[1]
urban renewal strategy,[1]
five urban core,[1]
predicting perceptual score,[1]
perceptual score directly,[1]
image feature using,[1]
convolution neural network,"[1, 2, 6]"
streetscape feature affecting,[1]
comprehensive global review,[1]
inspired several new,[1]
several new panoramic,[1]
imagery platform including,[1]
platform including Apple,[1]
including Apple Look,[1]
Apple Look Around,[1]
Baidu Total View,[1]
Tencent Street View,[1]
Naver Street View,[1]
provides considerable new,[1]
