Cluster,DocId,Cited by,Title,Author Keywords,Abstract,Year,Source title,Authors,DOI,Document Type,x,y
148,44,,Machine learning simulation of land cover impact on surface urban heat island surrounding park areas,Dallas; Extreme gradient boost; Land use land cover; Park characteristic; Shapley additive explanation; Urban heat island; Urbanization,"The urban heat island effect has been studied extensively by many researchers around the world with the process of urbanization coming about as one of the major culprits of the increasing urban land surface temperatures. Over the past 20 years, the city of Dallas, Texas, has consistently been one of the fastest growing cities in the United States and has faced rapid urbanization and great amounts of urban sprawl, leading to an increase in built-up surface area. In this study, we utilize Landsat 8 satellite images, Geographic Information System (GIS) technologies, land use/land cover (LULC) data, and a state-of-the-art methodology combining machine learning algorithms (eX-treme Gradient Boosted models, or XGBoost) and a modern game theoretic-based approach (Shap-ley Additive exPlanation, or SHAP values) to investigate how different land use/land cover classi-fications impact the land surface temperature and park cooling effects in the city of Dallas. We con-clude that green spaces, residential, and commercial/office spaces have the largest impacts on Land Surface Temperatures (LST) as well as the Park’s Cooling Intensity (PCI). Additionally, we have found that the extent and direction of influence of these categories depends heavily on the surrounding area. By using SHAP values we can describe these interactions in greater detail than pre-vious studies. These results will provide an important reference for future urban and park place-ment planning to minimize the urban heat island effect, especially in sprawling cities. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Sustainability (Switzerland),"McCarty D., Lee J., Kim H.W.",10.3390/su132212678,Article,9.7156038284,5.3759565353
148,45,,Uncovering the nature of urban land use composition using multi-source open big data with ensemble learning,Ensemble learning; Land use classification; Mixed land use; Remote sensing; Urban planning,"Detailed information on urban land uses has been an essential requirement for urban land management and policymaking. Recent advances in remote sensing and machine learning technologies have contributed to the mapping and monitoring of multi-scale urban land uses, yet there lacks a holistic mapping framework that is compatible with different end users’ demands. Moreover, land use mix has evolved to be a key component in modern urban settings, but few have explicitly measured the spatial complexity of land use or quantitively uncovered its driving forces. Addressing these challenges, here we developed a novel two-stage bottom-up scheme for mapping essential urban land use categories. In the first stage, we conducted object-based land use classification using crowdsourcing features derived from multi-source open big data and an automated ensemble learning approach. In the second stage, we identified parcel-based land use attributes, including the dominant type and mixture mode, by spatially correlating land parcels with the object-based results. Furthermore, we investigated the potential influencing factors of land use mix using principal components analysis and multiple linear regression. Experimental results in Ningbo, a coastal city in China, showed that the proposed framework could accurately depict the distribution and composition of urban land uses. At the object scale, the highest classification accuracy was as high as 86% and 78% for the major (Level I) and minor (Level II) categories, respectively. At the parcel scale, the generated land use maps were spatially consistent with the object-based maps. We found larger parcels were more likely to be mixed in land use, and industrial lands were characterized as the most complicated category. We also identified multiple factors that had a collective impact on land use mix, including geography, socioeconomy, accessibility, and landscape metrics. Altogether, our proposed framework offered an alternative to investigating urban land use composition, which could be applied in a broad range of implications in future urban studies. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,Remote Sensing,"Tu Y., Chen B., Lang W., Chen T., Li M., Zhang T., Xu B.",10.3390/rs13214241,Article,9.8458032608,5.3594622612
148,49,1.0,Modeling pedestrian emotion in high-density cities using visual exposure and machine learning: Tracking real-time physiology and psychology in Hong Kong,Ambulatory pedestrian emotion track; Deep learning; Environment perception; Isovist; Random forest; Street view,"People's mental health has been deteriorating as a result of urban living, which also causes disability, pain, or even death among metropolitan residents. Understanding the interaction between human emotions and the built environment is therefore essential for developing strategies towards a psychologically friendly and socially resilient environment. This study aims to model the pedestrian emotion in high-density urban areas of Hong Kong using machine learning based on environmental visual exposure, which is one of the most significant factors affecting emotions. Using ambulatory sensing and portable technologies, two-dimensional emotional data from 99 pedestrians are retrieved from coupled data with respect to wearable arousal, subjective report preference, and the location at a high spatiotemporal resolution (4 m). The visual environment is quantified by isovist and street view factors. This study examines the impact of visual exposures using two multiple linear regression (MLR) models and establishes a predictive model using random forest (RF) (N = 548). The MLR models have R2 values around 0.5 and suggest that in the high-density environment, exposure to more trees, visual volume, and drift magnitude can cause positive emotions. Conversely, areas with a view of sign symbols, object proportion, min-radial, and occlusivity can cause negative emotions. The resultant predictive model with nine visual exposure variables can explain 79% of the spatial variance of pedestrian emotion. Furthermore, the methodological framework provides opportunities for spatial, data-driven approaches to portable sensing and urban planning research. The findings are also applicable to optimize the infrastructure design of outdoor environments for more psychologically friendly experiences. © 2021 Elsevier Ltd",2021,Building and Environment,"Xiang L., Cai M., Ren C., Ng E.",10.1016/j.buildenv.2021.108273,Article,10.107875824,4.9808964729
148,56,1.0,Dengue disease dynamics are modulated by the combined influences of precipitation and landscape: A machine learning approach,Combined influences; Dengue; Environmental factors; Random forest; Recursive partitioning,"Background: Dengue is an endemic vector-borne disease influenced by environmental factors such as landscape and climate. Previous studies separately assessed the effects of landscape and climate factors on mosquito occurrence and dengue incidence. However, both factors concurrently coexist in time and space and can interact, affecting mosquito development and dengue disease transmission. For example, eggs laid in a suitable environment can hatch after being submerged in rain water. It has been difficult for conventional statistical modeling approaches to demonstrate these combined influences due to mathematical constraints. Objectives: To investigate the combined influences of landscape and climate factors on mosquito occurrence and dengue incidence. Methods: Entomological, epidemiological, and landscape data from the rainy season (July–December) were obtained from respective government agencies in Metropolitan Manila, Philippines, from 2012 to 2014. Temperature, precipitation and vegetation data were obtained through remote sensing. A random forest algorithm was used to select the landscape and climate variables. Afterward, using the identified key variables, a model-based (MOB) recursive partitioning was implemented to test the combined influences of landscape and climate factors on ovitrap index (vector mosquito occurrence) and dengue incidence. Results: The MOB recursive partitioning for ovitrap index indicated a high sensitivity of vector mosquito occurrence on environmental conditions generated by a combination of high residential density areas with low precipitation. Moreover, the MOB recursive partitioning indicated high sensitivity of dengue incidence to the effects of precipitation in areas with high proportions of residential density and commercial areas. Conclusions: Dengue dynamics are not solely influenced by individual effects of either climate or landscape, but rather by their synergistic or combined effects. The presented findings have the potential to target vector surveillance in areas identified as suitable for mosquito occurrence under specific climatic conditions and may be relevant as part of urban planning strategies to control dengue. © 2021 The Authors",2021,Science of the Total Environment,"Francisco M.E., Carvajal T.M., Ryo M., Nukazawa K., Amalin D.M., Watanabe K.",10.1016/j.scitotenv.2021.148406,Article,9.664393425,5.281211853
148,57,,Changes in the Urban Surface Thermal Environment of a Chinese Coastal City Revealed by Downscaling MODIS LST with Random Forest Algorithm,coastal city; downscaling; random forest; surface thermal environment; urban heat island,"Analysis of the formation and evolution of urban surface thermal environment is crucial for urban planning and improving the environment of a settlement. Qingdao was selected in this study as a typical coastal city undergoing rapid urbanization, and the spatiotemporal dynamic characteristics of its urban surface thermal environment from 2010 to 2019 were evaluated. The random forest (RF) algorithm was adopted to obtain its land surface temperature (LST) map with 30-m resolution by downscaling the Moderate Resolution Imaging Spectroradiometer (MODIS) LST product; the remote sensing indices emphasizing different land cover types, LST calculated by the radiative transfer equation, and elevation were used as input variables in the algorithm. The heat island intensity (HII), urban heat island (UHI) volume, and UHI grade were used to analyze the spatiotemporal dynamic characteristics of the urban surface thermal environment in Qingdao. The results show an increasing trend in average HII between 1.1 and 2.52°C in the study area over the past 10 years. The northern city appeared to have the highest UHI volume, while change of the UHI volume in Huangdao District of southwestern Qingdao was the most significant. The areas with high HII have gradually expanded during the last 10 years, and the areas with a 10-yr persistently high HII are distributed mainly in old urban areas with high building density and a dense population. Different factors may influence UHI, such as artificial heat sources, surface heat sources, and hybrid heat sources. Finally, adjusting the urban structure, increasing the vegetated area, and changing building colors are proposed to mitigate UHI in the areas with continuously high HII. © 2021, The Chinese Meteorological Society and Springer-Verlag Berlin Heidelberg.",2021,Journal of Meteorological Research,"Xu N., Deng F., Liu B., Li C., Fu H., Yang H., Zhang J.",10.1007/s13351-021-0023-4,Review,9.7384490967,5.2188344002000004
148,62,,DTEx: A dynamic urban thermal exposure index based on human mobility patterns,Ambient air temperature; Crowdsourcing; Foot traffic; Thermal comfort; Volunteered geographic information (VGI),"Background: Extreme heat in light of climate change is increasingly threatening the health and comfort of urban residents. Understanding spatio-temporal patterns of heat exposure is a critical factor in directing mitigation measures. Current heat vulnerability indices provide insight into heat sensitivities within given communities but do not account for the dynamic nature of the human movement as people travel for different activities. Here, we present a new Dynamic urban Thermal Exposure index (DTEx) that captures the varying heat exposure within urban environments. Methods: We developed the DTEx to understand human heat exposure patterns in a mid-sized city. This index incorporates the human movement pattern and the heat hazard pattern obtained via novel and advanced techniques. We generated the human movement pattern from large-scale, anonymized smartphone location data. The heat hazard patterns were extrapolated via machine learning models from air temperature data measured through vehicle-mounted sensors. The exposure index was then developed by combining the two parameters using their standard-deviation-classified indices. Results: Our exposure index varied between 2 and 12, indicating low to high thermal exposures. Several high-temperature spots associated with a large volume of foot traffic are successfully identified through this DTEx. We observed the hottest spots at shopping plazas but not specifically in the urban center. During the selected football gameday, the exposure index surged across most places near the football stadium but was reduced considerably further away. Discussion: The proposed DTEx is novel because it provides dynamic heat monitoring capability to facilitate heat mitigation strategies at vulnerable locations in urban environments. Combining the mobility data and extensive sensor data generates rich details on the most heat-exposed areas due to human congregation. Such information will be critical for risk communication and urban planning for policymakers. DTEx could also help smart route planning in sustainable cities to avoid heat hazards risks. © 2021 The Authors",2021,Environment International,"Yin Y., Grundstein A., Mishra D.R., Ramaswamy L., Hashemi Tonekaboni N., Dowd J.",10.1016/j.envint.2021.106573,Article,9.9841222763,5.1058373451
148,69,,Unveiling transit mobility structure towards sustainable cities: An integrated graph embedding approach,Auto-encoder; Clustering; Graph embedding; Public transit; Smart card data,"Detecting urban mobility structure, i.e., segmenting urban areas into disjoint clusters with similar mobility patterns, can facilitate our understanding of how a city is organized and how different parts of a city interact with each other, which underpin informed decision-making in achieving sustainable urban transportation development and resilient society. In this study, we propose to tackle a novel transit mobility structure detection problem, which hinges on high-level mobility patterns that characterize collective movement dynamics across the study region. To this end, we propose a machine learning-based approach to discover meaningful urban mobility structure using big transit data. We contend that both transit mobility patterns and local urban function information should be considered during the detection of transit mobility structure. By integrating different sources of urban data, we model the network of transit mobility as an attributed graph: local static urban functions are described by attributed features for graph nodes whereas travel dynamics are captured via a transit mobility pattern matrix. Similarities of both attributed features and transit mobility patterns are jointly embedded to derive compact low-dimensional vector representations via graph auto-encoder. Mobility structure is then extracted using unsupervised clustering and gap statistics. The proposed approach is capable of synthesizing both mobility and static information in a data-driven manner, preserving original urban topological structure and resident movement dynamics. The proposed approach was evaluated using real-world transit data collected in Shenzhen City, China. Experimental results and analyses demonstrate that the proposed approach has the applicability of unveiling meaningful transit mobility structure in large metropolitan areas. The detected mobility community maps present a holistic overview of public transit movement structure, enabling decision makers to make informed decisions on sustainable urban development and transit management. © 2021 Elsevier Ltd",2021,Sustainable Cities and Society,"Zhang T., Duan X., Li Y.",10.1016/j.scs.2021.103027,Article,10.030292511,5.103597641
148,77,2.0,Subjectively measured streetscape perceptions to inform urban design strategies for Shanghai,Computer vision; Global comparison; Human perception; Street view image; Subjective measure,"Recently, many new studies applying computer vision (CV) to street view imagery (SVI) datasets to objectively extract the view indices of various streetscape features such as trees to proxy urban scene qualities have emerged. However, human perception (e.g., imageability) have a subtle relationship to visual elements that cannot be fully captured using view indices. Conversely, subjective measures using survey and interview data explain human behaviors more. However, the effectiveness of integrating subjective measures with SVI datasets has been less discussed. To address this, we integrated crowdsourcing, CV, and machine learning (ML) to subjectively measure four important perceptions suggested by classical urban design theory. We first collected ratings from experts on sample SVIs regarding these four qualities, which became the training labels. CV segmentation was applied to SVI samples extracting streetscape view indices as the explanatory variables. We then trained ML models and achieved high accuracy in predicting scores. We found a strong correlation between the predicted complexity score and the density of urban amenities and services points of interest (POI), which validates the effectiveness of subjective measures. In addition, to test the generalizability of the proposed framework as well as to inform urban renewal strategies, we compared the measured qualities in Pudong to other five urban cores that are renowned worldwide. Rather than predicting perceptual scores directly from generic image features using a convolution neural network, our approach follows what urban design theory has suggested and confirmed as various streetscape features affecting multi-dimensional human perceptions. Therefore, the results provide more interpretable and actionable implications for policymakers and city planners. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,ISPRS International Journal of Geo-Information,"Qiu W., Li W., Liu X., Huang X.",10.3390/ijgi10080493,Article,10.1130714417,5.0485882759
148,78,3.0,Mapping essential urban land use categories with open big data: Results for five metropolitan areas in the United States of America,Block-level mapping; Ensemble learning; Geospatial big data; Land use classification; NAIP; Sentinel-1/2,"Urban land-use maps outlining the distribution, pattern, and composition of various land use types are critically important for urban planning, environmental management, disaster control, health protection, and biodiversity conservation. Recent advances in remote sensing and social sensing data and methods have shown great potentials in mapping urban land use categories, but they are still constrained by mixed land uses, limited predictors, non-localized models, and often relatively low accuracies. To inform these issues, we proposed a robust and cost-effective framework for mapping urban land use categories using openly available multi-source geospatial “big data”. With street blocks generated from OpenStreetMap (OSM) data as the minimum classification unit, we integrated an expansive set of multi-scale spatially explicit information on land surface, vertical height, socio-economic attributes, social media, demography, and topography. We further proposed to apply the automatic ensemble learning that leverages a bunch of machine learning algorithms in deriving optimal urban land use classification maps. Results of block-level urban land use classification in five metropolitan areas of the United States found the overall accuracies of major-class (Level-I) and minor-class (Level-II) classification could be high as 91% and 86%, respectively. A multi-model comparison revealed that for urban land use classification with high-dimensional features, the multi-layer stacking ensemble models achieved better performance than base models such as random forest, extremely randomized trees, LightGBM, CatBoost, and neural networks. We found without very-high-resolution National Agriculture Imagery Program imagery, the classification results derived from Sentinel-1, Sentinel-2, and other open big data based features could achieve plausible overall accuracies of Level-I and Level-II classification at 88% and 81%, respectively. We also found that model transferability depended highly on the heterogeneity in characteristics of different regions. The methods and findings in this study systematically elucidate the role of data sources, classification methods, and feature transferability in block-level land use classifications, which have important implications for mapping multi-scale essential urban land use categories. © 2021 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS)",2021,ISPRS Journal of Photogrammetry and Remote Sensing,"Chen B., Tu Y., Song Y., Theobald D.M., Zhang T., Ren Z., Li X., Yang J., Wang J., Wang X., Gong P., Bai Y., Xu B.",10.1016/j.isprsjprs.2021.06.010,Article,9.6858854294,5.4368610382
148,82,2.0,Demystifying uncertainty in PM10 susceptibility mapping using variable drop-off in extreme-gradient boosting (XGB) and random forest (RF) algorithms,Air quality modeling; Landsat 8 OLI/TIRS imagery; Petroleum cities; PM10; Spectral indices; Urban planning,"This study investigates uncertainty in machine learning that can occur when there is significant variance in the prediction importance level of the independent variables, especially when the ROC fails to reflect the unbalanced effect of prediction variables. A variable drop-off loop function, based on the concept of early termination for reduction of model capacity, regularization, and generalization control, was tested. A susceptibility index for airborne particulate matter of less than 10 μm diameter (PM10) was modeled using monthly maximum values and spectral bands and indices from Landsat 8 imagery, and Open Street Maps were used to prepare a range of independent variables. Probability and classification index maps were prepared using extreme-gradient boosting (XGBOOST) and random forest (RF) algorithms. These were assessed against utility criteria such as a confusion matrix of overall accuracy, quantity of variables, processing delay, degree of overfitting, importance distribution, and area under the receiver operating characteristic curve (ROC). Graphical abstract: [Figure not available: see fulltext.] © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",2021,Environmental Science and Pollution Research,"AlThuwaynee O.F., Kim S.-W., Najemaden M.A., Aydda A., Balogun A.-L., Fayyadh M.M., Park H.-J.",10.1007/s11356-021-13255-4,Article,9.662355423,5.3302984238
