Cluster,DocId,Cited by,Title,Author Keywords,Abstract,Year,Source title,Authors,DOI,Document Type,x,y
6,35,2.0,Mapping fine-scale visual quality distribution inside urban streets using mobile LiDAR data,Fine-scale; Machine learning; Mobile LiDAR; Urban street; Visual quality,"The visual quality of urban streets is of vital importance for establishing a satisfying and comfortable experience for the residents in an urban community. It also has positive effects on urban vibrancy, public health, and social connections in that community. Numerous studies have been conducted to evaluate the visual quality at the urban street level using street view images. However, the spatial distribution of fine-grained visual quality inside an urban street is rarely investigated. This study presents a new approach for the evaluation of visual quality inside urban streets using mobile LiDAR point clouds. The semantic information of urban streets was first extracted from mobile LiDAR point clouds with a Gradient Boosting classifier. After that, seven well-known key design elements, including the green space factor, sky view factor, enclosure rate, volume index, vehicle occurrence rate, motorization rate, and diversity, were calculated from the classified point clouds using a three-dimensional (3D) visibility model. Finally, the visual quality at 1 m grid resolution inside urban street was achieved automatically by using a random forest model which was trained based on perception samples. This approach has been validated on two study areas and the results indicated that the proposed approach is able to quantitatively examine the visual quality difference inside urban streets. The results generated by the proposed method also match well with the common sense of urban design experts, which are useful for architects and designers to develop best practices in the urban micro-renewal project and to refine the urban planning processes. © 2021 Elsevier Ltd",2021,Building and Environment,"Wu B., Yu B., Shu S., Liang H., Zhao Y., Wu J.",10.1016/j.buildenv.2021.108323,Article,4.8523392677,5.7999162674
6,36,,Origin-Destination Matrix Estimation and Prediction from Socioeconomic Variables Using Automatic Feature Selection Procedure-Based Machine Learning Model,Artificial neural networks; Feature selection; Machine learning; Origin-destination (OD) matrix; Support vector machines; Urban transport planning,"The origin-destination (OD) demand matrix plays an essential role in travel modeling and transport planning. Traditional OD matrices are estimated from expensive and laborious traffic counts and surveys. Accordingly, this study proposes a new combined methodology to estimate or update OD matrices (urban mobility) directly from easy-to-obtain and free-of-charge socioeconomic variables. The Málaga region, Spain, was used as a case study. The proposed methodology involves two stages. First, an automatic feature selection procedure was developed to determine the most relevant socioeconomic variables, discarding the irrelevant ones. Several feature selection techniques were studied and combined. Second, machine learning (ML) models were used to estimate mobility between predefined zones. Artificial neural networks (ANNs) and support vector regression (SVR) were tested and compared using the most relevant variables as inputs. The experimental results show that the proposed combined model can be more accurate than traditional methods and ML models without the feature selection procedure. In particular, SVR with feature selection slightly outperformed the combined model using ANNs. The proposed methodology can be a promising and affordable alternative method for estimating OD matrices, reducing costs and lead time significantly, and assisting and improving urban transport planning. © 2021 American Society of Civil Engineers.",2021,Journal of Urban Planning and Development,"Rodríguez-Rueda P.J., Ruiz-Aguilar J.J., González-Enrique J., Turias I.",10.1061/(ASCE)UP.1943-5444.0000763,Article,4.8579540253,5.8971476555
6,41,,National Empirical Models of Air Pollution Using Microscale Measures of the Urban Environment,Empirical models; exposure assessment; machine learning; street-level features; urban form,"National-scale empirical models of air pollution (e.g., Land Use Regression) rely on predictor variables (e.g., population density, land cover) at different geographic scales. These models typically lack microscale variables (e.g., street level), which may improve prediction with fine-spatial gradients. We developed microscale variables of the urban environment including Point of Interest (POI) data, Google Street View (GSV) imagery, and satellite-based measures of urban form. We developed United States national models for six criteria pollutants (NO2, PM2.5, O3, CO, PM10, SO2) using various modeling approaches: Stepwise Regression + kriging (SW-K), Partial Least Squares + kriging (PLS-K), and Machine Learning + kriging (ML-K). We compared predictor variables (e.g., traditional vs microscale) and emerging modeling approaches (ML-K) to well-established approaches (i.e., traditional variables in a PLS-K or SW-K framework). We found that combined predictor variables (traditional + microscale) in the ML-K models outperformed the well-established approaches (10-fold spatial cross-validation (CV) R2 increased 0.02-0.42 [average: 0.19] among six criteria pollutants). Comparing all model types using microscale variables to models with traditional variables, the performance is similar (average difference of 10-fold spatial CV R2 = 0.05) suggesting microscale variables are a suitable substitute for traditional variables. ML-K and microscale variables show promise for improving national empirical models. © 2021 American Chemical Society.",2021,Environmental Science and Technology,"Lu T., Marshall J.D., Zhang W., Hystad P., Kim S.-Y., Bechle M.J., Demuzere M., Hankey S.",10.1021/acs.est.1c04047,Article,4.7620396614,5.8347611427
6,42,,"SPATIAL CLASSIFICATION of URBAN LAND by SPECULATIVE LAND VALUE and MSI SATELLITE IMAGERY USING K-MEANS, in HUANCAYO, PERU [CLASIFICACIÓN ESPACIAL DEL SUELO URBANO POR EL VALOR ESPECULATIVO DEL SUELO E IMÁGENES MSI SATELITALES USANDO K-MEANS, HUANCAYO, PERÚ]",Artificial intelligence; Real estate market; Urban periphery; Urban planning,"The city of Huancayo, like other intermediate cities in Latin America, faces problems of poorly planned land-use changes and a rapid dynamic of the urban land market. The scarce and outdated information on the urban territory impedes the adequate classification of urban areas, limiting the form of its intervention. The purpose of this research was the adoption of unassisted and mixed methods for the spatial classification of urban areas, considering the speculative land value, the proportion of urbanized land, and other geospatial variables. Among the data collection media, Multi-Spectral Imagery (MSI) from the Sentinel-2 satellite, the primary road system, and a sample of direct observation points, were used. The processed data were incorporated into georeferenced maps, to which urban limits and official slopes were added. During data processing, the K-Means algorithm was used, together with other machine learning and assisted judgment methods. As a result, an objective classification of urban areas was obtained, which differs from the existing planning. © 2021 The authors. All right reserved.",2021,Urbano,Zamalloa G.R.P.,10.22320/07183607.2021.24.44.06,Article,4.8357753754,5.8548698425
6,43,1.0,An end-to-end point of interest (Poi) conflation framework,Data conflation; Data fusion; Data integration; Machine learning; Natural language processing; Volunteered geographic information,"Point of interest (POI) data serves as a valuable source of semantic information for places of interest and has many geospatial applications in real estate, transportation, and urban planning. With the availability of different data sources, POI conflation serves as a valuable technique for enriching data quality and coverage by merging the POI data from multiple sources. This study proposes a novel end-to-end POI conflation framework consisting of six steps, starting with data procurement, schema standardisation, taxonomy mapping, POI matching, POI unification, and data verification. The feasibility of the proposed framework was demonstrated in a case study conducted in the eastern region of Singapore, where the POI data from five data sources was conflated to form a unified POI dataset. Based on the evaluation conducted, the resulting unified dataset was found to be more comprehensive and complete than any of the five POI data sources alone. Furthermore, the proposed approach for identifying POI matches between different data sources outperformed all baseline approaches with a matching accuracy of 97.6% with an average run time below 3 min when matching over 12,000 POIs to result in 8699 unique POIs, thereby demonstrating the framework’s scalability for large scale implementation in dense urban contexts. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,ISPRS International Journal of Geo-Information,"Low R., Tekler Z.D., Cheah L.",10.3390/ijgi10110779,Article,4.8746533394,6.0090641975
6,47,1.0,Prediction of crime rate in urban neighborhoods based on machine learning,Big data analysis; Crime rate; Machine learning; Urban design,"As the impact of crime on the lives of residents has increased, there are a number of methods for predicting where crime will occur. They tend to explore only the association established between a single factor and the distribution of crime. In order to more accurately and quickly visualize and predict crime distribution in different neighborhoods, and to provide a basis for security planning and design by planning designers, this paper uses GAN neural networks to build a prediction model of city floor plans and corresponding crime distribution maps. We take Philadelphia as the research sample, use more than 2 million crime information of Philadelphia from 2006 to 2018 to draw the crime hotspot distribution map, and collect the corresponding map of Philadelphia, and train the model for predicting the crime rate of the city with more than two thousand sets of one-to-one corresponding images as the training set. When the training is complete, a floor plan can be fed directly to the model, and the model will immediately feed back a hotspot map reflecting the crime distribution. Using the untrained Philadelphia data as the test set, the model can accurately predict crime concentration areas and the predicted crime concentration areas are similar to the concentration areas considered in previous studies. With the feedback from the model, the city layout can be adjusted and the crime rate can be greatly reduced when the simulated city planner tunes into the city plan. In addition the ideas in this paper can be applied as a set of methodologies to predict other relevant urban characteristic parameters and visualize them. © 2021 Elsevier Ltd",2021,Engineering Applications of Artificial Intelligence,"He J., Zheng H.",10.1016/j.engappai.2021.104460,Article,4.8779630661,6.0303092003
6,51,5.0,Street view imagery in urban analytics and GIS: A review,Built environment; Deep learning; Ground-level; Remote sensing; Urban data science; Urban planning,"Street view imagery has rapidly ascended as an important data source for geospatial data collection and urban analytics, deriving insights and supporting informed decisions. Such surge has been mainly catalysed by the proliferation of large-scale imagery platforms, advances in computer vision and machine learning, and availability of computing resources. We screened more than 600 recent papers to provide a comprehensive systematic review of the state of the art of how street-level imagery is currently used in studies pertaining to the built environment. The main findings are that: (i) street view imagery is now clearly an entrenched component of urban analytics and GIScience; (ii) most of the research relies on data from Google Street View; and (iii) it is used across myriads of domains with numerous applications – ranging from analysing vegetation and transportation to health and socio-economic studies. A notable trend is crowdsourced street view imagery, facilitated by services such as Mapillary and KartaView, in some cases furthering geographical coverage and temporal granularity, at a permissive licence. © 2021 The Author(s)",2021,Landscape and Urban Planning,"Biljecki F., Ito K.",10.1016/j.landurbplan.2021.104217,Review,4.6981925964,5.9112524986
6,61,3.0,Smart environment design planning for smart city based on deep learning,Deep learning; Smart City (SC); Smart environment design planning; Statistical model,"Machine Learning (ML) and Deep Learning (DL) methods have contributed to the progression of models in the different aspects of planning, prediction, and uncertainty analysis of urban and smart cities development in the current scenario. Most developed cities have suffered from severe air quality as population growth and industrialization grow rapidly. Government agencies and citizens are increasingly concerned about air quality, which has an impact on various areas of the human environment and human advancement. Conventional methods of air pollution forecasting primarily use low-level simulations, and these models generate disappointing results that have led us to factors that influence air pollution measurement based on a thorough design of the structure. Furthermore, in this paper, Long Short- Term Memory (LSTM) assisted Staked Auto-Encoder (SAE) (LSTM-SAE) model has been proposed for predicting the air quality in smart environment design planning in the smart cities. Long Short- Term Memory is used to evaluate air pollution quality prediction in smart cities. Staked Auto-Encoder (SAE) is modeled and prepared gently to extract the intrinsic components that occur due to air pollution. Furthermore, the findings indicate that classification accuracy of 91.22% and the overall Error rate of 0.46 has been validated, and LSTM-SAE addresses the different aspects of smart city and effective method when compared to other existing methods. © 2021",2021,Sustainable Energy Technologies and Assessments,"Liu L., Zhang Y.",10.1016/j.seta.2021.101425,Article,4.7182784081,5.8669438362
6,65,,Application of random forest and shap tree explainer in exploring spatial (In)justice to aid urban planning,Economic mobility; Geographic information systems; Random forest classifier; SHAP tree explainer; Spatial justice,"In light of recent local, national, and global events, spatial justice provides a potentially powerful lens by which to explore a multitude of spatial inequalities. For more than two decades, scholars have been espousing the power of this concept to help develop more equitable and just communities. However, defining spatial justice and developing a methodology for quantitatively an-alyzing it is complicated and no agreed upon metric for examining spatial justice has been developed. Instead, individual measures of spatial injustices have been studied. One such individual measure is economic mobility. Recent research on economic mobility has revealed the importance of local geography on upward mobility and may serve as an important keystone in developing a metric for multiple place-based issues of spatial inequality. This paper seeks to explore place-based variables within individual census tracts in an effort to understand their impact on economic mobility and potentially spatial justice. The methodology relies on machine learning techniques and the results show that the best performing model is able to predict economic mobility of a census tract based on its spatial variables with 86% accuracy. The availability and density of jobs, compactness of the area, and the presence of medical facilities and underground storage tanks have the greatest influence, whereas some of the influential features are positively while the others are negatively associated. In the end, this research will allow for comparative analysis between differing geographies and also identify leading variables in the overall quest for spatial justice. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,ISPRS International Journal of Geo-Information,"Deb D., Smith R.M.",10.3390/ijgi10090629,Article,4.8866024017,5.9683952332
6,67,1.0,A data-driven agent-based simulation to predict crime patterns in an urban environment,2000 MSC: 91D25; 91D10; Agent-based models; Crime prediction; Data-driven models; Location-based social services; Open data; Simulation; Urban data,"Spatial crime simulations contribute to our understanding of the mechanisms that drive crime and can support decision-makers in developing effective crime reduction strategies. Agent-based models that integrate geographical environments to generate crime patterns have emerged in recent years, although data-driven crime simulations are scarce. This article (1) identifies numerous important drivers of crime patterns, (2) collects relevant, openly available data sources to build a GIS-layer with static and dynamic geographical, as well as temporal features relevant to crime, (3) builds a virtual urban environment with these layers, in which individual offender agents navigate, (4) proposes a data-driven decision-making process using machine-learning for the agents to decide whether to engage in criminal activity based on their perception of the environment and, finally, (5) generates fine-grained crime patterns in a simulated urban environment. The novelty of this work lies in the various large-scale data layers, the integration of machine learning at individual agent level to process the data layers, and the high resolution of the resulting predictions. The results show that the spatial, temporal, and interaction layers are all required to predict the top street segments with the highest number of crimes. In addition, the spatial layer is the most informative, which means that spatial data contributes most to predictive performance. Thus, these findings highlight the importance of the inclusion of various open data sources and the potential of theory-informed, data-driven simulations for the purpose of crime prediction. The resulting model is applicable as a predictive tool and as a test platform to support crime reduction. © 2021",2021,"Computers, Environment and Urban Systems","Rosés R., Kadar C., Malleson N.",10.1016/j.compenvurbsys.2021.101660,Article,4.8823699951,6.0205712318
6,71,,"Evaluation of the environmental impacts of urbanization from the viewpoint of increased skin temperatures: a case study from Istanbul, Turkey",Istanbul; LST; Random Forest; Urban development; Urban heat island,"Urbanization is an inevitable process all around the world especially in developing countries like Turkey. Istanbul has been experiencing rapid urban expansion for the past 60 years. This urban expansion is leading to the replacement of forests by various artificial surfaces. This situation has a critical impact on the natural surfaces due to the alteration of heat energy balance. In this study, the authors tried to investigate the extent of urbanization of Istanbul within the past decades to unearth its impacts on the urban heat island (UHI) severity and the level of its ecological consequences in terms of decreased thermal comfort. To this end, land use/cover (LULC) and land surface temperature (LST) maps were generated using Landsat imageries based on random forest (RF) classifier (as a machine learning tool) and radiometric image processing algorithms, respectively, for four different dates from 1989 to 2019. The statistical and spectral indicators were calculated for the study area to evaluate the association between urban development and UHI. Results indicate that Istanbul has suffered a continuous land transformation from forest to urban and croplands so that the area of forest has diminished by 373.3 km2, and the artificial surfaces have increased by 260 km2. Skin temperatures over all the LULC classes show an increase during the study period with the highest values estimated over artificial surfaces. The statistical analysis of urbanization indicators (ULI, PD, UGSI, NDVI, and NDBI) and UHI indicator (UTFVI) resulted in good correlation coefficients with the best agreement found between NDBI and UTFVI which stresses the strong link between the expansion of built-up areas as a result of urbanization and the severity of UHI and its ecological impacts in Istanbul. Thus, it is a must for policy-makers and officials of the city to take accurate measures regarding the urban planning to mitigate the harsh environmental impacts of growing urbanization of Istanbul in upcoming years. © 2021, Società Italiana di Fotogrammetria e Topografia (SIFET).",2021,Applied Geomatics,"Khorrami B., Heidarlou H.B., Feizizadeh B.",10.1007/s12518-020-00350-3,Article,4.6571903229,5.8769712448
