0,1
learning convolutional neural,[-1]
various road user,[-1]
analyse traffic flow,[-1]
traffic flow pattern,[-1]
low quality imagery,[-1]
various weather condition,[-1]
North East Combined,[-1]
East Combined Authority,[-1]
Newcastle upon Tyne,[-1]
harmonic mean could,[-1]
mean could potentially,[-1]
real time traffic,[-1]
time traffic monitoring,[-1]
traffic monitoring application,[-1]
Faster region proposal,[-1]
better harmonic mean,[-1]
traffic analysis application,[-1]
demand higher accuracy,[-1]
research ultimately exploits,[-1]
ultimately exploits machine,[-1]
exploits machine learning,[-1]
machine learning alogrithms,[-1]
extreme weather condition,[-1]
map urban deprivation,[-1]
Deep Convolutional Neural,[-1]
Convolutional Neural Networks,[-1]
shown exceptional efficiency,[-1]
automated deprivation mapping,[-1]
small heterogeneous deprivation,[-1]
heterogeneous deprivation area,[-1]
map deprivation pocket,[-1]
RGB satellite image,[-1]
local urban planning,[-1]
urban planning department,[-1]
limited reference data,[-1]
spatial information contained,[-1]
sufficient spatial information,[-1]
city scale mapping,[-1]
scale mapping accuracy,[-1]
mapping accuracy outperform,[-1]
accuracy outperform existing,[-1]
outperform existing model,[-1]
mapping small deprivation,[-1]
small deprivation pocket,[-1]
limited training data,[-1]
upscaling research output,[-1]
provide important information,[-1]
ethnoracial residential segregation,[-1]
first advance existing,[-1]
advance existing profile,[-1]
posing two related,[-1]
two related regionalization,[-1]
related regionalization method,[-1]
nonconstant spatial scale,[-1]
nonarbitrary areal unit,[-1]
local spatial scale,[-1]
method highlight detailed,[-1]
highlight detailed insight,[-1]
open source software,[-1]
landslide susceptibility assessment,[-1]
wildfire burnt area,[-1]
disaster like wildfire,[-1]
weather condition change,[-1]
condition change continuously,[-1]
main sensitive area,[-1]
debris flow characterized,[-1]
different trigger mechanism,[-1]
assess landslide risk,[-1]
densely populated neighbourhood,[-1]
main operation used,[-1]
remove vegetation along,[-1]
vegetation along slope,[-1]
claim new land,[-1]
eleven predisposing factor,[-1]
present work aimed,[-1]
new statistical approach,[-1]
support decision maker,[-1]
emergency response centre,[-1]
demand point using,[-1]
point using integrated,[-1]
using integrated multiple,[-1]
integrated multiple layer,[-1]
multiple layer perceptron,[-1]
maximum coverage location,[-1]
coverage location problem,[-1]
location problem model,[-1]
rainfall event due,[-1]
global climate change,"[-1, 2]"
water storage site,[-1]
storage site due,[-1]
urban pluvial flood,[-1]
pluvial flood vulnerability,[-1]
prompt emergency response,[-1]
crucial step toward,[-1]
step toward urban,[-1]
toward urban planning,[-1]
considered demand point,[-1]
optimised PF probability,[-1]
PF probability model,[-1]
ideal location allocation,[-1]
location allocation method,[-1]
geographic information system,"[-1, 1]"
information system platform,[-1]
achieving accurate ERC,[-1]
accurate ERC spatial,[-1]
ERC spatial planning,[-1]
recent machine learning,[-1]
machine learning multiple,[-1]
learning multiple layer,[-1]
hidden layer attribute,[-1]
fourteen important PF,[-1]
important PF contributing,[-1]
PF contributing parameter,[-1]
historical flood event,[-1]
observed inventory event,[-1]
location allocation model,[-1]
providing essential service,[-1]
current allocated location,[-1]
late emergency response,[-1]
area near downtown,[-1]
high PF probability,[-1]
save human live,[-1]
Damansara River basin,[-1]
smart mobile crowdsensing,[-1]
deep reinforcement learning,[-1]
reinforcement learning perspective,[-1]
promising sensing paradigm,[-1]
sensing paradigm based,[-1]
perform urban data,[-1]
urban data collection,[-1]
application adopt vehicle,[-1]
application highly depends,[-1]
novel vehicle selection,[-1]
vehicle selection algorithm,[-1]
vehicle selection problem,[-1]
Markov decision process,[-1]
maximum spatial temporal,[-1]
spatial temporal coverage,[-1]
reinforcement learning process,[-1]
real trajectory dataset,[-1]
numerical result indicates,[-1]
proposed algorithm achieves,[-1]
solve opportunistic crime,[-1]
opportunistic crime security,[-1]
crime security game,[-1]
deter urban crime,[-1]
recommending optimal police,[-1]
optimal police patrol,[-1]
police patrol strategy,[-1]
large scale urban,[-1]
scale urban problem,[-1]
real world data,[-1]
generate patrol strategy,[-1]
game abstraction framework,[-1]
handle opportunistic crime,[-1]
merging similar target,[-1]
fewer total target,[-1]
use real world,[-1]
abstract game back,[-1]
mixed integer linear,[-1]
integer linear program,[-1]
geographically neighboring target,[-1]
large scale problem,[-1]
heuristic propagation model,[-1]
local police department,[-1]
two large scale,[-1]
approach provides high,[-1]
provides high prediction,[-1]
high prediction accuracy,[-1]
project significant crime,[-1]
significant crime rate,[-1]
crime rate reduction,[-1]
rate reduction using,[-1]
planning strategy compared,[-1]
current police strategy,[-1]
systematic literature review,"[-1, 2]"
literature review using,[-1]
review using network,[-1]
although increasingly used,[-1]
machine learning algorithms,"[-1, 1, 2]"
nexus governance debate,[-1]
combining social network,[-1]
social network analysis,[-1]
resource security governance,[-1]
Informa UK Limited,[-1]
random forest model,"[-1, 1]"
frequency ratio model,[-1]
research selected Yunyang,[-1]
selected Yunyang Country,[-1]
frequent natural disaster,[-1]
extensive field survey,[-1]
five primary conditioning,[-1]
primary conditioning factor,[-1]
human engineering activity,[-1]
secondary conditioning factor,[-1]
evaluation factor library,[-1]
RF model training,[-1]
FR model mathematical,[-1]
model mathematical analysis,[-1]
landslide susceptibility simulation,[-1]
two LSM model,[-1]
RF model showed,[-1]
higher coincidence degree,[-1]
low susceptibility class,[-1]
geographical spatial distribution,[-1]
significant model performance,[-1]
outcome also provided,[-1]
semantic address matching,[-1]
unstructured address data,[-1]
traditional address matching,[-1]
address matching method,[-1]
matching method mainly,[-1]
method mainly focus,[-1]
matching method based,[-1]
corresponding vector representation,[-1]
enhanced sequential inference,[-1]
sequential inference model,[-1]
two address match,[-1]
Shenzhen Address Database,[-1]
several popular address,[-1]
popular address matching,[-1]
proposed method achieves,[-1]
higher matching accuracy,[-1]
unstructured address record,[-1]
campus design parameter,[-1]
energy performance using,[-1]
performance using reinforcement,[-1]
using reinforcement learning,[-1]
past two decade,[-1]
urban form scenario,[-1]
sky view factor,[-1]
urban design parameter,[-1]
reliable design decision,[-1]
three major challenge,[-1]
new methodology applying,[-1]
generative design approach,[-1]
design approach using,[-1]
reinforcement learning algorithm,[-1]
parametric performance modeling,[-1]
multivariate adaptive regression,[-1]
adaptive regression spline,[-1]
regression spline approach,[-1]
visually qualified urban,[-1]
qualified urban environment,[-1]
urban design approach,[-1]
generate possible design,[-1]
possible design alternative,[-1]
design alternative using,[-1]
alternative using reinforcement,[-1]
evaluate multiple performance,[-1]
urban building using,[-1]
building using parametric,[-1]
using parametric modeling,[-1]
multivariate analysis presented,[-1]
analysis presented relationship,[-1]
urban geometric form,[-1]
maintain optimal solar,[-1]
optimal solar potential,[-1]
building coverage ratio,"[-1, 1]"
optimal energy balance,[-1]
deriving design strategy,[-1]
urban built form,[-1]
optimizing urban design,[-1]
urban design using,[-1]
design using multiple,[-1]
using multiple performance,[-1]
multiple performance criterion,[-1]
two major limitation,[-1]
major limitation exist,[-1]
performance evaluation method,[-1]
urban design alternative,[-1]
various performance criterion,[-1]
urban design decision,[-1]
design decision making,[-1]
geometric urban form,[-1]
proposed methodology incorporates,[-1]
advanced machine learning,"[-1, 1]"
parametric modeling technique,[-1]
enhance urban design,[-1]
design decision based,[-1]
algorithm generates numerous,[-1]
generates numerous geometrical,[-1]
numerous geometrical alternative,[-1]
energy consumption synthetically,[-1]
integrated performance analysis,[-1]
data driven urban,[-1]
driven urban design,[-1]
connect generative design,[-1]
performance criterion function,[-1]
criterion function derive,[-1]
function derive guideline,[-1]
future conduct multivariate,[-1]
conduct multivariate analysis,[-1]
performance measurement metric,[-1]
open access article,"[-1, 2]"
identify deciduous tree,[-1]
deciduous tree specie,[-1]
one may consider,[-1]
hyperspectral imaging using,[-1]
vegetation specie mapping,[-1]
scientific aspect related,[-1]
imaging platform design,[-1]
image classification method,[-1]
imaging system based,[-1]
Rikola frame format,[-1]
frame format hyperspectral,[-1]
adopted colour infrared,[-1]
colour infrared camera,[-1]
infrared camera installed,[-1]
camera installed onboard,[-1]
two test imaging,[-1]
test imaging flight,[-1]
imaging flight mission,[-1]
colour infrared image,[-1]
three research question,[-1]
six deciduous tree,[-1]
testing five conventional,[-1]
five conventional machine,[-1]
conventional machine learning,[-1]
machine learning classifier,"[-1, 0, 1, 2]"
individual crown level,[-1]
field inventoried tree,[-1]
spectral property extracted,[-1]
moderate classification accuracy,[-1]
overall classification accuracy,[-1]
hyperspectral image resulted,[-1]
significantly better tree,[-1]
better tree specie,[-1]
tree specie classification,[-1]
specie classification ability,[-1]
infrared image improved,[-1]
image improved slightly,[-1]
even though classification,[-1]
though classification using,[-1]
classification using hyperspectral,[-1]
using hyperspectral data,[-1]
hyperspectral data cube,[-1]
relatively larger accuracy,[-1]
classification error matrice,[-1]
alternative imaging platform,[-1]
unmanned aerial vehicle,[-1]
discussed using simulated,[-1]
using simulated imaging,[-1]
simulated imaging project,[-1]
imaging project assuming,[-1]
economically sound solution,[-1]
urban green space,"[-1, 2]"
green space inventory,[-1]
facilitate tree mapping,[-1]
urban pluvial flooding,[-1]
pluvial flooding prediction,[-1]
machine learning approach,"[-1, 1, 2]"
threatening natural hazard,[-1]
recent year given,[-1]
prevent flood occurrence,[-1]
urban water manager,[-1]
water manager aim,[-1]
predict precipitation characteristic,[-1]
including peak intensity,[-1]
take emergency action,[-1]
predict flooding based,[-1]
frequent pluvial flood,[-1]
pluvial flood event,[-1]
determine several rainfall,[-1]
several rainfall threshold,[-1]
rainfall threshold line,[-1]
threshold line projected,[-1]
two principal component,[-1]
conventional critical rainfall,[-1]
critical rainfall curve,[-1]
subspace discriminant analysis,[-1]
false alert rate,[-1]
true positive rate,[-1]
assist early warning,[-1]
early warning system,[-1]
provide rational information,[-1]
urban Data Mining,[-1]
Data Mining using,[-1]
Mining using emergent,[-1]
using emergent SOM,[-1]
partly complex description,[-1]
knowledge discovery technique,[-1]
discovery technique plays,[-1]
high dimensional data,[-1]
knowledge discovery system,[-1]
defines objective criterion,[-1]
shallow landslide detachment,[-1]
runout susceptibility mapping,[-1]
integrating machine learning,[-1]
shallow landslide represent,[-1]
mountain area around,[-1]
outstanding terraced coastal,[-1]
terraced coastal landscape,[-1]
landslide hazard due,[-1]
severe event occurred,[-1]
causing several fatality,[-1]
shallow landslide risk,[-1]
develop landslide susceptibility,[-1]
landslide susceptibility model,[-1]
urban planning approach,[-1]
combined approach allowed,[-1]
estimate shallow landslide,[-1]
shallow landslide susceptibility,[-1]
landslide triggering susceptibility,[-1]
assessed using Machine,[-1]
using Machine Learning,[-1]
Machine Learning technique,"[-1, 2]"
nine predisposing factor,[-1]
Geographical Information System,[-1]
potential landslide runout,[-1]
landslide runout using,[-1]
susceptibility map describing,[-1]
map describing detachment,[-1]
obtained susceptibility map,[-1]
hazard mitigation measure,[-1]
urban functional zone,[-1]
functional zone classification,[-1]
zone classification based,[-1]
functional zone prove,[-1]
rapidly developing city,[-1]
varying urban function,[-1]
support urban planning,"[-1, 1]"
identify urban functional,[-1]
functional zone using,[-1]
zone using various,[-1]
using various classification,[-1]
various classification approach,[-1]
classification pose tremendous,[-1]
pose tremendous challenge,[-1]
machine learning technology,"[-1, 2]"
learning technology provides,[-1]
technology provides us,[-1]
commonly used urban,[-1]
used urban functional,[-1]
zone classification approach,[-1]
including Multinomial Logistic,[-1]
Multinomial Logistic Regression,[-1]
Support Vector Machine,"[-1, 1, 2]"
newly developed eXtreme,[-1]
developed eXtreme Gradient,[-1]
eXtreme Gradient Boosting,[-1]
geotagged Weibo data,[-1]
Baidu Heat Map,[-1]
XGBoost classification model,[-1]
classification model performed,[-1]
commonly used approach,[-1]
deep highway unit,[-1]
highway unit network,[-1]
land cover type,"[-1, 1]"
cover type classification,[-1]
fully polarized synthetic,[-1]
polarized synthetic aperture,[-1]
advanced earth observation,[-1]
earth observation system,[-1]
night imaging capability,[-1]
obtain rich information,[-1]
Chinese SAR remote,[-1]
SAR remote sensing,[-1]
remote sensing large,[-1]
sensing large data,[-1]
SAR image interpretation,[-1]
computer vision technology,"[-1, 1]"
achieved great success,[-1]
computer vision area,[-1]
SAR microwave band,[-1]
microwave band imaging,[-1]
phase coherence processing,[-1]
ordinary optical image,[-1]
SAR image classification,[-1]
hierarchic feature representation,[-1]
forest resource inventory,[-1]
unit network trained,[-1]
area using multiple,[-1]
using multiple classifier,"[-1, 2]"
obtaining accurate information,[-1]
area intelligent classification,[-1]
supports various type,[-1]
implemented using Python,[-1]
using Python module,[-1]
Python module including,[-1]
module including Numpy,[-1]
involved seven type,[-1]
Gradient Boosted Decision,[-1]
Boosted Decision Trees,[-1]
obtained using POI_RN_NTL,[-1]
objective accuracy assessment,[-1]
reasonably low cost,[-1]
NTL data coverage,[-1]
effective reference information,[-1]
urban management department,[-1]
could also potentially,[-1]
building Energy Information,[-1]
Machine Learning Models,[-1]
building energy consumption,"[-1, 2]"
energy consumption plays,[-1]
developing smart city,[-1]
building energy system,[-1]
visual gaze analysis,[-1]
robotic pedestrian moving,[-1]
visual gaze dynamic,[-1]
important architectural feature,[-1]
technical challenge arise,[-1]
high noise level,[-1]
human gaze dynamic,[-1]
gaze dynamic hamper,[-1]
dynamic hamper precise,[-1]
hamper precise calculation,[-1]
gaze analysis system,[-1]
human video data,[-1]
video data using,[-1]
model street scene,[-1]
autonomous humanoid robot,[-1]
behaviour upon encountering,[-1]
upon encountering visually,[-1]
encountering visually attractive,[-1]
visually attractive object,[-1]
internal joint signal,[-1]
provide true data,[-1]
gaze vector obtained,[-1]
obtained multidimensional trajectory,[-1]
multidimensional trajectory data,[-1]
temporal behaviour analysis,[-1]
behaviour analysis technique,[-1]
analysis technique based,[-1]
spatial environment concern,[-1]
environment concern many,[-1]
concern many discipline,[-1]
present study aim,[-1]
typical spatial behaviour,[-1]
structured simple space,[-1]
let spatial agent,[-1]
spatial agent control,[-1]
exploring low level,[-1]
apparently amorphous corridor,[-1]
comparing machine learning,[-1]
machine learning classification,[-1]
learning classification scheme,[-1]
two classification schema,[-1]
Support Vector Machines,"[-1, 2]"
Artificial Neural Networks,"[-1, 2]"
several independent driving,[-1]
independent driving variable,[-1]
constructed using Geographic,[-1]
using Geographic Information,[-1]
Geographic Information Systems,[-1]
urban area within,[-1]
area within Mahoning,[-1]
within Mahoning County,[-1]
conclusion drawn concerning,[-1]
multilevel built environment,[-1]
body mass index,[-1]
one common goal,[-1]
study provides new,[-1]
provides new evidence,[-1]
different geographic scale,[-1]
gradient boosting decision,"[-1, 2]"
boosting decision tree,"[-1, 2]"
BMI vary across,[-1]
vary across social,[-1]
across social group,[-1]
larger collective effect,[-1]
attributes vary across,[-1]
vary across different,[-1]
across different social,[-1]
different social group,[-1]
implemented considering local,[-1]
abundant contextual emotion,[-1]
contextual emotion information,[-1]
emotional computing technic,[-1]
enriching traditional method,[-1]
various related discipline,[-1]
emotional computing concept,[-1]
applying GIS method,[-1]
collective human emotion,[-1]
three key step,[-1]
collecting georeferenced data,[-1]
georeferenced data containing,[-1]
data containing emotion,[-1]
detecting emotion using,[-1]
natural language processing,"[-1, 2]"
new information layer,[-1]
environmental noise pollution,[-1]
Equitable Health Cities,[-1]
Health Cities Study,[-1]
Cities Study protocol,[-1]
emerging environmental health,[-1]
environmental health hazard,[-1]
potentially complex spatial,[-1]
limited local data,[-1]
Greater Accra Metropolitan,[-1]
Accra Metropolitan Area,[-1]
various neighbourhood socioeconomic,[-1]
neighbourhood socioeconomic class,[-1]
fine particulate matter,"[-1, 1]"
lightweight monitoring device,[-1]
including spatial statistic,[-1]
capture highly resolved,[-1]
highly resolved temporal,[-1]
pollution level across,[-1]
full ethic review,[-1]
Imperial College London,[-1]
Ghana Ethics Committee,[-1]
map environmental pollution,[-1]
inform urban planning,"[-1, 2]"
urban planning decision,[-1]
reduce health harming,[-1]
health harming exposure,[-1]
local stakeholder engagement,[-1]
urban functional zoning,[-1]
land use classification,"[-1, 1]"
smart city Field,[-1]
use classification either,[-1]
classification either largely,[-1]
either largely rely,[-1]
block level due,[-1]
spatial scale limitation,[-1]
using dynamic data,[-1]
generating six type,[-1]
spatial error caused,[-1]
standard HDS method,[-1]
HDS method combined,[-1]
Gaussian kernel function,[-1]
ensure matching accuracy,[-1]
land use type,"[-1, 1]"
Regional Electric Load,[-1]
Electric Load Forecasting,[-1]
urban area electrical,[-1]
area electrical load,[-1]
electrical load forecasting,[-1]
power generation capacity,[-1]
generation capacity planning,[-1]
integrate environment friendly,[-1]
environment friendly energy,[-1]
friendly energy source,[-1]
developing demand side,[-1]
demand side management,[-1]
renewable power generation,[-1]
urban area load,[-1]
meteorological condition therefore,[-1]
include weather parameter,[-1]
machine Learning algorithm,[-1]
electrical load prediction,[-1]
commonly used algorithm,[-1]
Artificial Neural Network,[-1]
binary dummy variable,[-1]
regional electric load,[-1]
electric load forecasting,[-1]
correlating lower distinctive,[-1]
lower distinctive categorical,[-1]
distinctive categorical level,[-1]
historical electrical load,[-1]
electrical load dataset,[-1]
improving Mean Absolute,[-1]
Mean Absolute Percentage,[-1]
Absolute Percentage Error,[-1]
regressor show good,[-1]
show good MAPE,[-1]
Random Forest Regressor,[-1]
Forest Regressor scores,[-1]
Regressor scores best,[-1]
semantic image classification,[-1]
Spatial Pyramid Matching,[-1]
Pyramid Matching scheme,[-1]
proposed method handles,[-1]
method handles problem,[-1]
scale urban environment,[-1]
urban environment due,[-1]
varying light condition,[-1]
high resolution image,[-1]
resolution image collected,[-1]
two main Avenue,[-1]
approach shows promising,[-1]
shows promising result,[-1]
effective task scheduling,[-1]
task scheduling algorithm,[-1]
sustainable smart city,[-1]
important key factor,[-1]
functionality towards smart,[-1]
towards smart city,[-1]
many researcher employ,[-1]
conservative machine learning,[-1]
learning based analysis,[-1]
IoT based health,[-1]
based health data,[-1]
health data analysis,[-1]
physical feature extraction,[-1]
propose remote health,[-1]
remote health monitoring,[-1]
deep learning concept,[-1]
proposed novel IoT,[-1]
novel IoT based,[-1]
IoT based FoG,[-1]
based FoG assisted,[-1]
FoG assisted cloud,[-1]
assisted cloud network,[-1]
cloud network architecture,[-1]
health care data,[-1]
patient via several,[-1]
via several medical,[-1]
several medical IoT,[-1]
medical IoT sensor,[-1]
IoT sensor network,[-1]
deep learning algorithm,[-1]
learning algorithm deployed,[-1]
Fog based Healthcare,[-1]
based Healthcare Platform,[-1]
