DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI
100,11.0,2015,Book,"Cosmology, calendars, and horizon-based astronomy in ancient mesoamerica","Cosmology, Calendars, and Horizon-Based Astronomy in Ancient Mesoamerica is an interdisciplinary tour de force that establishes the critical role astronomy played in the religious and civic lives of the ancient peoples of Mesoamerica. Providing extraordinary examples of how pre-Columbian peoples merged ideas about the cosmos with those concerning calendar and astronomy, the volume showcases the value of detailed examinations of astronomical data for understanding ancient cultures. The volume is divided into three sections: Investigations into Mesoamerican horizon-based astronomy, the cosmological principles expressed in Mesoamerican religious imagery and rituals related to astronomy, and the aspects of Mesoamerican calendars related to archaeoastronomy. It also provides cutting-edge research on diverse topics such as records of calendar and horizon-based astronomical observation (like the Dresden and Borgia codices), iconography of burial assemblages, architectural alignment studies, urban planning, and counting or measuring devices. Contributors—who are among the most respected in their fields— explore new dimensions in Mesoamerican timekeeping and skywatching in the Olmec, Maya, Teotihuacano, Zapotec, and Aztec cultures. It will be of great interest to students and scholars of anthropology, archaeology, art history, and astronomy. © 2015 by University Press of Colorado.",,Milbrath S.,
101,11.0,2014,Article,"Indigenous Rough Sleeping in Darwin, Australia: 'Out of Place' in an Urban Setting","Much of what is known of street homelessness is informed by accounts from urban centres throughout North America and the UK. The nature of the problem and the ways in which it is addressed are implicitly assumed to be similar across diverse major cities. The street homeless are thought to be highly marginalised and vulnerable. In turn, contemporary policy aims to provide housing/accommodation and welfare to address this form of homelessness as deep exclusion. Based on empirical research in Australia's northernmost capital city, Darwin, this article demonstrates the role of culture in how homelessness is experienced and addressed. It argues that cultural mobility and modes of behaviour that normalise rough sleeping are embedded within condoned poverty and discriminatory legislation directed towards Indigenous people. Indigenous people are constructed as out of place in urban environments and rather than housing and welfare, the focus is directed towards moving the problem. © 2013 Urban Studies Journal Limited.",,"Parsell C., Phillips R.",10.1177/0042098013484541
102,11.0,2000,Article,Virtual study abroad and exchange studio,"The digital design studio has an area of application where conventional media are incapable of being used; collaboration in learning, design and dialogue with people in places other than where one lives. This distinctive opportunity has lead the authors to explore a form of design brief and virtual design studio (VDS) format not well addressed in the literature. Instead of sharing the same design brief, students in this alternative format design a project in the other students' city and do not collaborate on the same design. Collaboration with other students takes the form of teaching each other about the city and culture served by the design. The authors discovered these studios produce a focus on site context that serves our pedagogical objectives - a blend of architectural, landscape architectural and urban design knowledge. Their students use a range of commercial CAD and computer supported collaborative work (CSCW) software common to that used in many VDS experiments reported on in the literature. However, this conventional use of technology is contrasted with a second distinctive characteristic of these studios, the use of custom software tools specifically designed to support synchronous and asynchronous three-dimensional model exchange and linked attribute knowledge. The paper analyzes some of the virtual design studio (VDS) work between the Swiss Federal Institute of Technology, the University of Toronto, and the University of Melbourne. The authors articulate a framework of VDS dimensions that structures their teaching and research.",,"Dave B., Danahy J.",10.1016/S0926-5805(99)00048-5
105,10.0,2019,Conference Paper,Enablers and Barriers of Lean Implementation in Construction Projects,"Lean aims to maximize customer satisfaction while minimizing waste. However, Lean philosophy has not been well understood yet in the construction industry for the fact that the complexity and dynamic nature of construction projects bring up uncertainties that may be hardly handled by construction practitioners. Moreover, project-based nature of construction business makes Lean implementation even more challenging for construction people. Even though Lean efforts in construction have recently increased, there are problems with the implementation processes. It is undeniable that successful Lean implementation strongly affects project performance. Therefore, it is essential to reveal enablers and barriers in Lean implementation so that the construction industry practitioners might conduct projects more effectively and satisfy project requirements (i.e. schedule, budget, safety). This study aims to provide a set of core enablers and barriers of Lean implementation in construction projects and guide construction professionals to better satisfy project requirements. Within this context, the study proposes seven major enabler and barrier groups, namely the financial, managerial, technical, workforce, culture, government, and communication and twenty-seven components for each group. Moreover, a survey was designed and administered to Lean practitioners to rank the enablers and barriers based on importance level. Clear understanding of technical requirements in Lean practices was ranked as the most important enabler of Lean implementation whereas lack of top management support was ranked as the most important barrier in the Lean implementation. However, the average rankings were not found to be diverging indicating that selected components of enabler and barrier groups are properly chosen. The study is expected to lead Lean practitioners with creating value to customers while preventing them from experiencing waste. © 2019 Published under licence by IOP Publishing Ltd.",,"Bayhan H.G., Demirkesen S., Jayamanne E.",10.1088/1757-899X/471/2/022002
111,9.0,2016,Article,The Role of the Built Environment in Human Life. Selected Issues,"Creation of the built environment and research in this field pose a particularly difficult challenge nowadays. The pace of social and technological change does not allow for evolutionary development of cities and the formation of their land use according to current conditions. Creating spatial solutions that are unmatched in their contexts is becoming not only possible, but very probable (see Alexander, 1964). The development of the built environment involves not only art, technology, history, economics and law, but also philosophy, culture, medicine, psychology, sociology and many other spheres in which human life is manifested. However, only a relatively small number of disciplines such as spatial planning, urban design, urban planning, etc. (ignoring at this point the differences in the meaning of the concepts) in their application layer are meant to create space and bear responsibility for it. Also society has certain requirements of practical nature towards them. This article attempts to outline the nature of research on space urbanised by people and to determine the four main fields of research aimed at the problems of man and the built environment. In the next part, particular attention is paid to issues related to the impact of the built environment on the life of its residents in order to highlight the particular role and complexity of this area of research. This study, acting as a kind of test of the research, cannot be considered representative. Nevertheless, the analysis prompts several reflections on the current and future role of the built environment in the development of our civilisation, as well as further challenges related to it. © 2016 European Spatial Research and Policy 2016.",built environment; physical environment; quality of life; spatial planning; urban planning,Lamprecht M.,10.1515/esrp-2016-0011
114,9.0,2011,Article,"Borrowing from the past to sustain the present and the future: indigenous African urban forms, architecture, and sustainable urban development in contemporary Africa","Urban spatial expansion resulting from urbanization in Sub-Saharan Africa (SSA) is not going to stop or stabilize in the near future. Efforts should therefore be concentrated on accommodating this phenomenon through the promotion of sustainable urban planning and development. Relying on secondary data, this paper examines models of indigenous African urban forms and architecture to understand these forms and their characteristics, and how these models and associated management, design, and planning principles can be adopted in contemporary SSA urban development in the quest to achieve sustainable urban development. This paper argues that planning is culturally and contextually defined and the specificities of a place are critical in planning. Developing strategies based on indigenous urban forms which embody local peoples' culture, aspirations, experiences, and values is consistent with the concept of sustainable urban development. The article concludes that there exist clear elements of socially, politically, economically, culturally, and environmentally sound and responsive sustainable planning principles to be derived from indigenous urban forms and architecture which can inform current urban development process in SSA. © 2011 Copyright Taylor and Francis Group, LLC.",indigenous; Sub-Saharan Africa; sustainable urban development; urban form,Asomani-Boateng R.,10.1080/17549175.2011.634573
115,9.0,2007,Article,Information technologies and civic engagement: Perspectives from librarianship and planning,"Urban planning and librarianship are parallel fields in many ways. Both have theoretical and practical underpinnings driving each discipline; are interdisciplinary in focus; and both professions gather and disseminate information to stakeholders. Essential to the success of each discipline is an engaged user population. The authors use a case study from the Village of Oak Park to examine and reflect upon the effect of the Internet and other technologies in the public's ability to participate in an open planning process. The Village of Oak Park is known for its architectural heritage and outspoken community. Within its 4.5 square miles live a diverse population of approximately 52,000 people from different cultures, races, ethnicities, professions, lifestyles, religions, ages, and incomes where a majority of the population have some advanced education and over 80% of the households report home Internet use. How does a community like the Village of Oak Park engage in the planning process? What role does information play in this process? Can modern Information Technologies facilitate civic engagement? These questions are examined during a year-long case study conducted by the University of Illinois at Chicago (UIC) in cooperation with the Village of Oak Park (VOP). Specifically, the investigators examined how information is gathered and used in the planning process and how the introduction of Information Technology (IT) tools influenced public participation and introduced many citizens to e-government through the planning process. The use of these tools is compared to the traditional planning process. Data from the project is presented to demonstrate a different kind of role librarians play in the research process. Last, the authors discuss the role of privacy in the gathering and sharing of information with the reliability of that information and the impact of privacy on the public planning process. © 2006 Elsevier Inc. All rights reserved.",,"Quinn A.C., Ramasubramanian L.",10.1016/j.giq.2006.08.005
116,9.0,2000,Article,Integrative analysis of city systems: Bangkok 'man and the biosphere' programme study,"This paper argues that integrative analysis of city systems helps us to see beyond their current environmental and social problems to underlying causes, and it suggests different opportunities for possible interventions. Focusing on a single aspect of a city or its people without understanding its context risks interventions which treat symptoms rather than causes and whose short-term 'solution' often means that the problem returns in the same or perhaps a different form. Our integrative analysis of Bangkok suggests that the root of its environmental (and some social) problems lie in decision-making structures and a political culture which has historically fostered self interested decisions by stakeholders rather than the public interest. This has produced a land use and built environment configuration that largely ignores the functioning of the natural flood plain ecosystem and the well-being of residents. People adapt their behaviour to their environment but often in ways that have serious cumulative impacts on the city. This analysis suggests that problems need to be addressed at their source: the nature of decision-making by stakeholders, at every level. This requires the engagement of all parties inside and outside government, the elite and otherwise. To the extent that planning has a viable role, the focus needs to be on the source of the impacts, such as national development planning, rather than in sectors such as transport, where the problems are evident.",,"Ross H., Poungsomlee A., Punpuing S., Archavanitkul K.",10.1177/095624780001200212
117,9.0,1980,Article,Chicago sociology and urban planning policy - Sociological theory as occupational ideology,"This account has provided one illustration of the possibility of an alternative approach to the sociology of knowledge other than the ""reductionist"" analysis of ideas as mere epiphenomena of material interests. If the sociology of knowledge cannot be pursued in any other fashion, the field's oft-lamented neglect seems entirely justifiable. But sociologists of knowledge can choose to define the purpose of their work, not as the exposure of perceptual distortions conditioned by social position, but as the elucidation of factors which lend certain formulations plausibility within a given socio-cultural context. Ironically, such explication of the relationship of ideology to work has been consonant with the developing Chicago tradition, although not unique to it, for Chicagoans have been concerned to elucidate the means by ""which people respond creatively to the limitations of their institutional context."" As we have seen, the pre-World War II manifestation of that tradition has permitted urban bureaucrats to maximize their possibilities for action within the constraints of their formal obligations. Not only has their faith in the accuracy of evolutionist predictions sustained civil servants in the belief that they have maintained value-neutrality, but it has also allowed them to enjoy the pleasures of power and concrete accomplishment. For the city is conceptualized as an ever-expanding frontier, perpetually subjected to cycles of devastation and construction. Hence, while ostensibly acting as instruments of inexorable historical forces, urban bureaucrats are constantly provided with opportunities to raise tangible monuments to their personal authority. And evolutionist sociology has sanctioned a viable occupational strategy for the bureaucrat qua bureaucrat, for it justifies the civil servants' favored relationship with powerful clients, allowing them to negotiate their continued occupational survival. Although Chicago sociology has proved useful to planning professionals, I do not mean to suggest that its creators would have approved of the consequences of bureaucratic activity. In fact, both in method and substance the practices of government agencies have violated the human ecologists' ideal; Chicagoan Louis Wirth deplored planners' operational categories, arguing that they should be replaced with more sophisticated sociological ones. More importantly, federal officials used Chicago sociologists' projections to support policies counter to the Chicagoans' prescriptions for civilized society. Government policy has been effectively anti-urban. Based on the Chicago evolutionists' model, and in the name of sound business practices, central city decline has been assured and suburban expansion facilitated. Chicago sociologists saw conflict arising from large-scale urban migration and rapid industrialization, but they accepted conflict as necessary to progress; the highest development of civilization required diversity and an urban milieu. Within the city various groups created homogeneous communities, but heterogeneity of the population as a whole was essential to urban culture. Federal agencies, while adhering to the sociologists' premises, turned the model on its head; they sought to minimize conflict by eradicating social heterogeneity, and encouraged the growth of homogeneous suburban neighborhoods in which residents were protected from alien persons and lifestyles. © 1980 Elsevier Scientific Publishing Company.",,Kuklick H.,10.1007/BF00169091
119,8.0,2020,Article,Investigating learning and diffusion strategies for sustainable mobility,"Purpose: The purpose of this paper is to examine the concepts of learning and diffusion within the context of urban development and sustainable active mobility. A model is proposed, which treats learning as a diffusion process in a dynamic way, so that key strategies and their effects are investigated over time. Specifically, the question being examined is how learning and information technology strategies can change the mindset of people to be more physically active in their mobility around a city. This is carried out by developing a system dynamics (SD) computer simulation model, where learning strategies that promote walking can be tested prior to implementation. Design/methodology/approach: Based on the specific key stages of knowledge, persuasion, decision, implementation and confirmation, the proposed SD model incorporates individual citizen and group level learning and diffusion processes in a unified integrated approach. The SD model gives a clear picture on how learning and changing mindsets occur in the context of a city, whereby we can explore the main drivers to learn new sustainability related habits. A case study is used to contextualize and demostrate the active mobility issue, in order to develop practical scenarios for promoting a walking mindset. This is done in order to demonstrate the capabilities of the model and show its practicality. Through the model we investigate the relationships among variables such as awareness, contact, communication and adoption and evaluate their impact on city policies to promote a walking mindset. Findings: The developed SD model exhibits important dimensions, such as social learning, motivation to change behaviour and an analysis of the effects of plausible strategies for promoting sustainable active mobility. The authors have proven that through simulation experimentation, we can significantly accelerate the shaping and diffusion of a walking mindset, by influencing individual and community learning via the introduction of Information and Communication Technology in conjunction with an awareness campaign strategy. Research limitations/implications: The diagrammatic representation and the quantification of the factors that contribute to active mobility give rise to better understanding of how policy makers could promote a walking culture in a city. The implications are that the proposed SD model could be used by city planning authorities as a framework for shaping mindsets towards active and sustainable mobility. Originality/value: This paper contributes to the further understanding of learning, diffusion of new ideas and strategic planning within the city context. Through the proposed SD model, a number of strategies are formulated and tested using scenario planning, sensitivity analysis and optimization, in order to develop a walking mindset and an urban culture of sustainability. © 2019, Emerald Publishing Limited.",Active mobility; Diffusion theory; Learning capability; Organizational learning; System dynamics; Urban development,"Papageorgiou G., Demetriou G.",10.1108/SASBE-02-2019-0020
120,8.0,2020,Article,"Minecraft as a tool for engaging children in urban planning: A Case study in Tirol Town, Brazil","The purpose of this paper is to explore the potential of Minecraft’s game environment for urban planning with older and younger children in a public school in Tirol town, Brazil. Minecraft is employed as an innovative tool to tackle the present lack of engagement and involvement of key societal actors such as children and young people in urban planning. Thus, how can games support children to co-design their future city? Which heritage values do they represent graphically in the game environment? Geogames are games that provide a visualization of a real spatial context and in this study, Minecraft is the tool which we use to explore youth engagement. We designed two experiments, which tested Minecraft as a geogame environment for engaging young people in urban planning. These experiments were conducted with children, who emerged as active emancipated actors to bring their values to the planning practice. The playtesting results revealed the potential of Minecraft to keep children engaged in the design workshop, as well as their relevant ludic ability to co-create walkable, green, and interactive places. New research questions arose about the potential of creating a culture of planning among children in order to motivate other social actors to share responsibilities for sustainable development and management. © 2020 by the authors.",Children’s engagement; Geogames; Minecraft; Urban planning,"de Andrade B., Poplin A., de Sena Í.S.",10.3390/ijgi9030170
122,8.0,2017,Article,Pocket Park: Product Urban design,"Pocket Park, small areas that can make up for the emptiness, abandonment and no function of many spaces that are located within our cities, triggering processes of urban regeneration through the discovery of a new ""life"" and a new potentiality to accommodate. This must be rediscovered and brought to light so as to realize and perceive a different urban imaginary. A product of urban interior design that is confronted with large courtyards: rooms without roof, this product can improve the quality of everyday life, designed to be together and to know the other's culture, where the confrontation between people is based on the sharing of the common space, living outdoors to accommodate people and make them feel like ""home"", and together with the people.. with all the other. © 2017 The Author(s). Published by Informa UK Limited, trading as Taylor & Francis Group.",Know Other People; Product For The City; Sharing; Small Space; Social Service; Urban Design; Urban Space,Armato F.,10.1080/14606925.2017.1352705
125,8.0,2013,Article,Below the double bottom line: The challenge of socially sustainable urban water strategies,"Recent interview-based research on how Australian urban water professionals grasp the social aspects of sustainable water management suggests that interest in these dimensions outstrips understanding of them, and that more culturally intelligent, socially realistic and ethically sensitive notions of people, culture and society are needed. Despite lip-service to ""triple bottom line"" assessments of policies and developments, Australia's policymakers have advanced no further than a ""double bottom line"" based on economic and environmental values, the latter preferably expressed in dollar terms. The economic (or market relation) also substitutes for the social dimension in a continued policy emphasis on customers rather than citizens or community members. An overemphasis on behavioural economics, a lack of social, political and cultural theory, and neglect of people's actual practices means that much policy and research around water fails to grapple with such basic social elements as gender, different roles and access to resources within households, cultural diversity, or ethical orientations. A major challenge is to mobilise rather than ignore the altruistic and socially-oriented human capacities for adapting to change beyond the customer relation or the confines of technical and economic rationality; including by collective innovations in values and practices of caring for water. © Institution of Engineers Australia, 2013.",Cultural innovation; Customer behaviour; Gender and water; Household water; Socially sustainable urban water; Sustainability models,Sofoulis Z.,10.7158/W13-018.2013.17.2
126,8.0,2012,Book Chapter,"Sustainable Cultural Spaces in the Global City: Cultural Clusters in Heritage Sites, Hong Kong and Singapore",[No abstract available],"Cattle Depot Artist Village, Hong Kong - a cattle slaughterhouse, in former British colony; Challenges, confronting sustainability of Cattle Depot Artist Village - lack of clarity of official responsibility, and broken chains of governance; Chinatown, Singapore's inscription of ""Chineseness"" - roots in colonial urban planning; Cultural clusters in heritage sites, Hong Kong and Singapore - sustainable cultural spaces in global cities; Cultural investment in urban and economic growth - space for cultural use; Cultural space, in global cities in Asia, Hong Kong and Singapore - local places, turned to cultural use; Culture-led urban regeneration and cultural/creative economy - cultural investment, valued because of urban and economic regeneration; Global cities, and cultural spaces - vibrancy and viability of spaces, vitality of global cities; Global cities, networked nodes - multiple and intensive global flows of people, goods, services, ideas and images; Urban spaces, economic and cultural flows - characterizing global city",Kong L.,10.1002/9781444395105.ch40
129,8.0,2005,Article,The transitional space in the traditional urban settlement of Cyprus,"The interactions between public and private, people and environment, open and closed, inside and outside, and part and whole are important design criteria in traditional environments. This interaction and indissoluble whole of the fabric, transitional space, which is described as the overlapping of indoor and outdoor spaces, has great importance. In different cultures, transitional spaces have different names: arcade, engawa, vestibule, eiwan, and hayat. It is commonly named sündürme in Cyprus. Sündürme is the essential component that determines the spatial patterns and formal configurations in the traditional architecture of Cyprus. At the same time, it is the forthcoming transition device between traditional and contemporary environments of Cyprus. Through open and renewed interpretations, sündürme has the potential to be a cultural transition that can achieve continuity of traditional values and maintain physically and socially satisfying environments. Furthermore, any planning and designing strategy that considers the potential of sündürme in new housing developments as a shared image of all communities living on the island could contribute to the sociopolitical process. Under this scope, this study points out the cultural and architectural role of sündürme and describes its spatial, functional, and climatic characteristics by referring to the formal analysis results of 154 houses. The study aims to draw attention to the importance of sündürme in the development of living environments towards achieving better living conditions and a higher quality of living environments, while maintaining the spirit of the social and cultural lifestyles of the past and possibly integrating them with the requirements of our time. Copyright © 2005, Locke Science Publishing Company, Inc. All Rights Reserved.",,"Pulhan H., Numan I.",
130,7.0,2021,Article,What is the urban without physical mobilities? COVID-19-induced immobility in the mobile risk society,"Since the World Health Organization’s (WHO) declared the Coronavirus outbreak a global pandemic, the virus has invaded lives around the globe. The ongoing health, social and economic crisis that followed forced urban life, business, culture, community etc. into idle mode for weeks resulting from mandated immobility. What was once taken for granted as the essence of urban experience such as cultural activities, meeting friends, relatives and colleagues in public space or in professional encounters, disappeared overnight. Free movement became significantly restricted all over the world. It seemed that immobility, social and physical distancing, and isolation were the only antidote to the fast-moving virus. For many people, working from home while also schooling their children and providing social care at a distance, peak activity at maximum physical immobility became the “new normal.” A culture emerged where rules and norms of mobilities previously taken for granted were re-negotiated and re-defined. Before the crisis and despite the negative ecological side effects, mobility has been positively connotated as a signifier for progress and success. Under the Corona regime mobility turned into a life-threatening risk. The theory of reflexive modernization, risk society and the mobilities paradigm are used to discuss these contemporary shifts and transformations. © 2020 Informa UK Limited, trading as Taylor & Francis Group.",automobility; COVID-19; crisis; mobile risk society; Networked urban mobilities; planning; reflexivity,"Freudendal-Pedersen M., Kesselring S.",10.1080/17450101.2020.1846436
132,7.0,2019,Article,"Urban afforestation and favela: A study in A community of Rio de Janeiro, Brazil","More than half of the world's population inhabit urban areas, causing significant environmental changes. In underdeveloped countries this fact is expressed in a chaotic manner, generating social and structural problems. The city of Rio de Janeiro is a megalopolis known worldwide for its natural beauties, including beaches and forests and because of favelas (subnormal clusters of houses of economically poor people).The favelas are composed of a mosaic of cultures which reflects even in urban afforestation. In this work we characterize the afforestation structure of a favela to understand its ecological and social functionalities. The survey was conducted in the favela Morro da Formiga, with an area of approximately 30 ha. It was conducted through a census and using the list of species, a classification based on 11 parameters was carried out. 1,042 individuals were found, belonging to 110 genera, 148 species and 42 families. The most abundant species shows that the planters intend is, leastwise partially, generating an extra-support for community in terms of feeding fruits (62% of the subjects had this purpose). In relation to the nature thereof, the natives species represents 54% of the total, while the exotic species 39%. About 50% of the trees are in the backyards of houses and a few in squares and streets. It was found that 70% of individuals were planted by residents. Studies are needed to identify which native species can replace community demands currently supplied by exotic species that have been used for decades. The “forestation” in favelas is quite distinct from that implemented by the city hall in more urbanized areas. In favelas, the species reflect more about the knowledge of the local population, their backgrounds and needs. © 2018 Elsevier GmbH",Rio de Janeiro; Slums; Urban ecology; Urban forestry,"Sartori R.A., Martins G.A.C., Zaú A.S., Brasil L.S.C.",10.1016/j.ufug.2018.10.004
134,7.0,2016,Conference Paper,Bridges in Urban Planning and Architectural Culture,"Bridges obviously serve multiple functions but the primary purpose is to traverse a terrain obstacle to get goods and/or people across to the other side. Bridges are often viewed as an indicator of progress in technical capability, engineering skills as well as a symbol of economic potential of a particular city, region or a country. Often, this is the reason why many urban bridges become the most important infrastructure in some cities. This paper discusses several examples of bridges which have made a significant impact on the perception of a city and resulted in substantial changes to landscape configuration. The following available research methods of evaluation were used: analysis of literature, observational in-situ studies of objects and own research. Analysis were performed on dozens of bridges constructed over the centuries. The example selection was directed to the well-known objects, the spectacular new implementations or icons of bridge architecture. The study involved both contemporary and historical objects. © 2016 The Authors.",architectural culture; city bridges; urban planning,"Salamak M., Fross K.",10.1016/j.proeng.2016.08.530
135,7.0,2013,Article,Young adults and the decline of the urban English pub: Issues for planning,"The numbers of English public houses or ""pubs"" have reduced significantly in the last two decades. Politicians have called on the planning system to resist their closure but, at the same time, demand further controls over high-street bars. This paper explores the reasons for the decline and the rationale for supporting the continuation of the ""traditional"" English pub. Using evidence drawn from a wider study of the relationships between places and youth drinking cultures, the paper discusses young adults' use of pubs. While recognising the adverse effects of heavy drinking, arguments are put forward in support of the traditional pub as a site for restrained and responsible social interaction for young adults. The paper discusses the issues this raises for the UK planning system in the context of responsibilities for social sustainability and public health. © 2013 © 2013 Taylor & Francis.",alcohol; planning; social sustainability; young people,"Roberts M., Townshend T.",10.1080/14649357.2013.845683
136,7.0,2013,Article,"Rights to the diverse city: Challenges to indigenous participation in urban planning and heritage preservation in Sydney, Australia","Western cities are becoming increasingly culturally diverse through the intersection of processes such as international migration and the political resurgence of Indigenous peoples. The challenge remains, however, to shift from physical copresence to equal rights to the city. This article explores this challenge in an empirical case study of Aboriginal participation in plans for urban development on the fringe of Sydney, Australia's largest city. The findings from this research highlight the limits of official attempts at recognition that focus on a narrow definition of culture to the detriment of economic and political equity. It provides empirical support for a reconceptualization of recognition to incorporate redistribution in order to redress historical marginalization and dispossession that currently limit participation in the urban polity for diverse groups. © The Author(s) 2013.",Australia; Indigenous people; recognition; Rights to the City; Urban Planning,James S.W.,10.1177/1206331213487052
137,7.0,2011,Article,"Conflict Activity in the Neighborhoods of Quebec City (Canada), 1989-2000","This research focuses on the analysis of the spatial distribution of 149 urban conflicts occurring between 1989 and 2000 in Quebec City, Canada. Specifically, the article explores the relationship between the spatial dynamics of the conflicts-in terms of frequency, duration, and intensity-and the following four dimensions of urban space: social composition; built environment; propensity to associate and to voice; and accessibility to various urban resources. The results of statistical analyses by means of a Kruskal-Wallis test and a Mann-Whitney test show, regardless of the dimension considered, to what extent certain areas are characterized by frequency, duration, or intensity of the conflict activity. Specifically, the results suggest that the degree of involvement of local people in a conflict varies very much depending on the nature of the social composition. Other findings show a relationship between areas with a high propensity to associate and to voice and a conflict activity that is more intense, more frequent, but not necessarily longer. These forms of social practices are thus testimony to the existence of know-how, i.e., a culture of conflict activity oriented towards efficiency. © 2010 Springer Science+Business Media B.V.",Spatial analysis; Statistical analysis; Territorial decision-making processes; Urban conflicts; Urban environments,"Pelletier M., Joerin F., Kestens Y., Villeneuve P.Y.",10.1007/s12061-010-9050-8
138,7.0,2010,Conference Paper,Extending boundaries with meta-design and cultures of participation,"Human-computer interaction (HCI) has refocused many research efforts within computer science from a technology-centered view to a human-centered view. The developments so far, however, have seen humans mostly as users and consumers rather than as active contributors and designers. This paper provides a conceptual framework based on meta-design and cultures of participation that democratize design and allows all stakeholders to evolve systems to fit their needs. It establishes a new extended discourse for HCI research in which information technologies are interwoven with human lives in all aspects of our existence (at home, working, teaching, learning, and being a citizen). Specific socio-technical environments instantiating the framework in different application domains are described, including: (1) environments for people with cognitive disabilities, (2) table-top computing systems for framing and solving complex urban planning problems, (3) modeling the buildings of the world in 3D, and (4) using Smart Grids to support energy sustainability. These examples show how metadesign and cultures of participation are design approaches that allow researchers and practitioners to extend boundaries by allowing all stakeholders to have more control over their artifacts and by providing opportunities to encourage and to support contributions by many people in personally meaningful activ ities. © 2010 ACM.",Boundaries; Control; Cultures of participation; Distances; Meta-design; Motivation; Socio-technical environments; Systemic problems,Fischer G.,10.1145/1868914.1868937
139,7.0,2010,Article,Rethinking urban design for a changing public life,"Purpose – The nature and conceptualization of public space and public life have been always associated with collective participation and socialization – in other words, the capacity to live together among strangers. Today these associations seem to have become challenged and problematic, and often end in questioning whether public space still matters for our public life? This paper aims to bring new understanding to the reading of public life in public spaces and also contribute to rethinking of the role of urban design today within our changing public life. Design/methodology/approach – The paper adopts participant/observation within a case/study area, “Parque das Nações”, in Lisbon, Portugal. Findings – The paper identifies a number of spatial, social and experiential conditions that are conducive to social interactions amongst strangers. Often it is the combination of three factors that generates the most interaction. Research limitations/implications – Participant observation is a useful method to study public behaviour in the public realm. Nevertheless, as the study was conducted in one location, the findings may not be transferable to other locations/cultures, etc. Practical implications – This paper demonstrates the need to rethink and adapt urban design practices to an increasing changing public life. Urban design needs to be much more sensitive to all locations (planned and unplanned) and the favourable spatial, experiential and social conditions people make use of and which can provoke positive interactions need to be recognised. Social implications A better understanding of the factors that are conducive to positive interaction between strangers and non/strangers in the public realm will help to develop more favourable conditions for these to take place. The interaction between people is part of the fabric of social life. Originality/value – This is the first paper to combine social/spatial and experiential factors in the observation of social interaction in public places. © 2010, Emerald Group Publishing Limited",Physical planning; Portugal; Social interaction; Urban areas,Simões Aelbrecht P.,10.1108/17538331011062667
140,7.0,2010,Article,La Belle Mort en Milieu rural: A report of an ethnographic study of the good death for Quebec rural francophones,"An ethnographic study was undertaken in two rural areas of Quebec to conceptualize the good death. The findings reveal that a good quality of life for the dying person and his or her family and friends is essential for a good death. The resulting conceptual model emphasized four dimensions: physical, spiritual, social, and emotional/psychological. These dimensions were determined to be similar to those discovered through a previous urban study, indicating that there may be considerable overlap between good deaths in rural and urban areas. Some findings of this Quebec French-language rural study were similar to those of an Alberta English-language rural study, indicating that rural people may have some common needs and interests with regard to the good death. As such, there could be some common elements of the good death that transcend culture or ethnicity. Chief among these is the desire of rural people to die at home or in their home communities.",Culture; End-of-life care; Ethnography; Good death; Palliative care; Quality of life; Research; Rural,"Veillette A.-M., Fillion L., Wilson D.M., Thomas R., Dumont S.",10.1177/082585971002600304
141,7.0,2009,Book,Public art in Canada: Critical perspectives,"Arguably, public art is experienced daily by more people than most offerings in galleries, yet our notion of what constitutes public art is surprisingly limited. Public Art in Canada broadens the critical discussion by exploring public art's varied means of engaging with public space and the public sphere. Annie Gérin and James S. McLean have assembled contributions from new and established Canadian scholars, curators, and artists. Each contributor enlivens our understanding of public art as a practice and its place in the social and aesthetic formation of which it is a part. As a result, the book provides an overview of the current debates in the field of public art that are informed by the theories and critical literature of art history, communication studies, cultural studies, sociology, and urban studies. The rigorous essays and original works of art collected in this volume present a compelling demonstration of the strategies, aesthetic and otherwise, used by artists to elicit intellectual, sensual, or emotional responses that can only be obtained through artistic practices in public places. Public Art in Canada is a major contribution to the study of Canadian art and culture. © University of Toronto Press Incorporated 2009.",,"Gérin A., McLean J.S.",
143,6.0,2018,Article,"Racial projections: cyberspace, public space, and the digital divide","Scholars of critical race studies, urban history, and information and communications technologies (ICTs) share an interest in the relationship between spatial and racial disparities, including the quality of basic infrastructure, degrees of connectivity, and participatory culture. However, contemporary research on the digital divide struggles to link historical legacies of uneven development, as well as social justice strategies, with digital participation in urban spaces. By examining contemporary digital art that critiques the spatial inequalities encountered by U.S. racial minorities, this article illustrates how public intellectuals use ICTs in ways that draw upon past strategies to territorialize space for political ends. It focuses on digital pop-ups, open-air installations that cast images onto public space using projectors. Historicizing these new efforts illustrates a continuity of tactics engaged by communities of color in response to socio-spatial inequalities in the urban United States, such as the 1970s mural movement’s efforts to re-politicize spaces of exclusion. While existing literature finds that digital inequality results in differential digital human capital, this research indicates that place-based claims, such as digital pop-ups, are important sites for combatting racial injustice and creating more inclusionary spaces, especially among youth adults. © 2017 Informa UK Limited, trading as Taylor & Francis Group.",digital arts; Digital divide; race; urban studies; young people,Carpio G.G.,10.1080/1369118X.2016.1271899
