HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
-1,26,60.0,1994,Article,Reading landscape meanings: State constructions and lived experiences in Singapore's Chinatown,"The term 'landscape"" embodies multiple levels of meaning: it articulates the ideological intent of the powerful who plan or shape the landscape in particular ways and at the same time reflects the everyday meanings implicit in the daily routines of ordinary people associated with the landscape. Through an analysis of four themes constituting the landscape of Singapore's Chinatown, we unpack two different but interdependent versions of landscape reality: the construction of social meanings from the state's perspective and those derived from the lived experiences of Chinatown's inhabitants. In our first theme, we explore the multiplicity of meanings invested in Chinatown's housing landscape. For the state, urban renewal and public housing schemes in Chinatown represent the redrawing of landscapes along modernist lines informed by efficiency and rationality of land use, in tandem with the larger goals of nation-building. Among residents, however, the vision of modern living in everyday life was only a reality for a few; others experience the landscape in more contradictory ways. Second, in the landscape of community building, we show that state-initiated efforts at inculcating a sense of community have replaced the old spontaneous, interpersonal ties and the strength of organised vernacular associations. Inadvertently, these state strategies have in some ways actually been damaging and deleterious to community ties. In our third theme, we show how the state has, to a large extent, successfully rewritten the socially and physically polluted landscapes of Chinatown. Yet, there are examples of resistances where the state's vision of an unpolluted landscape has been punctured. Since the mid-1980s, a fourth imperative has emerged in the state's management of the Chinatown landscape in the form of attempts to conserve the landscape as a ""historic district"", a repository of the nation's tradition, history and culture. We show that there are different interpretations of the state's effort to revitalise Chinese culture in the conserved landscape and its attempt to cast Chinatown in the role of a ""common bond place"" for all Singaporeans. Singapore's Chinatown is thus a multicoded landscape inscribed with a multiplicity of meanings. It is neither used entirely as an ideological tool for manipulative ends nor does it fully embody the authenticity of daily experiences. © 1994.",,"Yeoh B.S.A., Kong L.",10.1016/0197-3975(94)90015-9,1.71,8.15
-1,27,55.0,2010,Article,"Moving young lives: Mobility, immobility and inter-generational tensions in urban Africa","This paper explores young people's experiences and perceptions of mobility and mobility constraints in poorer urban areas of Ghana, Malawi and South Africa within the specific context of inter-generational relations. Drawing principally on qualitative research findings from a study involving both adult and child researchers, our aim is to chart the diversities and commonalities of urban young people's mobility experiences in the everyday - how they use and experience the city - developing a comparative perspective across three urban study sites which links young people's mobility with the power relations that operate to shape their movements in individual locations. In particular, we consider how positive and negative images of young people's mobility play out in terms of the inter-generational frictions and negotiations generated by their mobility performances. We also reflect on the developmental implications, in terms of young people's access to services and income and their participation in the social networks and peer culture which may shape their life trajectories. Three themes are explored in detail: mobility as challenge, mobility as temptation and mobility control. © 2010 Elsevier Ltd.",Children; Ghana; Inter-generational relations; Malawi; Mobility; South Africa; Transport; Urban; Young people,"Porter G., Hampshire K., Abane A., Robson E., Munthali A., Mashiri M., Tanle A.",10.1016/j.geoforum.2010.05.001,-0.17,6.62
-1,28,52.0,2011,Article,From multiculturalism to multinaturalism: What rules of method for the new socio-scientific experiments?,"This article reflects on the traditional distinction between scientific laboratories experimenting on theories and phenomena and a political outside where non-experts make do with human values, opinions, and passions. Since today all people are engaged in emerging collective experiments on matters as varied as climate, food, landscape, health, urban design, and technical communication as consumers, militants, and citizens, they can all be considered co-researchers. Co-researching has consequences for our understanding of nature and demands a renewed attention to ""multinaturalist"" politics. It also questions the division of labor between experts and nonexperts. The article finishes with a call to ""dis-invent"" modernity so that we ""moderns"" can finally become ordinary humans again. © Berghahn Journals.",Collective experiments; Modernity; Representation of nature; Science and the public,Latour B.,10.3167/nc.2011.060101,2.5,6.55
-1,29,52.0,2011,Book,Greater Portland: Urban life and landscape in the Pacific Northwest,"It has been called one of the nation’s most livable regions, ranked among the best managed cities in America, hailed as a top spot to work, and favored as a great place to do business, enjoy the arts, pursue outdoor recreation, and make one’s home. Indeed, years of cooperative urban planning between developers and those interested in ecology and habitability have transformed Portland from a provincial western city into an exemplary American metropolis. Its thriving downtown, its strong neighborhoods, and its pioneering efforts at local management have brought a steady procession of journalists, scholars, and civic leaders to investigate the “Portland style” that values dialogue and consensus, treats politics as a civic duty, and assumes that it is possible to work toward public good. Probing behind the press clippings, acclaimed urban historian Carl Abbott examines the character of contemporary Portland-its people, politics, and public life-and the region’s history and geography in order to discover how Portland has achieved its reputation as one of the most progressive and livable cities in the United States and to determine whether typical pressures of urban growth are pushing Portland back toward the national norm. In Greater Portland, Abbott argues that the city cannot be understood without reference to its place. Its rivers, hills, and broader regional setting have shaped the economy and the cityscape. Portlanders are Oregonians, Northwesteners, Cascadians; they value their city as much for where it is as for what it is, and this powerful sense of place nurtures a distinctive civic culture. Tracing the ways in which Portlanders have talked and thought about their city, Abbott reveals the tensions between their diverse visions of the future and plans for development. Most citizens of Portland desire a balance between continuity and change, one that supports urban progress but actively monitors its effects on the region’s expansive green space and on the community’s culture. This strong civic participation in city planning and politics is what gives greater Portland its unique character, a positive setting for class integration, neighborhood revitalization, and civic values. The result, Abbott confirms, is a region whose unique initiatives remain a model of American urban planning. © 2001 University of Pennsylvania Press. All rights reserved.",,Abbott C.,,2.31,7.75
-1,31,48.0,2011,Article,Reclaiming the city: Waterfront development in Singapore,"In its quest to be a world city, many of Singapore's urban spaces have been subjected to constant redevelopment. Derelict waterfronts and ageing neighbourhoods have been given new life, enjoying their reincarnation as landscapes of economy and leisure. A prevalent theme in Singapore's transformation has been the reclamation of landscapes to cater to new users, activities and agendas. Adopting a case study of the Singapore River waterfront, this paper analyses three forms of urban reclamation. They include reclaiming functionality, aimed at infusing the waterfront with new land uses; reclaiming access, as a way of opening up the landscape to more people; and reclaiming the local, as a way to commemorate local cultures and histories. While government planners and private enterprise are intent on developing a world-class environment, Singaporeans and visitors respond to this urban vision in different ways with some praising the dynamism of worldly transformations and others criticising them as a prelude to a soulless city. While some degree of worldliness is essential in any redevelopment, a fine balance has to be sought between the excesses of global urbanism and the parochialism of vernacular concerns. © 2010 Urban Studies Journal Limited.",,"Chang T.C., Huang S.",10.1177/0042098010382677,1.86,7.99
-1,32,46.0,2012,Book,Natural disaster and nuclear crisis in Japan: Response and recovery after Japan’s 3/11,"The March 2011 earthquake and tsunami in Japan plunged the country into a state of crisis. As the nation struggled to recover from a record breaking magnitude 9 earthquake and a tsunami that was as high as thirty-eight meters in some places, news trickled out that Fukushima had experienced meltdowns in three reactors. These tragic catastrophes claimed some 20,000 lives, initially displacing some 500,000 people and overwhelming Japan’s formidable disaster preparedness.This book brings together the analysis and insights of a group of distinguished experts on Japan to examine what happened, how various institutions and actors responded and what lessons can be drawn from Japan’s disaster. The contributors, many of whom experienced the disaster first hand, assess the wide–ranging repercussions of this catastrophe and how it is already reshaping Japanese culture, politics, energy policy, and urban planning. © 2012 Editorial selection and matter, Jeff Kingston.",,Kingston J.,10.4324/9780203124109,0.52,5.62
-1,34,42.0,2013,Article,A city for all citizens: Integrating children and youth from marginalized populations into city planning,"Socially just, intergenerational urban spaces should not only accommodate children and adolescents, but engage them as participants in the planning and design of welcoming spaces. With this goal, city agencies in Boulder, Colorado, the Boulder Valley School District, the Children, Youth and Environments Center at the University of Colorado, and a number of community organizations have been working in partnership to integrate young people's ideas and concerns into the redesign of parks and civic areas and the identification of issues for city planning. Underlying their work is a commitment to the Convention on the Rights of the Child and children's rights to active citizenship from a young age. This paper describes approaches used to engage with young people and methods of participation, and reflects on lessons learned about how to most effectively involve youth from underrepresented populations and embed diverse youth voices into the culture of city planning. © 2013 by the authors.",Adolescents; Child friendly cities; Children; Children's rights; Participatory planning; Participatory urban design; Urban design; Urban planning; Youth,"Derr V., Chawla L., Mintzer M., Cushing D.F., Van Vliet W.",10.3390/buildings3030482,0.97,8.93
-1,36,40.0,2018,Article,Assessing the sustainability of Spanish cities considering environmental and socio-economic indicators,"The conception of urban metabolism has considered the perspective of environmental sustainability in the framework of cities. In this context, cities can be regarded complex entities driven by material and energy flows that entail consumption of resources and production of waste materials in the pursuit of economic welfare and social progress. According to a sustainability perspective, environmental, social and economic indicators must also be integrated into urban planning processes. However, methodological advances regarding the definition and development of sustainable cities are required since a consensus of indicators, weighting and data management is still lacking. In this paper, a multi-criteria approach that combines three methodologies: Material Flow Analysis (MFA), Life Cycle Assessment (LCA) and Data Envelopment Analysis (DEA) has been developed and applied to a sample of 26 representative Spanish cities with different characteristics (i.e., population, location, demands, economy, topography and culture). The combined approach allows identifying the non-sustainable cities considering an offset of indicators from the three pillars of sustainability. With this purpose, the mentioned items are implemented in a DEA model of efficiency, being the inefficient cities with an efficiency score lower than 100% defined as non-sustainable ones. Finally, this multi-criteria method allows setting the target values for the assessed indicators (benchmarked values), which become objectives for the non-sustainable cities to evolve toward a more sustainable performance. The outcomes from the analysis have identified six cities that ranked worse, with efficiency scores ranging from 57.9% to 85.8%. According to the targets of socio-economic indicators, attention should be paid to AROPE rate (people at risk of poverty and social exclusion), unemployment rate and number of crimes, meanwhile lower levels of electricity consumption, municipal solid waste and on-site greenhouse gases emissions are desirable from an environmental perspective. These outcomes are of potential interest for politicians, governments and inhabitants to aid in the identification of the metabolic flows and social/economic indicators to be optimized in search of sustainability. © 2018 Elsevier Ltd",Data envelopment analysis; Life cycle assessment; Material flow analysis; Multi-criteria tool; Urban metabolism,"Gonzalez-Garcia S., Manteiga R., Moreira M.T., Feijoo G.",10.1016/j.jclepro.2018.01.056,-0.86,6.78
-1,39,38.0,2015,Book,Brain culture: Shaping policy through neuroscience,"This unique book offers a timely analysis of the impact of rapidly advancing knowledge about the brain, mind and behaviour on contemporary public policy and practice. Examining developments in behaviour change policies, neuroscience, architecture and urban design, education, and workplace training programmes the book analyses the global spread of research agendas, policy experiments and everyday practice informed by ‘brain culture’.It offers an alternative, geographically informed set of explanations for what matters in explaining how people behave and how citizens’ behaviour should be governed. It will be of interest to students and academics across the social and behavioural sciences. © Policy Press 2015.",,Pykett J.,,0.19,8.7
-1,44,32.0,2004,Article,On the waterfront: Globalization and urbanization in singapore,"Although many cities aspire to ""global-city status,"" few have been as explicit as Singapore in its quest to create urban landscapes to project its global aspirations. This paper presents the case of the Singapore River development zone as a ""hyper-symbol"" of Singapore's global urbanism. By creating a world-class riverfront not unlike the acclaimed waterfronts of London, Sydney, or San Francisco, Singapore's urban planners hope to project the city as a venue worthy of world-class tourism and leisure activities, an important node in international circuits of capital, and a vibrant city for both foreign visitors and local residents. Our paper, however, also argues that local forces and influences play a significant role in the waterfront's development. The Singapore River landscape is the negotiated outcome of both globalism and localism—a dialectical landscape formed by dominant global influences on the one hand, and emerging local processes on the other. Fieldwork comprising a questionnaire survey, in-depth interviews, and on-site observations provide evidence of such global-local interactions. The paper contends that the challenges at the river are symptomatic of the broader Singapore experience as the city-state grapples with issues of national identity, local empowerment, and community rights in the midst of a global convergence of tourists, capital, people, and cultures. © 2004 Taylor & Francis Group, LLC.",,"Chang T.C., Huang S., Savage V.R.",10.2747/0272-3638.25.5.413,1.98,7.94
-1,49,27.0,1998,Article,Intellectual of empire: Eric Dutton and hegemony in British Africa,"This essay examines the career of Eric Dutton in five British African colonies from 1919 to 1952, with case studies of his work in Lusaka and Zanzibar. In analyzing Dutton's career, I use a Gramscian conception of the role of intellectuals in creating colonial hegemony, against the backdrop of recent research on the relationship of geography to colonial discourse. Dutton worked and corresponded with key players in Britain's African empire. He was a major force behind early urban-planning programs in East and Central Africa and author of four geographical books. Permanently disabled by war wounds, he was also permanently infatuated with the moral rightness of British imperial culture. A concern for geography's professional relationship with, and the geographical legacy of, colonialism has emerged in recent scholarship on Africa, largely through studies of travel writing, fiction, and nineteenth- or early twentieth-century exploration geography. Later scholar-officials like Dutton sought to apply their knowledge to the shaping of spaces to serve the Empire's direct and immediate needs in Africa, even while trying to win the hearts and minds of its subject peoples. Around Timothy Mitchell's (1988) concept of ""enframing,"" I build an analysis of the spatial projects with which Dutton is most associated and show how Lusaka and Zanzibar were enframed by his plans. Through his publications and correspondences, as well as his seemingly omnipresent service, Dutton has an important legacy that has neither been articulated nor analyzed, one which points to the importance of contextualized biography for analyses of colonial discourse. I argue here for seeing Dutton as an intellectual in the service of colonial hegemony and its enframing spatial discourse, although the character of his agency exemplifies why that attempted hegemony failed.",Africa; Colonialism; Cultural hegemony,Myers G.A.,10.1111/1467-8306.00082,-0.53,6.32
-1,50,27.0,1989,Article,"Space, culture and urban design in late modernism and after","Among the questions underlying recent debates about the architecture of the city, two are perhaps more fundamental. The first concerns the legitimacy of architectural practice: can we be assertive about how we should design our cities without seeking to enforce social assumptions which are ultimately authoritarian? The second concerns architectural theory itself: can we be specific about what architecture does without being reductive about what society is? This article identifies and criticizes two kinds of recent responses to these questions: the first is to defend an architecture of localism and containment in some new and some old ways; the second is to retreat into relativism, sometimes supported by the assertion that architecture is of limited consequence because society is increasingly independent of space. The article defends the view that we can and must be assertive about the architecture of cities in global rather than local terms. The experience of genuinely urban environments is about meeting, though not necessarily interacting with, other people, mostly unknown, who can be of recognizably different class, status, race or ethnic origin; it is also about exploring the strange, and becoming aware of, though not necessarily participating in, other ways of life. -from Author",,Peponis J.,,-0.12,5.89
-1,52,26.0,2008,Article,Imagining Portland's urban growth boundary: Planning regulation as cultural icon,"Problem: In the 30 years since its creation, has Portland, Oregon's, urban growth boundary (UGB) become something more than a regulation? Spirited debate about its impacts on land uses and values has inspired vivid descriptions by both supporters and critics and spurred the imagination of artists and creative writers. Purpose: The UGB has become a symbol, metaphor, and touchstone, as people read complex meanings into it that go beyond its simple legal function. This article looks at the UGB as a cultural icon. It explores the increasingly complex ways in which people have tried to describe, understand, and interpret the UGB as part of the regional landscape as well as the regulatory system. It examines metaphorical descriptions of the UGB as well as the growing body of depictions in nature writing, poetry, novels, photography, performance art, songs, and other exercises of the artistic imagination. Methods: We review how supporters and critics of the UGB have described it and how artists have depicted it in various media.Results and conclusions: Although many planning projects have become icons, few planning regulations have done so. Artistic interpretations have familiarized and humanized the UGB and embedded it in the consciousness of everyday life. Artists thus make the invisible more visible or legible. Acting as a viewfinder, the UGB offers an opportunity for conversation and interpretation from multiple perspectives. Takeaway for practice: In the world of 21st-century planning theory there is a strong assumption that many voices engaged in overlapping conversations can help shape more equitable and sustainable cities. Creative depictions of Portland's UGB show the role of cultural actors in shaping and enriching such conversations.",Culture and regulation; Oregon; Urban growth boundary (UGB); Portland,"Abbott C., Margheim J.",10.1080/01944360801944997,1.83,7.45
-1,56,24.0,2015,Article,'China's leading historical and cultural city': Branding Dali City through public-private partnerships in Bai architecture revitalization,"Competing with other Chinese cities for investment and tourism, various governmental bodies with jurisdiction in Dali City have begun to make use of local historical and cultural assets in order to brand the city. This paper aims to reveal how partnerships between the public and private sectors in heritage management have functioned as an approach to city branding, and how local people perceive and are influenced by these partnerships. Applying perspectives from the scholarly literature on city branding and public-private partnerships, this paper examines two cases in Dali City - Zhang's Garden and the Linden Center - to detail how local government and elite entrepreneurs have partnernered in support of Bai architecture revitalization with tourism in mind. This paper also considers opinions from the local general public regarding these partnerships, and investigates the complex relationships among local government, elite entrepreneurs, and the public. © 2015 Elsevier Ltd.",Bai culture; China; City branding; Dali City; Heritage revitalization; Public-private partnership,Zhao Y.,10.1016/j.cities.2015.07.009,1.64,7.81
-1,60,22.0,2020,Article,Uncovering inconspicuous places using social media check-ins and street view images,"There is a Chinese proverb, “if your wine tastes really good, you do not need to worry about the location of your bar (酒香不怕巷子深)”, which implies that the popular places for local residents are sometimes hidden behind an unassuming door or on unexpected streets. Discovering these unassuming places (e.g. restaurants) of a city will benefit the understanding of local culture and help to build livable neighborhoods. Previous work has been limited by the lack of appropriate data sources and efficient tools to evaluate the popularity, ambiance and physical surroundings of places in large-scale urban areas. In addition, how to characterize places with respect to different groups of people remains unclear. In this work, we propose a data-driven approach using social media check-ins and street-level images to compare the different activity patterns of visitors and locals, and uncover inconspicuous but interesting places for them in a city. We use check-in records as a proxy of the popularity of a particular type of place, and differentiate visitors and locals based on their travel and social media behaviors. In addition, we employ street-level images to represent the physical environments of places. As a result, we discovered a number of inconspicuous yet popular restaurants in Beijing. These restaurants are located mostly in deep alleys of Old Beijing neighborhoods, where the physical environments are not particularly appealing; however, these places are frequently visited by locals for social engagements. We also discovered beautiful but unpopular outdoor places in Beijing. These places are potential recreational areas for all groups of people and could be improved regarding urban design and planning to make these public infrastructures more attractive. This work demonstrates how multi-source big geo-data can be combined to build comprehensive place-based representations for different groups of people. © 2020 Elsevier Ltd",Place semantics; Residents and visitors; Social media check-ins; Social sensing; Street view images,"Zhang F., Zu J., Hu M., Zhu D., Kang Y., Gao S., Zhang Y., Huang Z.",10.1016/j.compenvurbsys.2020.101478,0.65,7.57
