DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI
23,55.0,2010,Article,Artificial intelligence solutions for urban land dynamics: A review,"Artificial intelligence (AI) systems are widely accepted as a technology offering an alternative way to tackle complex and dynamic problems in urban studies. The goal of this article is a review of current literature in the field of planning and AI. The aim of this review is to increase the understanding of how AI approaches urban and land dynamics modeling processes and how, as a result, researchers can structure that knowledge and choose the correct approaches to embed in their models. For this purpose, the authors review the applications of AI techniques in urban land dynamics domain as well as the emerging challenges they face. The authors discuss hybrid AI systems as a need resulting from the trend in planning policy to develop more holistic approaches. The authors conclude that, although challenges exist, AI-based approaches offer promising solutions for urban and land dynamics. © The Author(s) 2010.",Agent-based system; AI; Cellular automata; Genetic algorithm; Urban and land dynamics,"Wu N., Silva E.A.",10.1177/0885412210361571
24,52.0,2014,Article,Contribution of dust storms to PM10 levels in an urban arid environment,"Quantitative information on the contribution of dust storms to atmospheric PM10 (particulate matter with an aerodynamic diameter ≤10 μm) levels is still lacking, especially in urban environments with close proximity to dust sources. The main objective of this study was to quantify the contribution of dust storms to PM10 concentrations in a desert urban center, the city of Beer-Sheva, Negev, Israel, during the period of 2001-2012. Toward this end, a background value based on the ""dust-free"" season was used as a threshold value to identify potentially ""dust days."" Subsequently, the net contribution of dust storms to PM10 was assessed. During the study period, daily PM10 concentrations ranged from 6 to over 2000 μg/m3. In each year, over 10% of the daily concentrations exceeded the calculated threshold (BVt) of 71 μg/m3. An average daily net contribution of dust to PM10 of 122 μg/m3 was calculated for the entire study period based on this background value. Furthermore, a dust storm intensity parameter (Ai) was used to analyze several storms with very high PM10 contributions (hourly averages of 1000-5197 μg/m3). This analysis revealed that the strongest storms occurred mainly in the last 3 yr of the study. Finally, these findings indicate that this arid urban environment experiences high PM10 levels whose origin lies in both local and regional dust events. Implications:The findings indicate that over time, the urban arid environment experiences high PM10 levels whose origin lies in local and regional dust events. It was noticed that the strongest storms have occurred mainly in the last 3 yr. It is believed that environmental changes such as global warming and desertification may lead to an increased air pollution and risk exposure to human health. © 2014 Copyright 2014 A&amp;WMA.",,"Krasnov H., Katra I., Koutrakis P., Friger M.D.",10.1080/10962247.2013.841599
27,50.0,2019,Article,Measuring daily accessed street greenery: A human-scale approach for informing better urban planning practices,"The public benefits of visible street greenery have been well recognised in a growing literature. Nevertheless, this issue was rare to be included into urban greenery and planning practices. As a response to this situation, we proposed an actionable approach for quantifying the daily exposure of urban residents to eye-level street greenery by integrating high resolution measurements on both greenery and accessibility. Google Street View (GSV) images in Singapore were collected and extracted through machine learning algorithms to achieve an accurate measurement on visible greenery. Street networks collected from Open Street Map (OSM) were analysed through spatial design network analysis (sDNA) to quantify the accessibility value of each street. The integration of street greenery and accessibility helps to measure greenery from a human-centred perspective, and it provides a decision-support tool for urban planners to highlight areas with prioritisation for planning interventions. Moreover, the performance between GSV-based street greenery and the urban green cover mapped by remote sensing was compared to justify the contribution of this new measurement. It suggested there was a mismatch between these two measurements, i.e., existing top-down viewpoint through satellites might not be equivalent to the benefits enjoyed by city residents. In short, this analytical approach contributes to a growing trend in integrating large, freely-available datasets with machine learning to inform planners, and it makes a step forward for urban planning practices through focusing on the human-scale measurement of accessed street greenery. © 2018 Elsevier B.V.",Accessible greenery; Google Street View; Human-scale; Machine learning; Space syntax; Visible greenery,"Ye Y., Richards D., Lu Y., Song X., Zhuang Y., Zeng W., Zhong T.",10.1016/j.landurbplan.2018.08.028
28,47.0,2018,Article,Estimation of daily maximum and minimum air temperatures in urban landscapes using MODIS time series satellite data,"Urban air temperature is considered a significant variable for a variety of urban issues, and analyzing the spatial patterns of air temperature is important for urban planning and management. However, insufficient weather stations limit accurate spatial representation of temperature within a heterogeneous city. This study used a random forest machine learning approach to estimate daily maximum and minimum air temperatures (Tmax and Tmin) for two megacities with different climate characteristics: Los Angeles, USA, and Seoul, South Korea. This study used eight time-series land surface temperature (LST) data from Moderate Resolution Imaging Spectroradiometer (MODIS), with seven auxiliary variables: elevation, solar radiation, normalized difference vegetation index, latitude, longitude, aspect, and the percentage of impervious area. We found different relationships between the eight time-series LSTs with Tmax/Tmin for the two cities, and designed eight schemes with different input LST variables. The schemes were evaluated using the coefficient of determination (R2) and Root Mean Square Error (RMSE) from 10-fold cross-validation. The best schemes produced R2 of 0.850 and 0.777 and RMSE of 1.7 °C and 1.2 °C for Tmax and Tmin in Los Angeles, and R2 of 0.728 and 0.767 and RMSE of 1.1 °C and 1.2 °C for Tmax and Tmin in Seoul, respectively. LSTs obtained the day before were crucial for estimating daily urban air temperature. Estimated air temperature patterns showed that Tmax was highly dependent on the geographic factors (e.g., sea breeze, mountains) of the two cities, while Tmin showed marginally distinct temperature differences between built-up and vegetated areas in the two cities. © 2018 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS)",Air temperature; Land surface temperature; MODIS; Random forest,"Yoo C., Im J., Park S., Quackenbush L.J.",10.1016/j.isprsjprs.2018.01.018
29,46.0,2017,Article,Integrating the multi-label land-use concept and cellular automata with the artificial neural network-based Land Transformation Model: an integrated ML-CA-LTM modeling framework,"Cellular automata (CA) and artificial neural networks (ANNs) have been used by researchers over the last three decades to simulate land-use change (LUC). While conventional CA and ANN models assign a cell to only one land-use class, in reality, a cell may belong to several land-use classes simultaneously. The recently developed multi-label (ML) concept overcomes this limitation in land change science. Although the ML concept is a new paradigm with nonexclusive classes and has shown considerable merit in several applications, few studies in land change science have applied it. In addition, determining transition rules in conventional CA is difficult when the number of drivers is large. Since CA has been shown as a potential model to consider neighborhood effects and ANN has been shown effective in determining CA transition rules, we integrated both CA with an ANN model to overcome limitations of each tool. In this study, we specifically extended the ANN-based Land Transformation Model (LTM) with both a CA-based model and the ML concept to create an integrated ML-CA-LTM modeling framework. We also compared, using standard evaluation measures, differences between the proposed integrated model with a conventional CA-based LTM model (called the ml-CA-LTM). Parameterization was made using a learning and testing procedure common in machine learning. Results showed that the modified LUC model, ML-CA-LTM, produced consistently better goodness of fit calibration values compared to the ml-CA-LTM. The outcome of this modified model can be used by managers and decision makers for improved urban planning. © 2017 Informa UK Limited, trading as Taylor & Francis Group.",artiﬁcial neural networks; cellular automata; land-use change; mono-label class; multi-label classes,"Omrani H., Tayyebi A., Pijanowski B.",10.1080/15481603.2016.1265706
32,42.0,2019,Article,Beyond Word2vec: An approach for urban functional region extraction and identification by combining Place2vec and POIs,"The actual functions of a region may not reflect the intent of the original zoning scheme from planners. To identify the actual urban functional regions, numerous methods have been proposed with computational advancement. Specifically, remote sensing by image recognition, geodemographic classification, social sensing with big data and geo-text mining techniques have been widely applied. Points-of-interest (POIs) are one of the most common open-access data type used to extract information pertaining to functional zones. However, previous works have either lost sight or did not make full use of the spatial interactions that can be extracted from POIs due to model limitations in the context of geographical space. In this research, we introduced an approach that detects functional regions at the scale of a neighborhood area (NA) by combining POI data and a simplified Place2vec model, which is theorized from the first law of geography. First, the POI-based spatial context is constructed by using the nearest neighbor approach. Then, we can increase the number of training tuples (tcenter, tcontext) based on the weight derived from the distance between the POI tcenter and POI tcontext. Next, high-dimensional characteristic vectors of the POIs are extracted by using the skip-gram training framework. By summarizing the POI vectors at the NA level, we employ a K-means clustering model to cluster the functional regions. Compared with other probabilistic topic models (PTMs) and Word2vec, the Place2vec-based approach obtained the highest mean reciprocal rank value (MRR-SWP=0.356, MRR-SLC=0.401, MRR-SJC=0.433, and MRR-SLin=0.421) in terms of similarity capturing performance and functional region identification accuracy (OA=0.7424). The research has important implications to urban planning and governance. © 2018 Elsevier Ltd",Geo-Text Mining; Machine Learning; Place2vec; POIs; Urban Functional Regions,"Zhai W., Bai X., Shi Y., Han Y., Peng Z.-R., Gu C.",10.1016/j.compenvurbsys.2018.11.008
34,41.0,1996,Article,Artificial intelligence technologies for robot assisted urban search and rescue,"Structural collapse disasters routinely inspire sympathy not only for victims and their families, but also for heroic rescue personnel who are faced with a tremendously complex, hazardous and often frustrating task environment. Military operations and rescue activities in the aftermath of recent earthquakes and bombings indicate a tremendous need for greater access to denied areas within any crisis site involving collapsed structures. Recent developments in the remote inspection industry show great potential for employment of small robotic micro-rover systems in expanded roles for Urban Search and Rescue. This paper discusses key issues in the application of robotic systems to Urban Search and Rescue (USAR) activities and discusses ongoing development of a knowledge-based system for efficient management of automated search assets. USAR modeling and ""micro-bot"" employment advantages are addressed first, followed by a discussion of numerical method shortcomings in the context of search asset allocation. KNOBSAR is then proposed as an initial expert system prototype designed to interact with various structural collapse simulation packages and provide advice on search asset allocation to specific entry points within a crisis site. KNOBSAR structure and design is then illustrated in terms of micro-bot allocation scenarios to various collapsed structure entry points. The conclusion drawn from literature review, experimentation and personal experience is that AI technologies in the form of robotic platforms and decision support tools can have a tremendous impact on overall search efficiency for the USAR community, and represent an important field of study for related military applications.",,Blitch J.G.,10.1016/0957-4174(96)00038-3
35,40.0,2021,Article,Urban water resource management for sustainable environment planning using artificial intelligence techniques,"In the current era, water is a significant resource for socio-economic growth and the protection of healthy environments. Properly controlled water resources are considered a vital part of development, which reduces poverty and equity. Conventional Water system Management maximizes the existing water flows available to satisfy all competing demands, including on-site water and groundwater. Therefore, Climatic change would intensify the specific challenges in water resource management by contributing to uncertainty. Sustainable water resources management is an essential process for ensuring the earth's life and the future. Nonlinear effects, stochastic dynamics, and hydraulic constraints are challenging in ecological planning for sustainable water development. In this paper, Adaptive Intelligent Dynamic Water Resource Planning (AIDWRP) has been proposed to sustain the urban areas' water environment. Here, an adaptive intelligent approach is a subset of the Artificial Intelligence (AI) technique in which environmental planning for sustainable water development has been modeled effectively. Artificial intelligence modeling improves water efficiency by transforming information into a leaner process, improving decision-making based on data-driven by combining numeric AI tools and human intellectual skills. In AIDWRP, Markov Decision Process (MDP) discusses the dynamic water resource management issue with annual use and released locational constraints that develop sensitivity-driven methods to optimize several efficient environmental planning and management policies. Consequently, there is a specific relief from the engagement of supply and demand for water resources, and substantial improvements in local economic efficiency have been simulated with numerical outcomes. © 2020 Elsevier Inc.",Artificial intelligence Markov process; Ecology; Environment management; Environment planning; Water,"Xiang X., Li Q., Khan S., Khalaf O.I.",10.1016/j.eiar.2020.106515
36,39.0,2017,Article,Mapping urban form and function at city block level using spatial metrics,"This paper focuses on the potential of urban metrics describing the presence and the configuration of built-up and open space areas for mapping distinct types of urban form and function at city block level. Next to traditional, patch-based metrics used in landscape ecology, alternative metrics are proposed, measuring the presence and the spatial arrangement of built-up and open space areas along a set of radial transects, along contours parallel to the urban block boundary and along the block's perimeter, as well as metrics describing the internal composition of the built-up area. Use of the proposed metrics for identifying different types of urban form and function was tested on the Brussels Capital Region. Large-scale vector data was used to define built-up structures and to analyse the morphological properties of the built-up area at block level. Decision tree classification was applied in conjunction with bootstrap aggregation to gain insight in the distinctive character of the defined metrics, and the robustness of land use and urban form classification based on these metrics. Our study points out the shortcomings of traditional landscape ecological metrics for mapping urban form and emphasizes the need for alternative approaches for analysing urban landscapes, more explicitly describing the morphological characteristics of the urban fabric. © 2017 Elsevier B.V.",Brussels Capital Region; Land use; Machine learning; Spatial metrics; Urban form; Urban function,"Vanderhaegen S., Canters F.",10.1016/j.landurbplan.2017.05.023
38,39.0,2002,Article,Nested logit models and artificial neural networks for predicting household automobile choices: Comparison of performance,"Over the past few years, machine-learning techniques have expanded enormously. These approaches are increasingly being applied to traffic and transportation problems formerly reserved for formal statistical approaches such as discrete choice models. Part of the reason for this has to do with research trends, but there are some potential advantages associated with such techniques, including the ability to model nonlinear systems; the ease with which symbolic, nominal, or categorical variables can be included; and the ability of these methods to deal with noisy data. The use of two modeling techniques, the nested logit model and the multilayer perceptron artificial neural network, was investigated in terms of their applicability to the household vehicle choice problem. Both methods generated strong results, although the multilayer perceptron artificial neural network yielded better predictive potential.",,"Mohammadian A., Miller E.J.",10.3141/1807-12
39,38.0,2019,Article,Turning down the heat: An enhanced understanding of the relationship between urban vegetation and surface temperature at the city scale,"Guiding urban planners on the cooling returns of different configurations of urban vegetation is important to protect urban dwellers from adverse heat impacts. To this end, we estimated statistical models that fused multi-temporal very fine spatial (20 cm) and vertical (1 mm) resolution imagery, that captures the complexity of urban vegetation, with remotely sensed temperature data to assess how urban vegetation configuration influences urban temperatures. Perth, Western Australia, was used as a case-study for this analysis. Panel regression models showed that within a location an increase in tree and shrub cover has a larger cooling effect than grass coverage. On average, holding all else equal, an approximate 1 km 2 increase in shrub (tree) cover within a location reduces surface temperatures by 12 °C (5 °C). We included a range of robustness checks for the observed relationships between urban vegetation type and temperature. Geographically weighted regression models showed spatial variation in the cooling effect of different vegetation types; this indicates that i) unobserved factors moderate temperature-vegetation relationships across urban landscapes, and ii) that urban vegetation type and temperature relationships are complex. Machine learning models (Random Forests) were used to further explore complex and non-linear relationships between different urban vegetation configurations and temperature. The Random Forests showed that vegetation type explained 31.84% of the out-of-bag variance in summer surface temperatures, that increased cover of large vegetation within a location increases cooling, and that different configurations of urban vegetation structure can lead to cooling gains. The models in this study were trained with vegetation data capturing local detail, multiple time-periods, and entire city coverage. Thus, these models illustrate the potential to develop locally-detailed and spatially explicit tools to guide planning of vegetation configuration to optimise cooling at local- and city-scales. © 2018",Geographically weighted regression (GWR); Land surface temperature (LST); Machine learning; Urban heat island (UHI); Urban vegetation,"Duncan J.M.A., Boruff B., Saunders A., Sun Q., Hurley J., Amati M.",10.1016/j.scitotenv.2018.11.223
