cluster,group,count,key-phrases,NumDocs,DocIds
-1,28,41,"['dense road network', 'Accurate road extraction', 'road centerline extraction', 'road extraction method', 'Multiscale road centerline', 'road extraction', 'Urban traffic flow', 'Urban traffic', 'urban traffic gravity', 'traffic data', 'urban traffic control', 'traffic control', 'traffic system', 'city traffic system', 'future traffic clogging', 'safer parking', 'traffic crash location', 'road traffic crash', 'urban road traffic', 'traffic forecasting', 'Road traffic safety', 'traffic safety management', 'traffic safety strategy', 'traffic safety', 'traffic safety portfolio', 'collision avoidance', 'urban road', 'traffic incident analysis', 'traffic', 'traffic incident', 'road traffic image', 'traffic monitoring', 'traffic image', 'traffic monitoring device', 'road traffic', 'traffic light detection', 'freeway incident management', 'accident investigation site', 'accident investigation', 'urban freeway corridor', 'urban freeway']",18,"[85, 100, 106, 191, 203, 273, 299, 310, 341, 394, 405, 408, 434, 507, 528, 544, 563, 600]"
-1,29,19,"['collaborative urban governance', 'urban governance', 'governance intelligence', 'urban governance issue', 'basin governance', 'nexus governance debate', 'resource security governance', 'nexus governance', 'governance debate', 'government knowledge graph', 'open government knowledge', 'government knowledge', 'urban policy', 'judicial administration', 'Maharashtra government', 'Maharashtra government doe', 'central government', 'regional policy', 'urban stakeholder']",8,"[44, 128, 187, 232, 241, 274, 473, 574]"
-1,30,37,"['model urban data', 'urban data', 'urban information system', 'existing urban information', 'urban data science', 'timely socioeconomic data', 'urban analytics', 'urban data collection', 'open urban data', 'urban data set', 'urban sensing', 'urban data framework', 'municipal service data', 'global urban data', 'urban informatics', 'heterogeneous urban data', 'accessible urban data', 'Paris dataset', 'urban data exploration', 'massive urban data', 'massive spatiotemporal data', 'spatiotemporal data', 'itinerary request dataset', 'multivariate municipality data', 'municipality data', 'multivariate municipality', 'Urban computing', 'thematic urban information', 'urban information', 'urban data operationalization', 'sensed activity data', 'massive urban datasets', 'urban datasets', 'urban ground sensing', 'census data', 'intelligent urban data', 'urban data monitoring']",25,"[47, 48, 52, 78, 88, 123, 134, 169, 232, 297, 333, 344, 373, 374, 383, 393, 399, 405, 472, 480, 537, 574, 578, 583, 585]"
-1,31,10,"['probabilistic topic model', 'latent Dirichlet allocation', 'Dirichlet allocation', 'topic modeling', 'topic identification', 'several subject area', 'Topic', 'subject area', 'topic modeling extraction', 'topic probability']",5,"[32, 227, 233, 264, 369]"
-1,32,22,"['urban deprivation', 'deprivation area', 'heterogeneous deprivation area', 'urban segregation', 'residential segregation', 'Ethnoracial residential segregation', 'spatial segregation', 'segregation', 'Poverty rate', 'monetary poverty', 'poverty', 'reduced residential segregation', 'immigrant assimilation', 'assimilation', 'Livelihood orientation', 'socioeconomic indicator', 'socioeconomic status', 'urban poverty', 'poverty level', 'different poverty level', 'neighborhood disorder', 'census ward']",9,"[110, 117, 263, 290, 293, 372, 438, 491, 583]"
-1,33,13,"['automated deprivation mapping', 'Regional mapping', 'national mapping', 'Population spatialization', 'population mapping', 'population density', 'gridded population density', 'population modeling', 'map', 'mapping research', 'population distribution map', 'distribution map', 'open map']",8,"[110, 112, 177, 228, 271, 472, 497, 551]"
-1,34,22,"['urban planning', 'urban planner', 'potential urban planning', 'urban planning problem', 'urban plan', 'many urban planning', 'Urban planning student', 'urban planning practice', 'effective urban planning', 'improved urban planning', 'Urban planner need', 'urban planner assess', 'city planning', 'city planning process', 'complicates urban planning', 'urban planning management', 'urban planning reform', 'urban planning field', 'level urban planning', 'urban territorial planning', 'territorial planning process', 'territorial planning']",17,"[20, 30, 42, 48, 51, 107, 140, 173, 183, 289, 432, 463, 476, 484, 509, 564, 595]"
-1,35,21,"['participatory urban planning', 'planning problem', 'dynamic flight plan', 'human planning', 'scenario planning', 'different human planning', 'traditional scenario planning', 'complex planning', 'complex planning process', 'planning theory', 'planning', 'life circle planning', 'planning domain', 'planner', 'exploration strategy', 'planning response', 'appropriate planning response', 'participatory planning', 'participatory planning process', 'adaptive plan', 'planning reform']",13,"[164, 183, 285, 294, 320, 322, 336, 384, 434, 467, 476, 508, 509]"
-1,36,28,"['deep belief network', 'deep learning architecture', 'Deep learning', 'deep computer vision', 'deep computer', 'deep learning car', 'CNN model', 'deep reinforcement', 'artificial neural network', 'deep learning concept', 'neural network analysis', 'neural network', 'graph convolution network', 'graph attention network', 'recurrent neural network', 'neural network algorithm', 'neural network model', 'neural network learns', 'network learns', 'back propagation', 'learning', 'convolutional neural network', 'CNN architecture', 'autoencoders', 'convolutional variational autoencoders', 'deep convolutional network', 'deep reinforcement learning', 'reinforcement learning']",19,"[21, 88, 106, 123, 173, 219, 226, 235, 284, 296, 328, 391, 426, 434, 488, 502, 536, 546, 552]"
-1,37,6,"['logistics service', 'logistics', 'company creation', 'manufacturing industry', 'industry', 'silk road commerce']",3,"[541, 570, 588]"
-1,38,21,"['Semantic framework', 'leisure ontology', 'natural language processing', 'knowledge graph', 'domain ontology', 'ontology', 'semantic image', 'computational linguistics', 'natural language', 'novel computational linguistics', 'semantic information', 'novel semantic model', 'level semantic information', 'epistemological quadriptych', 'contextual information', 'syntactic feature', 'syntactic measurement', 'syntactic blueprint', 'syntactic signature', 'conjunction', 'semantic web']",13,"[47, 124, 153, 187, 216, 217, 278, 309, 320, 566, 579, 587, 599]"
-1,39,33,"['Visual Exploration', 'big geodata analysis', 'visualization technique', 'visualization', 'open data', 'big data', 'big data revolution', 'Predictive analytics', 'subjective data', 'data science', 'data analysis', 'data', 'big data mining', 'medium big data', 'big data analysis', 'civic query data', 'interactive data', 'data collection', 'interactive data analysis', 'Big data analytics', 'query engine', 'network big data', 'performance space exploration', 'analytics', 'visual Analytics', 'big data intelligence', 'consideration available data', 'biomedical data analysis', 'biomedical data', 'thematic analytics', 'thematic analytics framework', 'data exploration', 'data monitoring']",22,"[43, 108, 134, 140, 142, 162, 164, 188, 248, 250, 312, 323, 384, 447, 480, 482, 487, 509, 551, 573, 578, 585]"
-1,40,5,"['data mining', 'data science technique', 'knowledge discovery system', 'Systematic data mining', 'knowledge discovery']",5,"[153, 162, 167, 399, 551]"
-1,41,6,"['urban human mobility', 'mobility prediction model', 'mobility prediction', 'human mobility', 'mobility analysis', 'urban mobility']",4,"[191, 372, 409, 508]"
-1,42,22,"['public transit ridership', 'transit ridership', 'public transportation demand', 'predicted ridership', 'transportation route planning', 'public transportation route', 'transportation planning', 'transportation system', 'Transit urban design', 'transit node', 'intercity network', 'urban transportation', 'urban transportation system', 'transportation intervention strategy', 'bus', 'Towards sustainable transit', 'taxicab platform', 'transportation impact', 'transportation infrastructure development', 'state transportation planning', 'transportation efficiency', 'metropolitan transportation']",12,"[51, 108, 274, 350, 355, 447, 483, 508, 533, 562, 577, 591]"
-1,43,15,"['urban design parameter', 'campus design parameter', 'urban design approach', 'campus design', 'urban design', 'urban design decision', 'urban design alternative', 'urban design theory', 'urban design task', 'inspires urban designer', 'urban design dimension', 'aesthetic rating', 'urban design method', 'urban design research', 'integrated urban design']",8,"[146, 149, 252, 259, 355, 383, 412, 466]"
-1,44,15,"['design decision making', 'automatic design', 'architectural design', 'design method', 'optimized design recommendation', 'design process', 'generative architectural', 'generated design data', 'generated design', 'generative design', 'generative design method', 'design', 'designer', 'design proposal', 'material modeling operation']",11,"[149, 259, 318, 322, 386, 391, 412, 480, 558, 569, 590]"
