0,1
camera setup,{-1}
visual datasets,{-1}
standard algorithms,{-1}
perception survey,{-1}
human subject,{-1}
individual perception,{-1}
perceptual attribute,{-1}
km length,{-1}
auditory data,{-1}
statistical analysis,"{0, -1}"
learning modeling,{-1}
visual scene,{-1}
chosen street,{-1}
specific audio,{-1}
visual feature,"{0, -1}"
prediction model,{-1}
auditory perception,{-1}
perception map,{-1}
behavior vitality,{-1}
open source,{-1}
source data,{-1}
certain behavior,{-1}
big data,"{0, -1}"
neural network,"{0, -1}"
generative model,"{0, -1}"
heat map,"{0, -1}"
urban vitality,"{0, -1}"
input image,{-1}
plan view,{-1}
built environment,"{0, 1, -1}"
output image,{-1}
certain activity,{-1}
corresponding area,{-1}
model yield,{-1}
yield output,{-1}
acceptable level,{-1}
subject activity,{-1}
different section,{-1}
predicted result,{-1}
regional vitality,{-1}
behavioral heat,{-1}
heat distribution,{-1}
different interaction,{-1}
modified plan,{-1}
potential application,{-1}
environment perception,"{0, -1}"
learning method,{-1}
social survey,{-1}
complex system,{-1}
urban context,{-1}
social feature,{-1}
citizen habitat,{-1}
citizen depends,{-1}
studied group,{-1}
evaluation method,{-1}
urban scale,{-1}
scale plan,{-1}
much time,{-1}
early design,{-1}
design stage,{-1}
different characteristic,{-1}
many field,{-1}
model frame,{-1}
image data,{-1}
design plan,{-1}
predicted detail,{-1}
building configuration,{-1}
image pair,{-1}
site condition,{-1}
green land,{-1}
automatic design,{-1}
design tool,{-1}
heavy load,{-1}
urban designer,"{0, -1}"
design solution,{-1}
design task,"{0, -1}"
different machine,{-1}
different city,{-1}
city inspires,{-1}
design strategy,"{0, 1, -1}"
distinct condition,{-1}
street greenery,{-1}
planning practice,"{0, -1}"
public benefit,{-1}
visible street,{-1}
urban greenery,{-1}
actionable approach,{-1}
daily exposure,{-1}
urban resident,{-1}
high resolution,{-1}
resolution measurement,{-1}
accurate measurement,{-1}
visible greenery,{-1}
street network,{-1}
spatial design,{-1}
design network,{-1}
network analysis,{-1}
accessibility value,{-1}
urban planner,"{0, 1, -1}"
green cover,{-1}
remote sensing,{-1}
new measurement,{-1}
city resident,{-1}
analytical approach,{-1}
accessed street,{-1}
systematic measurement,{-1}
many study,{-1}
physical activity,{-1}
holistic perception,{-1}
new research,{-1}
research avenue,{-1}
quantitative approach,{-1}
case study,"{0, 1, -1}"
holistic approach,{-1}
approach combine,{-1}
composite measure,{-1}
destination accessibility,{-1}
research technique,{-1}
image extraction,{-1}
supervised machine,{-1}
network science,{-1}
feature cluster,{-1}
hierarchical clustering,{-1}
clustering method,{-1}
analytical framework,{-1}
city safety,{-1}
perception model,{-1}
visual content,{-1}
street image,{-1}
perception measurement,{-1}
many city,{-1}
social relevance,{-1}
economic activity,{-1}
people safety,{-1}
subjective topic,{-1}
common belief,{-1}
sociocultural context,{-1}
image processing,{-1}
learning technique,"{0, -1}"
visual information,{-1}
city image,"{0, -1}"
people judgment,{-1}
visual appearance,{-1}
obtained model,{-1}
street condition,{-1}
significant influence,{-1}
alternative tool,{-1}
health public,{-1}
public policy,{-1}
collective memory,{-1}
economic performance,{-1}
protective effect,{-1}
behavioral phenomenon,{-1}
economic effect,{-1}
daily life,{-1}
quantitative measuring,{-1}
analytical tool,{-1}
real estate,{-1}
estate market,{-1}
private neighborhood,{-1}
city center,{-1}
certain radius,{-1}
neighborhood feature,{-1}
hedonic pricing,{-1}
pricing model,{-1}
massive number,{-1}
geographical information,{-1}
information system,{-1}
baidu street,{-1}
space syntax,{-1}
result show,"{1, -1}"
street accessibility,{-1}
global scale,{-1}
scale hold,{-1}
positive coefficient,{-1}
regression coefficient,{-1}
combined assessment,{-1}
quantitative support,{-1}
important issue,{-1}
urban greening,{-1}
greening policy,{-1}
urban layout,{-1}
analysis tool,{-1}
design proposal,{-1}
online platform,{-1}
preferred layout,{-1}
plot configuration,{-1}
tool range,{-1}
simple counting,{-1}
object type,{-1}
buffer analysis,{-1}
spatial autocorrelation,{-1}
autocorrelation tool,{-1}
spatial test,{-1}
simple calculation,{-1}
area size,{-1}
visual exploration,{-1}
urban form,"{0, 1, -1}"
unprecedented insight,{-1}
environment auditing,{-1}
current method,{-1}
small area,{-1}
primary contribution,{-1}
visual analytics,{-1}
analytics system,{-1}
domain knowledge,{-1}
visual comparison,{-1}
parallel coordinate,{-1}
coordinate plot,{-1}
visualization technique,{-1}
view pattern,{-1}
domain expert,{-1}
analytical task,{-1}
visual enclosure,{-1}
street walkability,{-1}
using machine,{-1}
major limitation,{-1}
unreliable measure,{-1}
streetscape feature,"{0, -1}"
different field,{-1}
objective process,{-1}
large scale,"{0, -1}"
scale study,"{1, -1}"
recent advance,{-1}
sensor technology,{-1}
research activity,{-1}
scale analysis,{-1}
data analytics,{-1}
current approach,{-1}
sky area,{-1}
enclosure measure,{-1}
pedestrian volume,{-1}
many country,{-1}
urban soundscape,{-1}
soundscape mapping,{-1}
soundscape assessment,{-1}
acoustic data,{-1}
computer lack,{-1}
lack life,{-1}
life experience,{-1}
accurate prediction,{-1}
unique soundscape,{-1}
soundscape excerpt,{-1}
frames approach,{-1}
acoustic feature,{-1}
acoustic signal,{-1}
affective quality,{-1}
strong prediction,{-1}
internal consistency,{-1}
individual assessment,{-1}
future soundscape,{-1}
fps game,{-1}
novel approach,"{0, 1, -1}"
procedural generation,{-1}
urban map,{-1}
evolutionary system,{-1}
game engine,{-1}
video game,{-1}
game level,{-1}
computational agent,{-1}
game designer,{-1}
aesthetic selection,{-1}
genetic algorithm,{-1}
pedestrian landscape,{-1}
decision tree,{-1}
tree learning,{-1}
medicare health,{-1}
health insurance,{-1}
pedestrian environment,{-1}
health care,{-1}
residential land,{-1}
artificial intelligence,"{0, -1}"
landscape architecture,{-1}
respective domain,{-1}
pedestrian reaction,{-1}
small town,{-1}
residential community,{-1}
deeper understanding,{-1}
health motivation,{-1}
empirical relationship,{-1}
various street,{-1}
health purpose,{-1}
analytical model,{-1}
flexible tool,{-1}
activity level,{-1}
associated health,{-1}
health benefit,{-1}
pilot study,{-1}
grass root,{-1}
participant perception,{-1}
tree algorithm,{-1}
primary objective,{-1}
pattern walker,{-1}
walker engage,{-1}
particular environment,{-1}
transportation corridor,{-1}
new insight,{-1}
critical variable,{-1}
environmental variable,"{1, -1}"
pedestrian activity,{-1}
customized version,{-1}
tree machine,{-1}
algorithm rule,{-1}
root survey,{-1}
different purpose,{-1}
first phase,{-1}
intelligent tool,{-1}
pedestrian space,"{0, -1}"
psychological perception,{0}
urban scene,"{0, 1}"
public perception,{0}
many discipline,{0}
technical path,{0}
novel transfer,{0}
landsense index,{0}
panoptic segmentation,{0}
foreground instance,{0}
physical perception,{0}
perception measure,{0}
quantitative analysis,{0}
road area,{0}
heterogeneous land,{0}
landsense map,{0}
complex perception,{0}
natural landscape,{0}
area exhibit,{0}
positive performance,{0}
industrial scenery,{0}
psychological feeling,{0}
exposure opportunity,{0}
extensive information,{0}
urban landscape,{0}
streetscape perception,{0}
new study,{0}
scene quality,{0}
subtle relationship,{0}
visual element,{0}
interview data,{0}
human behavior,{0}
svi datasets,{0}
important perception,{0}
training label,{0}
cv segmentation,{0}
svi sample,{0}
streetscape view,{0}
explanatory variable,"{0, 1}"
ml model,{0}
high accuracy,{0}
strong correlation,{0}
predicted complexity,{0}
complexity score,{0}
urban amenity,{0}
service point,{0}
urban renewal,{0}
renewal strategy,{0}
urban core,{0}
perceptual score,{0}
various streetscape,{0}
actionable implication,{0}
city planner,{0}
qualitative analysis,"{0, 1}"
political context,{0}
subjective quality,{0}
landscape perception,{0}
learning technology,{0}
perceptual quality,{0}
historical context,{0}
research object,{0}
capital city,{0}
rich history,{0}
residential zone,{0}
different period,{0}
street feature,{0}
vision algorithm,{0}
residential district,{0}
construction period,{0}
systematic comparison,{0}
hundred year,{0}
housing policy,{0}
design code,{0}
political contexts,{0}
open space,{0}
ecological environment,{0}
quantitative framework,{0}
great testimony,{0}
planning policy,{0}
scalable framework,{0}
streetscape improvement,{0}
level imagery,{0}
new method,{0}
speculative street,{0}
street scene,{0}
predicted saliency,{0}
image classification,{0}
classification model,{0}
original photographs,{0}
labeled training,{0}
training data,{0}
new imagery,{0}
new city,{0}
past attempt,{0}
data set,"{0, 1}"
spatial opportunity,{0}
imagined design,{0}
dynamic process,{0}
model inference,{0}
archival record,{0}
computer science,{0}
science technique,{0}
theoretical principle,{0}
single craft,{0}
urban life,{0}
last decade,"{0, 1}"
flexible means,{0}
large datasets,{0}
allied design,{0}
design discipline,{0}
urban level,{0}
analytic insight,{0}
human health,{0}
previous research,{0}
numerous correlation,{0}
significant impact,{0}
discipline shape,{0}
health disorder,{0}
global disease,{0}
disease burden,{0}
allow architect,{0}
aerial image,{0}
design workflow,{0}
generative design,{0}
anxiety prevalence,{0}
actionable intelligence,{0}
urban fabric,{0}
street vitality,{0}
landscape concept,{0}
space quality,{0}
physical space,{0}
modern machine,{0}
urban build,{0}
build environment,{0}
visual perception,{0}
street landscape,{0}
human reaction,{0}
trained model,{0}
seven investigator,{0}
evaluation score,{0}
vitality level,{0}
corresponding picture,{0}
valid survey,{0}
survey site,{0}
network model,{0}
high vitality,{0}
vitality score,{0}
score output,{0}
different type,"{0, 1}"
feature entity,{0}
spatial effect,{0}
construction site,{0}
shop front,{0}
critical feature,{0}
vitality feature,{0}
useful knowledge,{0}
training process,{0}
city environment,{0}
adversarial scoring,{0}
scoring framework,{0}
perception assessment,{0}
perception datasets,{0}
iterative feedback,{0}
recommendation score,{0}
chinese city,{0}
perception estimation,{0}
driving factor,{0}
factor analysis,{0}
functional aspect,{0}
perception derivation,{0}
adversarial framework,{0}
rapid solution,{0}
continuous measurement,{0}
learning algorithms,"{0, 1}"
workable approach,{0}
subjective impression,{0}
evaluation model,{0}
full coverage,{0}
detailed result,{0}
citywide area,{0}
town centre,{0}
key element,{0}
building frontage,{0}
representative sample,{0}
sample image,{0}
different approach,{0}
satisfactory accuracy,{0}
low effect,{0}
detailed mapping,{0}
efficient street,{0}
street renewal,{0}
accurate design,{0}
design guidance,{0}
urban region,{0}
human sense,{0}
wide variety,{0}
limited data,{0}
spatial resolution,{0}
human rating,{0}
accuracy rate,{0}
perceptual indicator,"{0, 1}"
different perception,{0}
object category,{0}
various object,{0}
place sentiment,{0}
data representation,{0}
environment assessment,{0}
architect use,{0}
different source,{0}
urban phenomenon,{0}
correlation matrix,{0}
cross validation,{0}
major type,{0}
third category,{0}
general impression,{0}
specific spot,{0}
data work,{0}
environment value,{0}
multifarious interest,{0}
macroeconomic policy,{0}
local people,{0}
specific house,{0}
different group,{0}
several regression,{0}
urban matrix,{0}
multiple factor,{0}
urban issue,{0}
land value,{0}
relevant machine,{0}
practical guideline,{0}
present size,{0}
modern city,{0}
perceptual capacity,{0}
good knowledge,{0}
street corner,{0}
physical environment,{0}
first consideration,{0}
urbanising city,{0}
city appearance,{0}
present study,"{0, 1}"
vision method,{0}
automatic evaluation,{0}
physical quality,{0}
visual experience,{0}
key quality,{0}
maintenance quality,{0}
building facade,{0}
street wall,{0}
public rating,{0}
rating score,{0}
real experience,{0}
many way,{0}
local resident,{0}
heterogeneous perception,{1}
massive data,{1}
large street,{1}
street imagery,{1}
imagery data,{1}
learning development,{1}
landscape attribute,{1}
new methodology,{1}
individual heterogeneity,{1}
sociodemographic characteristic,{1}
public space,{1}
social science,{1}
statistical tool,{1}
methodological proposal,{1}
high scalability,{1}
low implementation,{1}
implementation cost,{1}
sociodemographic information,{1}
discrete choice,{1}
choice model,{1}
semantic segmentation,{1}
object detection,{1}
show heterogeneity,{1}
habitual mobility,{1}
mobility choice,{1}
relevant input,{1}
decision making,{1}
sonic environment,{1}
integral part,{1}
everyday living,{1}
individual nature,{1}
useful data,{1}
participatory method,{1}
planning professional,{1}
participatory planning,{1}
process aim,{1}
utilize crowdsourcing,{1}
mobile technology,{1}
city context,{1}
online review,{1}
learning approach,{1}
public life,{1}
key component,{1}
regeneration scheme,{1}
subsequent perception,{1}
intangible nature,{1}
expensive data,{1}
collection process,{1}
tripadvisor user,{1}
visitor experience,{1}
place facet,{1}
logistic regression,{1}
regression machine,{1}
distinct topic,{1}
different hotel,{1}
night scene,{1}
long distance,{1}
multiple facet,{1}
space management,{1}
management policy,{1}
physical element,{1}
strip sidewalk,{1}
empirical evidence,{1}
environment project,{1}
landscape architect,{1}
policy maker,{1}
guide redevelopment,{1}
redevelopment effort,{1}
full feedback,{1}
feedback loop,{1}
perception test,{1}
city census,{1}
census information,{1}
defined process,{1}
architectural beauty,{1}
census dataset,{1}
first attempt,{1}
attempt aim,{1}
key insight,{1}
complex methodology,{1}
public place,{1}
architectural value,{1}
data defines,{1}
novel framework,{1}
computational technique,{1}
research method,{1}
urban location,{1}
recent machine,{1}
vision technique,{1}
relative influence,{1}
social analysis,{1}
data approach,{1}
environment influence,{1}
several study,{1}
massive scale,{1}
predictive performance,{1}
little help,{1}
pulse dataset,{1}
useful insight,{1}
perceptual variable,{1}
significant correlation,{1}
socioeconomic indicator,{1}
urban multisensory,{1}
multisensory laboratory,{1}
urban sensory,{1}
sensory lab,{1}
emotional response,{1}
space user,{1}
laboratory combine,{1}
quantitative measure,{1}
data analysis,{1}
analysis application,{1}
urban knowledge,{1}
first approach,{1}
design thinking,{1}
quantitative data,{1}
architecture course,{1}
multiple image,{1}
crowdsourcing game,{1}
factor shape,{1}
city life,{1}
computational model,{1}
brazilian city,{1}
novel contribution,{1}
low level,{1}
level feature,{1}
urban sociology,{1}
last result,{1}
personalized recommendation,{1}
feature extraction,{1}
important feature,{1}
urban identity,{1}
important role,{1}
present day,{1}
day condition,{1}
social aspect,{1}
novel methodology,{1}
syntax theory,{1}
zürich city,{1}
design process,{1}
urban pattern,{1}
appropriate feature,{1}
interactive machine,{1}
design problem,{1}
human design,{1}
optimization problem,{1}
outlined feature,{1}
design goal,{1}
randomized fitness,{1}
fitness measure,{1}
decision analysis,{1}
defined measure,{1}
first stage,{1}
design space,{1}
second stage,{1}
interactive design,{1}
design loop,{1}
application interface,{1}
