1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
deciduous,0.0043448413,3,2,1,change detection,0.0043716362,5,2,4,scale SP value,0.0060668626,2,1,1,MT,0.0072414021000000005,5,1,1
nm,0.0043448413,3,2,1,classification using,0.0040588314,4,3,3,traditional remote sensing,0.0060668626,2,1,1,Mean Absolute Error,0.0071154807,3,2,2
SP,0.0043448413,3,1,1,urban vegetation,0.0036376896,3,1,2,sensing image classification,0.0060668626,2,1,1,Mean Squared Error,0.0071154807,3,2,2
Mean,0.0042890319,6,2,5,Absolute Error,0.0036376896,3,2,2,land cover zone,0.0060668626,2,1,1,change detection analysis,0.0071154807,3,1,2
RF,0.0042663407,12,5,11,Mean Squared,0.0036376896,3,2,2,image using machine,0.0060668626,2,1,1,mapping,0.0064261925000000004,23,10,13
Accuracy,0.0040826403,5,2,4,Squared Error,0.0036376896,3,2,2,downstream space activity,0.0060668626,2,1,1,classification,0.006314559,76,14,20
specie,0.0040826403,5,1,4,tree specie,0.0036376896,3,1,2,long data acquisition,0.0060668626,2,1,1,maximum likelihood,0.0062031966000000004,4,3,1
slum,0.0040826403,5,1,4,detection analysis,0.0036376896,3,1,2,data acquisition cycle,0.0060668626,2,1,1,SAR data,0.0062031966000000004,4,2,1
stack,0.0033972127,3,1,2,mapping using,0.003497309,4,4,4,small satellite segment,0.0060668626,2,1,1,decision level,0.0062031966000000004,4,1,1
Squared,0.0033972127,3,2,2,test dataset,0.003497309,4,2,4,synthetic aperture radar,0.0059544395,3,3,3,central tendency,0.0062031966000000004,4,1,1
EO,0.0033972127,3,1,2,remote sensing,0.0034191929,13,11,14,overall classification accuracy,0.0059544395,3,2,3,Decision tree,0.0062031966000000004,4,1,1
Earth,0.0033690233,6,4,7,dense time,0.0031015983000000002,2,1,1,image classification method,0.0059544395,3,2,3,dense time stack,0.0060668626,2,1,1
ELM,0.0032661123,4,2,4,time stack,0.0031015983000000002,2,1,1,machine learning classification,0.0051306676,3,2,4,maximum likelihood method,0.0060668626,2,2,1
kappa,0.0032661123,4,3,4,class within,0.0031015983000000002,2,2,1,cover classification using,0.0047436538,2,2,2,new data weighting,0.0060668626,2,1,1
imagery,0.0031997555,9,5,11,using optical,0.0031015983000000002,2,1,1,learning classification method,0.0047436538,2,1,2,different urban land,0.0060668626,2,1,1
Forest,0.0031997555,9,6,11,feature level,0.0031015983000000002,2,1,1,remote sensing image,0.0047042919,4,3,7,recommended data weighting,0.0060668626,2,1,1
vegetation,0.0031288364,7,2,9,original image,0.0031015983000000002,2,2,1,support vector machine,0.0041781455,5,4,10,central tendency belonging,0.0060668626,2,1,1
Decision,0.0030039114000000003,6,3,8,likelihood method,0.0031015983000000002,2,2,1,Google Earth Engine,0.0039696263,2,2,3,SVM classification algorithms,0.0060668626,2,1,1
journal,0.0028965608,2,1,1,GEE platform,0.0031015983000000002,2,2,1,land cover change,0.0034204451000000003,2,2,4,classification accuracy obtained,0.0060668626,2,1,1
k,0.0028965608,2,1,1,involving tree,0.0031015983000000002,2,1,1,extreme learning machine,0.0034204451000000003,2,2,4,urban vegetation mapping,0.0060668626,2,1,1
Table,0.0028965608,2,2,1,atmospheric image,0.0031015983000000002,2,1,1,unmanned aerial vehicle,0.0034204451000000003,2,2,4,cover mapping using,0.0060668626,2,2,1
