1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
Upper,0.0035344364000000003,3,1,2,governance implication,0.0033459666000000003,2,1,1,pollution removal rate,0.0034678674,1,1,1,land surface temperature,0.005423021300000001,2,1,2
pasture,0.0035344364000000003,3,1,2,structural transformation,0.0033459666000000003,2,2,1,remained consistent since,0.0034678674,1,1,1,growth rate,0.0052323939,4,2,2
LST,0.0035344364000000003,3,1,2,New Juaben,0.0033459666000000003,2,1,1,consistent since urban,0.0034678674,1,1,1,land,0.0051865445,60,11,20
Minnesota,0.0030135617,2,1,1,Juaben Municipality,0.0033459666000000003,2,1,1,since urban forest,0.0034678674,1,1,1,Greater Mankato,0.00501895,3,1,1
Bangladesh,0.0030135617,2,1,1,spatiotemporal dynamic,0.0033459666000000003,2,2,1,result also indicate,0.0034678674,1,1,1,cropland area,0.00501895,3,2,1
took,0.0030135617,2,2,1,class change,0.0033459666000000003,2,1,1,Feature Analyst classifier,0.0034678674,1,1,1,greater Athens,0.00501895,3,1,1
Ethiopia,0.0030135617,2,1,1,increased expansion,0.0033459666000000003,2,1,1,LULC data gap,0.0034678674,1,1,1,intensity analysis,0.00501895,3,1,1
Impervious,0.0030135617,2,1,1,land area,0.0033459666000000003,2,1,1,study also provide,0.0034678674,1,1,1,Hilla city,0.00501895,3,1,1
Band,0.0030135617,2,1,1,permanent protection,0.0033459666000000003,2,1,1,also provide valuable,0.0034678674,1,1,1,perennial drainage,0.00501895,3,1,1
Urbanization,0.0030135617,2,2,1,surface water,0.0033459666000000003,2,1,1,provide valuable input,0.0034678674,1,1,1,Ghana,0.0049295305,5,2,3
riverine,0.0030135617,2,2,1,water quality,0.0032839636,3,3,3,frequent human activity,0.0034678674,1,1,1,imagery,0.0048085603000000005,13,7,11
athen,0.0030135617,2,1,1,land use,0.002877377,19,7,18,efficient environmental management,0.0034678674,1,1,1,image classification,0.0047160682,5,4,4
