HDBSCAN_Cluster,DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI,x,y
0,49,27.0,1998,Article,Intellectual of empire: Eric Dutton and hegemony in British Africa,"This essay examines the career of Eric Dutton in five British African colonies from 1919 to 1952, with case studies of his work in Lusaka and Zanzibar. In analyzing Dutton's career, I use a Gramscian conception of the role of intellectuals in creating colonial hegemony, against the backdrop of recent research on the relationship of geography to colonial discourse. Dutton worked and corresponded with key players in Britain's African empire. He was a major force behind early urban-planning programs in East and Central Africa and author of four geographical books. Permanently disabled by war wounds, he was also permanently infatuated with the moral rightness of British imperial culture. A concern for geography's professional relationship with, and the geographical legacy of, colonialism has emerged in recent scholarship on Africa, largely through studies of travel writing, fiction, and nineteenth- or early twentieth-century exploration geography. Later scholar-officials like Dutton sought to apply their knowledge to the shaping of spaces to serve the Empire's direct and immediate needs in Africa, even while trying to win the hearts and minds of its subject peoples. Around Timothy Mitchell's (1988) concept of ""enframing,"" I build an analysis of the spatial projects with which Dutton is most associated and show how Lusaka and Zanzibar were enframed by his plans. Through his publications and correspondences, as well as his seemingly omnipresent service, Dutton has an important legacy that has neither been articulated nor analyzed, one which points to the importance of contextualized biography for analyses of colonial discourse. I argue here for seeing Dutton as an intellectual in the service of colonial hegemony and its enframing spatial discourse, although the character of his agency exemplifies why that attempted hegemony failed.",Africa; Colonialism; Cultural hegemony,Myers G.A.,10.1111/1467-8306.00082,1.49,11.01
-1,52,26.0,2008,Article,Imagining Portland's urban growth boundary: Planning regulation as cultural icon,"Problem: In the 30 years since its creation, has Portland, Oregon's, urban growth boundary (UGB) become something more than a regulation? Spirited debate about its impacts on land uses and values has inspired vivid descriptions by both supporters and critics and spurred the imagination of artists and creative writers. Purpose: The UGB has become a symbol, metaphor, and touchstone, as people read complex meanings into it that go beyond its simple legal function. This article looks at the UGB as a cultural icon. It explores the increasingly complex ways in which people have tried to describe, understand, and interpret the UGB as part of the regional landscape as well as the regulatory system. It examines metaphorical descriptions of the UGB as well as the growing body of depictions in nature writing, poetry, novels, photography, performance art, songs, and other exercises of the artistic imagination. Methods: We review how supporters and critics of the UGB have described it and how artists have depicted it in various media.Results and conclusions: Although many planning projects have become icons, few planning regulations have done so. Artistic interpretations have familiarized and humanized the UGB and embedded it in the consciousness of everyday life. Artists thus make the invisible more visible or legible. Acting as a viewfinder, the UGB offers an opportunity for conversation and interpretation from multiple perspectives. Takeaway for practice: In the world of 21st-century planning theory there is a strong assumption that many voices engaged in overlapping conversations can help shape more equitable and sustainable cities. Creative depictions of Portland's UGB show the role of cultural actors in shaping and enriching such conversations.",Culture and regulation; Oregon; Urban growth boundary (UGB); Portland,"Abbott C., Margheim J.",10.1080/01944360801944997,0.29,11.3
1,65,21.0,2009,Article,"Factors affecting compliance with residential standards in the city of Old Salt, Jordan","The aim of this paper is to examine the factors which impact on the extent to which urban housing complies with residential standards in the city of Old Salt based in Jordan. The research found that the level of compliance with residential standards is quite low and can vary from one standard to another and from one house to another due to differences in the socio-economic characteristics among people. The findings of multiple regression analysis reveal that there is a good level of public awareness of residential standards, but this does not result in complete compliance with residential standards. Factors, such as household income per month, household size, finance facilities, municipal administration culture, monitoring, enforcement and the uncertainty of residential standards have a significant impact on the extent of compliance with planning standards. Suggestions for improved urban planning practices which address these issues are summarised in the paper and include reassessed current residential standards through comprehensive legal frameworks, linking residential standards with urban design approaches, changing planning practices, developing information systems to produce effective monitoring systems of construction processes and enforcement mechanisms, the development of local staff including planners, designers and environmental engineers, supported partnerships between private and public sectors, and the use of participatory planning and citizen involvement. Crown Copyright © 2008.",Compliance; Jordan: City of Old Salt; Residential standards; Urban planning,"Alnsour J., Meaton J.",10.1016/j.habitatint.2008.08.003,1.52,12.51
-1,73,19.0,2004,Article,Toronto and Vancouver bound: The location choice of new Canadian immigrants,"Ethnic clustering plays an important role in the location choice of new immigrants to Canada. A concentration of people in the same geographic area who are of similar ethnic background, culture and language can be an important source of financial and personal support, information and guidance, and social mores. Evidence is found that, after controlling for a range of other observable and unobservable factors important to the location decision, the concentration of people of a particular ethnic group in a particular area has a significant effect on the chance that new immigrants of the same ethnic group will choose to live there. The size of the effect, however, depends on the personal characteristics of immigrants. The attraction of ethnic concentrations of immigrants is significantly smaller for new immigrants with a university degree and for those who normally speak English at home. Characteristics of the local ethnic community related to education and language profiles are also significant determinants of location choice. © 2004 by the Institute of Urban Studies All rights of reproduction in any form reserved.",Immigrants; Mobility; Neighborhood effects,McDonald J.T.,,2.17,11.99
-1,78,18.0,2008,Article,"Scales, regimes, and the urban governance of Glasgow","Over the last two decades, urban regime theory has become one of the most dominant paradigms of thought in urban studies. In particular, regime theory offers a complex account of urban governance, or how local governments, the business communities, and community organizations gain the capacity to shape the policies that affect cities, that is, govern. Although regime theory is a dominant theory in urban studies, it does, nevertheless, have its share of detractors, and one criticism has been its failure to take into account geographical scale. While there is an acknowledgment in urban regime theory of wider economic processes, such as the broad transformations in international and national trade, investment, finance, etc., or the role played by federal or state governments, the bias has remained mostly local, particularly in regards to urban governance. In urban regime theory literature the policies and actions of international and national institutions either nicely conjoin with local interests or are nearly totally absent. Due to this oversight, urban regime theory tends to underemphasize how the capacity to govern a city effectively is sometimes the result of the interaction of actions of people at multiple scales. This article attempts to address this oversight in an analysis of Glasgow, Scotland, during the 1980s. By focusing on the role of the European City of Culture in the revitalization of the city, this article demonstrates how the capacity for a ruling coalition to transform the city and to govern effectively was the consequence of the policy and administrative actions undertaken at other geographical scales. © 2008 Urban Affairs Association.",,Tretter E.M.,10.1111/j.1467-9906.2007.00375.x,0.74,10.36
1,88,14.0,2016,Book,Hong Kong architecture 1945-2015: From colonial to global,"This book focuses on the transformation from colonial to global - the formation, mechanism, events, works and people related to urban architecture. The book reveals hardships the city encountered in the 1950s and the glamour enjoyed in the 1980s. It depicts the public and private developments, and especially the public housing which has sheltered millions of residents. The author identifies the architects practising in the formative years and the representatives of a rising generation after the 1980s. Suffering from land shortage and a dense environment, the urban development of Hong Kong has in the past 70 years met the changing demands of fluctuating economic activities and a rising population. Architecture on the island has been shaped by social demands, the economy and technology. The buildings have been forged by the government, clients, planners, architects, many contractors and end-users. The built environment nurtures our life and is visual evidence of the way the city has developed. Hong Kong is a key to East Asia in the Pacific Era. The book is a must-read for a thorough understanding the contemporary history and architecture of this oriental pearl. Endorsement: ""Hong Kong sets an extreme example of hyper-density living. MTR’s Kowloon Station project offered my firm the unique opportunity to contribute to a new type of fully integrated three dimensional transport mega-structure, conceived as a well-connected place for people to live, work and play. Through Charlie Xue’s book, one can see how a compact city works and high density integrated development indicates a sustainable path for modern city making."" Sir Terry Farrell, CBE, Principal, Farrells ""Well researched and refreshingly well structured, Charlie Xue’s latest book comprehensively shows how Hong Kong’s post-war urban architecture both tracks and symbolizes the former British colony’s rise to success - a must read for architecture and culture buffs alike."" Peter G. Rowe, Raymond Garbe Professor of Architecture and Urban Design, Harvard University Distinguished Service Professor. ""An essential addition to the growing literature on Chinese architecture, the title of the book belies the full scope of Xue’s extensive history. Covering Hong Kong’s postwar transition from defeated colony to Pacific Age power house, Xue expertly traces the evolution of the city’s ambitious and innovative programs of integrated high density urban design and infrastructure, as well as changing architectural fashions. In a time when many Western governments have all but abandoned public housing programs, Xue’s book is a timely reminder of what can be achieved."" Professor Chris Abel, author of Architecture and Identity, Architecture, technology and process and The Extended Self. © Springer Science+Business Media Singapore 2016.",,Xue C.Q.L.,10.1007/978-981-10-1004-0,1.6,11.5
1,105,10.0,2019,Conference Paper,Enablers and Barriers of Lean Implementation in Construction Projects,"Lean aims to maximize customer satisfaction while minimizing waste. However, Lean philosophy has not been well understood yet in the construction industry for the fact that the complexity and dynamic nature of construction projects bring up uncertainties that may be hardly handled by construction practitioners. Moreover, project-based nature of construction business makes Lean implementation even more challenging for construction people. Even though Lean efforts in construction have recently increased, there are problems with the implementation processes. It is undeniable that successful Lean implementation strongly affects project performance. Therefore, it is essential to reveal enablers and barriers in Lean implementation so that the construction industry practitioners might conduct projects more effectively and satisfy project requirements (i.e. schedule, budget, safety). This study aims to provide a set of core enablers and barriers of Lean implementation in construction projects and guide construction professionals to better satisfy project requirements. Within this context, the study proposes seven major enabler and barrier groups, namely the financial, managerial, technical, workforce, culture, government, and communication and twenty-seven components for each group. Moreover, a survey was designed and administered to Lean practitioners to rank the enablers and barriers based on importance level. Clear understanding of technical requirements in Lean practices was ranked as the most important enabler of Lean implementation whereas lack of top management support was ranked as the most important barrier in the Lean implementation. However, the average rankings were not found to be diverging indicating that selected components of enabler and barrier groups are properly chosen. The study is expected to lead Lean practitioners with creating value to customers while preventing them from experiencing waste. © 2019 Published under licence by IOP Publishing Ltd.",,"Bayhan H.G., Demirkesen S., Jayamanne E.",10.1088/1757-899X/471/2/022002,2.07,12.53
0,130,7.0,2021,Article,What is the urban without physical mobilities? COVID-19-induced immobility in the mobile risk society,"Since the World Health Organization’s (WHO) declared the Coronavirus outbreak a global pandemic, the virus has invaded lives around the globe. The ongoing health, social and economic crisis that followed forced urban life, business, culture, community etc. into idle mode for weeks resulting from mandated immobility. What was once taken for granted as the essence of urban experience such as cultural activities, meeting friends, relatives and colleagues in public space or in professional encounters, disappeared overnight. Free movement became significantly restricted all over the world. It seemed that immobility, social and physical distancing, and isolation were the only antidote to the fast-moving virus. For many people, working from home while also schooling their children and providing social care at a distance, peak activity at maximum physical immobility became the “new normal.” A culture emerged where rules and norms of mobilities previously taken for granted were re-negotiated and re-defined. Before the crisis and despite the negative ecological side effects, mobility has been positively connotated as a signifier for progress and success. Under the Corona regime mobility turned into a life-threatening risk. The theory of reflexive modernization, risk society and the mobilities paradigm are used to discuss these contemporary shifts and transformations. © 2020 Informa UK Limited, trading as Taylor & Francis Group.",automobility; COVID-19; crisis; mobile risk society; Networked urban mobilities; planning; reflexivity,"Freudendal-Pedersen M., Kesselring S.",10.1080/17450101.2020.1846436,2.72,10.26
1,194,3.0,2000,Article,A high-rise vernacular in Singapore's housing development board housing,"Vernacular architecture is commonly believed to be a quaint representation of the history and traditions of a culture, built by average people using traditional technologies over a long period of time but in Singapore there are several indications that the Modernist high rise housing and new towns have become a new vernacular. The factors that support this point of view are: 1) the ubiquity of the high rise and new town way of life; 2) a shared value system and culture within the new towns that is shaped by and reflected in the architecture and planning of the new towns; 3) the importance of relationships between spaces in the new towns; 4) the ability of the architecture and planning of new towns to adapt to changes within Singaporean society; 5) the acceptance, legitimacy, and identification of the high-rise way of life by Singaporeans. A vernacular in Singapore based upon high-rise housing and new towns profoundly impacts the understanding of vernacular architecture, Modernist planning, and the industrialization of former Third World countries in response to the globalism.",,Chang S.,,1.12,11.44
-1,212,2.0,2016,Article,Lewis Mumford's Urbanism and the Problem of Environmental Modernity,"This essay reconsiders the early career of Lewis Mumford and the assumption that modernity has been disastrous environmentally. Might it be possible to see Mumford, especially in his writings of the 1930s, as an early exemplar of green urbanism? Within environmental history, Mumford has been treated mostly as a regionalist - sometimes even as an opponent of the city. This essay argues that in fact his path toward ecological ""balance"" led directly through the city, not out of it. Indeed, he gives us access to modernity's ambivalence and complexity by accompanying his trenchant critique of modern cities with a positive vision for how people might design and occupy urban spaces more sustainably. To rediscover Mumford is to reconsider the city not just as a site of erasure and hubristic ""renewal"" but also as a landscape full of what he called ""remnants"" and ""persistents""; it is to rediscover modernity's environmental possibilities, in line with current trends in urban ecology and design, and with the new momentum in urban environmental history to combine material and cultural perspectives. © 2016 The Author.",,Sachs A.,10.1093/envhis/emw034,0.73,11.05
0,225,1.0,2021,Article,Continuity in tradition: A narrative on the cultural heritage of para and adda in Kolkata,"'Para' and 'adda' are two unique examples of intangible cultural resources of the Indian state of Bengal and Bangladesh. Para signifies a community or neighbourhood that share close spatial proximity and similar emotional ideology, whereas adda denotes an exchange of casual or intellectual discussions among people. Para refers to a spatial connotation with a neighbourhood, but the physical manifestation is not the only pre-requisite to form a para. Para reflects a networked social cohesion as the continuous affection concretely demonstrated in people's decisions about where to live, how to work and with whom to engage in their daily lives. Culture, ethnicity, language, food habit, mutual feelings of belongingness and robust social networking within a neighbourhood contribute to the growth of a para. Adda propagates the intensity of social networking and influence the development of para. The paper uses narratives to comprehend the co-evolution and correlation of para and adda as an unwavering tradition among the Bengali community in Kolkata. © 2021 ICE Publishing: All rights reserved.",Infrastructure planning; Town & city planning; Urban regeneration,Biswas A.,10.1680/jurdp.21.00016,2.73,11.03
1,234,1.0,2020,Article,Urban cohesion vis-à-vis organic spatialization of “Third places” in Saudi Arabia: The need for an alternative planning praxis,"Many medium-sized middle-eastern cities like Khobar in Saudi Arabia have become a popular destination for predominantly low-to semi-skilled expatriate workers from several South and South East Asian countries. The social spatialization of these working class people has been manifested in compartmentalized public spaces as specific ethnic oriented “third places”, such as Filipino markets, Bangladeshi bazaar, and Pakistani neighborhood. Yet, there is no research scholarship available on the nature and type of such third places and their importance and influences on plan making process in the middle-eastern context. Certain (re-)defining themes, notably expressing and celebrating everyday culture, feeling of home being away from home, sense of places, and center places for socialization and integration emerge to brand these places as we explored empirical evidence with grounded theory centered socio-cultural lenses. Additionally, exploring spatio-temporal permeability of these third places using Space Syntax accessibility model helped us to draw critical insights about how such lessons and practices can challenge the contemporary city planning and design practices. Critical planning interventions like collaborative governance of third places as proposed here can be adopted in making cities like Khobar cohesive. © 2020 Elsevier Ltd",Collaborative governance; Public space; Space Syntax; Spatialization; Third place; Urban cohesion,"Nahiduzzaman K.M., Aldosary A., Ahmed S., Hewage K., Sadiq R.",10.1016/j.habitatint.2020.102258,1.65,11.99
0,235,1.0,2020,Book,Youth culture and identity in northern thailand: Fitting in and sticking out,"Youth Culture and Identity in Northern Thailand examines how young people in urban Chiang Mai construct an identity at the intersection of global capitalism, state ideologies, and local culture. Drawing on over 15 years of ethnographic research, the book explores the impact of rapid urbanisation and modernisation on contemporary Thai youth, focusing on conspicuous youth subcultures, drug use (especially methamphetamine use), and violent youth gangs. Anjalee Cohen shows how young Thai people construct a specific youth identity through consumerism and symbolic boundaries – in particular through enduring rural/urban distinctions. The suggestion is that the formation of subcultures and “deviant” youth practices, such as drug use and violence, are not necessarily forms of resistance against the dominant culture, nor a pathological response to dramatic social change, as typically understood in academic and public discourse. Rather, Cohen argues that such practices are attempts to “fit in and stick out” in an anonymous urban environment. This volume is relevant to scholars in Thai Studies, Southeast Asian Studies, Anthropology, Sociology, Urban Studies, and Development Studies, particularly those with an interest in youth, drugs, and gangs. © 2020 Anjalee Cohen.",,Cohen A.,10.4324/9781351127745,2.26,10.15
-1,257,1.0,2007,Review,Whither aboriginal education?,"Taiwanese government is continuously putting significant efforts into aboriginal education that is vital to keep their traditional cultures alive and offers a way to success and self-realization. Adding points to school admission examination scores and government funding for overseas students are benefiting aboriginal students. The government, in addition to the preservation of aboriginal language, has worked out a system for writing the languages, completed the compilation of the teaching material for the nine-year compulsory education system and passed the relevant laws to encourage indigenous students. The College of Indigenous Studies at National Dong Hwa University is expected to become a foundation for talent cultivation and offer job opportunities to indigenous people. Some tribal colleges have also been set up to combine ethnic, educational, cultural and community resources to develop tribal wisdom and shape a collective will in tribes.",,"Kung W.-C., Garuljigulj R., Sun T.-C., Wang M.-H.",,2.61,11.54
0,289,,2020,Article,"Of pirate drivers and honking horns mobility, authority, and urban planning in late-colonial accra","This article attempts to bridge two literatures—the African history of urban life and the colonial history of urban planning—in order to better understand the politics of African mobility. In doing so, it situates colonial histories of urban planning and emerging African cultures of auto-mobility within a broader critique of colonial technology and infrastructure. This article argues that the realities of indirect rule—the autonomy of African urban residents and the weakness of colonial authority and infrastruc-ture—raised new questions and problems for colonial officials who were tasked with turning ideology into policy and practice. In particular, mobility politics allow us to trace the way that “average” people negotiated colonial politics within and outside of the formal, elite structures of elected Town Councils, Legislative Assembles, or chieftaincy politics. Within the colonial bureaucracy and the Town Council, African elites negotiated their own prestige and status alongside the interests and demands of the city’s lower-and middle-class populations. © 2020 by the Society for the History of Technology. All rights reserved.",,Hart J.,,1.36,10.61
-1,334,,2016,Conference Paper,The Formation of the Urban Environment in the West Siberian Oil and Gas Region: Problems and Challenges,"The article deals with the problems faced by the person in relation to the culture of creating a sustainable urban environment. The urban environment is seen as space of human existence, influencing its spiritual and physical health. All the experts involved in the urban environment, think about the culture of its formation, unfortunately, only from a departmental point of view. Differently organized human environment inevitably affects behavior, emotional state of a man, his perception and understanding of space. The cultural heritage of society fits in the space of an artificial environment created by a man, and determines the behavior of people.For the solution of problems of formation of the urban environment, it is necessary to apply a set of interrelated technical, social, environmental, aesthetic and other measures. In this capacity, landscape design as a set of methods has to build a sustainable urban environment to ensure harmonious living.Current trends, methods, and techniques of landscape design are to create sustainable environment for a person - creative, spiritual, comfortable, attractive, safe, harmonious. © Published under licence by IOP Publishing Ltd.",,"Bauer N.V., Speranskaya N.I., Shabatura L.N., Iatsevich O.E.",10.1088/1757-899X/154/1/012029,1.01,12.2
